,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X601788.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X601916.CH.Equity,X601696.CH.Equity,X2884.TT.EQUITY,X601236.CH.EQUITY
X601658.CH.Equity,0,0,0,0.215669726778428,0,0,0,0,0,0,0,0,0,0,0,0,0.218489299091753,0.213708020559575,0.00126089050779038,0,0,0,0,0,0,0.0103095909661146,0,0,0,0,0,0,0,0,0,0,-0.0176424343770662,-1.73472347597681e-18,0,0,0.000482134651985367,0,0,0,0,0.0253398958540919,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.11707970532929,0,0,-0.0297765019717774,-0.0886043315144998,0.0736314380596576,0,0,0.280196956051193,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.198646694251764,0.127399080010067,0.0548061960806846,0,0.0811556439291504,0,0,0,0.0440952923727775,0.0354725013123378,0,0,0,0,0,0,0,0.163619660325852
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0241859167579081,0,0.416679050021814,0,0,0,0,0,0,-0.0552968958451889,0,0,-3.02060491876623e-05,0,0,0,0,0,0,0,0.238894813723097,0,0,0.145355685041046,0,0.0372162677844137,0,0,0,-0.0122292693964594,0,0,0,0.0766532444811827,0,0,0,0,0,0,0.0850276034935195
X601166.CH.EQUITY,0,0,0,0,0,0.169384793716283,0.228691676168805,0.015595884017192,0,0,0.0498729032420286,0,0,0,0,0.0299139938253567,0,0,0,0.0679665245252597,0,0,0,0,0,0,0.0699169228979122,0,0.00556719774169397,0,0,0.0163693461072825,0,0,0,0,-0.0212167177416677,0,0,0.378872933620186,0.0270566812068219,0,0,0,0,0,0,0.0276282511906399,0,0
X601328.CH.EQUITY,0,0,0,0.200695831640866,0,0,1.73472347597681e-18,0,0,0.0024071766210365,0,0.0169893095943229,0,0,0,0.103262401037136,0,0,0,0.214359672751526,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.246537303947066,0,0,0,0.0509837380530364,6.93889390390723e-18,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.0842457932912937,0,0,0,0,0,0,0,0,0.0389741335818766,0,0,0,0,0,0.399785978201074,0,0,0,0.146305410855768,0,0,0,0,0,0,0.138055991971996,0,0,0,0,0,0,0.00846353906243561,0,0,0.335465289282214,0.0913051547632243,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.233965516826826,0,0,0,0,0,0.0774306385559305,0,0,0,0.0482340086906087,0,0,0,0,0,0,0,0,0.00370160377310048,0,0,0,0,0,0,0,0.168596830204337,0,0.135922818426919,0,0,0,0,0.0200100062874155,0,0,0,0,0.0987433073941487,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0.16660199162952,0,0,0,-0.0514269729994985,0,0,0,0,0.0175179387588255,0,0,0,0.0721808258388332,0,0.172513015339075,0,0.0540314116449241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339584043944419,0,0,0,0,0,0,0.0862840752071808,-0.0555276823699269,0,-0.0315143754924109,0,0
X601601.CH.EQUITY,0,0,0,0,0.297979183389413,0.0751968502633917,0,0,0,0,0,0,0,0,0,0,0,0.42500790733293,0,0,0,0.0859906278362274,0,0.104483045689568,0,0,0,0,0,0,0,0.0557347929384542,0,0,0.204591341555003,0,-0.163931953620186,0,0,0,0,0,0,0,0,0.0173991859890168,0,0.122476575564498,0,0
X600016.CH.EQUITY,0,0,-1.38777878078145e-17,0,0,0,0,0,-0.112226221904588,0,0,0,0,0,0,0,0,0,0,0,0,0.269777942011019,0,0,0,0,0,0,0,0,0,0,0,0,-0.244592975030524,0,0,0,0,0,0.0930920258986464,0,-0.075343825614318,0,0,0.662633319426857,0,0,-0.061180466159367,0
X601998.CH.EQUITY,0.213879654621489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110214894349374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186568617958438,0,0.486903775799616,0,0,0.00529087842815333,-0.015231158267088,0.171515941837222,-0.019689966667532,0,0,0,0
X002142.CH.EQUITY,0.017400718862853,0,0,0,0,0.220872534096702,0,-0.15167891359279,0,0.13938502918678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.201977667321731,0,0,0,0,0,0.642901516987531,0,-0.111510259332196,0,0,0,0,0,0,0,0,0.148884310872621,0.0836773553449481,0,0.167221337624098,0,0,0.0389421463312926,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.254649878461185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319793000309075,0.291571425726216,0,0.212891663131466,0,0.00351981874639528,0.011984947062584,0.0120760481713352,0,0,0.138672664920919,0,0,0,0.0690146764095868,0,0,0,0,-0.152110494989938,0,0.04259430944724,0,0.0111247924811766
X11.HK.EQUITY,0,0,0,0,0,0,0,0.10282646017939,0.368531893889222,0,0,0.15489951216342,0,0,0,0,0,0,0.00886864012029736,0,-0.217724710608728,0,0,0,0.19785260509586,0,0,0,0,0,0,0,0,0,0.0690186156807653,0,-0.0411587447836014,0,0,0,0,0,0,0,0,0.0201591067118328,0,0,0,0.0336437476410955
X2388.HK.EQUITY,0,0,0,0.0180939368938479,-0.194918515266508,0,0,0.317087151214948,0.01057250822913,0,0,0,0,0,0,0,0,0.00303396912101853,0,0,0,0,0,0.27349818193696,0,0.288645308410325,0,0,0,0,0,0,0,0.0374787915270463,0,0.0142525073757487,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0.0478412642497975,0,0,0,0,0,0,0,0.190166920973851,0,0,0,0,0,-0.0493760569465019,0,0,0,0,0,0.0684882710487593,0,0,0.431827931461028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115768462543318,0,0,0.114367857148075,0.38275511518539
X601818.CH.EQUITY,0,0,0.0547637270617742,0,0,0,0.030841002004998,0,0,0,0,0,0,0,0.00143827196225885,0.0517858320311144,0,0,0.0461679409261333,0,0,0,0,0,0,0.150564179930618,0,0,0,0,0,0,0,0,0,0.0991408559080349,0.0269148943468613,0,0,0,0,0,0,0,0,0,0.251328426944209,0,0,0.0965841149184582
X601688.CH.EQUITY,0.0434798099163735,0,0,0,0.0486948392927305,0,0,0.073608526968732,0,0,0,0.00395249163881527,0,0,0,0,0,0,0,0,0,0,0.171771928224911,0,0,0,0,0,0,0.202345867859991,0.52714765721155,0,0,0,0,0,0.0056085611885169,0.0175613427718404,0,0,0,0,0.0505781275896287,0,0,0,0,0,0,1.38777878078145e-17
X600999.CH.EQUITY,0,-0.0122832715220206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039117747080675,0,0,0,0,0,0,0,0,0,0.146751371245608,0,0,0,0,0,0,-0.0217177206874401,0,-0.0464359744895186,0,0.0475972277889547,0,-0.0879055769618529,0.135092076678851,0,0,0,0,0.560358671800323,0
X600837.CH.EQUITY,0,0,1.0842021724855e-19,0,0,0,0,0,0,-0.0134050947088539,0.0147569021902125,0.190234118926296,0,0,0.0187471195075394,0,0,0,0.0239926596152915,0,0,0,0.084767606985534,0.0470582602684713,0,0,0,0.491806171848386,0,0,0,0,-0.0468216288661835,0,-0.00697706259903122,0,0.0250467549210741,0,0,0,0.103948561503154,0,0,0,0,0,0,0,0,0.0769849069014075
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00360475652040179,0,0,0,0,0,0,0,0.188042400392361,0,0,0,0,0.147408668773111,-0.141309515009823,0,0,0,0.0968823869688427,0.0951972193151694,0,0,0,0.045508499193531,0,0,0,0,0,0,0,0.0785068347874498,0,0,0,0,0,0,0,0,0.230277355093791
X601336.CH.EQUITY,0,0.0514265171213063,0,0,0.0992422154909166,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275494311128096,0,0,0,0.150536600383292,0,0,0.006011872671293,0,0.272192887996439,0,0,0,0,0,0,0,0,0.148592561125879,0,0,0,0,0.0477456584402692,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.266449146726001,0,0.114597400613072,0,0,0,0,0,0,0.0145460239530501,0,0,0,0,0,0,0,0,0.114364293871658,0,0,0.162389863275438,0,0,0,0,0.0443409376526055,0,0,0,0,0.0941082855940274,0.0447733103602735,0,0,0.222074335153518,0.0404323629495612,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00534982103395954,0,0,0.237313985644248,0.287128139700874,0.0484831640829861,0.0435142563069061,0,0,0,0.0542401972928049,0,0.0530934760515612,0,0.034971521908943,0,0,0.0464325731643351,0,0,0.0746257668310182,0,0,0
X2882.TT.EQUITY,0.0650550041536789,0,0,0,0,0,0,0,0.0948327505774027,0.125211065077415,0,0.125664762908724,0.348194461475268,0,0,0,0,0,0.130946309326199,0,0,-0.0346559219153825,0,0.0480691413005434,0.0218511299109389,0,-0.223253293542094,-0.183126322498054,0,0,0,0,0,0,0,-0.0655037876849601,0,0,0.687629285502211,0,0,0,0,0,0,0.138159782625728,0,0,0,0
X601229.CH.EQUITY,0.0963747198694978,0,0.0545836493292414,0,0,0.436934796971699,0,0,0.324292000944038,-0.105465069640464,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.0977140135146762,0,0.183122158169201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.274191831963844,0,-0.0348050655035837,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.161472266819116,0,0,0,0,0,0.318255337632918,0,0,0,0.0586124896716631,0,0,0,0,0,0.240346010193597,0,0,0,0,0,0.0574233637251124,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435351810580372,0,0.169225758766895,0.0667790966406097,0,0,0,0,0,0,0.114923405851502,0.00282004101106742,0.187978639226583,0.111527217297783,0,0,0.0249524786723075,0,0,0,0,0,0,0,0.00380150104310438,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0.0403222144866521,0,0,0,-0.0727993438118081,0.0524206333685678,0,0,0,0,0,0,0,0,0.145346199821081,-0.0655360660779577,-0.361544212173501,0,0,0,0,0,0,0.0213689509347721,-0.131731491786092,0,0,0,0,0,0.227738391165454,0.180486392586795,0.587111224023174,0,0,0,0,0,0,0,0,0,0,0.13149849793143,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.724906193641574,0.0431754264057521,0,0,0,0,0,0.0148936390230964,0,0,0,0,0,0,0.111918870291656,0,0,0,0,0,0,-8.67361737988404e-19,-0.046255051365188,0,0,0,0.0201844424407591,0.00632238279614614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0785420077023593
X601881.CH.EQUITY,0.0212062183191968,0,0,0,0,0,0,0,-0.0970832175050326,0.0165033175803667,0,0,-0.0320408050554642,0.0387751352547835,0,0,0,-0.0989260282418971,0,0,0,0,0.00602346652564102,0,0,0,0,0.298908796028192,0,1.73472347597681e-18,0,0,0,0.470856131738501,0.0406315158040741,-0.0643323910944272,0,0,0.00539142809455787,0,0,0,0,0,0,0,0.208135628069565,0,0,0.129350858103067
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,-0.0683067216926716,0,0.0789006866224745,0,0,0,0,0,0.17845555231404,-0.114985844078242,0,-0.0823244599238779,-0.00904213806507287,0,0,0,0,0,0,0,0,0,0.0421400507244626,0,0.0352265090637872,0.12035988082907,0.0239302665252061,0,-0.0100678771041828,0,0.221464925135772,-0.0358087672336207,0.569136164366998,0.0189472886433034,0,0,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0.0804818111703821,0,0.0362402069106423,0,0.662823666028642,0.19578269710072,0,0,0,0,0,0,0,0,0.313247511767654,0,0,0,0,0,0,0,-0.134675422815085,-0.700115428295332,-0.0218341972337167,0,0,0,0,0.265857272942023,0,0,0,-0.10275105138051,0.181812383769579,0,0,0,0.0834143208027984,0,0,0,0
X601788.CH.EQUITY,0,-0.155829211871354,0,0,0,0,0,0.0334397768987671,0.151385587219111,0,0,0,-0.159462818062078,0,1.73472347597681e-18,0,0,0,0,0,0,-0.067107092754038,0.144662997977516,0,0,-0.153809431670051,0,0,0.0363789828196971,0,0.0706311845826234,0,0,0,0,0,0.0609460483290825,0.609447740306274,0.0530759817785252,0,0,0,0,0,0,0,0.118610068800018,0.208510993020502,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0,0.124597716745141,0,-0.0708892885923518,0.00902544308980522,0,0.104958143590203,0,0,0,0.0331472763491535,0,0,0,0,0,-0.147350750860277,0,0,-0.0752999542136996,0,0,-0.047651249062071,0,0,0,0,0,0,0.0677085445716051,0,0,0,0,0,0.832761042961118,0,0,0,0,0,0,-0.0230156662784743,0
X2891.TT.EQUITY,0,0,-0.0527108962266195,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.272942198094694,0,-0.210595756704749,0,0,0,0.853579949273304,0,0.021059709479906,-0.0810412196541087,0.183752183010462,0,0.0617634115229063,0,0,0,0,0,0,0,0,0,-0.105938769166536,-0.174581777981816,0,0.344043576544559,0,0,0,0.152125436607845,0,0,0,0,0,0.105615799428178,0
X601916.CH.Equity,0,0,0.287909514651193,0.392279175361724,0,0,0.0586474754948743,0,-0.0162084093237387,-0.0166997848709091,0.0226097816193695,0,0,0,0,0,0,0.092460060877353,0,0,0.0374469000061152,-0.0479084855232306,0,0,0,0,0,0,-0.0723461944257918,0,0,0.119501470079955,0,0,0,0,0,0,0,0,0,0,0,0.0699425395592372,0,0.0740922947951121,0,0,0,0
X601696.CH.Equity,0,0,0,0,0,-0.0555196295671842,0,0,0,-0.10183052545944,0,0,0,0,0,0,0,0,0,0.124020830042725,0,0,0.213233493243607,0,0,0,0,0,0.0216126026858421,0,0,0,0,0,-0.032420981218056,0,0.084696189965808,0.12014031520028,0,0.115724373599646,0,0,0,0.0858234355033455,0,0,0,0,0.0929155898955982,0.14672651858878
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.236268243211445,0,1.73472347597681e-18,0,0,0,0,-0.17901664449047,-0.103445883990449,0,-0.00512939493313967,0.260650361474412,0,0,0,0.213621814500517,0,0,1.00529277229254,0,0,0,0,0,0,0,0,0,0,0,-0.106353509414623,0,0,-0.133315055299729,0,0,0,0,0,0
X601236.CH.EQUITY,0,0,0,0,0,0,0.0723024033779873,0,0,0,0,0,0.15085324333557,0,0,0,0,0,0,0,0,-0.0277223521089353,0.241007943610586,0,0,0.0205584444886404,0.135000598376609,0.3350031766062,0,0,0,0,0,0.0246885799639257,0.00521435898576515,0,0,0,0,0,0,0,0,-0.101218258181226,0,0,0,0.157693823698161,0,0
