,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X2388.HK.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X002142.CH.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2883.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0,0,-0.174314805583935,-0.169623917156877,0,0,0,0,-0.252159287675785,0,-0.0750988256914995,0,0,0,-0.346500502278261,-0.128643367063968,0,0.197053059864408,0,0.171510677313789,0.980166818797685,0,0,0,0,0,0,0,0,0,0.00946219536701809,0,0,0,0,0,0,0,0,0,-0.10771393416141,0.138745960222139,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0950501202013478,0.0863475964136826,0,0,0,0.584235396681516,0,0,0,0,0.292925461344191,0,0,0.106440019552377,-0.04612447064037,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,-0.743400872823303,0,0.011366337133796,0,0,-0.0463574082757815,0,0.00403319607822542,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.219077096804773,0,0,0,0,0,0,0,-0.101056080617341,0,0,0.137451946490758,0,0,0.260919937587971,0,0.169941463877815,0,0,0,0,0,0,0,0,0.0319657634895041,0,0,-0.0878494864526335,0,0,0,0,0,0.151245748815536,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177222407279701,0,0,0,0,0.0324490557115789,0,0,0,0,0.0721837237679149,0,0,0,0,0,-0.135134593595761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0219324776981665,0,0,0,0,-0.209041954176566,0.161969070842495,0,0,0,0,0,0,0,0.114393822857241,0,0,-0.0499366068453339,0,0.205436619965496,0,0.217522725733382,0.0262034755790343,0,0,0,0,0.452062946826715,0,0,-0.252392198449912,0,0.0262696631509195,0,0.00800282219766076,0,0,0,0.109111133471547,0.146917812254297,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0.047699368855981,0,-0.0278973309405263,0,0,0,0,0,0,0.000452583563264629,0,-0.0116305612834849,0,0,0,0,0,0,0,0.166680692162095,-0.228405274456272,0.11462195123595,0,0,0,0.534079717734502,0,0,0.133649656711674,0,-0.0875049751122999,-0.178814744002897,0,0,0,0,0,0,0,-0.277848006048671,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,-0.0845076094485328,0,0,0,0.113687212203082,0.00363207295488463,0.131889486775876,0.0918016834191748,0,0.231696801673219,0,0,0,0,0,0,0,0,-0.148255998984921,0,0,-0.0840146394488138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120073282973675,0.146745727213374,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0529833758780219,0,0,0,0.20052397037199,0,0,0,0,0,0,0,0.0642936956281239,0,0.163886388006744,0,0,0,0,0,-0.233933221532208,0,0,0,0.0286926833272195,0,0,0.529471015891308,0,0,0,0,0,0,0.167733931697085,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.0450032285122373,0,0,0,0,0,0.0671945004125338,0.0365427719513215,0,-0.00522459294942151,0.345276917318986,0,0,0,0,0.0744888159767241,0.110179136478164,0,0,0,0,0,0,0.185414655083317,0,0.223547355172705,0.0651305158263731,0,0,0,0,0,0,0,0,0.19834086609912,0,0,0,0,0,0,0.0585064726095446,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.0347436805121716,0,0,0,0,0,0.0244612810437132,0,0,0,0,0,0,0,0.457294780031349,0,-0.0574449923719998,-0.0289113812291971,0,-0.0505529534145403,0,0.147879470489525,0,0,0,0,0,0,0,0,0.122596778754837,0,0,0.271849375625096,-0.099626020455764,0.172818540027152,0,0,0,-0.0449995185487458,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0.00175338707902736,8.67361737988404e-19,0.102116074902814,0,0,0.036509775429513,0.4009983004878,0,0,0,0.0227993246259929,0,0,0,-0.0565700497864184,0.235811950974241,0.00494543027901847,0,-0.0480712237836438,0.239407498060764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257835940070336,0,0,0
X600000.CH.EQUITY,-0.184796636291129,0,0,0,0,0.338170356044217,0,0,0,0,0,0,0,0.0160757941438979,0.561400721233578,0,0,0,0,0,0,0.206229285226792,-0.0393048959986665,0,0,-0.104470452964839,0,0.162607438798729,0,0,0,0.0063277769099673,0,0,0,0,-0.0503736084397772,0,0,0,0,0,0,0,0,0,0,0.258925461152613,0,0
X601998.CH.EQUITY,0,0,0,0,-0.183981846397144,0.0867020666002563,0,-1.38777878078145e-17,0.227514510357031,0,0,0.268385110899089,0,0,0.0145900001280806,0,0.221493905551386,0,0.193015260011091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0894602123411384,0,0,0,0.194402908854849,0.0239738342431154,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,-0.100747737802005,0,0.211128384233109,0,0,0,0,0,0,0,0,0,0.148960494803738,0.267042962388032,0,0,0,0,0,0,0,0,0.0820594827116721,0,-0.138352773012083,0,-0.0587105265358169,0,0,0,0,0,0,0,0,0,0.340800197762353,0.0988281956505709,0,0,0.100682384259695,0.303490431487621,0,-0.446302706675444,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,1.25966503017356,0,-0.159231662331253,0,0,0,0,0,0,-0.185485508438209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121488996747127,0,0,0,0,-0.0491432748819409,0,0,0,0,-0.211216638111487,0,0
X601628.CH.EQUITY,0,0.126100932652827,0,0,0,0,0,0,0,0.0492888286078557,0,0,0,0,0,0,0.129057874114753,0,0,0,0,0,0,0,0,0,0.115365284226899,-0.0841583037582572,0,0,0,0,0.148824771292772,0,0,0.0881302936041347,0,0,0,0,0,0,0,0,0,0,-0.00865950827929211,0,0,0.390586674696513
X000001.CH.EQUITY,-0.114628988439488,0,0,0,0,0,0,0.11887734256998,0.0956822676938162,0,0,0,0,0,0,0,0,0,0,0.0121340200428125,0,0,0.0765662240872719,0,0.0843230935521096,0.339081870025095,0,0.128239655579899,0,0,0,0,0,0,0.213651834709141,0.0203897724434304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.128013158082864,0.134084583065626,0.208757631933655,0,0,0,0,0,0,0.0449480838701928,0,0,0,0,0,0.271078198981261,0,0,0,0.0239515285218654,0,0,0,0,-0.352863130824612,-0.363256509544473,0,-0.0439046587553221,0,0,0,0,0,0,0,0,1.06187956515361,0
X2388.HK.EQUITY,0.0204263583801316,0,0,0.0233780170930601,0,0,0,0,0,0.256074911476671,0,0,0.0638628727732351,0.0400262572967645,0,0,0,0,0,0,0.148578523413116,0,0,0,0,0,0,0,0.352674582980906,0,0.11794502435607,0,0,0,0,0,0,-0.160447130901251,0,0,0.112069861741677,0,0,0.0279641183606741,0,0,0,0,0,0.0288484445756489
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.12953533846123,0,0,0,0,0,0,0,0.0577051534827543,0,0.136860363479085,0,0,0,0,0,0,0,0,0,0.215494739500705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,-0.162306143140715,0,0.0171180239507576,-0.0145720037139999,0,0,0,0,0,0,0,0,0,0,0.283804854349559,0,0,0,0,0.141380662727095,0,0,0,0,0,0.3478172049313,0.220917343685589,0.140491144637963,0,0,0,-0.182957703372356,0,-0.128637866727714,0,0,0,0,0.0847825010563193,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0.584778234440878,-0.0503057140716776,0.0187122999632575,0,0.0926262745659747,0.100707469637889,-0.138422145969991,0,0,0,0,0.0834307980357432,-0.0258909607893911,0,0,0,0,0.126499842220539,0,-0.0295294320313141,0,0,0,0,0,0,0,0.185958717466399,0,0,0,0,0,0,-1.73472347597681e-18,-5.16597461322384e-05,0,0,0,0,0,0,-0.0254111517411314,0,0,-0.100318852589813,-0.0769656922079976,0.429659761155618,0,0.0477430256684137
X600919.CH.EQUITY,0,0,0,0,0.32070358946403,0,0,0,0,-0.202084654930824,0.216932595538295,-0.0656388008327538,0.0546349338614282,0,0,0,0.065718858990401,0.0964096798445336,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614413227247717,0,0.229523406546888,-0.13426672347919,-0.0144802103142681,0,0,0,0,0.13869947528068,0,0,0.255043826491514,0,0,0,0,0,0
X601916.CH.Equity,0,0.0350301105413652,0,0,0,0.137439861380179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245614199542626,0,0,0.199004127114284,0,0,0,0,0,0,0,0,0,0.0774248602016381,0,0,0,0.470710317497066,0,0,0,0.148768574455261,0,0,0
X2882.TT.EQUITY,0,-0.0818900447710829,0,0,0.0269712716024802,0,0,0,0,0.0886677096472514,0,0,0,0,0,0,0.0630544902121523,0,0,0,0,0,0,0,0,-0.028086623154978,0,0,0,0.707463319075509,0,-0.0728755385743359,0.035549234310786,0,0,0,0,0.102238423522366,0.052647802749246,0,0,0,0,0,0.00645793406659282,0,0,0,0,0
X002142.CH.EQUITY,0,0,-0.100667089190036,0,-0.099035084091867,0,0,0,0.618110090732283,0.220976051545424,0.0683516741155838,0,0,0,0,-0.00343972025888659,0.08483126027791,0,-0.205007423152741,0,-0.00363459449688296,0,0,0.0869888956122677,0,0,0,0.0127069684053152,0,0,0,0.249799610801293,0,0,0,0,0,0,0,0,0.137404250154705,0,0,0,-0.127392567767458,0,0,0,0,-0.069426171525156
X601601.CH.EQUITY,0,0,0.0751453018631818,0,0.0411133960935924,0,0,0.268891013326796,0.0292144448903049,0.0693556557392176,-0.270898879070596,0,0,0,0,0.520628432612649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0883673470440589,0,0,0,0,0,0,0,0,0,0,0,0,0.0317834312231793,0,0
X601009.CH.EQUITY,0,0,0,0.0124832286002583,0,0,0,0.163069961679657,0,0,0,0.333059840619669,0,0,0,0,0,0,0,0,0.0827212279089067,0.245967365200462,0,0,0,0.225588375785065,0,0,0,0.0480926776049588,0,0,0,0,0,0,0,0,0,-0.0322595553513976,0,0,0.0360740763729797,0,0,-0.0472656136441502,0,0,0,0
X11.HK.EQUITY,0,0,0.050186091571985,0,0.595564043056534,0,0,0,0.119550058227324,0.0623337703761497,0,0,0.0298207184978985,0,0,-0.149192676234836,0,0,0,0,0.156561478594809,0,0,0,0.131091145951554,0,0,0,0,0,0,0,0,0,0,0,0,0.0828340125192235,0,0,0,0,0.056422672239571,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,-0.0427091067055865,0,0,0,0,0,-0.0423405592640781,0.0157909099080783,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608249017022889,0.0229965171060108,0,0,-0.0763289494685174,0,0,0,0.184804145738688,0,0,0,0.298244406140247,0,0,-0.0325466070081681,0.0912999156115282,0,0,0,0,0,0,0,0,-0.0941047445736367
X2891.TT.EQUITY,0,0.0180234131555504,0,0,0,0.209795777330764,0,0,0,0,0,0,0,-0.0774860847639561,0,0,0,0.0258074675005974,0,-0.0638445854775667,0,0,0,0,0.0858680938003342,0,0,0,0,0,0,0,0,-0.110417936100681,0,0,0.29448315252267,0,0,0.452669218778501,0,0,0,0.00962117560553402,0.193905405114242,0,0,-0.130887543001636,0,0
X600926.CH.EQUITY,0,0,0,-0.100996432298841,0,-0.0059297014532911,0,0,0,-0.0113002686932617,0,0,0,0,0,0,0,0,0,0,0.311813161317406,0,0,0,0,0.0649343189670472,0,-0.071092149216379,0,0,0,0,0.00606961394332182,0,0,0,0,0,0,0,-0.0468143271718156,0,0,0.649509594155871,-0.194686368203246,0,0,-0.181535875165865,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0.264063792340817,0,0,0,0.0716627585733028,0,0.0774195368920392,0,0.194658295620612,0,0,0,0.053888328612981,0,0,0,0,0,0,0,0.0219260329644908,0,0.0223004992735252,0,0,0,0,0.170014267374433,0,0,0,0,0,0,0,0,0,0,0,0.161336791325997,0,0,0
X601077.CH.Equity,0,0,0,0,0.146757522302873,0,0,0,0,0,0.0544236512967829,0,0,0,0,0.0220047764043749,0,0,0,0,0,0,0,0,-0.163667045080404,0,0,0,0,0,0,0.144770139648226,0,0,0.0367883875630486,0,0,0,0,0,0,0,0,0,0,0,0.274236411013545,0,0,0
X600030.CH.EQUITY,-0.0484475382440053,0,0,0,0,0,-0.0176462334585393,0.101309398704992,0,0,0,0,-0.088107750409885,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0547404077834379,0.0629276492501129,0,0,0,0,0,0,0,0,0.0170824603745254,-0.0269023787322047,0,0,0,0,0,0,0,0,0,0.380503669154564,0.287135293760411,0,0.283624152191185
X601336.CH.EQUITY,0,0,-0.00550573440594392,0,0.0751626950992255,0,0,0,0.0977774634500205,0.0415396801421118,0,0,0,0.0113188678819795,0,0.0997685218149948,0.0403743507437216,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397080360762398,0,0.148187982744853,0,0.016597026911359,0,0,0,4.33680868994202e-19,0,-0.104279087591382,0,0,0,0,0,0.209420170296124,0,0,0
X5880.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0265073259746317,0,0,-0.0627747453680825,0,0.0419649190926194,0,0,0,0.20286159234542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0726488132560242,0,0.00145431535195562,0.440544729700463,0,0,0.27238109089236,0,0,0,0.110367475296437,0
X2886.TT.EQUITY,0,0,0,-0.103059940197063,0,0,0,0,0,0,0,0,0,0.0394319698446278,-0.0464630135483664,0,0,0,0,0,0,0,0,0,0.0631371099221242,0,0,0,0,0,0.138890755520421,0,0,-0.0607036687362531,0,0,0,0,0,-6.93889390390723e-18,0,0.538602276711549,0,0.132428521679075,0.106381949804987,0,-0.00959385716316646,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0.0622077961224162,0,0,0,0,0,0,0,0,0,0,-0.0680332972673664,-0.0088878257215839,0,0,0,0,0,0.0489274948609582,0,0,0,0,0,0,0.24730335842007,0,0,0,0,0,0.168457581316888,0.128112431926745,0,0,0,0.0155029131730929,0,0,0.348103180419228,0,0.0198247713949121,0,0.09795188154878,0
X2888.TT.EQUITY,0,0,0,0,0,0.0461803299559751,0.0182562940721375,0,0,0.0700449679861035,0,0.0670252727661258,0,0,0,0,0.00341431715782059,0,0,-0.105243695076023,0,0,0,0,0.2911560340265,0,0,0,0.0504395061534536,0,0.0785088692115426,0,0,0,0,0,0,0,0,0,0.315382751365741,0.172396536929497,0,0.00391745026844613,0.0515025907265588,0.0278982840225566,0,0,0,0
X2883.TT.EQUITY,0,0,0,0,-0.00356945165618151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343244690266684,0,-0.0351553432461442,0,0,0,-0.061958249883901,0,0,0,0.228850841839971,0,0,0.0319283800329047,0,0.302103029573246,0,0,0,0.165850259655768,0
X2880.TT.EQUITY,0,0,0,0,-0.10701647109294,0,0,0,0,0,0,0,-0.178871676788322,0.168715132815201,0,-0.471059456665457,0,0,0,0,0,0,0,0,0,0.265401023423253,0,0,0,0,0,0,0,0,0.0439859849314387,0,0.36535645849192,0.408679615391955,0.0921700239114689,0.110662869221539,0,0,0,0,0,0.261575412923638,0,0,0,0
X601577.CH.EQUITY,0.60269559475818,0,0,0,-0.473299492952695,0,0,0,0,0,0,0,0,0.203183706364955,0,0,0,0,0,0,0,0,0,0.060794169411109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16321836268169,0,0,0.311736474824594,0,0.0963527147663956,-0.014011388303052,0,0,0
X601838.CH.EQUITY,0,0.0989279352941631,0,0,0,0,0.0617123858963489,0,0.032133587166379,0.0811635937355061,0.0669299201631238,0,0,-0.185967984227735,0,0,0,0.142372304447046,0,0,0,0,0.412881675816638,0.160146804425737,0,0.00569144987791269,0.191645845140463,0,-0.0975099691555038,0,0,0.0360410133259922,0,0,0,0,0,0,-0.068314148149395,0,0,0,0.248709491864579,0,0,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,-0.012666894622556,0,0,0,0,0,0,0.0148063885240017,0,0,0,0,-0.119948154844219,0,0,0,-0.0534757958604507,0,0,0,-0.0916169337980089,0.0933080100641482,0,0.0111225201429472,0,0,0,0,0,0.318006895090251,0,0.396402100529818,0,0.190764504639022,0,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0.0255552301561228,0,0,-0.0376625640365742,0,0,0,0,-0.0835266437167894,0,0,0.185620285297994,0.442088366946856,0,0,0,0,-0.0659134279630113,0,0.196517424956301,0,0,0,0,0,0,-0.0809663317774025,0,0,0,0,0,0,0.412154616726885,0,0,0,0,0.0431811520782812,0,0.0887554456531199,0.153822166935679,0,0,0,-3.46944695195361e-18,0.135242294746255,0,0
X600837.CH.EQUITY,0,0,0.00735278674586717,0,0,0.0564800464906762,0,0,0,0,0.0404096177078799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173672483742254,0,0.10617094113014,0,0,0,0,0,0,0,0.150366485702156,0,0,0.0826510481236934,0,0.392940024493249,0,0.149099366521575
X601211.CH.EQUITY,0,0,0,0,0,0.131730944412395,0,0,0,0,0,0,0,0,0,0.112564388927109,0,0,0,0,0,0,0,0,0,0,0,0.0502458993761146,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0359683810665982,0.133257696807486,0,0,0,0,0,0.0269296079007985,0,0,0.407697871634763
