,X601398.CH.EQUITY,X601288.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X601998.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2888.TT.EQUITY,X601577.CH.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X2801.TT.EQUITY
X601398.CH.EQUITY,0,0,0.76089673723889,0,0,0,0,0,0,0,0,0.0512834539404821,0,0,0,0,0,0,0,0.100231415276361,0.216150781544581,0,0,0,0.113551870501676,-0.284175298559076,0,0,0,0.0286293763843479,0,0,0,0,0,0,0,0,0,0.0680389280332394,0,-0.102655934692747,0,0,0,0,0,0,-0.0638867481747441,0
X601288.CH.EQUITY,0,0,0.637014824206814,8.67361737988404e-19,0,0,0.0818368397579199,0,0.080951947228342,0,0,0,0,0,0.108964282742568,0.150430106983782,0,0,0,0,0,0,-0.0846221808644466,0,-0.280417476637832,0,0,0,0,0,0,0,0,0,0,0,0.143254073779431,0.0120900739627564,0,0,0,0,0,0,-0.252689121684733,0,0,-0.015350638582189,-0.0687149287992683,0
X601939.CH.EQUITY,0.200380705411799,0.195966511824192,0,0.0636843969557358,0,0,0,0,0,0,0,0.0069363428251745,0,0,0.0258515729186093,0,0,0.363212821827062,0,0,0,0,-0.154920234881615,0,0,0,0,0.146576201981443,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.13186255783183,0,0.159974470507067,-0.0720826724290552,0,0,0,0,0,0,-0.00447293011357238,0,0
X601988.CH.EQUITY,0.0480408182303921,0.0542720027278491,0.675552651538856,0,0,0.0179262312749731,0.250642576180651,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,-0.154861888325723,0,0,0,-0.0528590807275772,0.0467133253757553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0.305575283881742,0,0,0,-0.00564232910983689,0,0.310056753290046,0,0,0,0,0,-0.413915020711641,0,0,0,0.081663218977583,-0.391982027440417,0,0,0,0.236605360209229,0,0,0,-0.0850684829663883,0.282860846698689,0.302200390808974,0,-0.00448784142088555,0,0.315916770978764,0,0,0,0,0,0.26604106312205,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,-0.0703807980581371,0,8.67361737988404e-19,0,0,0,0,0.679956004993486,0,0,-0.0204919362450225,0,0,0,0.133332777735021,0,0,0,0.104233951079189,0,0,-0.363838592820677,0,0,0.0700407737710555,0,0,0,0,0,0.163413501016672,0,0,0,0,0,0,0,1.38777878078145e-17,0.0372100792898335,1.38777878078145e-17,0,0,0,0.0379278673870313,0,0,0,0
X601328.CH.EQUITY,0.48664435731126,0.12333135266901,0,0,0,0,0,0,0,0.0741210672844768,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.204075505375616,0,0,0,0,0,0,0.0193870552000053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387771256106799,0,0.0888860261205155,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27580992869184,0,0,0,0,0.156276397854321,0.35131427262282,0.183437039678879,0,0,0,0,0.00948534987802343,0,0,0,0,0,0,0,-0.0844008455719956,0,0,0,0,-1.73472347597681e-18,0,0,-0.131380981198165,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.263925371475629,0,0,0,0,0,0,0,0,0,0,0.570091742510501,0,0,0.189991462036462,0,0,0,0,0,-0.0156056551675532,0,0,0,0,0,0,-0.130299534030877,-0.0145666295214218,0,0,0.00578927429208696,0,0,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0.0308972848981182,0.47944716124857,0,0.139618472849009,0,0,0,0,0.0406759347175297,0,0,0.33691916559459,0,0,0,0,-0.0728234843242685,0,0,0,0,0,0,0,0,0,0.138688301741686,0,0,0,0.0419731916018286,0,0,0,0,0.0710668902994156,0.0767034701159822,0.0364157796157506,-0.209183105078621,0,0,0,0,0,0,0,0
