,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600999.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X601881.CH.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X600926.CH.EQUITY,X2891.TT.EQUITY,X601009.CH.EQUITY,X601788.CH.EQUITY,X601901.CH.EQUITY,X601696.CH.Equity,X2884.TT.EQUITY
X601166.CH.EQUITY,0,0,0,0.165734267538463,0,-0.0650028798304107,0,0,0,-0.159391161901217,0,0.0249402826451533,0.494090125126839,0,-0.0413394406434884,0,0,0,0,0,-0.0134692134367171,0,0,0,0,0,0.223796752056988,0,0,0.00611054909416146,0,0,0,0,0,-0.0466573906434321,0,0.0279543851748804,0.0925877897007889,0,0,0,0,0.0825666857474042,0,-0.061214189630469,0,0,0,0.103520450555315
X601658.CH.Equity,0,0,0,-0.0585533264977548,8.67361737988404e-19,-0.0488422193704828,0.0212068991215595,0.113157661403261,0,0,0.407741979919067,0,0,0,0,0.156795596669492,0.15001939686103,0,0,0,0,0,0,0,0,-0.119556185042872,0,0,0,0,0,-0.261884080778437,0,0,0,0,0,0,0,-0.175981734622104,0,0.352706027152851,0,0.184803989701234,0,0.0615078393770049,0,0,0,0
X000001.CH.EQUITY,0,0,0,0.193192125790293,0,0,0.0122061951918971,0,0,0,0.309601078643889,0,0,0,0.218964280413955,0,-0.00928541187090297,0,0,0,0,0.0896168223597331,0,0,0,0,0,0,-0.228424736827661,0,0,0,0,-0.0306294763747644,0,0,0,0,0,0,0,0,-0.0847831898616098,0.289318771889835,0,-0.0146175817333293,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712415829594527,0,0,0.2194999270248,0,0,0,0,0,0,0,0,0,0.154301251483247,0,0.137118350788373,0,0.0159067892705533,0,0.0244607360359946,0.249864933603581,0,0,0,0.0683189765109621,0,0,0,0,0,0,0,0,0,0.00349469237783611,0
X601601.CH.EQUITY,0,0.41297453396765,0,0,0,0.206153756381707,0,0,0,0.0685628132036148,-0.00189100105653277,0,0.332195644907193,0,0,0,0,0,0,0,0.0054825226820391,0,0,0,0,-0.0725372174914475,0,0,0,0,0,8.67361737988404e-19,0.0218011711341551,-0.0289869479048828,0,0.235576670515918,0,0,0,0,0,0.0335731650550562,0,0,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.13555245595654,0,0,0,0,0.287236575790152,0,0.0462663296874897,-0.087011427861984,0,-0.0096666492931575,0,0,0,0,0,0,0,0,0,0,0,0.307154989246663,0,0,0,0.134189485650503,0,0,0,-0.0536736146070602,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.041662906275107,0,0,0,0,0.0196334979483491,0,0,0,0.206824607956886,0,0,0,0,0,0,0.303145053275499,0,0,0,0,0,0.130143734893815,0,0,0,0.13132635326829,0,0.118705741237925,0,0,0,0,0,0,0,0,0,0,0.0566696866439248,0,0,0.0565960345476625,0,0,0,0,0.00933858968544599
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363589137936271,0,0,0,0,0,0,-0.137184959669763,0,0,0.170306691580319,0,0,0,0,0,0,0,0,0,0.0944277371757148,0,0,0,0,0,0,0,0,0,-0.0203088914933124,0,0,0.180322087709937,0.151358024116391,0,0
X600000.CH.EQUITY,0,0.0371139160560219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382034251281521,0,0,0,0.115748777081875,0,0.0172795208941088,0.0148065253279897,0.164117643866387,0,0,0,0,0,0,0,0,0.138349380833381,0,0,0,0,0,0.0106747980402342,0,3.46944695195361e-18,0,0,0,0,0,0,0.017089246677106,0
X601319.CH.EQUITY,0,0.254781650902677,0.00317875794251399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0136359687715494,0,0,0,0,0,0,0.0751146529608089,0,0,0,0.136952622069445,0,0,1.73472347597681e-18,0,0,-0.000650868144767769,0,0.0689301264445684,1.73472347597681e-18,0.220653121388832,0,0,0,0.0561221980589293,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0.107161150803694,0.00256878830996118,0,0.520445789222323,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0996643872778855,0,0,0,-0.00765256491226588,0.0558725033947488,0.245031704974082,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.168203487540687,-6.93889390390723e-18,-0.113117905795641,0,0,0,0.00203806521608065,0,0
X002142.CH.EQUITY,0,0,0,0.0507532654718975,0,0,0,0,0,0,0.14001689477948,0,0.238218512489089,0,0,0,0,0.00332807869472254,0,0,0,0,0,0,0,0.0581665497919015,0,0,0,0,0,0.195705925911253,0,0,0.0441733112757374,0,0,0,0,0,0,0,0,0.00424681718262349,0,0,0.040326037292854,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.280093311054286,0,0,0.0233694258059825,0,0,0,0,0,-0.162919873936965,-0.118004665691806,0,0.388386932325145,0,0,0,0,0,0,0.109460310728566,0,0,0,-0.0779315424064327,0,0,0,0.0497295165264626,0,0,-0.00819664500365974,0.117442913609866,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,-0.144406003580649,0.163434350583254,0.0686596550151581,0,0,0.511027026395184,0,0.100955453220597,-0.158199833779281,0,0,0,0,0,0,0.0631113295244082,0.233027649226217,0,0,0,0,0,0.0177809554640575,0,0.17332695863306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169775178459425,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0881122753177447,0,0,0,0,0,0,0,0,0,0,0,0.0269321270338108,0,0.160837589807539,0,0.105781853851342,0,0,0,0,0.0211340884686032,0,0,0,0.434008924968729,0,0,0.081313077850078,0.173640940304101,0,0,0,0,0,-0.00446952083017095,0,0.415694341345614,-0.540021863592467,0.0208285420248603,0,-0.0685846171246933,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0.156353982721906,0,0.0388553882929555,0,0.047563230932912,0,0,0,-0.0801403986365278,-0.061466700029532,0,0,0,0,0.112141177887654,0,0,0,0,0,0,0,0,0,0.31971130810654,0.0868795284652133,0,0,0,0,0.142641875299029,0,0,0,0,0,0,0,0,0,0,0,0,0.0670671683171302,0,0,0
X601818.CH.EQUITY,0,0.241503036463898,0,0,0,0,0,0,0,-0.00301215834881655,0.231872766297215,0,0,0,0,0,0,0,0,0,0,0.245573295886511,-0.0453126687125906,0.276486815872753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00744369801015534,0,0,0,0.220486793742221
X601688.CH.EQUITY,0,0,0,0,-0.0109211669307241,0,0.0806095709750961,-0.00446564712222809,0,0,0,-0.0150696613104435,0,0.360092208774415,0,0,0,0,-0.0435889831938175,0,0,0,0,0,0.257718961561606,0,0,0,0,0,0.397269761020853,0.0489484929137144,0,0,0,0,0,0,0,0,0,0,0,-0.0958098750820403,0,0,0,0,0,-0.0711560817387044
X267.HK.EQUITY,0.20138686457008,0.0419312972959322,0,0,0.000383482419374642,0.0426348091347482,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.261769494170128,0.167118102213252,0.131185743358536,0,0,0,0.434323967736505,0,0,0,0.0994363153315125,0,0,0,0,0,0,0,0,0.136396899356924,0,0,4.33680868994202e-19,0.0207136853014945,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0.141608131416069,0,0,0,0,0.0806038213652892,0,0,0.346624734437159,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.165708462201024,0,0,0,0.0676560784750352,0,0,0.0638798363647479,0,0,0,0.113166109692768,0,0,0,0,0,0.056884386706836,0,-0.351044847963677,0.0136681127101736,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0.028429293676556,0,0,0,0,0,0,0,0,0,0.0860433005050685,0,-3.46944695195361e-18,0,0,0,0,0,0.109748618594311,0.0179651250124106,0.0342236089422671,0.39009995223271,0,0,0,0,0.0786140608050555,0.0590832559430827,0,0,0,0,0.0689015033033247,0,0.196560003262495,0,0,0,0,0,0.00452781076662573,0,0.0644052908269191,0
X601336.CH.EQUITY,0,0,0,0,0,-3.46944695195361e-18,0.486000883137093,0,0,0.164665831995928,0,-0.0876409495888979,0,0,0.0625089860894174,0,0,0,0,0.329565981040531,0,0.0328342539341724,0,0,0,0,0,0,0,0,0,0,0,-0.0755922582980808,0,0,0,0,0.0699528961361811,0,0,0,0,0.138458116499217,0,0,0,0,0.116099290393518,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0177844668271268,0,0,0,0,0.0329679032686615,-0.0180475273854164,0.0505295622496642,0,0,0,0.118476306898402,0,0,0,0.0254528533702525,0,0,0,0,0,0,0,0,0,0,0,0,0.374797581806882,0,0,0,0,0.262794360673437,0,0.0682744087659168,0,0,0,0,0.108177583850967
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,-0.132457650606652,0.104515349190412,0,0,0,0,0,0,0,0,0,0,0,0,-0.0413888307707557,0.133340532331441,0,0,0,0,-0.0375057150732776,0,0.141475834901523,0,-0.271465055664201,0,0.0910616571637484,0,0,0,0.359987648283282,0,0,0.0391447531000699,0,0,0,0.0795568540845457,0,0.211122590587551,0.138425407724271,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0305480407663942,0,0.0149209439656349,0,0.0326107216479635,0,0,0.0148192579330225,0,0,0,0,0,0,0,0,0,0,0,0.298372881475642,0,0,0.0393712742975112,0,-0.0172269029173893,0.0997951169116694,0,0.249302411717506,0,0.206008964623542,0.0838583813786589,0,0,0,0,0.0534024426816012,0,0,0
X601229.CH.EQUITY,0,0.0400535752115554,0,0,0,0,0,0,0.0570304708937098,-0.0240769950818579,0,0.0676189326702502,0,0,0,0,0,0,0,0.0916800364686301,0,0.110668513139388,0,0,0,0,0,0,0,0,-0.00022402259051457,0,0,0,0,0,0,0,0,0,0,0.051493865967136,0,0.00792723408476377,0,0.426760250347514,0.40718386968791,-0.0870635366139409,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.052944675535319,0,0,0,0,0,0.206899890154916,0,0.18747891339916,0,0,0,0,0,0,0,0,0,0,0,0.00546470973819389,0.0388523085349344,0,0,0.00540351815291808,0.213009675550124,0,0,0,0,0,0.182347990625297,0,0,0,-0.0888983241601226,0,0,0.0240179897811084,0,0
X2881.TT.EQUITY,0,0,0.208891526204788,0,0,0,0,0,0.201430724034148,0,0,0.0298198381791971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166979842395874,0,0,0,0.339825030189489,0,0,0,0,0,0,0,0,0,0.37310078270176,0,0,-0.113194993155473,0,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,-0.161922513403222,0,0,0,0.0620174301525316,0,0,0,0,0,0,-0.0395005848906054,0,0,0,0,0,0,0,0,0,0.326558974839855,0,0.0692131932430194,0.0388581767465184,0.0502445208723367,0,0,0,0,0,0.0452703300529835,0,0,0.064557981749162,0,0,0.00412951318224683,0,0.252152580547569,0
X601169.CH.EQUITY,0,0.0177533682497591,0.116266721829927,0.0755902146524869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124878724858056,0,0,0.183252545441417,0,0.713088522457844,0,0,0,0,0,0,0,0,0,0,0,0,-0.215473618814302,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,-0.0352316766025263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0610587463339837,0,0,0.257332785393398,0,0,0.187376263090107,0.0983836881507025,0,0.106022079991281,0.287408705479221,0,0,0.0494821980874049,0.218489319365723,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.231578305295064,0,0,0,0.195303005485944,0,0,0,0,0,0,0,0.185349199224882,0.0316679592583551,0.0209445629860913,0,0,0,0,0,-0.112585004533417,0,0,0,0,0,0,0.105212352622564,-0.0212557795236459,0,0,0,0.147245673772639,0,0,0,0,0,0.296186287645616,0,0,0.0622153043911153,0
X2886.TT.EQUITY,0,0,0,0,0,0.0683970552674759,-0.0828271047253431,-0.210643265545962,0,-0.0833284969343899,0,0,0,0,0.0183130985589851,0,0,0,0,0,0.00688086679039958,0,0,0.100287422488287,0,0,0,-0.0163244637828125,0,0,0,0,0.317772435549503,0,0,0,0,0.213161792153243,0,0,0,0,0,0,0.26453624132729,0.337371339472432,0,0.0351845308996191,0,0
X600926.CH.EQUITY,0,0,0,0.112908035871328,0,-0.0774732636640515,0,0,0,0,0.401629369823411,0,0,0,0,0,0,0,0,0,-0.0899624890962376,0,-0.125598979219573,0,0,0,0,0,0.144750268403004,0,0,0.130943231227335,0,0,0,0,0,0,0,0,0,0,0,0,-0.179806428776041,0,0,-0.142715367305868,0,-0.00464520037884081
X2891.TT.EQUITY,0,0,0,0,0,0,-0.0672406817015771,0,0.0846718077354283,0,0,0,0,0,0,-0.119167718552103,0,0,0,0,0,0,0,0.202088337468019,0,-0.0454430259148246,0,0,0,0.112816264828873,0,0,0.16376081493235,0,0,0,-0.00579502924383934,0.438711649651334,0,0,0,0,-1.73472347597681e-18,-0.17486506326355,0,0,0,0,-0.102959403831202,0
X601009.CH.EQUITY,0.073689085635518,0,0,0,0.13629011305446,0,0.181035127344044,0,0,0,0,0,0,0,0,0.0814974885856598,0,0,0,0.0923536361107477,0,0,0,0,0,0,0.227575592692763,0,0,0,-0.2510297641767,0,0,0,0,0.228353509174882,0,0,0,0,0,0.309060006774172,0,0,0.0135567380561186,0,0,0,0,0.000849882582555134
X601788.CH.EQUITY,0,0,0,0,-0.0266703829761685,0.190911370534705,-0.0220080605812868,0,0,0,0,0,0,0,0,0,0,0.056336427213892,0,0,0,0,0.00862234287909519,0,0,0,0,0,0,0,0,0,0,0,0,0.11016613480237,0,0,0,0,0.42878351397068,0,0,0,0,0.364263372213809,0,0,0.422985344068454,0
X601901.CH.EQUITY,0.214799413007675,0,0,0,0,0.123934565127069,-0.0191184137506726,0,0,0,0,0,0,0,0,0,0,0,-0.129450697579743,0,-3.46944695195361e-18,-0.151141312226498,-0.138347021868051,0,0,0,0,0,-0.0683901292396234,0,0,0,0,0,0.243135915792983,0,0,0,0.140849332606647,1.38777878078145e-17,0,0,0,0.0788911305660611,0,0,-0.392267945417202,0,0.336782943089721,0
X601696.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,-0.0207231702958441,0,0,0,0.239524982715822,0,0,0.047252936976864,0,0,0,0,0,0,0,0,0,0,0,0,0.0251700374350996,-0.131514176717208,0,0.202526343898408,0,0,0,0.459985002704568,0,-3.46944695195361e-18,0,0,0,0,0.02909766327949,0.00971913891307121,0,0,0
X2884.TT.EQUITY,0,0,0,0,0.0725458390301062,0,-0.132948818467502,0,0,0.0627195416445182,0,0,0,0,0,0,0,0,0,0,0,0.0146205840857265,-0.166299835346893,0,0,1.73472347597681e-18,0,0,0.137682036794532,0,0,-0.192738303506051,0.0109880585144224,0,0,0,0.20489956770589,0.304258808932854,0,0,0,0,0.108521823160841,0,0,0.179659547246208,-0.0407800671955095,0,-0.0610428088092244,0
