,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X002736.CH.EQUITY,X601916.CH.Equity,X601881.CH.EQUITY,X2884.TT.EQUITY,X601236.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY
X601328.CH.EQUITY,0,0,0,0.303015853843684,0,0,0,-0.0548909380443314,0,-0.0891453386397303,0,0,0.314494930322248,0,0,0,0.228151713697041,0,0,0,0,0,0,0,0.0923611052250247,0,0.0672550181282487,0,0,0.0575197869655282,0,0,0,0,0,0.0395847060490721,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.201833442204234,0,0,0,0.128592476695079,0,0,0,0,0.0232710460514818,0,0,0.0201287702933106,0,0.128815757244916,0,0,0,0,0,0,0,0,0.222913210860407,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.129804118398155,0,0,0,0,0.0458936752562697,0.0560480165198867,0.0731026854990667
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.119545061739948,0,0,0,0,0,0.372846356936095,0,0,0,0,0.148502192672939,0,0,0,0,0,0,0,0,0.0730436019833506,0,0,0,0.0995706749420253,0.00359121422964243,0,0,0,0,0,0,0.113570993410572,0,0,0,0.0104178144848426,0,0,0
X388.HK.EQUITY,0,0,0.167681760825476,0,0,-2.16840434497101e-19,0.379918822969171,0,0,0,0.0251760469765429,0,0,0,0,0.129183571296722,0,0,0,0,0,0,0.0337650268451589,0,0,0,0,0.0171878529637506,0,0.150584776015912,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.26071569207693,0.181749088026468,0,0.0194206491223047,0,0,0,0,-4.33680868994202e-19,0.235720633596938,0,0,0,0.168708802246965,0,0,0.0473428242630998,0,0,0,0.0056738455426387,0,0,0,0
X000001.CH.EQUITY,0,0,0.29998979969649,0,0.0913457895364535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135767581586524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0821180561428026,0,0,0.168658555478582,0,0,0.224470580445319,0,0
X600016.CH.EQUITY,0,0,0,0.0305871953246845,0,0,0,0,0,0,0.298030322875434,0,0,0,0,0,0,0,0,0,0,0.324082073738162,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115740376289085,0.0855817407931349,0,0,0,0,0,0.114455773188603,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.195229643699313,0,0,0,0,0,0,0,0,0.271496138373081,0,0,0,0.0297974808401126,0,0,0.155120145930082,0,0,0.0643452598762522,0,0,0,0,0,0,0,0,0.0346540920967072,0,0,0,0.224764385900388,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0.21682720980539,0.324394987168643,0,0.11308828110737,0,0,0,0,0,0,0,0,0,0,0.562048580351333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148948131450311,0,0,0,0,0,0,0,0,-0.0925915500214623,0,0,0,0
X601601.CH.EQUITY,0,0,0.0773527117637386,0.148018395983516,0,0,0.0674292674735907,0,0,0,0,0,0,0,0,0,0,0.339994652790293,0,0,0,0,0,0.00517694720513928,0,0,-1.73472347597681e-18,0,0,0.0992376152799066,-2.16840434497101e-19,0,0.0621409159035525,0,0,0,0,0.123654039912201,0,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.0690846477071451,0,0,0,0,0.305353761052054,0,0,0,0,0.305521365189064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0829193638849457,0,0,0,0.169005374896207,0,0,0,0,0,0,0,0.0199601168633003,0,0,0,0
X601998.CH.EQUITY,0,0.0152110837387465,0,0,0.252790139846178,0,-0.0415348075621423,0.0143728920726106,0,0,0.0790457146472362,0,0.0660999211734414,0,0,0,0,0.0129434022860288,0,0,0,0,0,0,0.0459427212904834,0,0,0,0,0,0,0,0,0,0,0.539601652474026,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0.1314078786775,-0.0477818166000672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0507582059202084,0,0,0,0.173741814832292,0,0,0,0,0,0,0.715945351914134,0,0,0.136785675649826,0,0,0,0.217597538202716,0,0,0,0.102765975378442
X267.HK.EQUITY,0,0,0,0,0,0,0.20948075147806,0.0936793425124891,0,-0.278927863313477,0,0,0,0.177133380190403,0,0,0,0.199830306528967,0.212706454768324,0,0,0,0.100800207094395,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0.199019162064874,0,0,-0.0343678523584081,0,0,0,0,0,0,0,0.0861311773095493,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.0377222744458404,0,0,-0.0334556885629538,0,0,0,0,0.484126038759612,0,0,0,0.0427666524298366,0,0,0,0,0,0.459723056559307,0,0,0,0,0,0,0,0,0,0,0,-0.0860357733792831,0,0,0,0,0,0,0,0,0.0208344745932886,0,0,0.0366348330808434,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0905282133179072,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228838298403991,0,0.183359051403203,0.10726387807149,0.0305680567600382,0.0926084752048417,0,0,0,0,0,0,0,0,0,0.0115493328776356,0,0,0.0477612751623163,0.143531558882169,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,-0.0413777951801058,0,0,0,0,0,0,0.0857872714503173,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101239157585068,0,0,0.0345545935234697,0.0547206392456911,0.0859197139816826,0.13287335181881,0,0,0,0.45643555996188,0,0,0.0122646229521609,0.111373329204808,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.466438673901516,0,0.0444612655584041,0,0.114160041528472,0,0.146283287535016,0,0,0,0,0.0515131191020599,0,0,0.141734115899526,0,-0.00578264432498053,0,0,0,-0.15073941890295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052653610442867,0,-3.46944695195361e-18,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0211696497755042,0,0,0,0,0,0,0,0.0833078118501189,0,0,0,0,0,0,0,0.451053780405407,0,0,0,0.0433048883423287,0,0,0,0,0.148985363045222,0,0,0,0.264227762096997,0,0,0,0,0,0,0,0,0,0,-0.0790858101052017
X2882.TT.EQUITY,0,0,0,0,0,-0.0193340145178929,0,0,0,0,0,0,0,0,0,0,0,0.244217585254686,0,0,0,0,-0.0691838646620813,-0.0672559127927471,0,0,0,0,0,0,0,0,0.0223288971895973,0,0,0.0963984277810285,0,0.642263871476173,0,0,0,0,0,0,0.0782200221138667,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0.122646090595166,0,0,0,0,0.284498981558297,0,0,0.11731283257105,0,0,0,0.0351518442111501,0,0,0,0,0,0,0,0,0,0,0.000434746219183881,0,0,0,0,0,0,0.0549490078315186,0,0.265890069431652,0,0,-0.137144192518176,0,0,0.0860950747036631,0,0,0,0,0.13444222185311,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0.104109368620057,0,0,0.0778186671758998,0,0,0,0,0.152956512652067,0,0,0,0,0,0,0,0,0,0,0.358736747422937,0,-0.0824403425170964,0,0,0.126395586760534,0,0,0,0.0727051034442206,0,-0.184426048633572,0.0548329468192468,0,0,0,0,0,1.73472347597681e-18,0,0.271222691228509,0,0,0,0
X601336.CH.EQUITY,0,0,0.202794814907049,0,0,0,0,0,0,0,0,0.113080714851325,0,0,0,0.0799257900693268,0,0,0,0.129744442583201,0,0,0,0,0,0,0,0.042856425929649,0.124957090688725,0,0,0,0,0.0726202088263344,0,0.0250817163984936,0,0,0,0,0,0.140421543265023,0,0.0286188247618494,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00127045035925656,0,0,0,0,0,0,0,0,0,0,0,0.111750996024453,0,0,0,0.0630602297843389,0,0,0.00129412200716342,0,0.123709624506741,0,0,0,0.429786823363286,0,0,0.158621713566601,0,0,0,0,0,0.0400847801430457,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0377277476329753,0,0.237346236366514,0,0,0,0,0,0.037163059868235,0,0,0,0,0.214765245810346,0.220741530847493,0,0,0.0398658880525108,0,0,0,0.0785131988141688,0,0,0,0,0,0,0,0,0,0.130318580223712,0,0.0792531979794243,-6.93889390390723e-18,0,0,0
X601169.CH.EQUITY,0,0.0786463630988911,0,0,0,0,0,0,0,0.00224745979909886,0.0329748214253466,0,-1.38777878078145e-17,0,0,0.114209070063295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239328931772614,0,0,0,0,0,0.365146701803138,0,0,0,0.157082215660033,0,0,0
X600015.CH.EQUITY,0,3.46944695195361e-18,0,0,0,0,0,-0.0915951665030123,0,0,0,0.341307129934681,0.0741871062251641,0.12756237158874,0,0,0,0,0,0,0.148431978978272,0,0,0,0,0,0,0,0,-0.0498843365624266,0,0,0,0,0,0.378746400791158,0,0,0,0,0,0,0,0,0.0160072784507149,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012543966596467,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413469538446523,0,0,0,0,0,0,0,0,0,0.185569836209701,0.244653050612577,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10852142537235,0.0155019376496194,0,0,0,0,0,0,0.0305712605086626,0,0,0,0,0,0.670056736231648,0,0,0,0,0,0.0244018830673112,0,0,0,0,0,0,0.065848041101287,0,0.033145146555902,0,0,0,0,0,0
X2886.TT.EQUITY,0,0,0,-0.0718634514173097,0,0,0,0.0570994791813792,0,0,0,0,0,0,0,0,0,0,0,-0.175198813381547,0.079049022241638,0.127809133158,0,0,-0.0852964743766315,0,0,0.164687892968587,0,0,0,-0.0357904624383023,0,0,0,0,0,0.293184601113888,0,0,0,0,0,0,0.449679979318932,0,0,0,0.134588943368816,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,-0.0608238089814317,0,0,-0.0458558312365938,-0.0603304547780136,0,-0.094707537322611,-0.309813683999,0,0,0,0.0114396932288879,0,0,0,0,0,0,0,0,0,-0.0190039286710008,0,0,0,0,0,0.574537723003361,0,0,0.202940261590828,0,0,0,0,0,0,0,0,0.320116732535944,0.285033874503804
X002736.CH.EQUITY,0,0,0,0,0,0,0,0.0586171879911806,0.123265146512021,0,0,0,0,0,0,0,0,0,0,0.0371486332892702,0,0,0,0,0,0.302931717333355,0.122703178444377,0,0.204427816530227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131911570197919,0,0,0
X601916.CH.Equity,0,0,0,0.0240396899248105,0,0,0,0,0,0,0,0,0.173647605853612,0,0,0,0.303119965971844,-1.38777878078145e-17,0,0,0,0.177445692266688,0,0,0,0,0.108298322327734,0,0,0,0,0,0,0,0,0.187599828619902,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601881.CH.EQUITY,0,-0.197696021667263,0,0,0,0,0,0,0,0,0,0,0,0,0.371567827912577,0,0,0,0.101959903127802,0,0,0,0.0412110950693437,0,0,0.13170919839204,0,0,0,0,0,0.235024384100797,0,0.0709537761224812,0,0,0,0,0,0,0,0,0,0,0,0.106666504855194,0,0,0,0.0499528141778819
X2884.TT.EQUITY,0,0,0,-0.16689580244341,0,0,0,-0.186779629215939,0,0.0209740325009615,0,0,0,0.0157049370147652,0,0.16732406336124,0,0,0,0,0,0,0,0,-0.0627918303120409,0,0,0.263381378028722,0,0,0,0,0,0,0,0,0.263228271944955,0,0,0,0,0,0,0,0,0,0,0,0.636636239232662,0.157794561002842
X601236.CH.EQUITY,0,0,0,-0.0826560870989659,0,0,0,0,0.0357022257785323,0,0,0,0,0,0,0,0,0,0,0,-0.177467420269844,0,0,0,0,0.0652559648645032,0,0.043517089914342,0,0,0,0.702537226903688,0,0,0,0,0,0,0,0.0115835976562864,-0.0638158360061302,0.0704553758499014,0,0.0203025407489972,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0.019995038622446,0,0,0,0,0.00239387633753156,0,0,0,0,0,0,0,0,0,0,0,0.0471127694706244,0,0,0,0,0,0.00211527387649038,0,0,0,0,0.0921011636408778,0,0,0.321927381428531,0,0,0,0,0,0.197954920545465,0,0,0,0,0,0.245270915487972,0,0
X601009.CH.EQUITY,0.0261358558246678,0,0.00784302498661157,0.00739088505461669,0,0,0,0,0.0264832088398118,0,0,0,0.0360888775431528,0,0,0.11168988567487,0.365027039616104,0,0,0,0,0,0,0,0.100483607509021,-4.33680868994202e-19,0.0336560127161367,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.180918458442239,0,0,0,0,0,0,0
X2892.TT.EQUITY,0,-0.00706988640327877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435346154535529,-2.16840434497101e-19,-0.0670908294404163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513793505099599,0,0.00448338644080336,0.356207128717022,0,0,0.10209711439648,0.468721039864973,0.00484737416419746,-0.0402594791827782,0,0,0.173631930530133
X5880.TT.EQUITY,0,0,0,0,0,0,0,0.0170694464153936,0,0.0163438229077728,0,0,0,0,0,0,0,0,0,0,0.101617669445235,0,0,0,0,0,0,0,-0.0667138917186028,0,0,0,0,0,0,0,0,0,0,0.119283395416434,0.433458196138236,0,0,0,0.255749770073664,0,0,0,0.150460709300067,0
