,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X600958.CH.EQUITY,X2884.TT.EQUITY,X2892.TT.EQUITY,X600061.CH.EQUITY
X601601.CH.EQUITY,0,0.0663445479257063,0,0,0,0,0.0618151226073001,0,0.263691214979319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283857624596923,0,0,0,0.0361908569491981,0,0,0,0.0297585812615001,0,0,0,0,0,0,0,0,0.120153416417416,0.00473507294935453,0,0,0.00231773495071408,0
X267.HK.EQUITY,0,0,0,0,0,-0.306073840803769,0,0,0,0,0,0,0,0,0.344003798583914,0,0,0,0,0,0,0,0,0,0,0,0.173948036317537,0,0.445706413708616,-0.331447525935311,0.0541077150274871,-0.184361342267469,0,0,-0.0812071870232624,0,0,0,0,0,-1.38777878078145e-17,-0.106483818733052,0,0.141463520707349,0,0.213054409153721,0,0
X2388.HK.EQUITY,0,0.254799172471917,0,-0.224616111428611,0.190776653967345,-0.36194548921176,0,0,0,0,0,0,0,0.0184081426643553,0.281583813930998,0,0,0,0,0,0,0,0,0,0,0,-0.100653941003983,0,0,0.0870660903595358,0,0,0,0,-0.0389695244996102,0,0,0,0,0,0,0,0,0.577210728373521,0,-0.0881264352540052,0,0
X600030.CH.EQUITY,0,0.146391786571626,0,0,-0.00966154246820165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14259788526662,0.194946675478697,0,0,0.214225643345393,0,0,0,0,0.329977000888444,0,0,0,0,0,0,0,0,0,0,-0.0438681085904399,0,0,0,0
X600016.CH.EQUITY,0,0,0.0102717458397139,0,0,0,0,0,0,0.089535248923876,0,0,0.153127964722171,0,0,0,0,0,0,0,0,0,0,0,0,0.0772968862297228,0,0,0.104910076926098,0.0167218226287833,0,0,0,0.362253722246011,0,0,0,0,0,0,0,0,0,0.131726207942962,0,0,0,0
X601998.CH.EQUITY,0.222530330660701,0,0.0205189004590137,0,0,0,0,0,0,0,0.0415305454815015,0,0,0,0,0,0.00489830688046131,0,0.0941803190081195,0,0,0.229733370737337,0,0,0,0,0,0,0.0831886985237915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.120086585979944,0,0,0.0880151933253477,0,0,0,0,0,0.0364545859439635,0.0919376283102525,0,0,0,0.0635621756082904,0,0,0,0,0,0,0,0,0,0.170420172549491,0.0621533227559571,0,0,0.114039809929715,0,0.0976787974342837,0,0,0,0,0,0,0,0.00274601448925427,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.0993492763495532,0,0,0.360394518047801,0,-0.0937668038897289,0.0827830928557793,0,0,0,-0.0347595047382553,0,0,0,0,0,0,0,0,0,0,0,0,0.180723572239628,0,0,0,0,-0.0339531599516132,0,0,0,-0.268494208156526,-0.0482469888015239,0,0.26693584657099,0,0,0,0,0.155392288255898,0,0,0,0.278298684809057
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00198780355739074,0,0.664596055734253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0392144793532394,0,0.168992164025187,0,0,0,0,0,0.0654645037023661,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0.0374303224734075,0,0,0,-0.0342925081157309,0,0,0,0,0,0.352148192297293,0,0,0,0,0.0180581590337969,0,0,6.93889390390723e-18,0.0998492707875456,0,0.00706072325613211,0,0,0,0.00624445104030012,0,0.145100892387524,0,0.205177730011281,0.109451639340542,0,0,0,0,0,0.0484335940110704,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,-0.0356005276457093,0,0.100804396102501,0.283981142142277,0,0,0.314190142513584,0,0,0.104772024614048,0.144418725779372,0,0,0,0,0.23455479232661,0.00979619186119276,0,0,0,0,0,0,-0.029430578500495,0.0554461609473757,0,0,0,0,0,0,0,0,0.00636018466409604,0,0,0,0,0,0,-0.0458524001772041,0,-0.0965398741985213
X601066.CH.EQUITY,-0.131555871026024,0,0,0,0,0,-0.0438150412622023,0,0,0,0,0,0,-0.401911066280679,0,0.228729072221084,0,0,0,0,0,0,0.207733442371892,0,0,0,0,0,0,-0.0617779193471081,0,0,0,0,0,0,0,0,0.066640087680331,0.0821601175091228,-0.110233199478952,0.62966739567856,-0.00347309856121555,0,0,0.0948767065180962,0,0.083265830221591
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0468571157050626,0,0,0,0,0,0,0,0.37735120971598,0,0,0,5.42101086242752e-20,0.030280546190755,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122061026500147,0.0162815732001999,0,0,0.148039774883634,0,0,0,0,0,0.090146005471857
X601229.CH.EQUITY,0.0286159390295942,0.146244929693639,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.217160803747428,0,0.031486297080898,0,0.0560148984945614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522580793070778,0,0,0,0,0,0,0.120971850138213,0,0,0,0,0,0,0.0708971720956326
X002142.CH.EQUITY,0,0,0.249063270936011,0,0,0.0197255846457848,0,0,0,0,0,0.235856524185081,0,0.0181990913494588,0,0,0,0,0,0,0,0,0,0,-6.7762635780344e-21,0.117562220987431,0,0,0,0,0,0,0.0650368312717426,0,0,0,0,0,0,0.00858824469290988,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0.126958303167852,0.0698132544036147,0.00446245195753267,0,0,0,0,0,0,0,0,0,0,0.371461240992975,0,0,0,0,0,0,0,0.467034946054537,0,0,0.0377172646705252,0,0.114854767142406,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0.200190818121726,0,0,0,0,0,0,0,0,0,0,0.091142830056485,0,-0.0194685802351707,-0.110007663884739,0,0,0,0,0,0.0324665905848567,0,0,0,0,0,0,0,0,0,0.0315336194558649,0,0,0,0.266115733487257,0,0.904924708420617,0,0.0556908649059134,0,-0.112019461541144,0,0,0,0,0,0.209310597052374,-0.311690914633209
X000166.CH.EQUITY,0,-0.0659824957879928,0,0,0,0,0,0,0,0,0,0.0747286955683669,0,0.0601310078881823,0,0,0,0,0,0,0,0,0,0,0.0793585445556412,0,0,0.0580057564719851,0,0,0,0,0,0,0,0,0,0.299749031695422,0,0,-0.0229622540472693,0.388343761441298,0,0,0.140215883409126,0,-0.00676398963978817,0.0870608756820717
X600015.CH.EQUITY,0,0,0.040118008281841,0,0,0,0.484014004815961,0,0,0,0,0,-0.0427019910290623,0,0,0,0,0,0,0.086859723900869,0,0,0,0,0.278792726160196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165779801186585,-0.365674505326771,0,-0.0850019076125973,0,0,0.0157601418273617,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0.0342072412539508,0,0.00298492998396916,0,0,0.00736663131836744,0,0.0238684763385012,0,0,0,0.00738471364710673,0.0147245491372562,0,0,0,0,0,1.73472347597681e-18,0,0,0.0517224384956407,0,0,0.070667215662008,0.169582951828814,0,0,0,0,-6.93889390390723e-18,0,0,0,0.148512217481951,0,0,0.383303261153712,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543422939085817,0,0,0,0,0,0,0.486088459398701,0,0,0,0.0138310400131054,0,0.0726361272014896,0,0.303458897834067,0,0,0,0,0,0,0,-0.0704898884909907,0,0,0,0.166307607815752,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,-0.208788245472396,0.112681478234049,-0.0168565251363825,0,0,0,0,-0.0462768107071439,0,-0.231754387927659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.959540534204599,0,0,0,0,0,0,0,0,0.0592214523581172,0,0.15572443287674,0,0,0.0818482125665531,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,-0.0537150074500106,-0.0366046358248221,0.0138997958793366,0,0,0,0,0,0,0,0,0,0.600672795913598,0,0,0,0,0.0791236885225516,0,0.0476984450168481,0.0016408930139734,0,0,0,0,0,0.195701611750774,0,0,0,0,0,0,0,0,0,0,0.210542983253239,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,-0.0451370426948722,0,0,0,0,0,0.106489481523547,0,0,0,0,0,0,0,0,0.0856119115129181,0,0,0,0.0722988819915331,0.177805135011434,0,0,-0.053831519097385,0,0.137374988930473,0,0,0,-0.15855603214151,0,0,0.100589143585847,0,0.282912904307931,0,0,0.0609575805216266,0,0,0.0642054251172447
X2886.TT.EQUITY,-0.0252931854940235,0,0,0,0,0,0,-0.0395423553142462,0,-0.149580518207312,0,0,0.071676231276807,0.306685492462375,0,0,-0.104989003764256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.220632703807607,0.143051206771916,0,0,0,0.403512735498031,0
X2891.TT.EQUITY,0,0,0,0,0.0396705946007493,0,0,0,0,0,0,-0.0592203551528744,0.233726896106304,0,0,0,0.322771408510657,0,0,0,0,0,0,0,0,-0.114085118363722,-0.104844257895214,0,0,0,0,0,0,0,-0.0286157842327998,-0.257828292199846,0.258688111985837,0,0,0.155986322187038,0,0,0,-0.0648919478211131,0,0,0,0
X300059.CH.EQUITY,0,0,0,0.0378594278876964,0,0,0,0,0,0,0,0.191306699838429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207295501159482,0,0,0,0,0,0.0683320913469865,0.00346920423024955,0.24424932735951,0,0,0,0.147938298374066,0,-0.0373435388681378,0,0,0,0.212138431829821,-0.0838386140724119,-0.0772619841681686,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0642981617023479,0,0,0.00394199108481489,0,-0.0236952431655962,0.218108170345049,0,0.0428960575534386,0.234520047068282,0,0,0,0,0,0,0,0.106821519508681,0.123005228781857,0,0,0,0,0.089578529373878,0.0684815176870428,0,0.0110518267117013,0,0,0,0,0,0.166144257582904,0,0,0,0
X601009.CH.EQUITY,0.0371468360177214,0,0.00446545778177865,0,0,0,0,0,0,0,0.202166295497631,0,0,0,0,0.0121317940588858,0.206679094578697,0.144591732588183,0,0,0,0.0456481456701864,0,0,0,0,0,0,0,0.128415529515465,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.0876099489000006,0,0.355687745489191,0,0,-0.124367208646929,0,0
X600958.CH.EQUITY,0,0,0,0,0,0.00574889979928127,0,0,0,0,0,0,0,-0.0689690005291444,0,0,0,0,0.387395341525239,0,0,0,0,-1.73472347597681e-18,0,0,0,0.198565615129498,0,0.101298965367373,0,0.0588993026661003,0.145804056736472,0,0,0,0,0,0,0,0,0.0428744727084478,0,0,0,0,-0.00711135229754385,0.0763250275248273
X2884.TT.EQUITY,0.168673821637143,0,0,0.225052254991291,0.123513847533855,0,0,0,0,0,0,-0.0383328695936701,-0.227998297127812,0,-0.073817432970782,0,0,0,0,0,0,0,0,0,0,0,0.320480641626832,0,0,0.0568597621584641,0,0,0,-2.16840434497101e-19,0,0.00155032786969898,0,0,-0.299917563120199,0.279369294310535,0,0,0,0,0,0,0.518547210608279,0
X2892.TT.EQUITY,0,0,0.0126648193490897,0,0,0.153846857909565,0,0,0,0,0,0,0.124051223548675,0,-0.156835576102794,0,0.0213065743024844,-0.0824396241044457,0,0,0,0.1736093963119,0,0,0,0,0,-0.0482264331028285,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.261093803897765,0,0,-0.0227199094787559,0,0,0.495405362918748,0,0
X600061.CH.EQUITY,-0.00910281656153926,0,0,0.0808801499568997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101976190718237,0,0.247843595158221,0,0,0,0,0.258047556669312,0,0,0.0877898003118841,0,0,0.0799007173981248,0,0,0.248092824898685,0,-0.0365639424863948,0.0230158993952174,0,0,0
