,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X000001.CH.EQUITY,X601628.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X2801.TT.EQUITY
X601398.CH.EQUITY,0,0.157744901756154,0.341035448676684,0.171193330869503,0,0,0,0,0,0,0,0.239522857227682,0,0,0,0,0,0,0,-0.0843889622661446,0,0,0,-6.93889390390723e-18,0,0.169943256720054,0,0,0,0,0,-0.0180672754245389,0,0,-0.130320938279702,0,0.0726088900642458,0,0,0,0,0,0,0,0,0,0,0,0.0483070628788953,-0.0276026688929335
X601939.CH.EQUITY,0.0616036211084586,0,0,0.10059247210015,-0.031868083145625,0,0.120135052102786,0,0,0,0,0,0,0.224732140561843,0.152460498253488,0,0,0,0,0,0.210728623746319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216210980768192,0
X601288.CH.EQUITY,0.383348918134958,0.0942720484334829,0,0.0418960560025983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191965337836565,0.0187815270115036,0,0,0,0.100845638707886,0,0,0,0,0,0.12419376239597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083622764645534
X601988.CH.EQUITY,0.0471016397105287,0,0.474931628211072,0,0.101504716149779,0.142979992595223,0,0,0,0.105711644214034,0,0,0,0,0,0,0,0,0,0,0.169330927599767,0.00666984613096369,0,0,0,0,0,0.157417112695146,0.0661318256694865,0,0,0,0,-0.106204756761433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.343905606561458,0,0,0,0,0,0,0,0,0,-0.0675086813593164,0,0,0,0,0,0,-0.0823642906598844,0,0.726714418580247,0,0,0,0,0.276413796237389,0,-0.114529457743032,0,0,0,0.158671359072885,-0.0417602193475608,0,-0.00812476863845504,0.0781544508687778,0,0,0,0,0
X601658.CH.Equity,0,0,0.0754420527521561,0.118298386017922,0,0,0,0.0440479062720491,0.240680989749303,0,0,0,0,0.0571057348270985,0,0,0,0,0,0,0,0,0,0.208772883093194,0,0,0,0.0739834598608154,0,0,0,0,0,0,0,0.0467326286704563,0,0,0,0.00633893434562314,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.00370905766007507,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.250431132642864,0.0894171646138805,0,0.211424169534994,0,0,0,0.22873630724906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0480499585508041,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0931467825727948,0,0,0,0,0,0,0,0.0832216247665716,0.115378434908913,0.0219237139625546,0.147702630576754,0.0910296394075619,0,0,0,0.0088363086491054,0,0,0.0638037778348601,0,0.0938257570502038,0,0,0,0,0,0.141503629012023,0,0,0.0183610443352875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.512833691124936,0,0,0,0,0,0,0,0.14405133993182,0,0,0,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0.199828492995378,0,0,0,0,0,0.117229649276424,0,0,0,0,0.173362433793334,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.130936105627257,0,0,0,0,0,0,0.248820143975025,0.0523520741480565,0,0,0,0,0,0,0.0291583965884994,0,0,0,0,0,0,0,0,0.401748180058388,0,0,0,0,0,0,0,0,0,-0.0962033673156885,0,0.121957840784842,0,0,0,0,0,0,0,0,0.0448989222311062,-0.202974525969874
