,X601398.CH.EQUITY,X601288.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X267.HK.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601998.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X601577.CH.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2801.TT.EQUITY,X2885.TT.EQUITY
X601628.CH.EQUITY,0,0,0.275148112349219,0,-0.311902261218565,0.0292157669919266,0,0,0,0,0,0,0,0,0.00219862108753889,0,0,0,0,0,-0.13461064590162,0,0,0,0,0.0104532494695567,0,0.0538056420989133,0,0,0,0,0.244317406854241,0,0,0,0,0,0.0650069147403598,0.233427613976487,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.121562453508548,0,0.380579843930539,0,0.225766190845231,0.0559958310894214,0,0,0,0.076508712926124,0,0,-1.38777878078145e-17,0,-0.0143962968546107,0,0,0,0.0918718689408701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0987679263421152,0,0.00153009350878083,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382910614034764,0,0,0,0,0,0.134058765253399,0,0,0,0.0157019539820841,0.087224919015164,0.272566735907457,0,0,0,0,-0.0854647386585016,0,0,-0.0769066190536767,0,0,0,0,0,0,0.0828386880236707,0
X601169.CH.EQUITY,0,0.0967808401035484,0,0.689537597753257,0,0,-0.131858720083239,0,-0.042948314979049,0,0,0,0,0,0,0,0,0.0281120193918438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546487795835677,0,0.00433698972607531,0,0,0,0,0,0,0,0.25859804225553,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.220282826274483,0,0,-0.0519719313902585,0,0,0.0245380332674593,0,0,0,0.0851521118711254,0,0.105157344890835,0,0,0.0544865162383067,0,0,0,-0.0981504865275376,0.530515104198903,0.248158875544391,0,0,-0.0482534682683815,0,0,0,-0.176756799832613,0.385423654696826,-0.185871598136492,0,0,0,0,0,-0.232441725450834,0,0,0,-0.070688349977519,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0885273484895963,0,0,0,0,0,-0.0607873143741705,0,0,0,0,0,0,0.0747545542295159,0.0660325023136986,0.143227810380087,0,0,6.93889390390723e-18,0,0,0,0.217338785282812,0,0,0,0,0,-0.0821159913544827,0,0.35840008631531,0,0,0,0,0,0,0.122522500409956,0,0,0
X601229.CH.EQUITY,0,0,0.261159067390968,0,0,0,0,0.0362920754891001,0,0,0,0,0,0.0735950556931285,0.147781929398632,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273060954170064,0,0,0,0,0,0,0,-0.0345998847325691,0,0,0,0,0.214640992658273,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0.23811439333742,0,0,0,0,0.0811611002268436,0,0,0,0,0.0591194700958148,0,0.0390525800097145,0.146046129777959,0,0,0,0,0,0,0.132991598850596,0,0,0,0,0,0,0,0.117699809971838,-0.204284036937522,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.119691751955566,0
X002142.CH.EQUITY,0,0,0,0,-0.294589645700988,0,0,0,0,0,0,0.0187942366927255,0,0,0.329663604351164,0,0.35871545700514,6.93889390390723e-18,0,0,0,0,0.0183439338927088,0,0,0,0,0.176627190829297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131123482465001,0,0,0,0,0,0
X601916.CH.Equity,0,0,0,-0.0318834490552749,0.391990166158448,0,-0.127016110839393,0.117375131240882,0,0,0,0,0,0.546924147757768,-0.218823761671418,0,0,0.175206469075623,0,0,0,0,0,0,0,0.299686634776318,0,0,0,0,-0.101006904483685,0,0,0,0,0,0,0,0,0,0,0,0,0.102385192280403,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.0760131073115337,-0.0126422989159255,0.0702629550552294,0,0,0,0.0889517515942383,8.67361737988404e-19,0.287070428034563,0,1.73472347597681e-18,0.00162904004064393,0,0,0,0,0.0650917441393615,0.270920659295201,0,0,0,0,0,0.0165643407282992,0,0.137171144989735,0,0.0885025184859701,0,0.0425492977510485,0,0,0,0,0,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199682261432928,0,0,0,0,0,0,0.0367454171177051,0.0315155195712269,0.190689300036476,-0.195747144387441,0,0,0,0,0,0,0,0,0,0.154297615610638,0.168388183381856,0.432952443786438,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0226334521188276,0,0,0,0,0,0.196596227389958,0,0.139449255421415,0,0,0.00904381711430247,0,0,0,0,0,-0.0742623184324334,0,0.110343497363577,0,0,0.266004254914884,0,0.0467148540895912,0,0,0,-0.034367439755966,0,0.0892600567589979,0,0,0,0,0,0.00266217313192312,0,0.159848543396937,0,0
X11.HK.EQUITY,0,0.0559051149965117,0,0,0.185875828122027,0,0,0,0,0,0,0.00409671035892611,0,0.0173951087615494,0,0.0899117214525626,0,0,0,0.419161449687893,-0.0630863262552055,0,0,0,0.0162558097093265,0,0,0.137942396207134,0,0.33242263811531,0,0,0,0,0,-0.174588457088418,0.0130407107096803,-0.135971164833176,0,0,0.290581411690048,0,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0.217759042804881,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0934886488697086,0,0,0,0.0818342052502121,0,0,0,0,0,0.173120918683992,0,0.237126634766538,0,0.101446290521237,-0.198187622905941,0,0,0,0,0,0.115401303180493,0,0,0,0,0,0,0,0,0,0,0,0.139496025188755
X2881.TT.EQUITY,0.109472393557865,0,0,0,0.0760196894217835,0,0,0,0,0,0,0,0,0,0,0,0,-0.0321981909665566,0,0,0,0,0,0,0,0,0.418217272055863,-0.094374543027354,0,0,0,0,0,0,0,0,-0.225481417961864,-0.100871885564523,0,0,-0.15005557044907,0.315704188710642,-0.161968093535227,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0371105661876087,0,0.169121295779888,0,0,0,0,0,0,0,0,0,0.121188781641784,0,0,0.0450828182613195,0,0,0,0.103069254767346,-0.15804760417684,0,0,0,-0.220511928229797,0.158686546560009,0,0,0,-0.0979612785233019,0,0.382845130162366,0.158594016727428,0,0.0892845995893213,0,0,0,-0.148265763157997,0,0,0
X601319.CH.EQUITY,0,-6.93889390390723e-18,0,0,-0.156023595238182,0,0,0,0,0,0.0845932812846045,0,0,0.0365993618884205,-0.119263672340668,0.281686162518005,0,0.129507695913749,0,0,0,0,0,-0.0956699872493646,0,0.214898098102797,0,0,0,0,0,0,0,0.514197181252127,0,0,0,0,8.67361737988404e-19,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.00286710440123539
X601077.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147513550498858,0,0,0.17701461509503,0,0,0.0181625133510368,0.151140776305226,0,0.0131523176316608,0,0,0,0.0311011031800518,0,0,0,0,0,0,0,0,0,0,0,0,0.144237986979757,0,0,0,0,0.204375749044773,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0.407981921464386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797837772114607,0,0,0,0,0,0,0,0,0.0566695933945946,0,0.0709460968715949,0.175427817020738,0,0,0,0,0,-0.240211816626112,0,0,0,0.190397363956306,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0717422625739121,0,0,0,0.0314999874489895,0,0,0,0,0.0883412865795767,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.184164709650542,0,0,0.146186747906846,0,0,-0.00901661977631352,-0.0196419552106257,-0.0864749572038215,0,0,-0.00276042498888948,-0.00399145021196915,0,0.514348522256186,0.227269524811212,0,0,0
X5880.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.133942180052885,0,0,0,0,0,0,0,0.0548221015880172,0,0,0,0,0.0390810534260479,0,0,0,0,0,0,0,0,-0.0953975514529929,0.431651517029788,0,0,0.0971912957646077,0.010554269377623,0,0,0,0.358314344544197,0.185602711716128,0,0,0,0,0,0.0302236873167474
X2886.TT.EQUITY,0,0,0,0,0,-0.117980431610387,6.93889390390723e-18,0,0,-0.14225954616754,0,0,0,0,0,0,0,0,0,0,0,0,-0.0467691744449623,-0.242924007074051,-0.0677110845527263,0,0,-0.0720454794539374,0,0.619632874675886,0,0,0,0,0,0,0,0,0,0.114566754462558,0,0,0.283436040666753,0.00335770406004496,0,0,0,0,0,0
X2892.TT.EQUITY,0,-0.0735913772185713,0,0,0,0.111128168206494,-2.16840434497101e-19,0,0.042906037238682,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.174212806164457,0,0,0,0,-0.187230792654593,0,0,0,0,0,0,0,0,0.00304360694991456,0,0,0,0,0.174529753199729,0.380352596174353,0,0,0,0,0,0,0.0680903101651022
X601838.CH.EQUITY,0,0,0.00864968419903326,0,0,0,0,0,0,0,0,0.00780341180457232,0.052736766467714,0,0,0.127524592627956,0,0.00428476104591878,0,0.00813639087209047,0.0759206794730707,0,0,0.238958287278193,1.73472347597681e-18,0,0,0.0974706022711084,0,-0.0835436030763083,0,0.548164778933328,0,0,-0.18349412735637,0,0,0,-0.116201219578842,0,0,0,0,0,0,0,0,-0.0152974428935138,0,0
X601577.CH.EQUITY,-0.0492656560220748,0,0,0,0,0.153937872424579,0,0,-0.113958609498694,-0.277236346760388,0,0,-0.0292994407933376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.635245077116377,0,-0.134838748111398,0.322648326344376,0,0.327717615605595,0,0.337301481835194,0,0,0,0,0,0,0,0,0,0.158881533618042,0,0,0.119236268104174,0
X2888.TT.EQUITY,0,0,0,0,0,0,0.0822356499901291,0,0,0,0,0,0,0,0,0,0,0,0,0.0208194334553351,0,0,0,0,0.0871934338263672,0,0,0,0,0.134093859547282,0.0348952801388276,0,0,0,0,0,0,0,0,0,0,0,0,0.0253706880281931,0.243741303162213,0,0,0,0,0.162145824175053
X2880.TT.EQUITY,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1958374752152,0,0,0.0346743678579981,0,0.0758058087514421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409983048890467,0,0.0811530939916302,0,0,0,0,0.145544701077918,0.06037323780268,0,0,0,0.37957389155063,0
X2884.TT.EQUITY,0,0,0,0,-0.0881696620978675,0,0.000101248204389362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160250310394032,0.130051672964866,0,0.044218603618307,0,0,0,0,0,-0.0100027903247817,0,0,0,0.0186411520588047,0.12901661948412,0.00824775097436518,0,0,0,0.480982088021858,0,0.047496691314462,0,0,0,0,0
X2883.TT.EQUITY,0,0,0,0,-0.0446176155541438,0,0,0,-0.0635252712576278,0,0,0,0,0.230970099238902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101242074766569,0,0.130583689332406,0.0265908849402558,0,0.772898207844025,-3.46944695195361e-18,0.0864547638500126,0,0,0,0,0,0.0243535725877736
X601688.CH.EQUITY,0,0,0,0,0,0,0.048690404981607,0,0,0,0.0950471676101811,0,0,0,0,0.0403752866100779,0,0,0,0,0,0,0,0,0,0,0,0.0187945097678593,-0.184726618994642,0,0,0,0,0,0,0.407056809593111,0,0,0,0,0.192466120244927,0,0,0,-0.0338866935119076,0,0,0.423326485412693,-0.0779135244904518,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0.0225456909577671,0,0,0,0.179326453080273,0,0.110179248900243,0,0,0,0,0,0.0189256256638219,0,0.127091374853126,0.0276722183767479,0,0,0,0,0,0,0,0,0,0,0,0,0.649108169007779,-0.00775498165839696,0,0,0,0,0,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0.163627884397213,-0.0640017562488183,0,0,0,-0.0319554783325839,0,0,0,0,0,0,0,0,0.0236887537511903,0.329481449611747,-0.0336949155645694,0,0,0,0,0,0,0,0,0,0,0,0,0.00711125634301744,0,0,0,0,0,0,0,0,0,0,0,0,0.125672909047123,0.593490198143789,0,0,0
X2801.TT.EQUITY,0,0,-0.0465228595294449,0,0.123126522814122,0,0,0,0.0367667910023329,0,0,0,0,0,0,-0.0396849891540953,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.122262301393276,0,0.0855140797589564,0,0.0781374982554173,0,0,0,0,0,0,0,0,0.191437627292677,0,0,0.0824410992533001,0,0.438039779835602,0,0,0,0,0,0,0
X2885.TT.EQUITY,0,0,0,0.20868882457403,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143127022975417,0,0,0,0,0,0,0.157551986891496,0,0.493923648381463,0,0,0.193068803651111,0,0,0,0,0,0,0.0287973408154944,0,0,0.137044985697876,0,0,0,0,0.112461391879092,0,0,0,0,0
