,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X601009.CH.EQUITY,X600926.CH.EQUITY,X601788.CH.EQUITY,X601901.CH.EQUITY,X600958.CH.EQUITY,X601696.CH.Equity
X601658.CH.Equity,0,0,0,0,0.0691982298004368,0,-0.0071385560632056,0,-0.0278100243876029,0.400098692350609,0,0,0,0,0.250956262158204,0.119837668325853,0,0,0,0,0,0,0,0,0,0,-0.0280231738634878,0,0,0,0,0,0,0,0,0,0,0,0,0.0504749861382947,0,-0.251237756544198,0,0,0.176620129417374,0.115428793395471,0,0,0,0
X388.HK.EQUITY,0,0,0,-0.243715615440836,-0.100217119273045,-0.030843774662158,0.147553437958514,0,0,0,0,0,0.0576338805948786,0,-0.018038080981819,0,0,0,0,0.457566416570584,0,0,0,0,0,0,0,0,0,0,0,-0.0400879004289188,0,0,0.10653033315163,0.105401116480718,0,0,0,0,0,0,0,0,0,0,0,0.269361426745523,0,0
X000001.CH.EQUITY,0,0.0506258662439125,0,0.188267174963676,0,0.036519840978646,0,0,0,0.464242489857964,0,0.0973016143788271,0,0,0,0,0,0,0,0,0,0.248527562310284,0,0,0.0185990488790668,0,0,0.0403320091174264,0,0,0,-0.130848469574604,0,0,0,0,0,0,0,0,0,0,0,-0.0851157412573858,0,0.276207285024373,-0.109013101363092,0.0840127953241682,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0280125416079313,0,0,0,0,0,0.3481185184263,0.0201627989897046,0,0,0,0,0.00401072885408983,0,0,0,0,0.0101938534555948,0.331469972830132,0,0,0,0,0,0.0481229810509034,0.00896520235133852,0,0,0,0,0.137327321295607,0,0,0,0,0.0134386801825997,0,0,0.118743426910522
X601601.CH.EQUITY,0,0.276695211738753,0.137252268934611,0,0,0,0,0,0.0869972969514621,0.0581066508422494,0,-0.02078681621543,0,0,0,0,0,0,0.348507195864528,0,0,0,0,0,0,0,0,0.0369918755496775,0,0,0,0.0753868848725369,0,0,0,0,0,0.0222951870314681,0,0,0.00421149457776657,0,0,0,0,0,0,-0.146028397931651,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.0379335718402171,0.0518448926525899,0,0,0.0757366504900994,0,0,0,0.0964922524518664,0,0.293285823675337,0,0,0,0,0,0,0.279562134106345,0,0,0,0,0,0.0468137860585829,0.0322960824891647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.155673998479854,0,0.0318350544210758,0,0,0,0,0,0,0,0,0,0,0,0.392570748958562,0,0,0,0,0.060775848544586,0,0,0,0,0,0,0,0,0,0,0.0120816731742976,0,0,0,0,0,0,0,0,0.0319221795594299,0,0.0119940981449751,5.42101086242752e-20,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0.118917426140282,0,0,0.031488773907158,-0.0310522184776129,0,0,-0.0466160393955822,0,0,0,0.27302341177536,0,0,0,0,0,0,0.0666352391481896,0,0,0,-0.143901481386945,0,0,0,0.0746188494283728,0,0,0,0,0,0,0,0,0,0,0,0,0.138464131917489,0,0,0,0,0.201813479844596,0.151448846317916,0,4.33680868994202e-19
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0.00849097034738282,0,0,0,0.072950827896243,0,0,0,0.0468258193699971,0,0,0,0,0,0,0,0,0,0,0.297484613162307,0,0.113575981799681,0,0,0,0,0,0,0,0.386227694883785,0,0,0,0,0,0,0.0620702613620861,0,0.122181879623035,0,0.00560239180346372,0
X300059.CH.EQUITY,0,0,0,0,0,0.035398453963414,0,0,0,0,0.0192849185516574,0.0811738105973499,0.0496285197869774,0.241760787628961,0,0,0,0,0,0,0,0,0,0,-0.0543404727319278,0,0,0,0,0,0,0,0,0.0521024209739469,0,0.288990777750482,0.016592508312715,0,0,0,0,0,0,0,0,0,0,0.0494580382080799,0.039326203507442,0.185687283905324
X601998.CH.EQUITY,-8.67361737988404e-19,0,0,0,0.280248370746691,0,0.253784310117003,0.295797321463236,0,0,0,0,0,0,0,0,0,0.0457232265009134,0,0,0,0,0,0,0,0.536024298028646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539549961351613,0,0
X002142.CH.EQUITY,0,0,0,0.231505451040151,0,0,0,0,0,0,0,-0.0201115685225044,0.00833947353000989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149238684432158,0,0,0,0,0,0,-0.0336294435005917,0,0,0.0588671897198004,0,0,0,0,0,-0.0398453729612649,0,0.237658404290825,-3.46944695195361e-18,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,-0.00878061630770448,0.36961193622262,0,0.230338077742932,0.130933562146839,0,0,0,0,0,0,0,0,0,0,0,0.0358813930313155,0,0,0,-0.224894470809329,0,0,0,0.0554249836048526,0,0,0,0,-0.0981452822216665,0,0,0,0,-0.0193235797910671,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0558484302817922,0,0,0,0,0,0,0,0,0,0,0,0,0.296511936077307,0,0.100667777821602,0.204734445840535,0,0,-3.46944695195361e-18,0,0,0,0.0699782823945288,0,0,0.566291776657513,0.121438643587329,0,0,0,-0.247355508560016,0,0,0,0,0,0,0,-0.100342192505838,0,0,0,-0.0386680331213868,0,0,-0.274196863112177,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.122336024874485,0.597450173312552,0,0,0,0.0650147834083169,0,0,0,0,0,0,0,0,-0.0652453196420313,0.285607634689646,0,0,0,-0.133037282598423,0,0,0,0,0.0670503457403365,0,0,-0.0823872731380287,0.0313208787191206,0,0,0,0,-0.121290833537664,0,0.251841112113299,0,0,0,0,0.0912067654864481,0,0
X601818.CH.EQUITY,-0.161497965701267,0.0233435935963682,0,0,0,0,0,0,0,0.45826888986873,0,0,0,0,0,0,0,0,0,0,0.417668656964119,0.0613695975226106,0,0.0615196141673451,0,0,0,0,0,0,0,0,0.24488982697818,0,0.125831398500918,0,0,0.0752941078607387,0,0,0,0,0,0,0.0553769093742807,0,0,0,0,-0.288288197391722
X600999.CH.EQUITY,0,0,0,0,0,0,0.0299989871172439,0,-0.0682843204689491,0,-0.0278255149339789,0,0,0,0,0,-0.147294923538809,0,0,0.062825277582489,0,0,0,0,0,0,0,0,0,0,0,0.115883316980529,0,0,0,0,0.0705426695973967,0,0,0,1.0842021724855e-19,0.0954496078151528,0,0,0,0.207606383343581,0.293493232259556,0,0.146532562868678,0
X601336.CH.EQUITY,0,0,0,0,0,0.581161930585228,0,0,0,0.0422176569400119,-0.114470800753483,0,0,0,0,0,0,0,0.345043212419927,0,0,0,0,0,0,0,0,0,0,0,0,0.145845994896261,0,0,-0.0253985219830648,0,0,-0.0597319908725984,0,0,0,0,0,0,-0.109402282257317,0.102589011481461,0,0.114816944893039,0,0
X601688.CH.EQUITY,0,0,0,-0.104481851170625,0,0.0387817057721599,0,0,0,0,0,0,0,0.326900955463736,0,0,-0.0370327689295633,1.38777878078145e-17,0,0,0,0,0,0.310205269225434,0,0,0,0.10887087775471,0,0.36908291728803,0,0,0,0,0,0,0,0,0,-0.0950783524361879,0,0,-0.090865939074417,0,0,0,0,8.67361737988404e-19,0,0
X601211.CH.EQUITY,0,0,0,0.129958334625607,0,0.0173049603517578,0.0962818208387426,0,0,0,0,0,0,0.29532055694674,0,0.0712160466495848,0,9.66796874850395e-07,0.064847932014549,0,0,0,0,0.00340821111486217,0,0,0,0,0.285633454679776,0,0,0,0,0.108525624200366,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131137239740585,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0694379647107379,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0925221286020687,0,1.73472347597681e-18,0.289662353156952,0,0,0.0523220141956637,0,0.0957074382347063,0,-0.125201242559564,0,0,0.0217117664280449,0.182406224149784
X267.HK.EQUITY,0.420260972139634,0.486130281251082,0,0.156100929880953,0,0,0,0,0,0,-0.221661725581569,0,0,0,0,0,0,0,-0.528633117264496,0,0,0.0540558636633083,0,0,0,0,0,0.209466960758897,0,0,0,0,0,0,0,0,0,0,0,0.0666691308897974,-0.224933800613176,0,0,0,0.050320027729627,0.103202008639134,0,0,-0.027861105026825,0
X002736.CH.EQUITY,0,0,0,0,0.016575194541202,0,0,0,-0.37748912781463,0,0.0781855397161802,0.0618564870622499,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461185000151504,0,0,0.0229193860310537,0,0,0,0,0.073594505926627,0,0,0.284363535464154,0,0,0,0,0,0,0,0.142320776904498,0,0,0.418035180965741,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769647965258516,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0677261378481025,0.226528141372312,0,0,0.172492025653338,0,0,0,0,0,0.214079364693288,-0.112244994978337,0,0.0797859466577349,0,0,0,0,0,1.73472347597681e-18,0.223162892864767,0.109973600313109
X2882.TT.EQUITY,0,0,0,0,0,0,0.0996846279274355,0,0,0,0,0.0129355624496205,0.0316042775488485,0,0,0,0,0,0,0,0,0.0752579569795197,0,0,0.142829136051433,0,0,0,0,0.0730341123126556,0.0186333223671418,0,0,0,0,0,0,0,0,0.53645538946989,0,0,0.172239699319877,0.0959414156304874,0,0.0367819503575141,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0522119287339365,0,0,0,0,0,0.182781216348048,0.0767512534056916,0.413273662029701,0,0,0,0,0,0,0,0,0,0.22401408769452,0,0,0,0,-0.0213284762180273,0,0,0,0,-0.062618766674121,0,0,0,0,0,0,0,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0.0611455399689199,0,0,0,0,0,0.0618824105070791,0,0,0,0,0,0,0,0,0,0,0,0,0.194686059876878,0,0.0953998298252288,0.236546985756589,0,0.037845388436001,0.0601537018295324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173475957791342
X601229.CH.EQUITY,0,0,0,0,0,-0.055708594231868,-0.00602634236485809,0,0.105151052848732,0.0157673372111471,0,-0.121091470495927,-1.73472347597681e-18,0,0,0,0,0,0.0696315005812696,0,0.0312136047896969,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116993066708484,0,-0.0502490764010761,0,0.150865133868581,0,0,0,0,0,0.434320718488228,0.0367429326909019,0.499798223117709,-0.0814736104108852,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0311415465197839,0.0824406149730741,0,-4.33680868994202e-19,0,0,0,0.110933327417768,0,0,0,0.141527111429192,0,0,0,0,0,0.0039955317404043,0,0.0565578613338423,0,0,0,0,0.0485766583359914,0,0,0,0.236710912498956,0,0,0.0603327726153591,0,0,0,0,0,0,0,0,0.00604807956597654
X2881.TT.EQUITY,0.0312327565126199,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.0686955530611411,0.01713647196796,0,0.0309219142440548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241537121534215,0,0,0,0,0,0,-0.0142851638285721,0.109900590059467,0.42531747638437,0.0704689967854929,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.139641492406643,0,0.160004913084447,0.0374304172075349,0,0,0.0895758707283509,0.119893561113145,0.140557336241194,0,0,0,0.0451091596623813,0,0.031149238239001,0,0,0,0,0,4.33680868994202e-19,0,0,0.0222088450724286,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0618123278276204,0,0,0.199736784185908,0,0,0,0,0.0848524550916304
X601881.CH.EQUITY,0,0,0,0,0,0.0139666231343047,0,0.0819941307168999,0,0,0,0,0,0.296811312522659,0,0,0,0.156763598412696,0,0.0693119967077881,0.0117442111246637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141298663685752,0,0,0,0,0,0,0,0,0,0,0.101626713613054,0.070940879036701,0
X2886.TT.EQUITY,0,0,0,0.0267999076104748,0,0,0,0,0,0,-0.0709016417202313,-0.167352358548567,0,0,0.0238434550008705,0,0,0,0,0,0,0,0,0,0.142807537242007,0,0.0710383347575958,0,0,0.0156706268784591,0,0,0.0563534314290008,0,0.225097957138955,0,0,0,0,0,0,0,0,0.387361486187162,0,0,0,0,0,0
X2891.TT.EQUITY,0,0.0240542829327804,0,0.0849921251924523,0,0,0,0,0.0941764378755795,0,0,0,0,0,0,0,0,0,0,-0.0874133407731406,0.0611958644357035,0,0,0,0,0,0,0,0,0,0.192165512389626,0.112893810589275,0,-0.0147749257458549,0.244255719004682,-0.0398411453313131,-0.0730983411261545,0,0,0,0,0,0.368829909931795,0,0,-0.0949389122749204,0,0,-0.063627258067268,0
X601009.CH.EQUITY,0,0.0943962214733539,0,0,0.0279761435376511,0.0927579205144317,0,0.12799524732157,0,0,0.00495720781708748,-0.285000019958971,0,0,0,0.399066918862133,0,0,0,0,0,0,0,0,0.0292685848799886,6.93889390390723e-18,0,0,0,0,0,0,0.193545068984133,0,0,0,0,0,0,0.108893895652966,0,0,0,0,0,0,0.260523029028673,-0.165219259871829,0,0
X600926.CH.EQUITY,0,0,0,0,0,0.151778883636981,-0.0290837479203176,0,0,0,0.121741596618038,0.0178785937589962,0,0.328563394507372,0,0,0,0,0,-0.119419462731832,0,0.247704460203261,0,0,0,0,0,0,0,0,0,-0.0376115211402536,0,0,0,0,0,0,0,0,0.157729041589623,0,-0.0448574093241866,0,0,0,-0.135820753078357,-0.0481842032118185,0,0
X601788.CH.EQUITY,0,0,0,0,-0.0547137162644457,0,0,0,0,0,0,0,0,0,-0.0173693783240377,0,0,0.0958251046347547,0,0,0,0,0,0,0,0,0.135589522011697,0,0,0,0,0,0,0,0,0,0,0.264501875148176,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.665745078184516
X601901.CH.EQUITY,0,0,-0.041858096127263,-0.0807607157879884,0,0,0,0,0,0,0,0,-0.0118903098014771,0,0,0,0,0,0,0,0.0632207937523616,-0.0789069164141107,0,0,0,0,0,0.0479329498196992,0.211515816811355,0,0,0,0.188617298631044,0.201872308502318,0,0,0.0931460514132766,0,0,0,0,0.199978212355151,0,0,0,0,0,0,0,0
X600958.CH.EQUITY,0,0.155945114940414,0,0,0,0,0.00785289849690677,-0.177911454707141,-0.0733137062143512,-0.0253544631947802,0,0,0,0,0,0,0,0,0.00267807965786073,0,0,0,0,0,-0.161960655664833,0,0,0,0,0.313147532442163,0,0,0,0.304894424891593,0,0,0.0659430907114186,0,0,0,0,0,0,-0.121380076729201,0,0,0,0,0,-1.38777878078145e-17
X601696.CH.Equity,0,0,0,0,0,0,0.0121641554235047,0,0,0,0,0.0913015174659206,0,0,0,0,0,0,0,0.316732180604249,0,0.122713945276322,0,0,0,0,0,0.171793918578122,0,0,0,0,0,0,0,0,0.187892706593702,0,0,0,0,0.027850258657636,0,0,0,0,0.151196164236983,0.102086805853821,0.0915526730584982,0
