,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X002736.CH.EQUITY,X2891.TT.EQUITY,X601916.CH.Equity,X601881.CH.EQUITY,X601236.CH.EQUITY,X2884.TT.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601901.CH.EQUITY,X601696.CH.Equity
X2388.HK.EQUITY,0,-0.0600297008444618,0,0,0,-0.178479554917296,0,0,0,-0.036266088821853,0,0,0,0.280889960559793,0,0,0,0,0,0.390538600406786,-0.0291131723035043,0,0,0,0,0,0,0.169026881122665,0,0,0.040909409261717,0,0,0.0997253188587492,0,0,0.108917570537751,0.115465927558741,0,0,0,0.0860642010959187,0,0,0.0177829508952735,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0.0148672452607281,0.230269687260438,0,-0.0531441388186103,0.0103468830690479,0,0,0,0,0.127441365526979,0,0,0,0,0,0,0,0,0,0,0,0.0689920780482623,0,0,0,0,0,0,0,0,0,0,0.509828917544768,0,0,0,0.00360105803054406,0,0,-1.0842021724855e-19,0,0,0,0.0677848559364286,0,0,0
X267.HK.EQUITY,0,0,0,0,0.0985051503643084,0,0,0.083553807217758,0,-0.24763762496373,0,0,0,0.167074550886755,0,0,0.0886230570694112,0.122325102203709,0,0.228519730144685,0.187827846036282,0,0,0,0,0,0.0852687873330443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133540179394725,0,0,0,0,0.159538274945479
X601818.CH.EQUITY,0,0,0.0118650005606925,0.0256140171390503,0,0,0,0,0,0,0.357894653927959,0.306261500499383,0,0,0,0,0,0,0,0,0,-0.00722398018003168,0.239065908219745,-0.00341485199307296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464746481924458
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160625507418174,0,0.0719671511095556,0,0.0860712167550003,0,0,0,0,0,0,0,0,0,0.21187432130411,0.0506464687733432,0,0.0888308274025486,0,0.109870887005468,0,0,0,0,0.275573485750277,0,0.0362081463607736,0,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182462049987387,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346615573954488,0,0,0,0,0.0415978861581828,0.0579454569463724,-1.38777878078145e-17,0,0,0.495826017992776,0,0,0,0.19041271085653,0,0,0,0,0,0.0186941959889555,0
X002142.CH.EQUITY,0,0,0.10115969360788,0,0,0,1.38777878078145e-17,0,0.184915654287756,0.399676964127217,0,0,0,0,0,0.220982584687223,0,0,0.0200673904838509,0,0,0,0,0.0421895130879162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170821771156097,0,0,0,-0.0450355406854948,0.0821874093321689
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0472770908587434,0,0,0,0.12145247166942,0,0,0,0,0,0,0,0.528683211721606,0.0517228208484861,0,0,0,0,-0.0926356196092976,0,0,0.141734045277948,0,0,0,0.26280200542562,0,0.00442188668285699,0,0,0,0,0,0,0,0,-0.017304405725298
X300059.CH.EQUITY,0,0,0,0,0,0,0.118465982485683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00464173271254757,0,0,0,0,0,0.0142089337455989,0,0,0,0,0,0,0.19115393494869,0,0,0,0,0.543770004747785,0.0708494052185097,-0.0423167083188629,0,0,0,-0.13608657594731
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259254958841687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.660875436970419,0,0,0,0,0,0,0,0.0399217648369365,0,0,0,0
X601229.CH.EQUITY,0,0,0,0.0297372885407874,0,0,0,0,0.167093607668469,0.248372097272601,0,0,0.0503270967647968,0,0,0,0.185623477010649,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0.0441491441234692,0,0,0,0,-0.150471320381932,0,0,0.163371229056676,0,0,0,0,0.189810579110004,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.173428369015605,0,0,0,0.110393998099558,0,0,0.245914176202157,0,0,0,0,0,0,0,0,0,0.0901038873755735,0,0,0,0,0.071076344529545,0,0,0,0,0,0,0.118565093457786,0,0,0.0972052514029254,0,0,0.0510402515889103,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0951072324266378,0,0,0,0,0,0,0,0,0,0,0,0.0547537887519031,0,0,0.156463601558602,0,0,0,0,0,0.163583759285537,0,0,0,0.370955524938027,0,0.102444708850005,0,0,3.46944695195361e-18,0,0,0,0,0.0102707003274964,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.144717565935604,0,0.421454486980929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0956512414949402,0,0,0,0,0,0,0.0856418506547593,0,0,0.0221383132187764,0.0418632060914091,0,0,0,0.193685010577207,-0.00852419016262313
X601169.CH.EQUITY,0,0.078999242045391,0,0,0,0,0,0,0,0.00217199585126341,0.0331416865752338,0,0,0,0,0.11600016095481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240331675031477,0,0,0,0,0,0.368035795412794,0,0,0,0.157966611906257,0,0,0
X600015.CH.EQUITY,0,0.0376986361865575,0,0,0,0,0,-0.0839751965939048,0,0,0,0.120907635357013,0,0.175578425694801,0,0,0,0,0,0,0,0.127871465467437,0,-0.0486566229547196,0.37172743909743,0,0,0,0,0,-0.272712139970429,0,0,0,0,0.386400786725077,0,0,0,0,0,0.117959582250108,0,0,0,0.0639039572013678,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149760960013694,0,0,0,0,0.177638873354709,0,0,0,0,0,0,0,0,0,0,0,0.199763316762058,0,0,0,0,0,0,0,0,0.444995885463943,0,0,0,0,0,0,0,0.0156231577308509,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0222652462262273,0,0,0,0,0.139333012781131,0,0,0,0,0,0.00104390290457171,0,0,0,0,0.0735077053076694,0,0,0.456716428124436,0,0,0,0,0.0321174134178321,-3.46944695195361e-18,0,0,0,0,0,0.165687000327038,0,0,0.0341279140939188,0,0,0,0,0.0138002183822415,0
X2886.TT.EQUITY,0,0,0,-0.0328624880860581,0,0,0,0.0741867945217608,0,0,0,0,0,0,0,0,0,0,-0.0459582013791625,0,0,0.137657997756984,0,-0.0176585277741401,0,0,0,0,0,-0.0882935812029735,0,0,0,0,0,0,0,0.299652262541039,0,0,0,1.73472347597681e-18,-0.00948311060941687,0,0.0362218568853267,0.557380554875976,0,-0.0314752746480158,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0.0436208412574052,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0115788249203096,0,0.3285759999328,0,0,0.181852589426279,0,0.0692566777126,0,0,0,0,0,0,0,0,0,0.0353567494694155,0,0,0.0801384284933146,0,0.22277043069271,0
X2891.TT.EQUITY,0,0,0.0509757583607964,0,0.0357285226567901,0,0,0,0,0,0,0,-0.576843665182138,0,-0.0653654152102762,0,0,0,0.0710471668421321,0,0,0.0970708442864862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.526438029633166,0.171452918522295,0,0.33509297271004,0,0,0,0,0,0.197705426368566,0,0,0,-0.0206224163593243
X601916.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.0615972000208205,0,0,0,0.181926121997745,0.113105277847047,0,0,0,0,0.208082140105914,0,0.162607316570141,0,0,0,0.109623305829381,0,0,0,0,0,0,0.165379034445294,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601881.CH.EQUITY,0,-0.225837081848062,0,0,0,0.0255456516402355,0,0,0,0,0,0,0,0,0.188551435059315,0,0,0,0,0,0.0972242781407777,0,0,0,0,0,0,0,0.00817344273371154,0.317008934928251,0,0,0,0.229334555682,0,0,0,0,0,0.120497355262087,0,0,0,0,0.0771761560963093,0,0,0,0.21068250592231,0.047342446192048
X601236.CH.EQUITY,0,0,0,-0.100222769860093,0,0,0,0,0.0343379036632624,0,0,0,0,0,0,0,0,0,0,0,0,-0.190582544986128,0,0,0,0.0900258543039568,0,0.0430898193535826,0,0.692744592801565,0,0,0,0,0,0,0,0,0,0,0.0789942770730147,-0.0557636415114525,0,0.0136274129725915,0,0,0,0,0,0
X2884.TT.EQUITY,0,-0.224706613916443,0,-0.044197692422421,0,0,0,-0.186206573852721,0,0,0,0,0,0.0290673136838804,0,0.2697352532855,0,0,-0.193394714994059,0,0,0,0,0,-0.0474304597720941,0,0,0.183039434993185,0,0,0.15640749039794,0,0,0,0,0,0.449556443362302,0,0,0.248894360081297,0,0.280925318757685,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.000625876125349839,0,0,0,0,0,0,0,0,0,0.0399538632168339,0,0,0,0,0,0,0,0,0,0.107612422840208,0,0,0.334737306915184,0,0,0,0,0.191546019006149,0,0,0,0,0,0,0.243632913718949,0,0
X601009.CH.EQUITY,0,0,0.0193111242898357,0.0455376736509637,0,0,0,0,0,0,0,0,0.0259430151476548,0,0,0.123595154242271,0.274045836210951,0,0,0,0,0,0.0483439638012746,0,0.0674693755549793,0,0.0345051554320834,0,0,0,0,0,0,0.0371743325772009,0,2.16840434497101e-19,0,0,0,0,0,0,0.224830953834927,0,0,0,0,0,0,0
X601901.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0560676019203788,0,0,0,0.21310653668389,0,0,0,0.221115874410277,0,-0.0303173061682808,0,0,0,0,0,0,1.38777878078145e-17,-0.0185260026513485,0.298765602309425,0,0,0,0,0,0.102502929247245,0,0,0,0,0,0,-0.119443534540737,0,0.277840482156296,0,0,0,0,0,0
X601696.CH.Equity,-0.136016236078853,0,0,0,0,0,0,0,-0.171955831719967,0,0,0,0,0,0,0,0,-0.0781963544852803,0,0.0471214956237185,0,0,-0.239505413718837,0,0,0,0,0.0949574267049044,0,0,0,0,0.398732113781869,0,0,0,-0.0413732201217968,0,0,0.0854977483665628,0,-0.185830590037566,0,0.15928712679445,0.0905728277359439,0,0,0,0,0
