,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X2801.TT.EQUITY
X601398.CH.EQUITY,0,0.27690509924789,0.446199479791752,0.0316823556108046,0,0,0,0,0,0,0,0,0.207911168705551,0,0,0,-0.104240893159627,0,0.146211632530959,0,0,0,0,0.174631334829973,0,0,0.130211114267987,0,0,0,0,-0.0767310117091201,0,0,-0.30806076561436,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276576066110411,-0.200555395438674
X601939.CH.EQUITY,0,0,0,0.274757740012488,0,0,0.156690998168182,0,0,0,0,0,0,0.336180927010355,0,0,0,0,0.133177541893471,-0.101325052705546,-0.0417534951087781,0.145922871283285,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231952446075926,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132666666241416
X601288.CH.EQUITY,0.460022395128069,0.150367708160957,0,0,0,0,0.00262490342551803,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0504470690195069,0,0,0,0,0,0.0165092947644572,0,0,0,0,0.173249029460836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01576014645116
X601988.CH.EQUITY,0.0929500847759961,0.150223195771458,0,0,0,0.22715168207663,0.0711018061320085,0,0,0.170025871128182,0,0,0.00767018137648547,0,0.223590866917858,-0.0478841439724377,0,0,0,0.051794937945069,0,0.000636392922074889,0,0,-0.254153232943088,0,0,0,0,0.249660777865249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0.0220284506641878,0,0.251566064801941,0,0,0,0,0,0,0,0,0,0.256403992654838,0,0,0,0,0,0,-0.0759538829226153,0,0.449392641659078,0,0,0,0.122216294371461,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.21452210643984,0
X601658.CH.Equity,0,0.0255118366314606,0,0.111828505600125,0,0,0,0,0.284991417092106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647480023726516,0,0.0633732567476271,0,0,0,0,0.0209283049354529,0,0.0242604756217239,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0415419325861615,0.0275785123866691,0,0,0,0,0,0,0,0.451791728788838,0.0695581954951652,0,0,0,0,0,0.332190085841347,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0959485439527693,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.0742618158813835,0,0,0,0,0,0,0,0,0,0,0,0.122364615877669,0,0.00852019397356434,0,0,0,0,0,0,0,0.0932390531826346,0,0,0,0.00530859825965064,0,0,0,0,0,0.130530311815982,0,0,0,0,0,0,0,0,0,0,0,0,0.307859037098199,0,0.0170111678544819
X600036.CH.EQUITY,0,0.511835080709401,0,0,0,0,0,0.197347218739592,0,0,0,0,0,0,0,0,0.159849532127639,0,-0.137844360085738,0,0,0,0,0.0237974093913426,0,0.175538776411259,0.0146594528585195,0,0,0,0.0742402328485481,0,0,0,0,0,0,0.163418317364127,0,0.014803025053039,0,0,0,0,0,0.111614895016541,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.146286955981287,0,0,0,0,0,0,0.332781580106082,0,0.0323300585183526,0,0.104412532745846,0,0.121131945497411,0,0,0,0,0,0,0,0,0,0,0.206680272282199,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.142222857359558,-0.300436879292264,0,0,0,0,0,0,0,0,2.16840434497101e-19
X267.HK.EQUITY,0,0,0,-0.124542382307823,0,0,0,0,0,0.76892904894164,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.0415808185542263,0,0,0,0,0,0,0,0,0.127902026212576,0,0.0638027892223191,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.156789969017502,0
X600000.CH.EQUITY,0,0,0.178415844828189,0,0.0438495745994866,0,0,0.0217864125626755,0.213339517985153,0.178534300585276,0,0,0,0,0,0,0,0,0,0,0.0964604642456986,0,0,0,0,0.131376568891285,0,0,0,0,0,0.140784737313192,0,0,0.0720775259822711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,-0.165388273208202,0.239767602440683,0,0,0,0,0,0,0,0,0,0,0.00759469053659703,0,-0.344460039293356,0.17784959883015,0,0,0,0,0,0,0,0,0,0,0,-0.0850150565643232,-0.0961577965870973,0,0.150698274615558,0,0,0,0,0,0,0,0,0,0,0,0.391768778247434,0,-0.00587279565225457
X600016.CH.EQUITY,0.0234287487297315,0.27159610548615,0,0,0,0.0128934030213178,0,0,0,0,0,0,0,0,0,-0.244479554886327,0,0,0,-0.0438562519256329,0,0.116413272332504,0,0,0.20916584462152,0.335239799434667,0,0,0,-0.144290073684387,0,0,0,0,0,0,0,-0.179184683045086,0,0,0,0,0,0,0,0,0,0,-0.0316194469832027,0
X601818.CH.EQUITY,0,0,0,0.327540695564934,0,0,0,0,0,0.0478662604570952,0,0,0,0,0,0.320218879285533,0.12621907477081,0,0,0,0,-3.46944695195361e-18,0,-0.117853793374095,0.151454417076264,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173329578843074,0,0,0,0.022294058251613,0,0,0,0,0.226213821540066,0,0
X601628.CH.EQUITY,0,0,0,0,-0.0347313378557187,0,0,0,0,0,0,0,0,0,0.210114928500933,0,0,0,0,0,0,0,0,0,0,0.35593672817594,0,-0.127803123415909,0,0,0,0,0,0,0,0,0,0,0,-0.00439088447113981,0,-0.0485762328090345,0,0,0.015338755664227,0.144170177643324,0,0,0,0
X000001.CH.EQUITY,0,0,-0.0590836040284893,0,0,0,0,0,0.104540107993295,0.277736887883959,0,0,0,0,0.234188185685461,0,0,0,0,0,0.157843777250254,0.0674875124196417,0,0.0562369057964792,0,0,0,0,0,0,0,0.0517194986265355,0,0,-0.0854483177784976,0.0434612319367753,0,0,0,0,0,0,0.224831004663012,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.291802578320522,0,-4.33680868994202e-19,0,0,0,0,0,0.15045677901994,0,0,0,0,0,0,0.0103545068633654,0,0,0,0,0,0,0,0.0382792251681138,0,0,0,0,0,0.0679154762335744,0,0,0,0,0,0,0.095350469698674,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0.0150287930863381,0,0.0372706293001346,0,0.299013974539711,0,0.0162549255342932,0,0,0,0,0,0,0,0.203891098154246,0.0341390969689541,0,0.055408384845593,0,0,0,0,0,0,0,0.236099254441198,0,0,0,0,0,0,0,0,0.0616074996821331,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0.036560686530921,0.262535168815297,0,0,0,0,0,-0.175835908159449,0,-0.0203657920794987,-0.0690366196195069,0,-0.144608249867829,0,0.150483589229333,0,0,0.113593277426217,0,0,0,0,0,0.0132424215589525,0,0,3.46944695195361e-18,0,0,0,0,0,-0.0395315026373901,0,0,0,0,0,0,0,0,0.149765687815099,0,0,0,6.93889390390723e-18,0
X1299.HK.EQUITY,-0.071533805468105,0,0,0,0,0,0,0.161539411602138,0,0,0,0,0,0,0,0,0.156065255469029,0,0,0.0329891713069734,0,0,0,0.0627453534430304,0,0,0.325858021468539,0,0,0,0,0,0,0,0.0654872107285253,0,0,0,0,0,0.173392036904574,0,0,0,0,0,0,0.0616987083113007,0,-3.46944695195361e-18
X600919.CH.EQUITY,0,0,0,0.0745823086083837,0,0,0.436608825982475,0,0,0,0,0,0,0.010988131410549,0,0,0.210796136251672,0,0,0,0.0269579604373369,0,0,0.102188132614353,0,0,0,0,0,0,0,0.18863105283356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121005266667664
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0908505063436304,0,-0.028180373213289,0,0,0,0.0409808578124271,0,0.360832256696841,0,0,0,0,0.0858341922531998,0,0.377374629670381,0,-0.0719199945306973,-0.0177914266257765,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278302476101347,0,-0.00143221915052202,0,0,0,0,-0.0264211849332582
X002142.CH.EQUITY,0.123533174391455,0,0,0,0.190956433648733,0.221497998891791,0.00856008562266343,0,0.209771183245528,0,0.0922638170268784,0,0,0,0,0,0.095294211833189,0,0,0,0,-0.0335117403693877,0,0,0,0.0701243701279775,0,0.059476603035701,0,0,0,0,0,0,0,0,0,0,-0.389595716305919,0,0,0,0,0.449447351862199,0,-0.0496093830744538,0,-0.189366358894071,0,0
X601916.CH.Equity,-0.0517970977513931,0,0,-0.0342547334326076,-0.0169579480631646,0,-0.187198954265097,0,0,0,0,0,0,0.334341049017434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226119650517828,0,0.393451767069699,0,0,0,0.144029397207561,0,0,0,0,0,0,0,0,0.169344623389883,0.151387123100153,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.232702755810663,0.121394686413198,0,0.0485458739702573,0,-0.157454284899883,0.0330663758089407,0,0,0.0258667304896212,0,0,0,0,0,0.373497510113993,0,0.050481154828882,0,0,0.0280380803829236,0,0,0,0,0,0,0.0537774149322712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
