,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X601881.CH.EQUITY,X300059.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X600958.CH.EQUITY,X2884.TT.EQUITY,X2892.TT.EQUITY,X000069.CH.EQUITY
X601398.CH.EQUITY,0,0,0.0910104268879833,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0.128740702543935,0,-0.0545640250377242,0,0.527180758383064,0,0,0,0,-0.148983881010848,0,0,0.573050388379601,0,0,0,0,0,0,0,0,-0.024267386719097,0,0,0,0,0,0,-0.0449951738530872,0.122238846012151,0
X601318.CH.EQUITY,0,0,0,0,0,-0.0387002161106863,0.150197922732631,0,0.14557461149953,0,0,0,0,0,0,0.447909942079823,0.0677527844504788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124291457315915,0,0.0700354093724501,0,0.0609188450175151,0,0,0.124024711576603,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.636285652906579,0,0.013706678870522,0,0,0,0.396368391467067,0,0,0,0,0,0,0.0496832774203174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00734484039393855,0,0,0,0.0122776610821729,0,0,0.143332035442538,0
X601288.CH.EQUITY,0,0,0,0,0,0,-0.241582509252558,0,0.0637141578270712,0,0.968498117361936,0,0,-0.0257057399361909,0,0,0,-0.330406782616271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,1.38777878078145e-17,0,0,-0.239361557200545,-0.047815108242651,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.0893710199992675,0.448759969848211,0,0,0,0,0,0,0,0,0,0,-0.109912622300116,0,0.112120875561701,0,3.46944695195361e-18,0,-0.067486623677373,0,0,0,0,0,0.244519663191509,0,0,0,0,-0.0884544963966993,0,0.00224915286978089,0,0,0.24428122005383,0,0,0,0.112023847962121,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.418932325248556,0,0,0,0.00530415082843091,0,0.0183452474950789,0,0,0,0,0,0,-0.207127681213066,0,0,0,0.333028464039431,0,0,0,0,0,0,0.1015412464859,0,0,0,0,0,0,0,-0.210366281542971,0,-0.104839492206679,0,0,0,0,0,0,0,0.391818973085347,0
X1299.HK.EQUITY,0,0.0331865408026542,0,0,0.182268461872509,0,0,0,0,0,0,0,0,0.315743356124522,0.344173227472646,0,0,0,0,0,-3.46944695195361e-18,0,-0.113829118361828,0,0,0,0,0,0,-0.0167050814598031,0,0,0,-0.080796165726002,0,0,-0.050981616072587,0,0,0,0,0,0,-0.188943044271687,0,-0.0954510235741272,0,0.167089296008861
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.466004241726283,0,0,0,0,0.0349943338193537,0.222016373125811,-0.0854698121317349,0,0,0,0,0.0355993947772441,0.0149233955226016,0,0,0,0,0,0.060070003393338,0,-0.13960547079711,0.235034084497022,0,0,0,-0.0867737575145874,0,0,0,0.0121091988419539,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0393196719110337,0,0.002079968778947,-0.0539602945624337,0,0,0,0,0,0,0.0806036064221126,0,0,0,0.192676036484033,0,0,0,0,0,0,0,0,0,0.405640936922275,0,0,0,0,0.217379843757397,0.106077176760806,0,0.083071015105148,0,0,0,1.73472347597681e-18,-0.00629520090115443,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.156574202220592,0,-0.112473618027948,0,0,0.446361435128168,0,0,0,0,0.413566706949254,0,0,0,0,0,0,0.273989869273992,0,0,0,0,0,0,-0.0934872347661262,0,-0.0706715229802133,0,0,0,0,-0.0768804088627169,0.0968948783734523,0,0,0,-0.123606174675031,0,-0.24278369540291,0,0,-0.0337216099166539,0,0,0,0
X601166.CH.EQUITY,0.0323940383878587,0,0.0794539640537637,0.268320524714069,0,0,0,0,0,0.213896106507877,0,0,0.249581972800022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247294016604655,0.132208788134932,0,0,0,0
X601319.CH.EQUITY,0,0.226248658842516,0,0,-0.141778700506706,0,0,0,0,0,0,0,0,0,0,0,-0.25143015842886,0.012222079530582,0,0,0,0,0,0,0,0.0330952276742545,0,-0.149291045590176,0.0801607407301192,0,0,0,-5.55111512312578e-17,0,6.93889390390723e-18,0,0,0,0.0362278229637703,0,0,0.713068346621355,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.0673645397811088,0,0,0.269953131946167,0.359699635364206,0,0,0,0,0,0,0,0.0393690509027545,0,0,0,0,0,0,0,-0.0269530770191245,0,0,0,0,0,0,-0.0689813238011439,0,0,0,0,0.119419894623225,0.0344289555226836,0,0,0.0679758893499355,0,0,0,0.200216032789675,0
X11.HK.EQUITY,0,0,0,0,0.367478419723861,0,0,0.0690303577327144,0,0,0,0.0919712650125853,0,0,0,0.272570577085322,0,0.0392493608250032,0,0,0,0.00847549871012107,0,-0.61354632219835,0,0,0,0,0,0,0,0,0.620426930572833,0,-0.0517220091881022,0,0,0,0,0,0,0,0.140254783012032,0,0,0.0546190934091973,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0.0490188281345751,0,0,0,0,-0.0552146260827639,0.131044525174488,0.15501580067754,0,0.281098346807193,0.343208993180975,0.0345416237414375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162188587147303,0,-6.93889390390723e-18,0,0,0,0.145638132397619,0,0,0,0,0,0,0.0638419602928301,0
X601601.CH.EQUITY,0,0.0596993535634177,0,0,0,0,0,0.0635144536516198,0.268511754356427,0,0,0,0,0,0,0,0,0,0.0383477335225769,0,0,0,0,0,0,0.249361382744304,0,0,0.0440941020119849,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0862009252968248,3.46944695195361e-18,0,0,0,0
X2388.HK.EQUITY,0,0.248310972025157,0,-0.221278166734415,0.186331333999684,-0.355502113856404,0,0,0,0,0,0,0,0.0184841533846383,0.271652669212235,0,0,0,0,0,0,0,0,0,0,0,-0.0985921368779107,0,0.0854548306274823,0,0,0,0,0,-0.0355971515384327,0,0,0,0,0,0,0,0,0.56832791544423,0,-0.0914486736983147,0,0
X267.HK.EQUITY,0,0,0,0,0,-0.280644073683104,0,-0.0261843768596436,0,0,0,0,0,-0.0266659397688893,0.264228991342342,0,0,0,0,0,0,0,0,0,0,0,0.201289367132436,0,-0.387266539407606,0.340008448098413,0.313223385605668,0,0,-0.0911587673082835,-0.104244115662208,0,0,0,0,0,0,-0.0429948241661477,0,0.139849853174639,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0651625006535271,0,0,0.142859053577444,0,0,0,0,0,0,0,0,0,0.0247211387184357,0,0,0,-0.039026479257481,0,0.176812618288808,0.0210142466939345,0.0656885197704682,0.327527865744903,0,0,0,0,0,0,-0.0860279148752053,0,0,0,0,0.155439033753715,0,0,0,0
X601998.CH.EQUITY,0,0,0.0969704165111022,0,0.0758361533937881,0,0,0,0,0.22544725872379,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.236757976305357,0,0,0,0,0,0,0,0,0.000170954325991735,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.2342212532412,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0.122581435900223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.168641393442183,0.158619610743063,0.0320813572022598,0,0.203946393711022,0,0,0,0,0.366400515434727,0,0,0,0,0,0,0,0,0,0,-0.0581002808771649,0,0,0,0
X000001.CH.EQUITY,0,0,1.38777878078145e-17,0,0,0.114046719161017,0,0,0.0416521755697856,0,0,0,0,0,0.0407687565135585,0.120299583463278,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.187899480193324,0,0.10444113709421,0.143738217643907,0,0,0.000910969802692538,0.10717660037581,0,0,0,0,0,0,0,0,0,0,0.00578366686916502,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0.184294986854867,-0.0415914945150691,0.184131275566187,0,0,0,-0.0602855872681831,0,0,0,0,0.399883336685136,0,0,0,0,0,0,0,0.324761926515389,0,0,0,0,0,0,0,0,-0.200930564267591,-0.114940418989971,0,0,0.0216062259925224,0.169611540716897,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490851785957679,0,0,0,0,0,0,0,0,0,0,0,0.0605005336324277,0,0.0231744597233999,0,-0.052966862934169,0,0,0,0.16161203765245,0,0,0,0.164104194248552,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0.0314173680784342,0,0,0,-0.0381366091406618,0,0,0,0,0,0,0,0.373032846090853,0,0,0,0,0,0.00182993206486189,0.102167803040592,0.0107081175271054,0,0,0.00672445442277174,0,0,0,0.134422008117087,0,0.202774182221621,0,0,0.104113284126841,0,0,0,0.070585480141642,0,0,0
X601336.CH.EQUITY,0,0.0281026611664595,0,0,0,0,0.0771449736364551,0,0.128455291671959,0,0,0.115082881742828,0,0,0,0.231606363192588,0,0,0,0,0,0.0436649526074303,0,0,0,0,0,0,0.190813024916458,0,0,0,0,0,0,0,0,0,0,0,0.189913807219101,0,0,0,0,-8.67361737988404e-19,-0.0313555436920546,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.382578637435943,0,0,0,0,0,0.197411639503502,0,0,0.199341237859212,0,0,0,0,0,-0.228488538914447,0,0,0,0.450062042134999,0,0,0,0,0,0.025019222952696,-0.237172926826802,0,0.212803706822728,0,0,0,0.215979915975711,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0737429779592846,0,0,0,-0.00884574725179715,0,0,0,0,0,0.469317755038472,0,0,0.0745210179188788,0,0,0,0,0,0,0,0,0,-0.026828254969435,0,0.00653378891402334,0,0,0,-0.0479141940046613,0.0134095994278068,0.0822846626483246,0,0,0.227017782119279,0,0,0.00222386692069782
X002142.CH.EQUITY,0,0.0670347259506587,0,0,0,0,0,0.211238316672894,0,-0.0417427580105482,0,0,0,0,0.125372163646834,0,0,0,0,0,0,0.248842563775685,-0.0234152797768655,0,0.124837738037205,0.175985162507759,0,0,0,0,0,0,0,0,0,0,0.0875056887518693,6.93889390390723e-18,0.0857731371858711,0,0.0852478545295724,0,0,0,0,0,0,0
X601229.CH.EQUITY,0.374697005830075,0.0368987346837725,0,0,0,0,0,0,0,0,0,0,0.172561202029815,0,0,0.0201142399572234,0.16084591751722,0,0.111193051328647,0,0,0,0,0,0,0,0,0,0.0608671939667055,0,0,0,0,0,0,0,0.0891762290053653,0,0,0,0.210397266743008,0,0,0,0,-0.183150911852354,0,0
