,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,X601881.CH.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X601788.CH.EQUITY,X2891.TT.EQUITY,X601009.CH.EQUITY,X601916.CH.Equity,X601696.CH.Equity,X2884.TT.EQUITY,X600926.CH.EQUITY
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,-0.265028153125714,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240794692386102,0,0,0,0,0,0,0,0,0,0,0,-0.129575700009135,0,0.0662738739535029,0,0,-0.102976806043236,0,0,-0.0402998280549748,0,0.634940121165632,0,0,0.00368052849336837,-0.0646302103253795,0.0896433365206765
X601998.CH.EQUITY,0.195723135664162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,-0.0116229835094633,0,0.0676645319182466,0,0,0,0,0,0,0,0,0,0,0,0.29708643813557,0,0.516434200252876,0,0,0.0956381996992982,4.33680868994202e-19,-0.091292460880847,-0.0798615733155255,0,0,0,0.00557029248696855,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.254612012453914,0.0196818475383371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360366227309816,0.304883319699793,0,0,0.210087121115134,0,0.00604322319284729,0.00370176563954421,0.0150580358257902,0,0,0,0.137372804308334,0,0,0.0538524237665725,0,0,0,-0.149505270914585,0,0,0.048181655798505,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.570496487095362,0.00626897680460006,-0.250550926342468,0,0.0938109147240897,0,0,0,0,0,0,0,0,0,0.025655101680858,0,0.12855640650971,0,0,0,0,0,-0.0162134356383274,0,0,0,0.407183278093674,0,-0.302291396456414,0,0,0,0,0,0,0,0,0.149236809902547,0.0472762500824656,0.164576837930058,0.0457078393161036,0,0,0.032896853301959,0
X2388.HK.EQUITY,0,0,0,0.097240686855798,-0.0530238080080944,0,0,0.0820280462886837,0,0,0,0,-0.134715460801911,0,0,0,0,0,0,0,0,0,0,0,0.380009319008082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107643247447693,0,0,0,0,0,0,0,-0.0722472266614488,0,0.16494491075322
X11.HK.EQUITY,0,0,0,0,0,0,0,0.124191085318417,0.339688987505373,0,0.145971636133141,0,0,0,0,0,0,0,0.0442052657011601,0,-0.187666822208466,0,0,0.164396163111979,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.0204907626364599,0,0.0934809323507635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,6.93889390390723e-18,0.00767301197850868,0,0,0.056181154968148,0,0,0,0,0,0,0,0,0.076440474922605,0,0,0.013934766870654,0,0,0.0572554416475427,0,0,0,0,0,0.136023860285421,0,0,0,0,0,0,0,0.105247854551763,0,0.0176678015803318,0,0,0,0,0,0,0,0,0.260211724132394,0,0,0.0253255501028063
X601688.CH.EQUITY,0.0704104228395954,0,0,0,0,0,0,0.0293294060221076,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201694136240785,0,0,0,0,0,0,0,0.280390912367981,0.357805300513026,0,0,0,0,0.0159569435268792,0.0959449647862051,0.0495457990774309,0,0,0,0,0.0499765340802041,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.174080303029382,0,0,0.142956850109438,-0.132605307880803,0,0,0,0,0.0495678386893805,0,0,0,0.221857943584253,0.354028223110994,0,0.122133766730706,0,0,0,0.00908787224897034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1668727354397,0.127889188755171,0
X600999.CH.EQUITY,0,-0.0756513771181841,0,0,0,0,0,0,-0.0636118398380672,0,0,0,0,0,0,0,0,0,0,0.0499387927679231,0,0,0,0,0,0,0,0,0,0.26309999284287,0,0,-0.0171762457833738,0,-3.46944695195361e-18,0,0,-0.0153525925771251,0,-0.0386410914653487,0,0,-0.0575453010883366,0.149259839138314,0,0,0,0,0.541814977216926,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.00801458115853207,0.195797776168381,0.00560647774363784,0,0,0,0,0,0,0,0,0,0.105492235575089,0,0,0.0702450185992994,0,0.482994732057651,0,0,0,0,0,-0.0192501788967525,0,0,0,0,0.0212774926124226,0,0,0.115004250428521,0,0,0,0,0,0,0,0,0.0366931220275562
X601211.CH.EQUITY,0,0,0,0,0,0,0.0267719681517148,0,-0.145289217595051,0,0,0,0,0,0,0,0,0.180466325018396,0,0,0,0.212243218144392,0,0,-0.00847087668714309,0,0.207304284378088,0,0.0433160525155215,0,0,0,0.0209637482976681,0.0311545521448978,0,0,0,0,0,0,0.0322415257733002,0,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207018046934512,0,0,0.139100513347079,0,0,0,0,0.270714439570085,0.0635385659989393,0,0,0,0,0,0.02850973271,0,0,0,0.135557673475656,0,0,0,0.0843731716892003,0,0,0,0,0,0.0668173004066976,0,0.109276099076107
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0426139241174458,0,0.189805926440373,0,0.122501928807207,0,0,0,0,0,0,0,0.0538055211492547,0,0,0,0,0,0,0,0.0786137421090806,0,0,0.247098853199141,0,0,0,0,0.00793588977027442,0,0,0,0,0,0.0271852810653079,0,0,0.196037127415125,0,0
X000166.CH.EQUITY,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210415139566475,0.143325992745177,0,0,0,0,0,0.0968865960173564,0.0674725785524371,0,0.059861489853272,0.0572891723425673,0,0,0.0410647010564312,0,0,0.0798197849370705,0,0,0
X2882.TT.EQUITY,0.035123058585612,0,0,0,0,0,0,0,0,0.134474791917169,0.132488103135257,0,0.185188144164526,0,0,0,0,0,0.24190781059318,0,0,0,0,0.19595205995963,0.00894926496567945,-0.217041386878076,0,0,0,0,0,0,0.0139761505325477,0,0,0,0,0,0,0.682465508605772,0,0,0,-0.114630336792495,0.0340350042445976,0,0,0,0,-0.326355453859439
X601229.CH.EQUITY,0.400000609000192,0,0.294870238520353,0,0,0,0,0,0.213218371226197,-0.0058553439170768,0,0,0,0,0,0.153807409353183,0,0,0,0,0,0,0,0,0,0,0.0334160757746234,-0.150205463007647,0,0,0,0.113976739144746,0,0,0,0,0,0.0568663092176324,0,0,0,0,0,0,0,0,-0.401170141413487,0,-0.0419272764054499,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437315434654284,0,0.169150592373258,0.0668465919660372,0,0,0,0,0,0.114833696377725,0,0.00282460011698224,0.186519482037933,0.111669221720626,0,0,0.0248125396101527,0,0,0,0,0,0,0,0.00381411257378344,0,0,0,0,0,0,0,0
X600918.CH.Equity,-0.0185981907513313,0,0,0,0,0,0,0.0898335874367635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122162537287924,0,0,0,0,0,0,0.200665558653759,0,0.0646620537276462,0,0.135266217837054,0,0,0,0,0,0.0295897226383868,0,0.0439748606169041,0,0.0116968384886367,0,0,0,0.269455579274839,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.713239147489168,0.0679435037119191,0,-0.00623712649757539,0,0,0,0.088825789619658,0,0,0,0,0,-0.033070393517791,0.0941572425721296,0.0395063422679518,-0.0387713755235404,0,0,0,0,0,-0.0437088008386632,0,0,0,0.0740423619264457,0,0,0,0.00056357648695653,0,0,0,0,0,-0.0302430381482264,0,-0.0147150083004445,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,-0.119157090551202,0,0,0,0,0,0,0,0,0.0180006945027918,0.0301522076233004,-0.0997615670918811,-0.308714432362218,0,0,0,0,0,0,-0.0785848100691433,0,0.189572840333404,0,0,0,0,0.152025352549946,0.271055914030276,0.607024018240881,0,0,0.00440104236832615,0,0,0,0,0,0,0.0993909262881209,0.0349277040395264,0,0,0,0
X601881.CH.EQUITY,0.0616635455465702,0,0,0,0,0,0.10927402394225,0,-0.0362733177394924,0,0.0437583530658302,0,0,0,0,0,0,0,0,0,0,0.0632812428813765,0.00828429065293495,0,0,0,0.0901310247167866,0,0,0,0,0.0658187189524192,0,0.541064699877031,0.00651297028953692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,-0.0326624610388883,0,0,0,0,0,0,0,-0.132100455444267,0,0.0759568100843608,0,0,0,0,0,0.272187878493787,0,-0.0206301065207748,-0.0623232436681757,-0.0160261701056106,0,0,0,0,0,0,0,0,0,0.0539050904039508,0,0.119684788187,0.0299984253015841,0,0.00944132097384699,0,0,0.219439383359129,-0.0625896761624465,0,0.52397412544377,0,0,0.00890712182847264,-0.0305681864160244
X2886.TT.EQUITY,0,0,0,0,0,0,0,0.310201066463582,0,0,0,0,0.131421032920426,0,0,0,0,0,0,0,0,0,0.605822381374585,0,0,0,0.019898746060175,0,-0.0549151656942822,0,0,0,0,0,0,0,0,0.110378090740464,0,-3.46944695195361e-18,-0.0827794742156925,0.200444651249968,0,0,0.0782755715782017,0,0,0,0,-0.65809169295125
X601788.CH.EQUITY,0,0,0,0,0,0,0,0,0.0479895496258353,0,0,0,0,0,0,0,0,0,0,0,0,0.179808046276188,-0.0795270911868346,0,0,0,0,-0.0636911910719755,0,0,0.0998415318736813,0,0,0,0,0,0.579343361256142,0.126205821577774,0,0.063592605412889,0,0,0,0,0,0,0,0.112094904043475,-0.0736922305734585,-0.202138442963642
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.255003052941985,0,-0.249028062806956,0,0,0,0.853159471473883,0,-0.122649535828603,0,0,0.191082858222869,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,-0.0932573263862283,0,0,0,0.361463508968894,0,0,0.080548718792285,0,0,0,0,0,0.096287866192353,0
X601009.CH.EQUITY,0,0,0,0,0,0.00525516114899417,0,0.0473028093938522,0,-0.184502937833589,0,0,0,-0.019074399372959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181419790430524,0.0393929069952347,0,0,0,0,0,0,-0.0230006877977888,0,0.743313142809049,0,0,0,0,0,0,0,0
X601916.CH.Equity,0,0,0.338796330032608,0.341603086491823,0,0,0.0427977722094666,0,0,0,0,0,0,0,0,0,0,0.0983193689152781,0,0,0.0547013145741193,0,-0.0311269517110376,0,0,0,0,0,-0.0562589721299063,0,0,0.113361583884255,0,0,0.00267000234711167,0,0,0,0,0,0,0,0,0.0681913584282052,0.0675779024403355,0,0,0,0,0
X601696.CH.Equity,0,0,0,0,0,-0.047830043212919,0,0,0,-0.0734519723272251,0,0,0,0,0,0,0,0,0,0.0857637261828627,0,0.213887286579221,0,0,0,0,0,0,0,0,0,0,0,0,-0.0190121492743169,0,0.153450996412775,0.163764567878084,0.181931368903827,0,0,0,0,0.0874922544482867,0,0,0,0,0.132615479748087,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0851571952358524,0,0.120428751695241,-0.0114378036439543,0,0,0,0,1.06985708993673,0,-0.442012250888744,0,0,-0.123059661987808,0,0,0,0,0,0,-0.012723427421648,0,0,-0.0724468204435485,0,0,0,0.131506796454915,0,0
X600926.CH.EQUITY,0,0,0,0,-0.136367006922326,0.0428641534440688,0.0141465437651062,0,0,0,0,0,0,0.170473672235065,0,0,0,0.0364635401121418,0,0,0,0,0.0514288781182544,0.152298539390143,0,0.300597131255426,0,0,0,0.0565205642729156,0,0,0,0,0,0.0956485388552061,0,0,0,0,0.0415240090920407,0,0,-0.0825339502299534,0,0,0,0,0,0
