,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X601916.CH.Equity,X601881.CH.EQUITY,X600919.CH.EQUITY,X2884.TT.EQUITY,X601009.CH.EQUITY,X601901.CH.EQUITY,X2892.TT.EQUITY,X600958.CH.EQUITY
X601166.CH.EQUITY,0,0,0.0991168439445213,0,0,0,0.480026038308619,0,0,0,0,0,0,0.0166426786289857,0,0,0,-0.0347096905618899,0,0,0,0,0,0.0773529150536384,0,0,0,0,0,0,0,0.0579416176149672,0,0.0265047492659474,0.0993948246527485,0,0,0,0,0,0,0.0408260598123197,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0254535730781962,8.67361737988404e-19,0,0.10994326227771,0.0286356429681274,0,0,0,0,0,0.575043483479321,0,0,0,0,0,0,0.0355797159078977,0,0,0,0,0,0,0,0,0,0.155688577720719,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.0550897981267035,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.0178886708547078,0,0,0,0,0.144013355743308,0,0,0,0,0.369632438794108,0,0.252985944844668,0,0,-0.0997428341966206,0,-0.04991775980837,0,0,0.0661266700544787,0,0,0,0,0,0,0,0,0,0,0,0.0558800256492321,0,0,0,0,0,0,0.13592326166636,0,0.00538574453323089,0,0,0.0345663308573484,0,0,0,0
X000001.CH.EQUITY,0,0,0.231692989262299,-0.214885517381719,0,0,0,0,0,0,0.246812087767852,0,0,0,0,0,0.198653353294294,0,0,0,0,0,0,0,0.113237842125373,-0.184093554422939,0.168680165249295,0,0,0,-0.0837362326447416,-0.0106200418135567,0,0,0,0.383188059618666,0,0,0,0.0176849297228186,0,0,0,0,0,-0.121090225801267,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0.156902709988777,0,0.333955586528496,0,-0.0496881038871284,0,0,0,0.0357169421403509,0,0,0,0.284747215815808,0,0,0,0.20250642803102,0,0,0,0,0.119406441671666,0,-0.0065693224965122,0,0,0,0,0,0,0,0,0,0.0606588451497147,-0.10947492222486,0,0,0,0,0.104886489187989,0.103378054256855,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201934184417785,0,0,-0.0140681058496236,0,0,-0.301085193137314,0,0,-0.0235049997559213,0.226125901591569,0,0,0,0,0,0,0,0,0.308536621170592,0,0,0,0,0.22706609051964,-0.00895428229513407,0.237335183677378,0,-0.149752918480311,0
X388.HK.EQUITY,0,0,0.142024895954607,0.132458498113454,0,0,-0.00564126588789937,0.277109018119029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290785256836193,0,0,0,-0.026881848130539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233537905275427,0,0,0,0,0,0.0662306348037496,4.33680868994202e-19,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680397384663312,0,0.25499891231645,0,0,0.011847845656823,0.0241946300052951,0,0,0,0,0,0,0.148722112690298,0,0,0,0,0,0,0,0,0,0,0.152194952589801
X11.HK.EQUITY,0,0,0,0,0.0594660232604372,0,0,0,0,0,0,-0.0472127964332672,0,0,0,0,0,0,0,0,0,0,0.624919110572703,0,0,0.268707678023718,0,0,0,-0.09364819252734,0,0,0,0,0,0,0,0,0,0,0.0400943407603175,0,0,0,0,0,0,0,0.184030753502628,0
X601998.CH.EQUITY,0,0,0.0334155077051153,0,-3.46944695195361e-18,0,0,-0.0859421350180076,0,0,0,0.156650935333886,0,0,0,0,0,0,0,0,0,0.344988064664759,0,0.119984754276192,0,0,0,0,0,0,0.160247227821204,0,0,0,0,0,0,0,0,0.0598644753090194,0,-0.0534358247705539,0.0628403977298415,0,0,0,0.04248312450769,-0.0778363775613233,0.0410324678882638,0
X267.HK.EQUITY,0,3.46944695195361e-18,0.00837161559376274,0,0.186924696577669,0,0,0.524863856612812,0,0,0,0,0,0.0483749619027226,0,0,0.089648829244572,0,0.196884019905707,0,0,0,0,0.110496919881349,0,0,0,0,0,0,0,-0.0501644433240417,0,0,0,0,0,0,0,0,0.0305540342025161,0.179731133526418,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.10724527999816,0,0,0,0.0762127678527977,0,0,0,0,0,0.144703152120845,0.0769948851695397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0865818608974991,0,0,0,0,-2.16840434497101e-19,0,0.238873540614935,0,0,0,0,0,0,0,0,0,0.11420423312111,0,0,0,0,0
X2388.HK.EQUITY,-0.0610935651254155,0,0,0,0.388000781205831,-0.0243802518900258,0,0.124526931128596,0,0,0,0,0,0,0,0,0.052281538664028,0,0.329092377150276,0.145523154404832,0,0,0,0,0,0,-0.155917275152156,0.0116666768188318,0,0,0,0.0743537803910285,0,0,0.0367555067217384,0,0,0,0,0,0.152246674740559,0,0,0,0,0.0349186280089214,0,0,0.00572468727321249,0
X601818.CH.EQUITY,0,0,-0.274138282786674,0,0,0,0,0,0,0,0,0,0,0.291060475494907,0,0,0,0,0,0.0917267505395657,0,0,0,0,0,0,0,0,0,0,0.00222821881811682,0,0,0,0.619559822486653,0,0,0,0,-0.123306968786165,0,-0.0742573986251794,0,0,0.095473266760586,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0425273511929697,0,0,0,0,0,0,0,0.04577669341408,0,0,0,0,-0.109094908112684,0,0,0.00118457141218036,0,0,0,0.259635779607167,0,0,0,0,0,0,0,0.331728907614971,0.141979727303168,0,0,0,0,0.135347905847686,0,0,0,0.137824366792427,0,0
X601688.CH.EQUITY,0,0,-0.067486078539444,0,0,0,0,0,-0.320935221594826,0,0,0,0,0,0,0,0,0.38148063646943,0,-0.380369777149826,0,0,0,0,0,0,0,0,0,-0.00873061464118801,0,0.078465449157043,0,0,0,0,0,0,0,0.344767236302134,0,0,0,0.348532550219032,0,0.0470853302958447,0,0,0,0
X002142.CH.EQUITY,0,0.351545110984823,0,0,0,0,0.207829921615892,0,0,0,0,0,0,0.0521158836790998,0,0,0,0,0,-0.0185329353976123,0,-0.106217990880328,0,0,0,0,0,0,0,0,0.166002680442318,0,0,0,0,-0.283182184381754,0,0,0,0,0,0,0,0,0,-0.139555094597695,0.304707966697011,0,-0.158856801192087,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0.0366228330214289,0.0466028360970057,0.0512252849312246,0,0,0,0,0.0185880208637802,0,0,0,0,0,0,0,0.0598629091222233,0,0,0.128003926739139,0,0,0.169441232738131,0.0111723276298425,0,0,0,0,0,0.216902979879818,0,0.043883296146113,0,0,-0.0324592500364838,0,0,0,0,0,0,0,-0.0673522339695886,0.329319084723059
X600837.CH.EQUITY,0,0,0,0,0,0.0757193203969873,0,0,0,-0.0155671131454473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292667017634641,0,0,0,0,0.253734042388297,0,0,0,0,0.17916041683182,0.162887915116281,0,-0.149580415641418,0,-0.00382946088787869,0.157390095921189,0,0,-0.0734156177073546,0,0,0
X601229.CH.EQUITY,0,0,0.301710317775472,0.128752123094549,0.0636081381545779,0,0,-0.0689932476046209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154391320885189,0,0,0,-0.0600208777345027,0,0,0.0808173336752821,0,0,0.540328494828681,0,0,-0.0873942476122111,0,0,0,0.0770487942570907,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,-0.100929066406403,0,0,0,0,-0.157629794229457,0,0,0,0,0,0.11064052252979,0.311574113628749,-0.0941479203258957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100900846878064,0,0,0.44201457482929,0,0.169207950758678,0.135678470519739,0,0,0,0,0,0,0,-0.158801697215207,0,0,0,0.0676583959913144
X2882.TT.EQUITY,0,0,0,0,0,-0.132322234180647,0.0169735214021054,0.161306843100488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128079274290751,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377634295847832,0,0,0,0,0,0,0,0,0.0387520283398186,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0.00413488315839014,0,0,0.0496090961071859,0,0,0.047894402622604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489415336174659,0,0.0295313433639912,0,0,0,0,0.00850227633486826,0,0,0.153978111488873,0.374662339202649,0,0,0,0,0,0,0,0,0,0.34938376971673
X601169.CH.EQUITY,0,0.0149412268987489,0.0485797906916262,0,0,0,0,0,0,0,0,0.315417102730336,0.302212513643579,0,0.232443735407749,0,0,0,0,0,0,0,0,0,0.0390070711537448,0,0,0,0,0,0,0,0,0,0.268118023603449,0,0,0,0,-0.060295480187701,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.0610553479589796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048156982483044,0,0,0,0.240012267105339,0.0565538665741475,0,0,0,0.073916844748104,0,0.189423015352541,0,0,0.0767425096422863,0,0,0.0118990163341505,0,0,0,0,0,0,0.0367590494263171,0.122069223996435,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0793215412942356,0,0,0,0,0,0,0,0,-0.103379204107108,0,0.112258559296443,0,0,0,0,-0.0151590968849049,0.494668327065129,0.0243053381364181,0,0,0,0,0,0,0,0,0,0,0,0,0.146796288230594,0,0,0,-0.184382919754493,0,0,0,0.356965126535873
X2881.TT.EQUITY,0.0963705263778675,0,0,0,0,0,0,0,0,-0.0930245985412405,0,0,0,-0.22252648620002,-0.0346391331723372,0,0,0,3.46944695195361e-18,0,0,0,0,0.111041051092432,-0.134947474097584,0,0,0,0,-0.238272730297178,0.381427436881391,0.431238813303606,0,0,0.0967421209342375,0,0,0,0,0,0.229886313125125,0,0,0,0,0,0.145244700976684,0,0.0685576139142298,-0.0569948874606191
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0428897081270537,0,0,0,0,0,0,0,0,0,0,0.0476109191259417,0,0,0,0.525208543241476,0.111057198943012,0.166688944805228,-0.122820079837526,0,0,0,0,-0.0906414034450373,0,0.0104413956728416,0,0,0,0,0,0,0,0.019812915029004,-0.0442632636388239,0,0.267383667472536
X000776.CH.EQUITY,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.0389404920289636,0,0,0.0530537478931059,0,0,0,0,0,0,0,0.0490637305040631,0,0,0,0.118759444138953,0,0,-0.00875672833723257,0.319459268367274,-1.73472347597681e-18,0,0,0,0,0,0.0795684992826203,0,0,0,0.11519783810051,0.304160006792155,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0.0643756609707117,0,-0.0458648559419049,-0.133753935509431,0,0,0,0,0,0,0.0157153194261835,0,0,0,0,0,0,0,0.163518543566995,0,0,0.131941299442748,0,0,0,0,0.266169730470167,0,0,0.075647113912321,0,0,0,0,0,0,0,0,-0.0330427353556787,0,0,0,0,0.211780507982454
X2891.TT.EQUITY,0.0338277769017116,0.0974381776828264,0.0777866663607752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.127343552885059,0,0,0,0,0,0,0,0,0,0,0,0.144324642114964,0,0,0.127926915054463,0.0481367772409471,0,0,0.271034230711156,0
X2886.TT.EQUITY,0.189129812986033,-0.115164756707677,0,0,0.185141471429957,0,0,0,0.0737901877782976,0,0,0,0,0,0,0,0,0,0,0,0.25161134757475,0,0,0,0,-0.03317384888731,-0.177953997217545,-0.0299478783514454,0,0,0,0,0,0,0,0,0.023910234283995,0,0,0,0.215319358770525,0,0,0,-0.0654776328201408,0,0,0,0,0
X601916.CH.Equity,0,0,0,0,0,0.474266502227111,-0.269666607172188,0,0,0,0,0,0,0,-0.206831643105943,0,0,0,0,0.0700678652310382,0.125771223101605,0,0,0,0.0762977824648843,0,0,0,0,0,0,0,0,0,0,0,0.066957297936395,0,0,0.383109832013408,-0.146819442497088,0,0,-0.380747410245496,0,0,0,0,0,0.163560735859622
X601881.CH.EQUITY,0,0,0,0,0,0,0.0584149873757609,0,0,0,0.155659066671387,0,0,0,0,0,0,0.187762440773332,0,0,0,0,0,0,0,0.0366307303091708,0,0,0,0,0,0,0.0562965020939135,0,0,0,0,0.295403923467491,0,0.10524919646238,0,0,0,0,0,0,0,0.0503245021958361,0,0.16587359678528
X600919.CH.EQUITY,0.0765009755198364,0,0.193956771997132,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.0402640236822196,0,0,0,0,0,0,0,0,0,0,0,0,0.0778681931213871,0,-0.0573669269977716,0,0,0.00145582372267667,0,0,0,0,0,0.060006400620844,0,0.0342829177958629,0,0,0,0.0660850683662087,0,0,0
X2884.TT.EQUITY,0,0,0,0.0558529042658034,0,0,0,0.267865581055059,0,0,0,0,0.0861472051643761,0,-0.0410713864238842,0,0,0,-0.26873733227071,0,-0.202420745172728,0,0,0,0.0687158274494202,0,0,0,0,0,0,0.0570013436546934,0,0,0,0,1.73472347597681e-18,0.269933639283605,0,0,0.140108673630901,0.326478846291983,0,0,0,0,0,0,0.0976131173563648,0
X601009.CH.EQUITY,0.143191093109229,0,0,0.0129115555792151,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.160285358454751,0,0,0.13809059973952,0,0,0,0,0,0,0,0,0,0,0.126145078201309,0,0.0989804201854677,0,0,0,0,0.169078762860352,0,0.103397771637658,0,0,0,0,0,0,0,0,0,0,0,0,0
X601901.CH.EQUITY,0,0,0,0,0,0,-0.019722933203537,0,0,0,0,0,0,-0.160819323972572,0.0467441085701344,0,0.101276304255565,0.418314406078777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10243480610919,0,0,0,0.0980578097541978,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.100238321828327
X2892.TT.EQUITY,-0.00755818929333523,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0779784763587899,0,1.73472347597681e-18,0,0.0193804809167259,0,0,0,0.44923314867102,0,0,0,0,0,0,0,0,0,0,0,0,0.0618775981455458,0,0,0,0.0914378416374886,0.132923238181527,0.0770732984394782,0,-0.167423772378985,0,0.444690983724899,0,-0.0401157762413021,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0414198637752226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0640383227784955,0,0.0369800748005085,0,0,0.22847382750972,0,0.0473803750655156,0,0,0.310088741749665,0,0.044651113165444,0.0521060260101385,0,0,0,0,0.233088260759856,0,0,0,0,0,0
