,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X002736.CH.EQUITY,X2891.TT.EQUITY,X601916.CH.Equity,X601881.CH.EQUITY,X601236.CH.EQUITY,X2884.TT.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X2892.TT.EQUITY,X600958.CH.EQUITY
X601328.CH.EQUITY,0,0,0,0.304534558192731,0,0,0,-0.0546808463524514,0,-0.0885020383223707,0,0,0.314124958517778,0,0,0,0.227606639752941,0,0,0,0,0,-1.0842021724855e-19,0,0.0927379885497311,0,0.0670732774140557,0,-6.93889390390723e-18,0,0,0.0574888757421451,0,0,0,0.0399431122825231,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.111262534972921,0,0.185950967230079,0,0.168961906028892,0,0,0,0,-4.33680868994202e-19,0,0,0.0257790379746564,0,0.0948392652402948,0,0,0,0,0,0,0,0,0.17149251006169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522768044854546,0,0,0.112255767904264,0,0,0,0,0.0630439671034833,0.0574350235723267,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.148286021640922,0,0,0,0,0,0.355464703632074,0,0,0,0,0.142043871102055,0,0,0,0,0,0,0,0,0.0807045580435838,0,0,0.0024214707284704,0.103359960111013,0,0,0,0,0,0,0,0.11617782670341,0,0,0,0.00217831820484939,0,0,0
X388.HK.EQUITY,0,0,0.168140033218317,0,0,0,0.378712497003469,0,0,0,0.0252478650929813,0,0,0,0,0.129605929984488,0,0,0,0,0,0,0.0355039910070095,0,0,-8.67361737988404e-19,0,0.0171608996010179,0,0,0,0.150425567983627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.260061521159945,0.181250098064908,0,0.0194006814600531,0,0,0,0,0,0.235052225842241,0,0,0,0.168955602786399,0,0.0472612513242341,0,0,0,0.00566992392357041,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.304295696656284,0,0.0224915363309187,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,-0.0353982922763085,0,0,0.157823805329408,0,0,0,0,0,0.0663012594283616,0,0,0,0,0,0,0,0,0,0,0,0,0.0777010885721121,0,0,0,0,0.150202632982127,0.0196108043192943,0.234363869188052,0,0
X600016.CH.EQUITY,0,0,0,0.0571055165798508,0,0,0,0,0,0,0.292978107799408,0,0,0,0,0,0,0,0,0,0,0.310198882626465,0,0,0,0,0,0,0,0,0.0290585506301099,0,0,0,0,0.109085081674678,0.0870727933371763,0,0,0,0,0,0.090980537741234,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.195279520847442,0,0,0,0,0,0,0,0,0.271389092400638,0,0,0,0.0297184832132594,0,0,0.15523053649105,0,0,0,0,0.0641144472730114,0,0,0,0,0,0,0.034853299046665,0,0,0,0.224736846629552,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0.216103270221177,0.323918975295956,0,0.113238231527933,0,0,0,0,0,0,0,0,0,0,0.561608188770061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149535449721637,0,0,0,0,0,0,0,-0.0930930806167004,0,0,0,0,0
X601601.CH.EQUITY,0,0,0.0700085215072505,0.144687769619831,0,0,0.0765364214065514,0,0,0,0,0,0,0,0,0,0,0.34571627544604,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100082270835052,0.0610324808108277,0,0,0,0,0.120063943239315,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0.134674676921519,-6.93889390390723e-18,0,0,0,0,0.262440548495256,0,0,0,0,0.242827092193192,0,0,0,0,0,0,0,0,0,0,0,0.147682321185837,0,0,0.0247188314739469,-1.73472347597681e-18,0,0,0.00463478370039019,0,0,0,0.173112258443841,0,0,0.0244391714733327,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0.0173969980148437,0.11901675018662,0,-0.036286068642288,0.00139381331037704,0,0,0,0,0.168557044572488,0,0,0,0,0,0,0,-0.0704959690621313,0,0.0247026196501799,0,0.115524812555729,0,0,0,0,0,0,0,0,0,0,0.507473072276573,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.129551511960046,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0.119481624862494,-0.0129303270307126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0924574073353893,0,0.227528150957102,0,0,0,2.16840434497101e-19,0,0,0,0,0.749533516785351,0,0.123526199820191,0,0,0,0.113004599643718,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0.0783772817159725,0.184713798579597,0,-0.0321155824533667,0,0,0,0.242975614157641,0,0,0,0.0849447570010096,0.117700484870173,0,0,0,0,0,0,0,0.00249715559573755,0,0,0,0,0,0,0,0,0,0,-0.00542117728340689,0.0317681601122464,0,0,0,0,0,0,0,0,0,0,0.27675975431507
X601818.CH.EQUITY,0,0,0,0.0618259852976915,0,0,-0.0195509586163347,0,0,0,0,0.437965039869731,0,0,-0.0168686250487403,0.0511349022315694,0,0,0,0,0,0.476277242168409,0,0,0,0,0,0,0,0,0,0,0,-0.0650388317707394,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0393316258970814,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358395375765823,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267764120760587,0.1092129965602,0.20895833615481,0,0,0.0960430442509993,0,0,0,0,0,0,0,0,0,0.019072445818469,0,0,0.0506787221610137,0.121817137650835,0,0.0260294398803605
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189658485709332,0,0,0,0,0,0,0,0.0141782608933711,0,0,0.191065583830492,0.0617269435775544,0,0,0,0,0.173020277309444,0.165663243865029,0,0,0.091028422762315,0,0.106245149445759,0,0.0282655959635935,0,0,0,0,0,0,0.19800657482425
X002142.CH.EQUITY,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.467806051239745,0,0.0446991966557791,0,0.114323041606716,0,0.146961184172385,0,0,0,0,0.051555441919183,0,0,0.141949869123135,0,-0.00581270359620026,0,0,0,0,0,-0.150789157386137,0,0,0,0,0,0,0,0,0,0,0,0,0.0530237755941467,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034118915376565,0.11397043525646,0,0,0,0,0,0,0,0,0,0,0.162632615693276,0,0,0,0,0,0,0,0,0.184056188724785,0,0,0,0.26819942312712,0,0.0226857630280702,0,0,0,0,0,0,0,0,0.249473000497401
X300059.CH.EQUITY,0,0,0,0,0,0,0.166826536679195,0,0,0.0217293190400625,0,0,0,0,0.201132681824158,0,0,0,0,0,0,0,0,0,0,0.201371392618687,0,-0.0610940914056851,0,0,0.176064107433971,0,0,0,0.0946173173778097,0,-0.213991562855117,0,0,0,-0.059696630838232,0,0,0.184317535618464,0.281727362841152,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0.0417633625841244,0,0,0,0,0.148448413601851,0.230461052948956,0,0.0728545589654196,0.124749644301194,0,0,0,0.175311437399276,0,0,0,0,0,0,0,0,0,0,0.0311698737769231,0,0,0,0,0,0,0.0965795678596627,0,0,0,0,-0.213442387317472,0,0,0.00835045913718953,0,0,0,0,0.191589021152399,0,0
X2882.TT.EQUITY,0,0,0,0,0,-0.123001107695525,0,0,0,0,0.0588948675676677,0,0,0,0,0,0,0.187737135712079,0,0,0,0,-0.086747126593895,-0.0808156929363343,0,0,0,0,0,0,0,0,0.208578963719612,0,0,0,0,0.647798911741678,0,0,0,0,0,0,0,0.119421462828396,0,0,0,0
X601336.CH.EQUITY,0,0,0.270739789828779,0,0,0,0,0,0,0,0,0.146591691346014,0,0,0,0.0316021021534169,0,0,0,0.12392294805215,0,0,0,0,0,0,0.0455946955592146,0,0,0,0,0,0,0.08293596477949,0,0.0324340252855887,0,0,0,0,0.198778872116476,0,-6.93889390390723e-18,0.00602094866871814,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267242463304162,0,0,0,0,0,0,0,0,0,0,0,0.10149327556508,0,0,0.0283659828853756,0,0.00151386295779638,0.0514416451262789,0,0,0.128427350436546,0,0,0,0.413735142871244,0,0.14437659610236,0,0,0,0,0,0,0.0433255213219445,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324627749791382,0,0,0,0,0,0.0316920592550424,0,0,0,0,0.0691965844370387,0.229858357220817,0,0,0.0567800389558262,0,0.0832590365088876,0,0,0,0,0,0,0,0,0.0403455572749507,0,0,0,0,0,0,0,0,0.223339247820945
X601169.CH.EQUITY,0,0.0787505971090716,0,0,0,0,0,0,0,0.00224547859588761,0.0329795882696599,0,0,0,0,0.114212891581469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239562915428663,0,0,0,0,0,0.364892410337175,0,0,0,0.157353448430307,0,0,0
X600015.CH.EQUITY,0,0.0210335085756703,0,0,0,0,0,-0.0852964757047853,0,0,0,0.402276588059097,0,0.116023358668071,0,0,0,0,0,0,0.166603969368361,0,0,0,0,0,0,0,0,0,0,-0.0408643098222273,0,0,0,0.369254295538075,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0345163330024441,0.0674512027496539,0,0,0,0,0,0,0,0,0,0,0,0.272839973657796,0,0,0,0,0,0,0,0.329611700879213,0,0.135897530964287,0,0,0,0,0,0.0739078696318224,2.77555756156289e-17,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179459223391404,0,0,0.0567649531514004,0,0,0,0,0.0840745850690339,0,0,0,0,0,0.228909695505506,0,0.0388675851405222,0,0,0.127935261840769,0,0.0249574440697864,0,0,0,0,0,0,-6.93889390390723e-18,0.0613380298002871,0,0,0,0,0,0.227963100040697
X2886.TT.EQUITY,0,0,0,-0.0594784290379801,0,0,0,0.073331952301777,0,0,0,0,0,0,0,0,0,0,0,0,0.10961937517612,0,0,-0.0415725172915581,-0.0501513017858165,0,0,0,0,0,0,0,0,0,0,0,0,0.218130230950113,0,0,0,0,0,0,0,0.490776487225287,0,0,0.136362768495624,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0.0397533768187184,0,0,0,0,0.00415630527578312,0,0,0,0.0807689933303498,0,0,0,0,0,0,0,0,0.355962376987585,0,0,0,0,0.218205143518893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111704924784731,0.0584937154520405,0,0.0579259881533677
X2891.TT.EQUITY,0,0,0.20777768062473,0,0,0,0,0,0.191525607381206,0,0,0,-0.0822124324240744,0,0,-0.182636375260493,-0.312129057715121,0,0,0,0,0,0.0314058441529902,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31051505250154,0,0,0.227401674174753,0,0,0,0,0,0,0,0,0.520304618145352,0
X601916.CH.Equity,0,0,0,0.0241974976490193,0,0,0,0,0,0,0,0,0.173562852189974,0,0,0,0.302952357628759,-1.38777878078145e-17,0,0,0,0.177601688332881,0,0,0,0,0.108412135756683,0,0,0,0,0,0,0,0,0.187720203468465,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0741889349901201,0,0.0225567565486238,-0.226972752536854,0,0,0,0,0,0,0.185532737590582,0,0.0329606068316429,0.385495889454684,0,0,0,0.127882553618683,0,0,0,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0.0602649212075888,0,0,0,0.0962409940525801,0.390868336488906
X601236.CH.EQUITY,0,0,0,-0.0627429735845983,0,0,0,0,0.0169339490401197,0,0,0,0,0,0,0,0,0,0,0,-0.0944127346387617,0,0,0,0,0.0461769099032211,0,0,0,0.69026350272519,0,-0.0990300217102786,0,0,0,0,0,0,0,0.0664242422636822,0.124165303457024,-1.73472347597681e-18,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,0,-0.0754512079462138,0,-0.123456484826378,0,0,0,-0.198309257780461,0.0328302051721311,0.040076572518769,0,0,0,0,0,0.130984619684028,0,0,0,0,0,0,0,0,0,0,0,0.30800616723322,-0.0701078291540903,0,0,0,0,0,0,0,0.265090346276158,0,0,0.0816638990295864,0,0,0,8.67361737988404e-19,0,0,0,0,0.722713112661718,0
X600919.CH.EQUITY,0,0,0,0,0.0157488185401454,0,0,0,0.0281324965417878,0.00518967644090633,0,0,0,0,0,0,0,0,0,0,0,0.0562071247898952,0,0,0,0,0,0,0,0,0,0,0.0615521769253694,0,0,0.327222384599566,0,0,0,0,0.191045795026968,0,0,0,0,0,0,0.242158517964512,0,0
X601009.CH.EQUITY,0.0513843399913806,0,0.0133655335127636,0.00911726806937672,0,0,0,0,0,0,0,0,0.0402623256590989,0,0,0.108128623165693,0.349738186270023,0,0,0,0,0,0,0,0.0751435805267491,0,0.0491325785383175,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.195598359594655,0,0,0,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0829155984993678,-0.103402603182719,-0.055577326590167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0854252116811177,0,0,0,0.394017270763602,0,0.107933874999308,0,0.531144001857863,0,0,0,0
X600958.CH.EQUITY,0,-0.116987776949659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162389363900417,0,0,0,0,0.0164031583702761,0.143919158090367,0,0.121898903815217,0,0,0,0,0.211233644365936,0.0971496982568024,0,0,0,0,0,0,0,0.00889913698979292,0.238615413723464,0.154587197421128,0,0.0879180985835215,0,0,0
