,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X2881.TT.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X601577.CH.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0,0.0908363455100223,0,-0.00771446190200236,0.0812452347476977,0.822019344873374,0,0,0,0,0.0371790649089998,0,0,0,0.146554291865603,-0.213862411975517,0,0,0,0,0,-0.00186724196627964,0.119297027802378,-0.0458300340716463,0,0.263234049683512,0,0,8.67361737988404e-19,0,0,0.032450319511599,-0.218776956918205,-0.100050378162335,0,0,-0.313006368031787,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.0698208730124221,0,0,0.00270976620575127,0,0,0,0,0,0,0,0,0,0,0,0,-0.0875736001949949,0,0,0,0.133411785616894,0.883085934089237,0,0,0,0,1.73472347597681e-18,0,0,0.00724934272122005,0,0,0,-0.0483965235010905,0,0,0.0416182345807503,0,0,0,0,-0.0334512276315459,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.232815613008356,0,0,0.397932811495761,-0.116294754332499,0,-0.0382691300400069,0,0,0,0,0,0,0,0,0,0,0,0.461844757419408,0,0,0,0,0,0,0,0.0942928200012147,-0.0548057827823365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000656370050502117,0,0,0,0
X601988.CH.EQUITY,0,0,0.50159299236759,0,0,0,0,0,0,-0.0826918388482997,0.0911473333520647,0,0.029282668935783,0,0,-0.0507400503532098,0,0,0.483527970853801,0.0464948488831804,0,0,0,0.037057831717371,-0.042297150591379,0,0,0,0,0.0788240069128063,0,0,0,-0.189249411350309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0.0113065302233825,0.0394857775873989,0,0,0,0,0,0,0.0158418867339619,0,0,0.126524645132547,0,0,0.204935777307286,0.18353787984616,0,0,0,-0.0660682412838433,0,0.410748149731607,0,0,0,0,0,0,0.202976228761235,0,0,0,0,0,0,0,0,0,0.139931543096356,0,0,0
X601658.CH.Equity,0,0.378435066688074,0,0,0,0,0.299156414583214,0,0,-0.0599168610584541,0.143242806319412,0,0,0,0,0,0.207982935313577,0,0,0,0,0,-0.0394831270632945,0,0,0,0,0,-4.33680868994202e-19,0.0216036965112866,0.136848181216704,0,0,0,0,0.101492967033926,0,0,0.0398291818217707,0,0.0293811400222291,-0.0172265191793993,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.881167483515032,0,-0.157547744143069,0,0,0.1737229930485,0,0,0,0,0,0,0,0,0,0,0.0302635150562589,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202880422141262,0,-0.116448125401819,0,0,0,0,0.0363299073019264,0,-0.0758528459713019,0.0768849752561175,0.0889470300497992,0,0,0,0.141834701193651,0,0,0,0.220130504364277
X601318.CH.EQUITY,0,0,0,0,0,0.0922800972001671,-0.033605964818421,0,6.93889390390723e-18,0,0.0156416286289779,0,0,0,0,0.394604741519234,0.0762499964838253,0,0,0,0,0,0.0183594605858176,0,0,0,0,0.0398586524972537,0.159031663444639,0.10577110417707,-0.0549595491735749,0,0,0.163154668029261,0,0.0212910902381466,0,0,0,0,0,0,0,0,0,0.0740715968299687,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.016562816726279,0,0.0424548612444311,0.378140862716044,0.0385098243134996,0.0186098705453925,0,0,0,0.0325962217650948,0,0.0571597707342307,0,0.00327407688705847,0,0,0.196752242608153,0,0,0,0,0,0,0,0,0,0,0.0590703945876645,0.0597630635450333,0.125352456743223,0,0,0,0.117949125255272,0.12883161134101,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,1.03006341385822,0,0,0,0,0,0,0,0,0,0,0,0,-0.0288474159094497,0,0,0,0,0,0,0,0,0.0778525007941937,0,0,0,0,0,0,0,0,0,0,-0.0221252348297946,0,0,0,0,0,0.0820829352923346
