,X601398.CH.EQUITY,X601288.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X601998.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X5880.TT.EQUITY,X601838.CH.EQUITY,X601577.CH.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2887.TT.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY,X601881.CH.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0,0.276050263896501,0.109432680778661,0,0,0,0,0,0,0,0.377146435384208,0,0.0114657742446733,0,0,0,0,0,0,0,0,-0.00726354317400081,0,0,0,0,0,0,0,0,0.294769256535912,0,0,0,0,0.0424652699508356,0,0,0,0.168777234183945,0,0,0.0402903868798518,-0.0593795264179244,0,0,0,-0.0985705137095194,-0.163268128320267
X601288.CH.EQUITY,0,0,0.28683272364111,0.0921660137890283,0,0,0.382739592625752,0,0,0,0,0,0,0,0,0,0,0,0,-0.0708735430228394,0,0,0,0,0.0934813965193457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358701596813405,0,0,0,0.0396655591530792,0.0828373422008475,0
X601939.CH.EQUITY,0.237186708237368,0.30250512941047,0,0.0894193717941822,0,0,0,0,0,-0.00486255523013314,0,0,0,0,0.153492040157481,0,0,-1.73472347597681e-18,0,-0.080379509223187,0,0,-0.0379365764957473,0,0,0,0,0,-0.0169355794202071,0,0,0,0,0,-0.0140179628887312,0.227257265231496,0.0795924956136114,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.197380844865248,0.281129775043969,6.93889390390723e-18,0,0,0,0,0,0,0.145619864602436,0,0,0,0,0,0,0,0,0,0.040123479518043,0,0,-0.25985114183794,0,0,0,-0.0561123358405278,0.025785837298795,0,0,0.284730621302535,0,0,0,-0.0785825934630979,0,0,0,0,0,0,0,0,0,0,0.0772493411019396,0,0,-0.163337963241736,0
X5.HK.EQUITY,-0.0719571193909976,0,0,0,0,0.328408309234156,0,0,0,0.366445801712652,0,0,0.0815922127102947,0,-0.0229775766947998,0,0,0,0,0.23762757659622,0,0,0,0,0,0.136362776733375,0.505011138521305,0.0367766352626278,0,0,0,0,0,-0.444660804503232,-3.46944695195361e-18,0,0,0,0.0869332958355037,0,0,0,0,-0.312519293694371,0,0,0,0,0,0
X601658.CH.Equity,0,0.044013900094711,0,0,0,0,0.177066485861278,0,0,0,0,0,0,0,0,0,0.315282911966725,0,0,0,0,0,0,0,0.0164337723802485,0,0,0,0,0.108455906028506,0,0,0.0702546986398131,0,0,0.0552916119805076,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.299609389506451,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0696338182197117,0.328675257479105,0,0,0.15598099151186,0,0,0,-0.0313159783964479,0,0,0,0,0,0,0,0,0,0.103047360826611,-0.0771269456289605,0,0,0,-0.141109632301777,0.0533501473075691,0,0,0.0799068465703681,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00517352214959285,0.423995073834541,0,0,0,0,2.16840434497101e-19,0.0647544793011398,0,0,0.121094952717527,0,0,0.00857783121887567,0,0,0.0552398920334398,0.203639879766686,0,0,0,0,0,0,0,0,0.29928436881132,0,0,-0.00149271123741725,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,-0.0179315804230286,0,0,0,0,0.0366800274703917,0.0151244186824513,0,0,0.0621375841570428,0.0749712540937557,0,0.220703306117697,0,0,0.216896325744636,0,0,0,0.402056790064855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153177338477077,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,-3.46944695195361e-18,0,0,0.202095379351715,0,0,0,0,0.248136777856644,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.00431909342129624,0.00878338500371699,0.0133626424755213,0,0,0,0,0.148961084274443,0,0,0,0.154960712627627,0,0,0,0,0,0.151542544919882,0,0.102698614461494,0,0,0
