,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X601319.CH.EQUITY,X600926.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2883.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601997.CH.EQUITY,X2885.TT.EQUITY
X601398.CH.EQUITY,0,0.387497220772421,0,0.00763993497366067,0,6.93889390390723e-18,0,0,0,0,0,0.0688516504027316,0,0,0,0,0,0,0,0,0,0,0,0.0932268848025908,0.0946792388242037,0,0,0,0,0,0,0.0102702912557206,0,0,0,0,0,0,0,0,0,0,0,0.119803166111456,0,0,0,0,-3.46944695195361e-18,0
X601939.CH.EQUITY,0.118924246219097,0,0.266622107441825,0,0,0.0862912006390351,0,0,0,0,0,0.0819133772878064,0,0,0,0,0,0,0.154236792641387,0.172657074951892,0,0,0,0,0,0,0.0429926134362998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422690149904061,0,0,-0.0205393570636971,0,0,0
X601288.CH.EQUITY,0.739614155621885,0.0328779161418144,0,0.177083394224376,0,0,0,0,0,0,0.0196283843418687,0,-0.0560701259800103,0,0,-0.178897245231985,0,0,0,0,0,0,0,0.0414540771382733,-0.112726087293752,0,0,0.0259713321122701,0,0.083330714781588,0,0,0,0,0,0,0,0,0,0,-0.130866980330543,0,0,0,0,0,0.194277991174301,0,0,0
X601988.CH.EQUITY,0,0,0.350153658690605,0,0,0,0,0,0,-0.11201645164655,0.18795923612806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140275379872432,0,0,0.202283937073156,0,0,0,0,0.241294386867301,0,0,0,0,0,0,0,0,0,0,-0.0260355542381078,0,0,0,0.00261171866408766,0
X5.HK.EQUITY,0,0,0,0,0,0.291646033270616,0,0,-0.0807127737938513,0,0,0,0,-0.027948324742672,0,0,0,0,0,0.108030587589265,0.14370735933808,0,0,0,0,0,-0.0165282858765987,0,0.176794148683762,0,0,0,-0.0283026186384618,0,0.0688867317872229,0,0,0,-0.00914771535718717,0,0,0,-0.144928219671096,0,0,0,0,0,0,0
X601658.CH.Equity,0.158915049045983,0,0,0,0.0610004292534598,0,0,-0.0365929407260591,0,0.205701449631411,0,0,0,0,0,0.0199328026169666,0,0,0,0,0,0.0364146427154634,-0.052735540809516,0.0483887507582769,0,0,0,0.249106281618514,0,0,0,0,0,-1.73472347597681e-18,0.019180760594831,0,0,0,0,0,0,0,0,0,-0.0747476148410341,0,0,0,0.319562180231925,0
X601328.CH.EQUITY,0,0,0.0793604861952776,0.259074968528759,0,0,0,0.0293382281053626,0,0,0,0.222761813082956,0,0,0,0.065393306053364,0,0,0,0,0,0.159026340004404,0,0,0,0.00222794801472929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059041607067,0.017921930997473,0
X601318.CH.EQUITY,0.0834714446224725,0.123606618691495,0.026957370847078,0,0,0.0561937845705241,0,0,0,0,0.00963175209924085,0,0,0,-0.0435943031409776,0,0,0,0,0,0,0,0,0,0,0,0.0531098898202314,0,-0.180331232823185,0.0656815361815362,0,0,0,0,0,0.517551607344186,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.00983738394120644,0,0,0,0,0,0,0,0,0.106283878037641,0,0,0,0,0.172925088961428,0.349208352220779,0,0,0,0,0,0,0,0,0,0,0.187658749288719,0.0909894477939356,0,0,0,0.00929957029120124,0,0.0212718776497342,0,0,0,0,0,0,0,0,0,0.0915561674675102,0,0,0.0230364455632102,0,0,0
X601166.CH.EQUITY,0,0,0.0375413269112602,0,0.103321804058601,0.183150861871864,0,0,0.0572670439064739,0,0,0,0,0,0,0.159621130132623,0.286602006333206,0,0,0,-0.208523026975141,0,0,0,0,0,0,0.35582709256836,0,0,-0.0401096550525558,0,0.0790411283096276,0,0,0,0,0,0,0,-0.151137619646731,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,-0.0507241305734751,0,0.20624532804488,0,0,0,-0.0260911794757664,0,0,0,0,0,0,0,0.0559756164100175,0.0938395722155072,-0.00461036781244091,0,0.0815513317162177,0,0,0.153174384880684,0,0,0,0,0.0766526497541725,-0.11108429201234,0,0,0,0,0.119488807455762,0,0,0,0,0,0,0,0,0,0.317627770914778,0
