,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000001.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,X2891.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X2884.TT.EQUITY,X600958.CH.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY
X601328.CH.EQUITY,0,0.155863770296137,0.0504647387492106,0.437481909874977,0,0,0,0,0,0,0,0,0,0,0,0,0.129728129462868,0.0500092340438276,0,0,0,0.0072455199791233,0,0,0,0,0,0,0,0,0,0,0,0,-0.0735153130350042,0,0,0,0,0,0,0,0,0,0.0185338139621667,0,0,0
X600000.CH.EQUITY,0,0,0,0.0931731035780687,0,0,0.277653401724261,0,0,0,0,0,0,0.183773073652282,0,0,0,0.159593230566187,0.00341080597603573,0,0,0,0.0332802128292471,0,0,0,0,0,0,0,0,0.0387976660933603,0.119937012421275,0,0,0,0,0.0306161818827664,0,0,0,0,0.241151168223458,0,0.0665592266628629,0,0.0543205349095788,0
X601319.CH.EQUITY,0.0782864674036746,0,0,0,0,0,0,0.024704752707581,0.445528094457395,0,0,0,0,0,-0.0449084988396517,-0.0488217814936342,0.096695715171731,0,0,0.112198706093186,0,0,0,0,0,-0.0300225479896906,0,0,0,0,0,0,0,0.113806423703721,0,0,0,0,0.085692315073582,0.0862749784996144,0.083992647194095,0.264156121344149,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,-0.164518058237504,-0.255631752175053,0.0665994414701721,0,0.505162079410289,0,0,0.208512358226536,0,0,0.219404096156217,0,0,0,0,0,0,0,0.193270652219616,0,0,0,0,0,0,0,-0.135870443133311,0,0,0,0,0,0,0,0.0535031080980902,0,0,0,-0.141309733353736,0,-0.0449823128022727,0,0,0
X000001.CH.EQUITY,0,0.212748215734325,0,0,0,0.0633504423239107,0,0,0,0.166887086524402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411340205047554,0,0,0.13230882855581,0,0,0,0,0,-0.0360270273493237,0,0,0,0.165243215480547,0,0,0.0299988492850512,0,0,0.0111018764760883,0,0,0
X11.HK.EQUITY,0,0,0,0,0.362801047790096,0,0,0.340421886042618,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172433976532636,0,0,0,0,0,0,0,0,-0.127316144037673,0,0,0,-0.0383060742794068,0,0,0,-0.104281194769589,0,0,0,0,0,0,0,0,-0.0107950266647016
X388.HK.EQUITY,0,0,0,0,0,0,0,0.569223195595594,0,0,0,0,0,0.0464107791733871,0.116009756552116,0,0,0,0,0,0,0,0,0,0,0,0,-0.403854511205022,0,0,-0.0622904478060404,0,0,0,0,0.427004620958044,0,0,0.0191294576046925,0,0.0419490025225728,0,0,0,0,-0.0247474767979363,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0.194451078235749,0.00226132385057878,0,0,0.0375690287760213,0,0,0,0,0.0798946450016505,0.249312596662668,0,0,0.0171977318193193,0,0,0,0,0,-0.035755396221187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000318393909326408,0.0120473150055427,0.101727523001886,-0.0379110199534767,0,0,0.178778936177915,0
X600016.CH.EQUITY,0,0,0,0,0,0.351389758565435,0,0,0,0,0.0124983552477279,0,0,0,0.0424521809240053,0,0,0,0,0.0188620581287764,0,0,0.180910450010227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178612612557972,0,0,0,0,0,0
X601998.CH.EQUITY,-0.0113629181077063,0,0,0,0.199794146849414,0,0,0,0,-0.042716045688587,0,0.653191969762822,0.181595830147203,0,0,0,0,0,0,0,0,0.0641595742793148,0,0,0,-0.211851254548368,0,0,0.0721948142312697,0,-0.217437907138331,0,0,0,0,0,0.0670054517687034,0,0,0,0,0,0,0,-0.115685166552202,0,0,0
X600030.CH.EQUITY,0.0751975674125856,0,0,0,0,0.0850996546863718,0,0,0,0,0,0,0,0,0.0338915349969513,0,0,0,0,0,0,0.0370315271949322,0,0,0,0,0.367238163193547,0,0,0.0853037693111354,0,0,0,0,0,0.125838510177623,0,0,0,0,0,0.148333516966104,0,0.0403854966851067,0,0,0,0
X2388.HK.EQUITY,0,0,0,0.0135095269573847,0.455863981053404,0.130033836652035,-0.0166919949590902,0,0,0,0,0,0,0,0,0.451386914167138,0,-0.145168914210499,0,0,0,0,0.011022610487628,0,0,-0.0832478433791183,0,0,0,0,0,0,0,0,-0.03131547396571,0,0,0.0970804336354761,0,0,0.182898568625737,0,0.20389104035984,0.0479478002943787,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.259765007983452,0,0.01893590265398,0,0,0,0,0,0.0932846221780669,0,0,0,-0.0999067024258865,0,0,0,0.244919619618158,0,0,0,0,0,0,0,0,0,0,0.00674278555741998,0,0,0,0,0,0,-0.0272104123740384,0,0,0,-0.0666863229969859,-0.0282068844564074,0,0.0358885837486862,0,0,0.0658952602188295
X601066.CH.EQUITY,-8.67361737988404e-19,0,-0.0983278193213898,0,-0.0484626906750351,0,0,-0.0156808798943171,-0.0972059089330033,0.0860682466196715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346072540543534,0,0,0,0,0,0,0,0.0486260366461093,0,0,0,0,0,-0.00614655348792428,0,0,0.351184374910981,0.0227845730967369,-0.0452137987931444,0,0,0.0522667096803786,0
X601688.CH.EQUITY,0.052790367618272,0,0,0,0,0,0,0,0,0.0986686033485637,0.0190147965825162,0,0,0,0,0,0,0,0,0,0,0,-0.319082767850693,0,0,0,0,0,0,0,-0.0170525705281243,0,0.154703575636623,0,-0.090524740779648,0.0201429612880339,0.27420987050747,0,0,0.637128929031236,0,-3.46944695195361e-18,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.0367003870046978,0.264250662698942,0,0,0,0.0353011117226494,0,0.0436989069784182,0.0743598857107946,0,0,0,0,0.199460282941828,0,0,-0.128063427125606,0,0,0,0,0,0,0,0,0,0,0.092052339583582,0,0,0,0,0,0.106471445215118,0,0,0,0,0,0,0,-0.0998807373466522,0.109422896072461,-0.053413320478491,0.0516527003700113,0,0
X601211.CH.EQUITY,0,0,0,0,0.0136062671707385,0,0,0,0,-0.0555952459172574,0,0,0,0,0,0,0,0,0.00640550691556372,0,0.271957550275748,0,0,0,0,0,0,0.00904191566948038,0,0,0.0174520445596756,0,0,0,0,0.477729313783358,0,0,0,0,0.0497531912371271,0.191741455147876,0,-0.0747798522912516,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0682192090542438,0,0,0,0,-0.0416027782194057,0,0,0,0,0,-0.0406572736850581,0.110299712166413,0,0,0.436168670493095,0,0,0,0,0,0,0,0,0,0.140339744704187,0.24769614642628,0,0,-0.152352347695559,0.0980325686889135,0,0,0,0,0,0
X601229.CH.EQUITY,0.520783337479282,0,0,0,0,0,0,-0.0566445197874885,0,0,0,0,0,0.00789926476767638,0.368442768430285,0,0,0,0,0.0950633662889684,0,0,0,0,0,0.0642887759356889,0,0,0,0,0,0,0,0,0.271054895301686,0,0,0,0,0,0,0,0,0,-0.147341549815281,0,0,0.102360046068236
X601336.CH.EQUITY,0,0,0,0,0,0.00786152603706816,0.15447853389055,0,0,0.179432214551681,0,0,0,0,0,0,0,0,0,0,0,0.0125609638158079,0,0.0949368326655905,0.076634101868368,0,0,0,0,0,0.286545324492366,0,0,0.275058055489985,0.180651174826421,0,0,0,0,0,0,0,0,0,0,0,0,-0.293635816353195
X2882.TT.EQUITY,0,0,0,0,0,0,0.0113628437768876,0,0,0,0,0,0,0,-0.0711340251613752,-0.0717173908315632,0,-0.152430342958517,0,0,0,0,0,0,0,0,0.215425880726451,0,0.045704713759278,0.0989085518637455,0,0,0,0,0.205423980315977,0,0,0,0,0,0.00337274049772701,0,0.072049503537919,-0.0278755728129964,0,0,0,0.188159998470818
X600015.CH.EQUITY,0,0,0,0.0264519846354692,0.00599261968836572,0.040116849895593,0,0,0,0,0,0.229959474791534,0,0,0.00707914701327015,0.108434071637603,0.0453674882597423,0,0,0.0125244313867289,0.0476755433603333,0,0,0,0,0,0,0,0,0.0282178972322472,0,0,0.469892532233431,0,0,0,0.0121765775566914,0,0,0,0,0,0,0.00569897089223716,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,-0.294747109245478,0,0,0,0,-0.211223084064335,0,0,0,0,0,0,0,0.0696202738118125,0,0.247891909082944,0,0,0,0,0,0,0.0258233994679753,0.994352232528587,0,0,0,0,0,-0.074616784015539,0,0,0.0472697114719606,0,0,0,-0.201336537543529,0,0.117470036669663,0
X000166.CH.EQUITY,0,0.0217190429009111,0,0,0,0,0,0,0,0,0,0,0.0778890697289917,0.0418123609706685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103152570234373,0,0,0,0,0,0.16426372116628,0.148515439033655,0.0282042071292598,0,0.124885069798263,-0.0120162673121095,0,0,0,0,0.369998166248103,0,-0.0479755059272133
X2881.TT.EQUITY,0,0,0,0,0,0,0,0.279780289573066,0,0,0,0,0,0,-0.172343360417587,0,0,0.0556708025565323,0,-0.296243064035301,0,0,0,0,0,0,0,0.294481439463302,0.228338866374296,0.320549941615976,0,0,0,0,0,0,-0.188590816579222,0,0,0,0,0,0,0,0,0,0,-0.0764581034044842
X600999.CH.EQUITY,0,0,0,0,0.0644414130084357,-0.149623964415085,0.0404618641852669,0,0,0,0,0,0,0.124955013764812,0,0,0.0623379687221609,0,0,0,0.338297804511195,0,0,-0.0583102234094476,0,0,0.259102535027612,0.0852113267873657,0,0,0,0.0662144166689485,0,0,0,0,0,0.0344422317484049,0,0,0,0.0795068431635872,-0.00011462607430765,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0.0441057535974313,0,0.153727430204785,0,0,0,0,0.153579714149342,-0.140707679702008,0,0,0,0,0,0.0379297424346603,0,0,0,0,0,0,0,0.119390724288482,0.0774992500413852,0,0,0,0,0.158029695956383,0,0,0,0,0,0,0,0.24713707790165,0,0,0,0,0,0.0731160255291252
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.17284071096341,0,0.17849900775543,0,0,0,0,0,0.0398417510002521,0,0.066468525709873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131351955243134,0,0,-0.0540589833350776,0,0,0,0,-0.0453420602497902,0.0957770089411555,0.284489034874515,0,0
X2891.TT.EQUITY,0,0.0712395542329044,0,0,0,0,0,0,0,0,0,0.154305564138191,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213984702628309,0,0,0.037919333381966,0,0,0,0,0,0,0,-0.70770738406165,0,0,0,0,0,0.300737434598357,0,0,0,0,0.604547249768785
X000776.CH.EQUITY,0,0,0,0,0,0.0649991793180603,0,-0.0314806179746956,0,0,0,0,0.216480075377034,0,0,0,0,0,0,0,0,0,0,-0.0367278604006689,0.499189994955632,-0.0302289784357668,0,0.114003559425391,-0.0698815207850474,0,0,0,0,0.123092198836529,0,0.0984573216111962,0,0,0,0,0,0,0,0,0,-0.0448959693627918,0,0
X2886.TT.EQUITY,-0.14822166813553,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0946755562024756,0,0,0.0349626343893427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.858231009827687,0.0597437848784111
X601881.CH.EQUITY,0.0295990282808666,0,0,0,0,0,0,0,0.0549670223086778,0,0,0,0.0308890308208217,0,0,0,-0.0164800576245447,0,0.137533565104674,0.0863076648811583,0.291923546611225,0,0,0.0559797161615688,0,-0.0973572257640325,-3.46944695195361e-18,0.0822385336727234,0,0,0,0.0155278610017685,0,0.0432516635345785,0.0276680107310004,0,0.311973736528087,0,0,0,0,0,-0.000618649742022256,0,0,0,-0.0358477192821973,0
X600919.CH.EQUITY,0,0.145918557312908,0,0,0,0.114395998807486,0.502400528119355,0,-1.25725629352372,0,0,0,0,0,-0.0088404370671078,0,0,0,0,0,0,0.270993003819282,0,0,0,0,0.119093459917219,0,0,0,0.0566457359658516,0,0,0.106552748128105,0,0.41971823752814,0,0,0,0,0,0,0,0.12316218706307,0,0,0,0
X601009.CH.EQUITY,0,0.338917546759592,0.0808453151838131,0,0,0,0,0,0,0,0,0,0,0,0.474830064269867,0.328820594086265,0,0,-0.0151144348305321,0,0,0,0.448900175324604,0,0,0,0,-0.102973230461479,-0.277807419755558,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.147141227721571,0,0.0518640301771687,0,0,0,-0.451783846560815,0,0,0.0918469805698886
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.3128148787257,0,0,0.0336182797165044,-0.131145001700624,0,0,0,-0.105722291434285,0,-0.02863995230689,0,0,0.0981319783199976,0,0,0,0,0,0.0420269799708077,0,0,0,0,0,0,0,0,0.111978848670197,0.172121231658635,0,0,0,0,0,0,0.00638768463574622
X600958.CH.EQUITY,0,0,0.115143139927743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156221702916615,0,0.00210842947225745,0.0511753021139457,0.185696295466072,0,0,0,0,0,0.102787726460822,-0.0307218838728662,0,0.376275927223815,0,-0.0104461518643512,0,0.0171102045142482,0.139113315198911,0,0,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.164336872406709,0,0,0.0611560073132694,0,0,0,0,0,0.1503703833079,0,-0.0801963132764163,0,-0.047416512011163,0,0,0,0,0,0,0,0,0,0,0,0,0.0782517077216554,0,0.716778638024607,0,-0.000299575550883736,0,0.0166510264381045,0,0,0
X5880.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.114083159778372,0,0,0,0,0,0,-0.0308618264804742,0.188618927032351,0,0,0,0,-0.170929659073975,0,0,0,0,0,0,0,0.223590036370868,0,0,0,0.269666856367322,0,0,-0.0531115223694067,0,0,0.389418836766604,0,0,0,0,0,0,0
