,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X601916.CH.Equity,X002736.CH.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,X600919.CH.EQUITY,X601881.CH.EQUITY,X2884.TT.EQUITY,X601009.CH.EQUITY,X601077.CH.Equity,X2892.TT.EQUITY,X5880.TT.EQUITY
X2388.HK.EQUITY,0,0,0,0,0.272066614894542,0,0,0.00918057154547321,0,0,0,0,-0.039491472965372,0,0,0.418915751879682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207864240828516,0,0.0666861068594656,0,0,0.257386492778567,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0760061760307306,0,0,0.0147288859721611,0,0,0,0,0.114973915489146,0.322866483257323,0,0,0.104456477913547,0.0146375639830485,0,0,0,0,0,0,0,0,0.0250379119431704,0.0447325888986676,0.178744192438724,0,0.159288272680497,0,0,0,0,0.0768920734184754
X601818.CH.EQUITY,0,0,-0.272998690213933,0,0,0,0,0,0,0,0,0,0.0211354073524962,0.0267799488054631,0,0,0,0.221171118001384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389147834833552,0,0,0,0,0,0,0,0,0,0.421667470567328,0,0,0.0791881066050747,0.180259419205313,0,0
X002142.CH.EQUITY,0,0.185259123582724,0,0,0,0,0.097916474948149,0,0,0.0798469722379245,0,0,0.1904778415632,0,0,0,0,-0.11864138695264,0,0,0,0,0,0,0,0.0287535435448736,0,0,0,0.0404278685165525,0,0,0,0,0,-0.107642819653408,0,0,-0.105678203035857,0,0.179078177342131,0,0,0,0,0.181650181841145,0,-0.127060093789056,0
X601066.CH.EQUITY,0,0,0.0343033971748389,0,0,0,0,0,0,0,0,0,0.0422947558212051,0,0,0,0,0,0,0,-0.307505198543828,0,0,0,0,0,0,0.240229804320964,0.108249326195595,0,0,0,0.0517123195547085,0,0,0,0,0,0,0.0753272995125891,0.146221952650458,0,0,0.233141169818645,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0.0276760334989238,0,0,0,-0.37509721945073,0,0,0,0,0,-0.090522561281341,0,0,-0.437384589128488,0,0,0,0.66646710597795,0,0,0,0,0.224833334972611,0,0,0,0.095796460253217,0,0,0,0,0,0,0,0,0,0,0,0,0.287773215365753,0.0516729509807194,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0.0246203352745667,0,0,-0.0408445759596721,0,0,0,0,0,0,0,0,0,0,0,0.248175011498699,0,0,0.0390944957880327,0.0175046452255085,0,0.0563109953949262,0,0,0.087178152323915,0,0,0,0,0.307531650203049,-0.0869550975292978,0,0,0,0.176690842724095,0,0,0.160945316570945,-0.0132326226462594,0,0.0298100655829579,-0.00604096757239947,0.0288361619888344
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493389860804676,0,0,-0.0190275382872652,0,0,0.210344768474023,0,0,0,0,0,0,0.325122283884483,0,0,-0.0929931240860981,-0.0814243486449341,0,0,0,0,0,0.267178939576178,0,0,0,0,0
X601229.CH.EQUITY,0.309701218482214,0,0.0285921103233351,0,0,0,0,0,0,0,0,0,0.128006642436879,0,0,0,0,0,0,0,0,0,0,0,0.261826718463448,0,0.214636136874859,0,0,0,-0.111588219388363,0,0.130566559091333,-0.119592471191956,0,0,-0.00781486803062874,0.0164371518033112,0,0,0,0,0,0,0,0,-0.199765444783071,0,0.159239809598112
X601336.CH.EQUITY,-0.122217531307677,0,0,0,0,0,0.180210844011383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0167238333630568,0.257127082965493,0,0,0,0,0,0,0.0547614735924747,0,0,0.568720211529241,0.534552937425915,0,0,0,0,0,0.0201904530825195,0,0,0,0,0,0,0,-0.177008435225188
X2882.TT.EQUITY,-0.0776018637393239,0,0,0,0,0,0.00377744174253434,0.0664485574042801,0,0,0,0,0,0.0832697672966309,0,0,0,0,0,0,0,0,0,0,0.0712065082349295,0,0,0,0,0,0,0,0,0,0.410161783574903,0,0,0,0,0,0,0.00153344408737284,0,0,0.0330942043536026,0,0,0,0
X601169.CH.EQUITY,-0.0288532517944573,0.091733816281595,0,0,0,-8.67361737988404e-19,0,0,0,0,0.263799276328853,0.2066686190625,-0.0231764478596369,0,0,0,0.0758560536913088,0,0,0,0,0,0.0623302464706126,0.0704286408590995,0,0.00612552912567279,0,0,0,0,0,0,0.452219705965732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0879330725347559,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566100191056428,0,0,0,0,0.362865022998229,0,0,0,0,0.125740603056449,0.014353137192489,0.0937545678668135,0,0.191102754414204,0,0,0.0235595419287786,0.0484876978832342,0,0,0,0,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168806473097722,0.0497949720392436,0,0,-0.0268353019123493,0,0,0,0,0,0.0113972738445779,0,0,0.0200563212412703,0,0,0.132967676510047,0,0,0,0.551298892259879,0.0115249693998403,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0.153950588042592,0,0,0,0,0,0,0,-0.0288937835197378,0,0,0,-0.388590917912854,-0.132587728620068,0,0.0300848785453034,0,0,0,0,0,0,0,0,0,0,0,0,-0.090860195943763,0.208040323759278,0.595175296107336,0,0.130551747947282,0,0,0,0,0,0.0207363079664346,-0.170532272903617,0,0,0,-0.0889909256559787,0,0.23517725727464,0,0.2216591686415,0
X600999.CH.EQUITY,0,0,0,0,0.199275769243966,0,0,0,0,0,0,0.299201596361627,0,0,0,0,0,-0.0670884644672456,0,0.173767137282691,0,0,0,-0.0723376554086131,0,0,0.129406883771683,0.273222580604891,0,0,0,0,0,0,0,0,0.00977571232350246,0,0,0,0,0,0,0,0,0,0.0208734263455851,-0.168696045757252,0
X2891.TT.EQUITY,0,0,0.0555939062894507,0,0,0,0,0,-0.00405378266369913,0,0,0,0.0268064209280966,0,0.112765179495301,0,0,0,0,0,0,0,0,0.0339199428914696,0,0,0,0,0,0,0.0843500485647209,0.268405539527761,0,0,0,0.0540445935026071,0,0.186093177381317,0,0,0,0,0,0,0.111100895483471,0,0,0.439104156204998,0
X2886.TT.EQUITY,0,-0.205425390484718,0,0,0,0,0,0,0.248241953726527,0,0,0,0,0,0.0297601501619295,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050813889278314,0,0.385541925568307,0,0,-0.0901750072709483,0,0,0.508239894038987,0,0,0,0,0,0,0,0.0162587553177036,0,0,0,0
X601916.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.266092784308982,0,0,0,0,0.00683532346568335,0,0,0,0,0,0,0,0,0.123068876900075,-0.167940225033008,0.127866290763969,0,0.113630590870677,0,0,0,0,0,0.450463885999082,0,0.116188869224404,0.0289186464102052,0,0,0,0,0,0,0,-0.0938577426732491,-0.126974789960223,0.0459481617472114,0.0519576214099404,0
X300059.CH.EQUITY,-0.137046692009648,0,0,0,0,0,0,0,0,-0.0733468299430956,0,0,0,0,0,0,0,0,0,0,0,0.505158858803352,0,0,0.0905168011320741,0,0,0.0240824050141237,0,0.100443702422795,0,0,0,0,-0.0443405279663279,0,0,0,0,0,0,0.34474469577373,0,0,0,0.0464919870605772,-0.0591172824087907,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0.0375598563187182,0,0,0,0,0,0,0.146903626509752,0,0,0,0.0111313281234279,0,0,0.359681283444309,0,0,0,0,0,0.0702441917142345,0,0,-0.046408313421938,0,0,0.113528732682337,0,0,0,0,0,0,0.159591420442189,0,0,0,0.0974486442209114,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0.0225432839799051,0,0.0596295195601485,0,0,0,0,0,0,0,0,0.226220236386781,0.0278876492901157,0,0,0,0,0,0,0,0,0,0,0.196844614661493,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0340460971857439,-0.0398330729836925,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0.133297292443517,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384140660385599,0,0,0,0,0.0322633455665119,0.0176566901543993,0,0,0.0383164291844842,0,0,0,0,0,0,0,0,0.165007613016017,0.101016614149304,0.180354337499521,0,0,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0.250981628192181,0,0,0,0,0,0,0,0,0,-0.150142529054026,0,-0.239933394969148,0,0,0,0,0,0,0,0,0,-0.0426811257940147,0,0,0,0,0.208903607025168,0,0,0,0,0,0.0283204020651397,0,0,0,0,0.0441507992821109,0,0,0,0,0,0,0.16314142939311
X601009.CH.EQUITY,0.00310658751052477,0,0,0.233193934841602,0,0,0,0,0,0,0,0,0.247280398670633,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.105487347854739,0.0201380466307752,0,0,0,0.158014832955975,0.0770290360226678,0.147390356393315,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0
X601077.CH.Equity,0,0,0,0,0,0,0,0,-0.364981477068263,0,0,0.221956592657186,0.132745135996907,0,0,0,0.187772275553307,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333307318789514,0,0,0,0,0.106119275796216,-0.0534353588213739,0,0,0.0613710100450195,0,0,-0.367201942716521,0,-0.045608584778667,0,0,0,0
X2892.TT.EQUITY,0,0,-0.181827143376951,0,0,-0.0210490564460944,0,0,0,0,0,0,0,0.045116893659162,0,0,0,0,0,0,0.286642913581495,0,0,-0.0306854963775005,0,0,0,0,0,0,0.056953828349919,0,0,0,0.0619400560739075,0,0.0982683282277122,0.0914522976571692,0,0.0702543480275916,0,0,0,-0.0597843961011595,0.222407793365131,0,0,0,0.345763402021976
X5880.TT.EQUITY,0,0,0,0,0,0,0,0,0.062565199240931,0,0,0,0,0,0,0,0.258052651971381,0,0,0,0.0713714658398494,0.0717524575177648,0,0,0,0,0,0.023590643390545,0,0,0.0156122896667994,0,0,0,0,0.0252295552650999,0,0,0,0,0,0,0,0,0.318471160431924,-0.0559197982708125,0,0.0841486807389844,0
