,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X300059.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600999.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X600015.CH.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X600919.CH.EQUITY,X601788.CH.EQUITY,X601901.CH.EQUITY,X2884.TT.EQUITY
X601166.CH.EQUITY,0,0,0.176523713185601,0,0,0,0,0,-0.0103033210281755,-0.175529990530157,0,0,0.401680306146131,0,0,0,0,0,0,0,-0.0550025224151075,0,0,0,0,-0.0752863235283857,0.359613195231225,0,-0.100933230599033,0,0,0,0,0,0,0,0,0.0702660970103312,0.127025574871536,0,0,-0.0296626981724317,0,-3.46944695195361e-18,0.0121029357017971,0,0,0,0,0.0107587018786641
X601658.CH.Equity,0,0,0,0,0,-0.0702757850207874,0.0889494645733814,0.394120125122518,0.0647710919516049,0,0,0,-0.0644940423834679,0,0,0.243919996804356,0,0,0,0,0,-0.0890929695984001,0,0,0,-0.372515653269353,0,0,0,0,0,0,0,0.0811855066475393,0,0,0.17105164272763,0,0,-0.0463555371422524,0.135210556066497,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,8.67361737988404e-19,0.0906169898225904,0,0,0,0.0684570500797233,0.00226709771541018,0,0,0,0.0729661104485123,0,0,0,0.184625920250797,0.0148372757591015,0,0,0,0,0,0.309546984858172,0,0,0,0,0,0,-0.185022130748083,0,0,0,-0.0722701771904541,0,0,0,0,0,0,0,0,0,0,0,0.34773968192756,-0.0210166041815857,0,0,0,0
X600030.CH.EQUITY,0,0.0795735819474233,0,0,0,0,0,0,0,0,0,-0.0214501308865547,0,0,0,0,0,0,0.271772884440588,0,0,0,-0.00580623776734711,0,0,0,0,0.0324333393742902,0,0.129080286083369,0.189961973050246,0,0,0,0.166439494807624,0,0,0,0.0678222631445247,0,0,0.0152144159059419,0,0,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,-0.0630403343495658,0,0,-0.0133782595060627,0,0,0,0.082346493848119,0.144292344733791,0,0,0,0,0.238251219446886,0,0,0,0,0,0,0.209397158807848,0,0,0,0.0946112718601502,0,-0.134596664981486,0,0,0.0888449813400283,0,0,0,0.136560833027604,0,0,0,0,0,0,0,0,0.139063902539479,0,0
X601601.CH.EQUITY,0,0.339321249747818,0,0.163323525354417,0,0.236635451843248,0,0,0,0,0,0,0,0,0,0,0,-5.55111512312578e-17,0,0,0,0,0,0,0,-0.0620982285938478,0.0728417380400031,0,0,0,0,0.198089125292765,0,0,0,0,0.133876736256607,0,0,0,0,0,0.0824955131358557,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.0497527862305087,0.0629551177899112,0,0,0,0.111397689457275,0,0,0,0,0,0.306151300650279,0,0,0,0,0,0.0797810384592113,0,0,0,0,0.0647509031259488,0.0808868064478329,0,0,0,0,0,0,0.142829808657837,0,0,0,0.0497497003360039,0,0,0,0,0,0,0,0,0.102468891122295
X600000.CH.EQUITY,0,0,0,0,0,0.0153362367790541,0,0,0,0,0,0,0,0,0,0.0223679328228628,0.367235700278307,0,0,0,0.0855987121985849,0,8.67361737988404e-19,0.104209618600051,0,0,0,0,0,0,0,0,0.0497324116250958,0,8.67361737988404e-19,0,0,0,0,0.12719857904248,0.102219924123368,0.00559557108083309,0,0.00333594960580941,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0.013881461916214,0,0,0,0,0,0,0.12590139825768,0.0376526325775346,0,0,0,0,0,0,0,0,0,-0.0363495506722455,0,0,0.0508388996115432,-0.135586267700292,0.140397045113302,0,0.0245267123649348,0,0,0.0164530773660646,0.0963823014669349,0,0,0.0322737056528588,0,0.174967903211195,0,0,0,0,0.0377602783085235,0,0,0.226850854618189,-0.0237320170688416
X601319.CH.EQUITY,0,0.0736871603864342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0965651460892247,0,0,0.22377896167355,0,0,0,0,0.0763183054839365,0,0,0,0,0,0.0514828777402255,0.123263739281587,0,0,0
X11.HK.EQUITY,0,0,-0.00421233994543779,0,0,0.121152097584969,0.0599676066833849,0,0.524346272266697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0644202008380491,0,0,0,0.240384754139359,0,0,0,0,0.0304830606359692,0,0,0,0,0,0,-0.165815691560974,0,0,0,-0.0765813761869733,0,0,0,0,0
X002142.CH.EQUITY,0,0,0.00931890302873411,-0.0117436842686113,0,0,0,0,-0.149762150422819,0,0.0676079902952796,0,0.212347261218519,0,0,0,0,0,0,0.151279906295047,0,0,0,0,0,0,0,0,0,0,0.14313659602151,0,0.0638073848679618,0,0,0,0,0,0,0,0,0,0,0,0.29305243603778,0,0,0,0,0
X601998.CH.EQUITY,0.083087690924828,0,0.0456479119968191,-0.0496235981295212,0.184491091068457,0.0521028808934435,0,0.325241575880958,0,0.0493643523985029,0,0,0,0,0,0,0,0.245434405688439,0,0,0,0,0,0.0176045298160148,0,0,0,0,0,0.0444867031208079,0,0,0,0,0,0,0,0,0,0,0,0,0.13430753921856,0.0168271297500681,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.082975007988491,0,0,0.00902355044589852,0,0.0291852932394251,0,0,0,0,0,0,0,0.142739551813617,0,0,0,0,0,0,0,0.0777524636955372,0,0.117495566412091,0.375174856500688,0,0,0,0,0,0,0,0,0,0,0,0.375609712931915,0,-0.187211745466137,0,0,0,0,0.281138706162811,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.290780720746923,0,0,0.0342511284351613,0,0,0,0,0,-0.122172501755086,-0.151855579543005,0,0.369287069137187,0,0,0,0,0,0,0.10863718808097,0,0,0,-0.0780308282226057,0,0,0,0,0.041605474058712,0,-0.00831524423452707,0.116202584222673,0,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.258018641017275,0,0.149769661123159,0.144869294194721,0,0,0,0.0891226549934048,0,0,0,0,0,0,0,0,0,0.0382428285049604,0,0,0,0.129043149048496,0,0,0,0,0,0.149667517875483,0,0,0,0,0,0,0,0,0.313272726854509,0,0
X601818.CH.EQUITY,0,0.209749703145439,0,0,0,0,0,0,0.0178480049458046,-0.0243727643784835,0.114229307466732,0.0790215756386405,0,0,0,0.19831678380038,0,0,0,0,0,0.202127884859081,0.237851156485657,0,-0.0563290883383871,0,0,0,0,0,0,0,0,0,0,-0.068923915541523,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298415850109885
X601688.CH.EQUITY,0,0,0,0,0,-0.0667343193282749,0.160183987044592,0,0,0,0,-0.0833856672874875,0,0.0178128571808552,0.183264010567539,0,0,0,0.16532627175638,0,0,0,0,0.0632194504910641,0.0194556473225438,0,0,0,0,0.305180772270127,0,0.0618019157241747,0,0,0,0,0,0,0,0,0,0,-0.00777516052127613,0,0,0,0.228089996348309,0,0,0
X267.HK.EQUITY,0.16376816195419,0.0493151240751234,0,0,0,0.01657958316132,0.0326806412625438,0,0,0,0,0,0,0,0,0,0,0,0,-0.17404074105295,0.15902227462981,0.166935025669446,0,0,0,0.353991685121704,0,0,0,0,0.118423272251225,0,0,0,0,0,0,0,0.0680901939359452,0,-0.0170705292491247,0,0.0387692664426045,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0.103317588264818,0.0535368894259127,0,0,0,0,0,0,0,0,0,0.12659182488356,0,0,0,0,0,0,0.0264416688833354,0,0,0.00707478054437393,0.44967055276742,0,0,0,0,0.115673583451377,0,0,0,0,0,0,0,0,0.149151801559019,0,0,0,0,0,0.0996899823954226,0,0
X600837.CH.EQUITY,0,0,0,0,-0.13008411488524,0,0,0,0,0,0.00748221314055938,0,0,0.374062165479285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641229533858293,0,0,0.00431805475200829,0,0,0,0,0,0,1.73472347597681e-18,0,0.141656873628888,0,0,0.137615642221729,-0.285170929028909,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,-0.0865514548583916,0.0874857971159372,0.507059973154547,0,0,0.187175370785592,0,0,0,0,0,0.0730437487764676,0,0,0,0.297793163998481,0,0.0311460395977702,0,0,0,0,0,0,0,0,0,0,-0.0256683486092254,0,0,0,0,0,0,0,0.0667759429011762,0,0,0,0.172350879593217,0,0.0370113630062178,0,0.0684620974436607,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0982217343593819,0,0,-0.0405241914980915,0,0,0,0,0,0.0771022897607971,0,-0.0949459903027159,0,0.148990708522039,0,-0.0984289112983339,0.0366403367147432,0,0,0,1.73472347597681e-18,0,0,0,-0.336505544346573,0.288706774114706,0,0,0,0.366519123765993,0,0,0,0,0,0,0.0173231705492216,0,0,0.229510604236897,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0509430295679553,0,-0.0168917495133493,0,0,0,0.0879596248597606,0,0,0,0.113878103617202,0,-6.93889390390723e-18,0,0,0,0,0,0,0.00124200422773918,0,0,0,0,0,0,0,0.387171663308675,0,0,0,0,0.261270981905156,0,0,-0.0384337143101598,0.035430880982137,0,0,0.140146502165041
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0972751272840289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110158831974545,0,0,0.114212537593871,0,0,0.131322774006854,-0.0275580801421864,0,0.218173071475962,0,0.0709301881328804,0.248587496272773,0,0,0,0,0,0.086411647972619,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0743359633449117,0,0,0,0,0.223972998045391,0,0,0,0.157674429186687,0,0,0,0,0,-0.0295104002609391,0,0,0,0,0.0605494355617837,0.0202083950663812,0,-8.67361737988404e-19,0,0.275857162222084,0,0,0,0.00633101778312671,0,0,0.118886201749555,0,-0.0978418824201094,0,0,0,0,0.00345143884785535,0
X601229.CH.EQUITY,0,0,0,0.0458894721321617,0.276452027042663,0,0,0,0,0,0.0164651880109266,0.17603715671371,0,0,0,0.219688659069951,0,0,0,0.120524127130964,0,0.016171287076601,0,0,0.0814685430269721,0,0.127434602801973,0,0,0,0,-0.0803673267290048,0,0,0,0,0,0,0,0,0.231878871058251,0,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0.173991795857588,0.0261904373516438,0,0,0,0.31153015253446,0.136887710410628,0.0375905474331138,0.106551733016268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36306534844373,0,0,0,0,0,0,0,0,0.316859079785426,0,0,-0.0284990387376115,-0.178967325934327,0,0,0
X600918.CH.Equity,0.0657874258310825,0,0,0,0,0,0,0,0,0,0,0,0,0.0853780102544584,0,0,0,0,0.102878619955579,0,0,0,0,0,0,0,0,0.118614227655623,0,0,0,0,0,0,0.234193910923093,0,0.0256569745048825,0,0,0,0,0.0486523374628754,0,0,0.0153885763967225,0.0730907352563083,0,0,0,0
X601169.CH.EQUITY,0,0.119434585282209,0.0719902766397411,0.150321519706172,0,0,0,0,1.73472347597681e-18,0.0649814483669708,0,-0.0107769648418115,0,0,8.67361737988404e-19,0,0,0.123363910034209,-0.0678122682991989,0.00829486417162271,0,0,-0.00786577511253529,0.691804439177697,0.153280774637251,0,0,0,0,0,0,0,0,0,0,0,0,-0.236226457333264,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,-0.123155001665817,0,0.166164257638785,0,0,0,0.116743698078332,0,0,0,0,0,0,0,0,0.0910926786902799,0,0,0,0,0,0,0,0.101816328853908,0,0.00701911490305576,0,0,0,0.168159749552494,0,-0.0615747066661921,-0.0256769689075479,0,0.0591772138998832,0,0,0,0,0,0.144276672729135,0.550310882350798,0,0,0
X601881.CH.EQUITY,0,0,0,0,-0.0658378662372162,0,0,0,0,0,0,0,0,0,0.225220710034576,0.0157557959285492,0,0,0,0,0,0,0,-0.018619715088397,0,0,0,0,0,0.335154498691619,0,0,0,0,0.127235128213271,0.153292994671639,0,0.0326174049116546,0.28943309283682,-0.0444660319925735,0,0,0,0.0675411431513266,0,0,-0.0326506860905378,0,0,0
X2886.TT.EQUITY,0,0,0,0.0536465303754527,0,0,-0.0756823280834567,-0.102413990477401,0,-0.108053816585359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278822587954009,0,0,0,0,0.396118342335132,0.167143832713216,0,0,0.033545123658917,0,0,0.0168358075933756,0,0,0.412347961180137,0,0.0357615979589112,0,0.0492155775678992,0,0
X2891.TT.EQUITY,0,0,0,0.00612364191803153,0,0,-0.045880206527417,0,0.0336158503304287,0,0,0,0,-0.221784596580628,0,-0.0288603181708407,0,0,0,0,0,0,0.124330563277944,-0.0207792205499481,0,0,0,0,-0.036539335353615,0,0.195964536669482,0,0,0.223773347513717,0,-0.0309040959962958,0,0.520100073366562,-0.0471277999601398,0,0,0,0,0,-0.0285407293054674,0,0.0226845222511518,0,0,0
X600926.CH.EQUITY,-0.0298331218777711,0,0,-0.0603342790758197,0,0,0,0,0,0,0.630073901411126,0,0,0,0,0,-0.0922559661065723,0,0,0,-0.110913287625902,0,0,0,0,0,0,0,0,0,0,0.141715109762943,0.188998773117996,0,0,0,0,0,0,0,0,0,-0.00807945985859122,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0.107869105853181,0,0,0.19387468259562,0,0,0,0,0,0,0,0,0,0.204247660915326,0.0275096613804844,0,0,0,0.0785787724959545,0,0,0,0,0,0,0.122026547399301,0,0,-0.220469457531368,0,0,0,0,0,0,0,0,0,0,0.280160114517694,0,0,0,0,0,0.0738336426945492,0,0,0.0759498762751359
X600919.CH.EQUITY,0,0,0,0.12882924905997,0,0,0,0,0,0,0,0,0,0,0,0,0.308493204056584,0,0,0.313608502487517,0,0,0,0.0758759695993638,0.00525005666252665,0,0,0.250601986074233,0,0.115867280649063,0,0,0,0,0,0,0,0,0,0,0,-0.968439130583335,0,0.0435240933293356,0,0.22230870767538,0,0.364399934598695,0,0
X601788.CH.EQUITY,0,0,0,0,0,0.0405341525842781,-0.0737288281718074,0,0,0,-0.0703576617998159,0,0,0,0.269500446607992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027275150291966,0,0.325245326965636,0,0,0.230174303172183,0.13995490047859,0,0,0,0,0,0,0
X601901.CH.EQUITY,0.304050843532284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.309772125006198,0,0,0,-0.0543007234508937,0,0,-0.0825273530179297,0,0,0,0,0,0,0.15545092261636,0,0,0.359994216112827,0,0,0,0.322710910123161,0,-0.0965198907867108,0,0,0,0,0,0,-0.149022289996106,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,-0.0304038195663795,0.0927641779187959,0,0.120152256608633,0,0,0,0,0,0,0,0,0,0,0,0.0759651872863657,0,0,-0.110623526499265,0,0,0,0,0,0,-0.13476509932167,0,0.0164908633787045,0,0.15052377423607,0,0.345857171161424,0,0,0,0,0.165920268484283,0,0,0.115627102715888,0,-0.142611251227958,0,0
