,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X000001.CH.EQUITY,X601628.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2880.TT.EQUITY,X2888.TT.EQUITY,X601577.CH.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0.314641333082744,0.355459866113045,0.190045225271947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0837793429044493,0,0.0112887501457773,0.0540695441860076,0,0,0,0,0,-0.0251970145821057,0,0,0,0,0,0,0,0,0.0351588098696116,0,0,0,0,0.00841000249384123,0
X601939.CH.EQUITY,0,0,0,0.0630737494042098,0,0,0,0,0,0,0,0,0,0.0775828523951764,0.134267925262815,0,0,0,0,0,0.313978197099768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.227261433304996,0.258641618716924,0,0.0464880370752066,0,0,0,0.122368813935184,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,-0.0262382762677898,0,0.135089810713821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151352271689619
X601988.CH.EQUITY,0.104102952001812,0,0.443729895320341,0,0.101378640613603,0.0474257815712208,0,0,0,0.140472130477637,0,0,0,0,0,0,0,0,0,0,0.278490124792276,0,0,0,0,0,0,0.0843281082645269,0.0996023201896475,0,0,0,0,-0.157085640288408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0.142433645069655,0,0,0,0,0,0,0,0,0,0.246898969667771,0,0,0,0,0,0,0,0,0.102389382541949,0,0,0,0.0292814595974075,0,0.0270424623770709,0,-0.124156907662462,-0.212147080321556,0.401984720136243,0,0,0,-0.1465215451794,0.36755636600426,0,-0.0183632589286805,0,0,0,0,0.0500174711659369,0,-0.185806662061787,0.384450818644132,0,0,0,0,0
X601658.CH.Equity,0,0,0.0462089019653913,0.134701498590224,0,0,0,6.93889390390723e-18,0.332067337909609,0,0,0,0,0,0,0,0,0,0,0.124870874539896,0.0191186680632585,0,0,0.197446712926066,0,0,0,0.0920977113523782,0,0,-0.128419125142822,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0527351882980967,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.175932020383834,0,0.149062727529545,0,0,0,0,0,0,0,0,0.102358707436753,0,0.163411150334393,0,0,0,0.323141399371471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122766920407785,0,0,-0.026888382061644,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027917828764947,0,0,0.176184342844434,0,0,0.0143142144151119,0,0.0586539681709511,0,0.191729924016474,0,0.231340489775836,0,0,0,0,0,0.132244086984994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0737401770201171,0,0,0,0,0,0.29661165935815,0,0.101241660083115,0,0,0,0,0,0,0.153844087104797,0,0,0,0.145838516919897,0,0,0,0,0,0.112359340042954,0,0,0,0.13634887206967,0,0.126418595147701,0,0,0,0,0,0,0,0,0,0,0.170056453388019,0,0,0,0,0,0
X601166.CH.EQUITY,0.035588687612449,0,0,0,0,0,0,0,0,0,0.220449796288713,0,0,0,0.0647690493206096,0.219287531132635,0,0,0.0394716707471722,-0.0200896113174392,0,0,0,0,0,0,0,0.251250292710016,0,-0.197079302461856,0,0,0,0,0,0,0,-0.151622026921276,0,0.199696587563413,0,0,0,0,0,0,0,0,0,0
