,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X600015.CH.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X601009.CH.EQUITY,X601788.CH.EQUITY,X600926.CH.EQUITY,X2884.TT.EQUITY,X600919.CH.EQUITY,X601901.CH.EQUITY
X601688.CH.EQUITY,0.0362510742271412,0,0,0,0,0,0.0470848641673622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185164133118784,0,0,0,0,0,0.0436319606889686,0.000626484512280729,0,0,0.151590835740414,0,0.204889096351218,0,0,0.264347249155684,0,0.0236011165643149,0,0.108195688572617,0,0.0188096700385493,0,0,0.0170738212032501,0,0,0,0
X600999.CH.EQUITY,0,0,0.141910314032231,0.199597316682994,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.084905213445628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285115951829502,0,0,0,0.10377524158727,0,-0.0519823171467045,0,0,0,0,0.0215792369336388,0,0.293095734866105,0,0,0,0
X601336.CH.EQUITY,0,0,0,0.19007921383488,0,0,0,0,0,0,0,0,0,0,0,0.0837115610731327,0,0,0.216921821964212,0,0,0.105907048407931,0,0,0,0,0,0,0,0.198558038696846,0.146771694159474,0,0,0.0246566534406937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10269968749
X600837.CH.EQUITY,0,0,0,0.102599583519444,0,0,0,0,0,0,0,0,0.166786187969456,-0.0393767197028179,0,0,0,0,0,0,0,0.0468690086072183,0,0,0,0,0.406253593990311,0,0,0,0,0,0,0,0,0,0,0.0142317993570323,0,0.0664685619981044,0,0.0842424104813405,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0.380641511443455,0,0,0.136786373855036,0.0401575803222976,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.120924235210506,0,-0.0260652131964043,0,0.211146878222056,0,0,0,0,0.0962727196296134,0,0,0,0,0,0,0,-0.227991622399541,0,0,0,0,-0.0326084640741707,0,0.103814710191501,0,-0.0865862609999794,0,0,0,0
X601211.CH.EQUITY,0,0,0,0.168704738822458,0,0,0.123926617810797,0,0,0,0.134512225841253,0,0,0,0,0,0,0,0,0,0,0.0622476842426478,0,0,-0.163336942472311,0,0,0,0,0,0,0,0.169027342688011,0,0,0,0,0,0,0,0,0.338102169837323,0,0,0,0.0915957082463888,0,0,0,0
X002736.CH.EQUITY,0,0,0,0.0129546997334746,0,0,0,0,0,0,0.099363725814972,0,0,0,0,0,0.181671753807251,0,0,0,0,0,0.0122740246460054,0,-0.0523369819998517,0,0,0.0195799608707186,0,0,0,0,0,0.164228639717437,0,0,0,0,0,0.12191882366304,0,0,0,0.0994420912680262,0,0.0199864205353578,0,0.0506872542512227,0,0.0784795407128462
X000166.CH.EQUITY,0,0,0,0,0,0,0,0.104208774940637,0.146554659345556,0,0,0,0,-0.0122873277548498,0,0,0,0,0,0,0,0.211701943463784,0,0,0,0,0,0.224133287171485,0,0.169900327429271,0,0,0.17818588474497,0,0,0,0,0,0,0.161855884422493,0,0.145360308063284,0,0,0,0,0,0,0,0.080937799204483
X2882.TT.EQUITY,0,0,0,0,0,0,0,-0.0237260790065329,0,0,0,0,0.277619916844395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236196800320278,0,0,0,0,0.590116871847617,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,-0.0635317728897057,0,0,0,0,-0.107639378685027,0,0.0898781198981127,0,0,0,-0.0535018765688675,0.0661714987912351,0,0,0,0,0,0,0,0,0.0733255148201956,0,0,0,0.0799682638145141,0,0,0,0,-0.0906519481843364,0,0,0.208221224540548,0,0,0,0,0,0,0.395821798288038,0.245879570014048,0.133603881165416,0,0.106775678145921,0
X000776.CH.EQUITY,0,0,0,0,0.0986853886290931,0,0,0,0,-0.0562373723637424,0.237982666670326,0.0189828731405093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119423393441763,0,0,0.273198040831168,0,0,0,0,0,0,0,0.0671171241605264,0,0.229889190286322,0,0.0840680237829805,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0.0876024603226935,0,0,0,0,-0.05568633923087,0,0,0,0,0.115304364177169,0,0,0,0.140555171455981,0,0,0,0,0,0.0392671208583545,0,0,0,-0.00873886154046805,0,0,0,0,0.0144752589973845,0,0,0,0.047744261072196,0,0.280422255784549,0.1014676909917,0,0,0,0.104336239372213,0,0,0,0,0,-8.67361737988404e-19,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,-0.152077394969925,0.110798925128758,0,0,0.0350531615404548,0,0,0.0306142632699028,0,0,0,0.0418789258117823,-0.040915873362044,0,0,0,0,0,0,0,0,0,0,-0.0241924244586297,0.0740617356019481,0,0,0.170261343486228,0.188246957258472,0,0,0,0,0,0,0,0,0.52693298888309,0.0679272901762665,0,0,0,0,-0.122072673220707
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318973822339528,0,0,0,-0.0732002697119612,0,0,-0.0358843013563804,0,0,0.0984543861620916,0,0,0,0,0,0,0,0,0,0.524830557028824,0,0,0,0.102504202378295,0,0,0,0
X600015.CH.EQUITY,0,0,0,0.0753970156332149,0,0,0.101926947237576,0.0402196460657468,0,0,0.169355298398816,0.14154149125663,0,0,0,0.009784091393111,0,0.0853138482036891,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111547174629248,0,0,0,0,0,0.0533449335713588,0,0,0.177772409049407,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0.0320728084360536,0.101928454166176,0,0,0,0,0,0,0,0,0,0,0,0.16904876359105,0,0,0,0,5.55111512312578e-17,0,0,0.144895416591106,0,0,0,0.236628071449181,0,0,0,0,0,0.13049694713278,0,0,0,0,0,0.0369537411973886,0.14873982639767,0,0,0.181208508020205
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0.0257988318980035,0,0,0,0,0,0,0,0.0881785945456493,0,0,0,0,0,0.282105071413382,0,0.088906819032613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317863257442902,0,0,-0.272155205928375,0,0,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,-0.107456877048051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073706005564862,0,0,0,0,0,0.162365447732936,0,0,0,0.172810508511833,0,0,0,0.15172724639358,0,0,0,0.138554992241058,0,0.0860449820848176,0,0,0.232356685676246,0,0
X601009.CH.EQUITY,0,0,0,0,0,0.115805583690939,0,0,0,-0.187483398993516,0.248030098542405,0,0,0,0,0,0.172701265048223,0,0,0,0,0,0.137852194827836,0,0,0.0998548337266698,0,0,0,0,0.269195417129561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19903935310234,0,0,0,0
X601788.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.244304432631167,0,0,0,0,-0.0282452419232671,0,0,0,0,0.187615806311681,0.0622483019245601,0,0,0.00602646889404954,0.309081096906868,0.303320432761557,0,0,-0.0374964785232363,0,0,0,-0.257378606359555,0.100759360370391,0,0,0,0,0,0,0,0,0.0253668107987551,0,-0.128749198614914,0,0,0
X600926.CH.EQUITY,0,0,0,0,0.192575969750596,0,0.158011330542783,-0.0181746744441517,0,0,0,0,0.0122688841519098,0,0,0.0575890449486353,0.067056506546307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0676691779787519,0,0,0,0.203563300355843,0,0,0,0,0,0,0.0716213001885879,-0.133255076242802
X2884.TT.EQUITY,-0.0769971684756117,6.93889390390723e-18,-0.101121027822867,0,0,0.419525078639803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121946071986556,0,0,0,0,0,0,0,0,0,0.114286363697182,0,0.167065298353443,8.67361737988404e-19,0,0,0.120820980121172,0,-0.17118607479631,0,0,0.417492892006284,0,0,0,0,0.00986969062918897,0
X600919.CH.EQUITY,0,0,0,0,0,0.23846415947751,0,0,0,0,0,0,0,0,0,0.15124895026121,0,0,0.24428162645508,0,0,0,0,0,0,-0.136309615371821,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.434657183351172,0,0,-0.0605319636556893,0,0,0,0,0,0,0,0,0.143001489591807,0,0
X601901.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0339988567567635,0,0,0,0,0,0,0,0.0653290447404766,0,0,0,0,0,0,0,0,0,0,0,0.0932566380245466,0,0,0,0.087519950382148,0.446557396604585,0,0,0,0,-0.0205273278937963,0.176886382736602,0,0,0,0,0,0,0,0,0,0
