,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X002142.CH.EQUITY,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2883.TT.EQUITY,X2884.TT.EQUITY,X601838.CH.EQUITY,X600837.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0,0,0.114866612164255,0,0,0.0834246353457535,0,0,0.14444922942673,0.0354255897647136,0,0,0.0227691086526007,0.0328394712957902,0,0.0805506343426297,0.0313412848950314,0,0,0,0.39384263108392,0,0,0,0,0,0,0.0993402494495415,0,0,0,0.0527671040617028,0,0,0,0,0,0,0,0,0,0,0,0.0799759882539166,0,0,0,0,-0.0686430581315071
X601939.CH.EQUITY,0,0,0.17818035030442,0,0.0383807791151561,0.113395000244361,0,0,0.159780885153932,0,0.136026189117031,0,0,0,0,0.135364605300708,0,0,0,0,0,0,0,0,0.237581178286048,0,0.0207815972762364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0.0865680756620964,0,0,0,0,0,0,0,0,0,0.267974997427913,0.236510389214231,0,0,0,0.0459865283423981,0,0,0,0,0,0,0,0,0,0,0,0.139776341743104,0,0,-0.0349966322779859,0.0154374769239318,0,0,-0.0105767027834603,0,0,0,0,0,0,-0.0942529308338311,0,0.120227459204395,0,0.00353760680589309,0
X601988.CH.EQUITY,0,0.48651420584674,0.37713454919745,0,0,0,0,0,0,0,0,0,0,0.0407545351453894,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,-0.120467098600865,0,0,-0.184759500497365,0.0798694464407738,0.12192663072662,0,0,0,0.0905432001197948,0,0,0,0.0732561859453146,0,0,0.0140178184032602,0.0315164436921373,0,0,0,0,0.0122199761184201
X5.HK.EQUITY,0,0,0,0,0,0,-0.156456552197461,0,0,0,0,0,0,0,0,0,0,0,0,0.703949323034808,0,0,0,0,0.196562591713294,0,0,0.16424829799683,0,0,0,0,0,0,-0.0940808482737793,0,0,0,0,0.31355179219192,0,0.109730721615905,0.00252403284965266,0,0,0,0,0,0,0
X601658.CH.Equity,0.0267181247991965,0.237212612712605,0,0,0,0,0,0.0440579444364722,0,0,0.0811547620578218,0,0,0,0.260942042308964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0707434325354735,0.0430593831408603,0,0,0,0.0925949688934519,0,0,0,0,0,0,0,0,0,0,-0.0729899960094663,0,-4.33680868994202e-19,0,0
X601328.CH.EQUITY,0.316391885113879,0,0.0860037971151099,0,0,0,0,0,0.032426352213802,0.120872882226895,0.063796585141595,0.02563584641443,0,0,0.148050266123872,0,0,0,0.0823170911741915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195544614170358,0,0,0,0,0,0,0,0,0.129902015368888,0,0,0
X601318.CH.EQUITY,0,0.0788111131373671,0,0,0,0,0,0,0,0,0.0186069226932442,0.0589191322409898,0.00544501117322936,0,0,0,0,0,0,0,0,0,0,0.0586725763311135,0,0,0.582834860462782,0,0,0,0,0,0,0,0,0,0,-0.125413429416586,0,0,0,0.059319736708904,0,0,0,0,0,-0.035786445013638,0,0
X600036.CH.EQUITY,0,0,0,0,0.0765137078479126,0,0,0,0,0,0,0,0,0,0,0.101258679604123,0.736656730190897,-0.0379931911379773,0,0,0,0,0,0,0.298029828425751,0,0,0,0,-0.103775128254845,0,0,0,0,0,0,0,0.0203248039604215,0,0,0,0,0,0,0,0,0.206508064553088,0,0,0
X601166.CH.EQUITY,0.101383249068519,0,0,0,0,0,0.222389270557366,0,0,0,0.0782328181274249,0,0.10462983402471,0,0,0.0485490589304157,0.0766106982243254,0,0,0,0,0,0,0,0,0,0,0.194605324944254,0.0541510622991966,0,0,0,0,0,-0.00776658832652632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
