,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X601916.CH.Equity,X601881.CH.EQUITY,X600919.CH.EQUITY,X2884.TT.EQUITY,X601009.CH.EQUITY,X601901.CH.EQUITY,X600958.CH.EQUITY,X2892.TT.EQUITY
X601166.CH.EQUITY,0,0,0.0331393694019564,0,0,0,0.48370628604918,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.095867641046163,0,0,0,0,0,0,0,0,0,0.0415557057960699,0,0,0,0,0,0,0,0,0,0,0,0,0.398627176750648,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0.0668565541567182,0.181783506192853,0,0,0,0,0,0.411007510417187,0,0,0,0,0,0,0,0.111520756772769,0,-0.00433299580415379,0,0,0,0,0,0.0541755558161114,0,0,-0.005529500908819,0,0,0.131141277367738,0,-0.0424783516183952,0,0,0,-0.0998993550782741,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,-0.0141367224735859,0,0.0421254107766618,0,0.165150713321648,0,0,0,0,0.570561577624698,0,0.108099226213704,0,0,0,0,0,0,0,0,0,0.00606221154938423,0,0,0,0,0,0,0,0,0,0,0,0.120082226145376,0,0,0,0,0.172692609022814,0,0,0,0,0.0633890255521912,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0.241315720328178,0,0,0,0,0,0,0,3.46944695195361e-18,0.171821882007725,0,0,0,0,0,-0.0976268643552762,0,0,0.199645827016805,0,0.243781563276175,0,0,0,0.0253311806534752,-0.0639161139121034,0,0.227232095872142,0,0.0101022810104205,0,0,0,0,0,0,0,0,0,-0.261951521609874,0.278516303310893,0,0,0
X601601.CH.EQUITY,0,0,0,0.0635872790224762,0,0,0,0.201360988277416,0,-0.0773283677876308,0.276998160837771,0,0,0,0,0,0,0,0,0,0,0,0.312976180895617,0,0,0,0,0,0,0,0.129568287767578,0,0,0.0209366802293985,0,-0.00134820090842038,0,0,0.158234832118439,0,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.154643750045371,0,0,0,0,0.085430560855668,0,0,0,0,0,0,0.0591405836650876,0,0,0,0,0,0,0.454684313531902,0,0,0,0,-0.0351145650879015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382703038754351,0,0,0,0,0,0,0,0,-1.34059422246964e-05
X601319.CH.EQUITY,0,0,0.0547902833853819,0,0,0,0,0,0,0.0834484548205223,0,0,0,0.437504506347437,0,0,0,0,0,0,0,0,0,-0.236611363078013,0,0,-0.284977376185452,0,0,0.396634227412399,0,0,0,0,0,0,0,0,0.107891324643826,0,0.0108505725558054,-0.0914344242639275,0,0,0.210510168086933,-1.73472347597681e-18,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0204522933271856,0,0,0,0.0154399113878199,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0745164600870897,0,0,0,0,0,0,0.0887069186086329,0,0.0863384444107334,0.00520867238890906,0.245942755352141,0,0,0,0,0,0,0,0,0,0.024974061641784
X11.HK.EQUITY,0,0.120335862792812,0,0,0.140298014748906,0,0,0,0,0,0,0,0,0,0,0.0778784440126825,0,0,0,0,0,0.493817947370211,0.0696281977759101,-0.0221336754710054,0,0,0,0,0,0,-0.0428399626456486,0,0,-0.00716024168257114,0,0.0746406682636414,0,0,0,0,0.00845820823097049,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.00258554499497624,0,0,0,0,0,0,0,0,0,0.0820296117152754,0.197157108133053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666457076827082,0,0,0,0.417974756070349,0.267650596410759,0,0,0,0,0.183868455355682,0,0,0.126846448492052,0.0688017432976309,0,0,0,0,0
X601998.CH.EQUITY,0,0,0.0703301573101124,0,0,0,0,0,0,0,0,0.058815544245292,0.125537995350466,0,0,0,0,0,0,0.234943544093242,0,0,0,0.0162134666999432,0,0,0,0,0,0.0898227668819537,0,0,0,0,0.113358219276784,0,0,0,0,0,0,-0.11656196538343,0.0847658502951104,0,0.0585828738655865,0,0.136804006827993,-0.0976615140989719,0,0
X2388.HK.EQUITY,0,0,0,0,0.0164893798788638,0,0,0,0,0,0,0,0,0,0,0.0727605246768829,0,0,0.444960622782315,0,0,0,0,0,0,0,-0.0794556983168216,0,0,0,0,0.192741937656131,0,0,0,0,0,0.0930660181378682,0,0,0.0554170053833364,0,0,0,0,0.14726223368418,0.134782469533132,0,0,0
X267.HK.EQUITY,0,-0.0350892924345946,0,0,0.456092874459007,0.0841677586547891,0,0.243594574730182,0,0,0,0,0,0,0,-0.00516962406385599,0,0,0.0909422291256978,0,0,0,0,0.154028780685013,0,0,0,0,0,0,0,0,0,-0.164352190500724,0,0,0,0,0,0,0,0.15828857424981,0,0.0559645553730338,0,0,0,0,0,0.0632918560894626
X601818.CH.EQUITY,0,0,-0.0617877522332719,0,0,0,0,-0.0648667276624444,0,0,0,0,0,0.305028984377257,0,-0.019824838102653,0,0,0,0,0.187544499050082,0,0,0,0,0,-0.0226403935656993,0,0,0.067733576353431,0,-0.0441989742309417,0,0,0,0,0.0412445239213631,0,0,0,-0.216916656797984,0,0,0,0,0,0.579508838986854,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0763041438487062,0,0,0,0,0,0,0,0,0,0,0,-0.114985942490374,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.00619062248530232,0,0,0,0.1851760789278,0,0.484731612807115,0,0,0,0.0430873258503336,0,0,0,0.148991389987635,0,0
X601688.CH.EQUITY,0,0,0,0,0.0794981729077169,0,0,0,-0.0436438550120851,0,0,0,0,0,0,-0.104220796033304,0,0,0,0,-0.499151158669008,0,0,0,0.0691079427642614,0,0,0.2487003794861,0.170481668818727,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.442984273499048,0,-0.0306131804024306,0,0,0.0254082569890443,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.316765120767528,0,0,0,0,0.339108428471483,0,0,0,0,0,0,0.0360453124319348,0,0.0708527857540406,0,0,0,-0.0571412236937366,-0.0808159679776319,0,0,0,0,0,0,0,0,0.150713489364854,0,0,0,0,-0.00978367596410032,-0.0900929176288671,0,0.0781840686157347,0,0,0,0,0,-0.0929106940019835,0,-0.0959935641874171,0.222504992330663,0,0,-0.165520369055397
X601211.CH.EQUITY,0,0,0,0,0,0,0,0.0777942690380844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0979640139326524,0,0,0.0795988172923169,0,0.0806382842121304,0,0,0,0,0.12992896450566,0,0.102770307862453,0.161889643902309,0,0,0,0,0,0,0,0,0,0.287925355823937,0
X600837.CH.EQUITY,0,0,0.116204544529406,0.022863320985769,-0.0537827992779365,0.0284068540128312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706110016700788,0,0.67455469023059,0,0,0,0,0.0814014067144103,0,0,0,0,0,0,0,0,0,-0.0219545467826531,0,0.0998554786167935,0,0,0,0,0
X601336.CH.EQUITY,-0.0760333470862224,0,0,0,0,0,0,0,0,0.0578194806727747,0,0,0,-0.0212281324106549,0.147460871974558,0,0.18166751064858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433870601397272,0,0.297809686034003,0.225086210929965,0,0,-0.0281765246049125,0,0,0,0,-0.184511494783936,0,0,0,0
X601229.CH.EQUITY,0,0,0.492546257576061,0.00186102702958756,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.627139106418962,0,0,-0.0556483798255304,-0.235806846650021,0,0,0,-0.0853236629612551,0.0578047219229515,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,-0.116035423112233,0.0634239498659402,0.0191668385471361,0,0,0,0,0,0,0.123961476342136,0,0,0,0,0,0,0.282324961586487,0,0,0,0,0,0,0,0,-0.0257675178573601,0,-0.0348392831063046,0,0,0,0.293319588740622,0,0,0,-0.0343742242644782,0.204556009584369,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0.0141754960025967,0,0,0,-0.0101061881356304,0,0,0.0965294690958394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267536251048884,0,-3.46944695195361e-18,0,0,0,0.135937985669554,0,0,0,0,0.0878084834416733,0.398477846300282,0,0,0,0,0,0,0,0,0.071684202529902,0
X601169.CH.EQUITY,0,0.0171656207343122,0,0,0,0,0,0,0,0,0,0.201072567656121,0.334384048946824,0,0.262111056092078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37824873430546,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.0257892184212521,0,0
X600015.CH.EQUITY,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18099277391683,0.00869475820976499,0,0,0.26767093342076,0.0600256075811712,0,-0.0914951373246985,0,0,0.241311626532072,0.039041494054279,0,0,0.152494653656469,0,0,0,0,0,0,0,0,0,0,0.0476799467018063,0,0,0.0151246623158251,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.15766452046776,0,0,0.176222011769195,0.140708479827686,0,0,0,0,0.280677317870013,-0.151705876002707,0,0,-0.174815171577403,0.0778248989577733,0,0,0.0751694287880794,0,0,0,-0.0103698491515964,0.391725333133968,0,0,0,0,0,0,0,0,0,0,0,-0.0160421353621003,0,0,0,0.162658610790326,0
X2881.TT.EQUITY,0.203876065805731,0.125045287466782,0,0,0,0,0,0,0,0,0,-0.261661593288272,0,0,0,0,-0.0977838303967671,0,0,1.73472347597681e-18,0,0,0,0.224190122059525,-0.0810489604264635,0,0,0,0,0.373540578930277,0,0.44709701518248,-0.021213421265836,0,0,0,0,0,0,0,0.109920725319338,0,0,-0.250903959908023,0,0.0349451946164322,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511360445862867,0.116466115336979,0.0726409445143043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028554364068374,0.37314071426627,0
X002736.CH.EQUITY,0,0,0,0,0,0,0.111489227406125,0,-0.0384266182122832,-0.0789342728295172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153373022119099,0,0.150398464157219,0,0,0,0,0.343741806169983,0,0,0,0,0,0,0,0,0,0.0969952071825642,0,-0.0311587563268794,0,0,0,0.250008861174208,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230785764852491,0,0,0,0,0,0,0,0,0,0,0.0914196173109056,0,0,0,0.352790481305277,0,0,0,0,0.0118310294770396,0,0,0,0,0,0.0711153997155009,0.250775833924823,0,0,0.0169928467919124,0.0032194512685344,0
X2891.TT.EQUITY,0,0.118955372033558,0.173153328190379,0,0,0,0.0366956322639925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0172647102225062,0.0186093400268792,0,0,0,0.07139142942804,0,0,0,0,0,0,0,0,0,0,0.410869746760847,-0.142482725738288,0,0,0,0,0,0,0.362425241677074
X2886.TT.EQUITY,0.254781344939719,0,-0.0356634713657979,0,0.149816875442363,0,0,0,0.140607521467435,0,-0.0314997251222486,0,0,0,0,0,0,0,0.085842123214862,0,-0.0819696251125688,0.0532438299614727,0.0508607543893567,0,0,-0.187388237915472,-0.0670285172446122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140465533775676,0,0.149842657873276,0,-0.171535208994556,0,0,0,0,0
X601916.CH.Equity,-0.263115108951542,0,-0.656108272647005,-0.0248974318377645,0,0,-0.382975899383834,0,0,0,0,0,0,0,-0.324599098771901,0.293037030669684,0,0,0,0,0.653857758286717,0,0.227951448617497,0,0.114764837331648,0,0,0,0,0,0,0,0,0,0,0,0.481710593809128,0,0.0840281740096527,0,-0.15198301836725,-0.0754897568918704,0,0,0,0,0,0,0.448697498812923,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0293387890941949,0.390104494309988,-0.134510465170025,0,0,0,-0.156322505381492,0,0.338705489489247,0,0,0,0,0.051487495575978,0,-8.67361737988404e-19,0.00724416414971866,0,0,0,0,0,0,0,0,0,0,-0.0415264241274688,0,0,0,0,0,0,0,0,0,0,0.136257622706607,0.215640066340219,0
X600919.CH.EQUITY,0,0,0.248784471133083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316442576765259,0,0,0,0,0.0843870040304306,0,0,0.0574200887366157,0.0200726641479695,0.0699600091035085,0,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.500144173801653,0,0,0,0,0,-0.190116336915139,0,-0.0703985860490791,0,-0.0215591176522208,0,0.026016602567678,0.0516218216262801,0,0,0,-0.0957715545036433,0,0.00059335253503428,0,0,0,0,0,0,0.122860662815182,0,0.142407210022274,0.470132964292629,-0.110292317755403,0.127281847915838,0,0,0,0,0,0.110456178765935
X601009.CH.EQUITY,0,0,0.0882892511872527,0.110510207749561,0,0,0,0,0,0,0,0,0,0.182077366499021,0,0.0816748685356846,0,0,0,0,0,0,0,0.207873887641883,0,0,0,0,0,0,0.150834779199826,0,0,0.030497665029565,0.158920317278095,0,0,0,0,0.01413198020066,0,0,0,0,0.0554167152733777,0,0,0,0,0
X601901.CH.EQUITY,0,0,0,0,0,0,-0.0778416470846594,0,0.0818812132135058,0,0,0,-0.150769633759582,0,0,0,-0.0969478076211953,0.60467993560123,0,0,0,0,0,0,0,0,0,0,0,-0.0137798280245738,0,0,0,0,-0.0500541282015471,0,0,0,0,0,0,0,0,0,0,0,-0.0925908323294982,0,0.351441974289992,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194566520852103,0,0,0,0,0,0.0349700149918179,0,0.185666015834835,0.0333789403820688,0.569050012280486,0,0,0.0911224476125603,0.0744341416046115,0,0,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0,0.17587484749128,0,0,0,0,0,0,0,0,0.0113230978670149,0,0,0,0,0,0.144293004871391,0,-0.0048333817620344,0,0,0,0,0.186118068864447,0,0,0.0452773546651997,0,0,0,0,0.0963316581177225,0,0,0,3.46944695195361e-18,0,0.124485244940775,0,-0.0988551153692579,0.542184932864941,0,0,0,0
