,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X2886.TT.EQUITY,X600918.CH.Equity,X600015.CH.EQUITY,X2891.TT.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X601916.CH.Equity,X2884.TT.EQUITY,X601009.CH.EQUITY,X601881.CH.EQUITY,X601236.CH.EQUITY,X600919.CH.EQUITY,X2892.TT.EQUITY
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325010453333346,-0.0815600618759866,0,0,0,0,0,0,0,0,0,0,0,0.0774110399722781,0,0,0.0687207685903946,0,0.19700207218888,0,0.0163180411881661,0,0,0,0,0,-0.0167585444241327,0.250989214928068,0,0,0,0,0,0.160724207961301,0,0
X601211.CH.EQUITY,0,0,-0.0240241342218038,0,0,0,0,0,0,-0.0887905343648347,0.0707786309065928,0,0,0,0.024174609150433,0,0,0,0,0,0,0.0508465031922756,0.171991692907624,0.152794550812886,0,0,0.459145084307205,0,0,0,0,0,0,0,0,0.136214077068473,0,0,0.0520272430374241,0,0,0.140277381150494,0.0221546651167699,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057487793907105,0.231772754421768,0,0,-0.0734122939070662,0.0472264653576958,-0.160805771763804,0,0,0,0,-0.0264827574623774,0,0,0.561199027969394,-1.73472347597681e-18,0,-0.0351933866264669,0,0,0,0.238263102446975,0,-0.036720353662199,0,0,0,0,0,0,0.0658839199006042
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403093211781457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197597871877245,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.154789018003526,0,0.224980784147251,0,0,0,0,0.139864305365765,0,0,0,0,0,-0.195870633573235,0,0.244234897777149,0.177258398810325,0,0,0,0,0,0,0,0,0,-0.0910011621150126,0,0,0,0,0,0,0,0,0,0,0,0,0.217418827759881
X601336.CH.EQUITY,0,0,0,0,0,0.208269984773531,0,0,0,0,0,0,0.0543970367136441,0,0,0.0611619334279621,0.175499724400687,0,0,0.101407360743836,0.213058566107889,0,0,0,0,0,0,0,0,0,0.0940198896628597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474025430255489,0.0763442062474134,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0749502748341837,0,0,0,0,0,0.0586146207488634,0,0.245787077012601,0,0.304729034054246,0,0,0,0,0.227735972911114,0,0,0,-0.0338509566576722,0,0,0,0,0,0,0,0.0379373527074588,0,-0.136913012125183,0,0,0,0,0,0.28565643250845,0.0204014188142144,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.030955523798535,0,0,0,0,0,-0.0396398952184639,0,0,0,0,0,0,0.0783480861113583,0,0,0,0,0.540970257092651,0,0,-0.0171857059849788,0,0,0,0,0,0.32338285609964,-0.0227176946073971,0,0,0,0,0,0,0,0,-0.0692284617184883,0,0.111588410966776
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.154428198679371,0,0,0,0,0,0,0.108862866584368,0,0,0,0,0,-0.186328052860393,0,0.0648460788642993,0,0,0,0,0,0.615272784997512,0,0,0,0,0,0,0,0,0,0.0856950297735161,0.0127713527398188,0,0,-6.93889390390723e-18,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208023366082504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104683131581331,0,0.260356616775945,0,0,0,0,0,0,0,0.0475292663123829,0.438292838051579,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.123616836739874,0,0,0,0,0,0,0,0,0.0343094769958752,0,-0.125598842585595,0,0,0,0,0,0,0,0,0,0,0,0.0109015787229517,0,0,0,0,-0.239211418856199,0,0,0,0.312032930140413,0,0,0.496634885098524,0,0,0.0687329309065695,0,0
X2886.TT.EQUITY,0,0,0,-0.133954646714384,0,0,0,0.0434717710002982,0.0342262551881415,0,-0.0168151984784146,0,0,0.174351862049037,-0.0515804177422131,0,0,0,0.0893487722039115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235835723692585,0,0.0456307914177406,0,0,0.0707637730523228,0,0,0,0.00359273754961832,0,0.345692356743045,0,0,0,0,0.193155441604219
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0.282825012982478,0,0,0,0,0,-0.1212017532883,0,0,0,0,0.107328064014953,0.0201143098267245,0,0.108084765620198,0,0,0,0,0,0,0,0,0.291687116913292,0.0594873310085829,0,0,0,0,0,0,0,0,0,0.346537349178423,0,0,0,0,0,0,-0.210141406185387,0,0,0,0,0,0,0
X2891.TT.EQUITY,0.0907522192808802,0,0,0,0,0,0,0,0.123092097743287,0,0,0,0,-0.0699131069557753,0,0,0,0,0.134020712000369,0,0,0,0,0,0,0,0,0,0.198521958358006,-0.0158410520799115,0,0,0,0.0124803470473435,0,0,0,0.0437644540961605,0,0.107102289810771,0,0,0,0,0,0,0,-0.113259457188531,0,0.422200371833518
X000776.CH.EQUITY,0,0,0.0194780965120408,0,0,0,0.0923932747013725,0,0,0.0347089230315376,0,0,0,0,0.125482119506873,0,0.0915807422086041,0,0,0,0,0,0,0,0,0,0.161128254787834,0,0,0.0395823721798033,0,0,0.0786925605594739,0,0.0395736459420755,0,0.0563310263489078,0,0,0,0,0,0.261179483474514,0,0,0,0,0.0402712564260267,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0.0457526170096178,0,-0.0502154549565128,0,0,0,-0.0823353746206226,0,0,0,0,0,0,0,0.0697965139360919,0,0,0,0,0.167692890564832,0.269165099496186,0,0,0.0166797705435848,0,0,0,0.193791324207018,0,0,0,0,0,0.0538372844768593,0,0,0,0,0,0,0.33606831560485,-0.0562987880175253,0
X601916.CH.Equity,0.333917089318267,0,0,0.339954392271042,0,0,0,-0.116414081271966,0,0,0,0.102954503692666,0,0,0,0,0,0.0570422121012069,0,0,0,0,0,-0.332191014337935,0,0,0.149644461937535,0,-0.0121267056007494,-0.163368544959792,0,0,0,0,0.516385977377336,0,0,0,0,0,0,0,0,0,0,0,0,-0.0811694555667258,0,0
X2884.TT.EQUITY,0,0,0,-0.219769640492624,0,0,0,-0.0327965663509371,0.0797485124892464,0,0,0,0,0,0,0.329394806778274,0,0,0,0,0,0.00679523976666602,0.0694515447096861,0,0,0,0,0,0,0,0.00463566525865014,0,0,0,0,0,0.226975398243284,0.0175397212417223,0,0,0,0,0,0,0,0,0,0,-0.00828659800267932,0.62863475971497
X601009.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0857230305079294,0,0,0,0.0291169903795475,0,0.299232419510858,0,0,0,0,0,0,0,0,0,0.0110245816291161,0,0,0,0,0.143571287121517,0,0,0,0,0.155308382578176,0,0,0,0.125958725059074,0,0,0,0,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555313068685457,0,0,0,-0.0310925907245916,0.146702445114496,0.156919428223085,0,0,0,0,0.342355570120638,0,0.02521368095136,0.171242273629073,0,0,-0.00706865047820475,0,0,0,0.0708921929261766,0,0,0,0,0.0661359418641359,0,0
X601236.CH.EQUITY,0,0,0,0,0.0271401346484715,0,-0.249249661873615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12438482260997,0,0,0,0,0,-0.0708469295433806,0,0,0,0.16967402156915,0,0.297608296397559,0,0,0,0.1479841957428,0,0,0.345097407364453,0.247808008053937,-0.211898828053963,0,0,0,0,0.0370247689696289,0
X600919.CH.EQUITY,0,0.0339885951921211,0,0,0.0370911426582168,0,0.051086722652184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104464997068688,0,0,0,0,0.158000758604116,0,0,0,0.150557964809965,0,0.153665452608049,-1.38777878078145e-17,0.142090562518273,0,0
X2892.TT.EQUITY,0,0.0177480031585348,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00555394956248063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0777781458420812,0,0,0.0619568526199963,0,0,0,0.124255018290568,-0.0485386810422699,0.00344082532172952,0.401661967406881,0,0,-0.010891827806952,0.433695859034644,0,0,0,0,0
