,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X2884.TT.EQUITY,X600958.CH.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY
X601328.CH.EQUITY,0,0,0.0390330656160716,0.251895580096241,0,0,0,0,0,0,0,0,0,0,0,0,0.0427072785220349,0,0,0.284208106471639,0,0.134584121862561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.0895725553085968,0,0,0,0,0,0.198096311683807,0,0,0,0,0,0,0,0.0715541834250486,0,0,0,0.0869330328600344,0.0473803765844184,0,0,0,0,0,0.0405796244699895,0,0,0.19274577991223,0,0,0,0,0,0,0.134330016974731,0,0,0,0,0,0,0.0691730926836511,0,0.0415430404080377,0,0.0818377912354341,0
X601319.CH.EQUITY,0,0.0347514624738378,0,0,0,0,0,0,0.475357795274534,0,0,0,0,0,0,0,0.206075437680138,0.0789083088541281,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0773540107509581,0.012035583737319,0,0,0,0.130573655086833,0,0.0307644309809309,0.151496208396395,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.132299330750006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0504421258499147,0,0,0,0,0.0853427088652113,0,0,0.279398158928404,0,0,0,0,0,0,0,0,0,0.147308206535391,0.104056506143931,0,0,0,0,0.0163482832590306,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,-0.26089795955537,0.256870042435053,0,0.465336135839537,0,0,0,0,0.261231912072662,0,0,0,0,0,0,0,0,0.103622241661219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319880861715091,0,0,-0.142390156787714,0,0,0,0,0
X11.HK.EQUITY,0.324719546325549,0,0,0,0,0,0,0.249932383370816,0,0,0,0,0,0,0,0,0,0,0,0,0.351471957140457,0,-0.315290039890137,0,0.0787798788754135,0,0,0,-0.0320183932539052,0,-0.0233205184274954,0,0,0,0,0,0,0,0,-0.109508076628675,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.522747423603602,0,0,0,0,0,0.165121361848922,0.0024194128669815,0,0,0.0199533176825299,0,0,0,0,0,-0.0502851302105546,0,0,0,-0.396190803360946,0,0,-0.0244964312317801,0,0,0,0,0.430126010786863,0,0,0,0.00177619074334804,0.0601156368973251,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0.0749433552269958,0,0,0,0,0,0,0.298212492582266,0,0,0,0,0,0,0,0.243110514571695,0.155567152908722,0,0,0,0,-0.0137484905686499,0,0,0,0,-0.0734776162198731,0,0,0,0,0,0,0,0,0,0,0.0804345754501041,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0.205873434885942,0.0025460059765539,0,0,0.0387584625378015,0,0,0,0,0.0802456488002756,0.250309466043774,0.0196362340896183,0,0,0,0,0,-8.67361737988404e-19,0,-0.0344088849080112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0114437359120832,0.118086463036501,-0.0383055593174322,0,0,0.174609248118054,0
X600016.CH.EQUITY,0.0303930037670217,0,0,0.0155653565300638,0,0.339602866911042,0,0,0,0,0.0256421168865679,0.0179321494331564,0,0.052809281401278,0,0,0,0,0,0,0,0,0.0354394151563552,0.0120412180103958,0.0677054516667945,0,0,0,0.0354308301228483,0.0734860695461312,0,0,0.351307898748042,0,0,0,0,0,0,0,0,0,0,0,0,0.0824253777909986,0,0
X2388.HK.EQUITY,0,0,0,0,0.683729515062529,0.123399632498877,-0.0916866413348509,0,0,0,0,0,0,0,0,0.304077752887057,0,0,-0.132629853015992,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0851921604547614,0,0,0.115791261203908,0,0.0376362655326019,0.0597967078218165,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0.0317895818813023,0,0,0,0,0,0,0.00261802624278414,0.0275767014827094,0,0,0.0798122081131303,0,0,0,0,0,0,0,0,0,0.324624202313515,0,0,0.0448569776219434,0,0,0,0.0272969392619639,0,0.208221009202917,0,0,0,0,0,0.260134597189093,-0.0768516476928552,0.144381508025983,0,0,0,0
X601818.CH.EQUITY,8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.0155310891133441,0,0.0170478745160871,0,0,0,-0.111930331599387,-0.118841672157417,0.349733241120646,0,0.0924697641686672,0,0,0,0,0,0,0,0,0.177188515308427,0,0.0298075870427868,0,0,0,0,0,0,-0.0138561889743578,0,0,0,0,0,0,0,0,0.0746269661406467,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,-0.195194714365779,0,0.0621067670840358,0,0,0,0,0,0,0,0,0,0,-0.134109269673044,0.0228311446034561,0,0,0,0,0,0.0736716984080964,-8.67361737988404e-19,0,-0.111511598820496,0.142464781044168,0,0,0,0.0115475498926755,0.0225219021119656,0,0,0,0,0.439674347704368,0.102832401706871,-0.0254044509888466,0,0,0.12992816185771,0
X601688.CH.EQUITY,0,0,-0.0534614155500908,-0.0614739999495678,0,0,0,0,0,0.132244972842644,0.0598205671999937,0,0,0,0,0,0,0,0,0,0,0,-0.306585270230439,0,0,0,0,0,0,0,0,0.156535460080988,0,0,-0.0913837927678004,0.139069739769205,0.178585966283093,0,0.818026809183023,0,0,0,-0.00710522326483415,0,0,0,0,0
X002142.CH.EQUITY,0,0,0.280844013319953,0,0,0,0,0,0,0.0502667612631633,0,0,0,0.172237863101658,0.05794341542684,0,0,0,-0.149653739296463,0,0,0,0,0,0,0,0,0,0.00684564219800253,0,0,0,0,0,0,0,0,0,0,0.0154541645409085,0,0,-0.035831313363283,0.11449715701946,-0.0456460086672332,0.106954931211951,0,0.113305609620898
X601211.CH.EQUITY,-0.0892589738340494,0,0,0,0,0,0.000195477841073943,0,0,-0.0599171381568892,0,0,0.0615441284497882,0,0,0,0,0,0,0,0,0.286314829521177,0,0,0,0,0,0.0979011204160311,0,0,0,0,0,0,0,0.396248536133356,0,0,0,0,0.030208495141131,0.111317233133091,0,-0.0501748209622797,0,0.0838268739696361,0,0
X600837.CH.EQUITY,0,0,0,0,0.0470383754757923,0.110501911412812,0,0,0,0,0,0,0,0,0,0,-0.0357664371749692,0,0,0,0,0,-0.0465073978897944,0.0580505263396813,0,-0.0882991215415404,0.337217660325346,0,0,0,0,0,0,0,0,0,0.176154336325478,0.220393210855902,0,0,-0.109040604248619,0.131175239961434,0,0,0,0.00333641991721535,0,0
X601229.CH.EQUITY,0,0,0.528409985040463,0,0,0,0,0,0,0,0,0,-0.0214761800733095,0.285286514097181,0,0,0,0,0,0,0,0,0.062007225738076,0.106662847308007,0,0.0977276243392372,0,0,0,0,-0.0283269912679475,0,0.0654098197323551,-0.0497716755921705,0,0,0,0,0,0,0,0,0.0416199418203371,0,0,0,0,0.063430308590187
X601336.CH.EQUITY,0,0,0,0.0517836774800695,0,0.00714114657023691,0.100094992909941,0,0.0256254970567106,0.0361036080069159,0,0,0,0,0,0,0,0,0,0,0.0443641014001466,0.0803232485750757,0,0,0,0,0.23486073149625,0,0,0,0.224950708535024,0,0,0.269587866924059,0.0733665307110092,0,0,0,0,0,0,0,0,0,0,0,0,-0.198901956993522
X2882.TT.EQUITY,0,0,0,0,0,0,0.0155388998666363,4.33680868994202e-19,0,0,0,0,0,0,0,-0.114842246884181,-0.0127021582370324,0.033335265039598,0,0,0,0,0,0,0,0,0.0866045609753262,0,0,0.079680906752525,0,0,0,-3.46944695195361e-18,0.335210025166063,0.00612596661645259,0,0,0,0,0,0,0.0269483843483075,-0.0143961981939923,0,0,0,0.155684412671494
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,-0.120486733665983,0,0,0,0,0,-0.336803698161424,0,0,0,0,0,0.0333769016101511,0,0,0.176618903632335,0,0,0,0,0,0,0.0792261779423581,0,1.02047547447343,0,0,0,0,0,0,0,0.0198949038026182,0,0,0,-0.268548024495107,0,0.171956075799829,0
X600015.CH.EQUITY,0,0.0631901271653184,0,0,0.0233206570910615,0,0,0.0120728625424146,0,0,0,0,0,0,0,0.091956968144718,0.0216803913931731,0,0,0.135704624616434,0,0.0191124548251554,0,0,0,0,0,0,0.118380032331398,0,0,0.428096600615282,0,0,0,0.0666030713389044,0,0,0,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0.0231474258577824,0.0503062064401152,0,0,0,0,0,0,0,0,0,0,0.0619407519212206,0,0.00489766250772115,0,0,0,-0.0108475306684697,0,0,0,0,0,0,0,0,0,0,0.0887610668518044,0,0,0,0,0,0.175700111618419,0.184380707005264,0.0568021650059804,0.106717656937333,0,0,0,0,0,0,0.357354995834335,0,-0.0500959356238083
X2881.TT.EQUITY,0,0,0,0,0,0,0,0.15102943663352,0,0.0229915226885584,0,0.304423509519035,0,-0.175898257578814,-0.126801252580771,0.0348951983198256,0,-0.101195123140285,0,0,0,0,1.73472347597681e-18,0,0,-0.0893330998388122,0,0,-0.0290423580199639,0.142911698032828,0.380492128722456,0,0,0,0,-0.0313697400574836,-0.0105533902782635,0,0,0.0306272215330916,0,0,0,0,0.177616640057254,0,0,0
X600999.CH.EQUITY,0,0,0,0,0.042539854012477,-0.118734826159289,0,0,-0.0805534388049266,0,0,0,0,0,0.158549766182965,0,0.0651326014358981,0,0,0,0,0.26650566854221,0,-0.0864491595351397,0,0,0.370071759595174,0.0940123657575287,0,0,0.0109697318291616,0,0.0626894600441607,0,0,0,0,0.0572373482096832,0,0,0,0.0679919155898244,4.33680868994202e-19,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0.127743579716682,0,0,0,0,0.064748042198301,0,0,0,0,0.0296797097963963,0,-4.33680868994202e-19,0,0,0,0,0,-0.0309178538651624,0,0.148536327898891,0.0895786666330246,0,0,0,0,0.148721018552521,0.057082506417961,0,0,0,0,0,0,0.299259977615641,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.166286379077742,0,0.151362873088523,0,0,0,0,0,0.0921368960816372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12658547380452,0,0,-2.16840434497101e-19,0,0,0,0,-0.0540990621633642,0.0796428538004227,0.328419385223519,0.00481214179117348,0
X000776.CH.EQUITY,0,0,-0.0383569348712013,0,0,0.0857639066363657,0,0,-3.46944695195361e-18,0,0,0,0.155215805919327,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.027855094298456,0.432274471023796,-0.0321197047617058,0,0.166370510149874,0,0,0,0,0,0.09492650337868,0,0.072156348873674,0,0,0,0,0,0,0,0,0,-0.0361391704993449,0,0
X2891.TT.EQUITY,0,0.20765485295824,0,0,0,0,0,0,0,0,0,0.0401537563472198,0,0,0,0,0,0,0,0.29316180431419,0,0,0,0,0,0.138669309939239,0,0,0.178891042239395,0,0.157058156642567,0,0,0,0.22290253812741,0,-0.781328781524138,0,0,0,0,0,0,0,0,0,0,0.349495303448871
X2886.TT.EQUITY,-0.0705948355535266,0,0,0,0,0,0,0,0,0,0,0,0,-0.117161275079205,0,0,0.103946075780068,0,0.0977623912579728,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0720102926469782,0,0,0,0,0,0,-0.00359575533194256,0,0,0,0,0,0.0103510933043081,0.815692837677316,0.0884847474316278
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0441686769383648,0,0,0,0,0.072484239817895,0.0987459608837846,-4.33680868994202e-19,0,0.391747469949535,0,0.00694678077460768,0.018236208680374,0,0.0156343159865539,0.0593787455647452,0,0,0,0,0,0.15895702947599,0,0,0.175241967985426,0,0,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0.241418395509945,0,0,0,0.150680440153207,0.31003075537139,0,-1.15433378265568,0,0,0,0,0,0,0,0,0,0.133775395535038,0,0.191804085744941,0,0,0,0,0,0.0727555213811958,0,0,0,0.030091143045212,0,0,0.160926125505289,0,0.343069901391544,0,0,0,0,0,0,0,0.104665157873731,0,0,0,0
X601009.CH.EQUITY,0.0797152234051529,0.186349546136321,0.00189373466039794,0,0,0,0,0,0,0,0,0,0,0.571563654055647,0,0,0,0,0,0,0,0,0.160001841114337,0,0,0,0,0,0,0,0,0,0,0,0.0809921146593253,0,0,0,0,0.0476056749352535,0.138378056698818,0,0,0,-0.22645122849396,0,0,0
X2884.TT.EQUITY,0,0,0,0,-0.122529784264483,0,0,0,0,0,0,0.140039790956504,0,0,0,-0.0590829348215235,0,0,0,0,0,-1.38777878078145e-17,0,0,0.196818767033228,0.0946468346341322,0,0,0,-0.0567311045937477,0.131333032970085,0,0,0,0.0228709788624316,0.0341328597509796,0,0.0761145864530781,0,0,0.173715902718812,0,0,0,0,0,0,0
X600958.CH.EQUITY,0,0,0.106335546390366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147044151399302,0.0967136806042828,0.0411639651354821,0,0.192528810027551,0,0,0,0,0,0.166458041002177,0,0.0842276402715324,0.169019415130362,0,0,0,0,0.155559321624344,0,0,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.134935576744617,0,0,0.12320803543027,0,0,0,0,0.12137266112383,0,0,-0.0426564532765862,0,-0.0575426281451246,0,0,-0.015555277464236,0,0,0.0352556081350442,0,0.0606099597825882,0.0230917279776069,0,0,0,0,0.0400055735686644,0.688529014355936,-0.102639210974314,0,0,0.0724775807581679,0,0,0
X5880.TT.EQUITY,-0.0387777388500858,0,0,0,0,0,0,0,0,0.439790416028772,0,0.0112906812057621,0,0,0.00280946205985969,0,-0.0555763375946364,0,0.162924171393913,0,0,0,-0.393638922098742,0,0,0,0,0,0,0,0.0730991121763444,0,0,0,0.501199119062934,0,0,-0.0560042868122671,0,0,0.304636627118299,0,0,0,0,0,0,0
