,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601066.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X601881.CH.EQUITY,X601788.CH.EQUITY,X2886.TT.EQUITY,X601009.CH.EQUITY,X600926.CH.EQUITY,X2891.TT.EQUITY,X601696.CH.Equity,X600919.CH.EQUITY,X600958.CH.EQUITY
X002142.CH.EQUITY,0,0,0,0,0,0.854578062201183,0.148638529421468,-0.186547292552353,0,0.0487511909201272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.239808951576085,0.129625718439165,-0.00791161357149627,0,0,-0.0871443300327558,0,0,0,0,0,0,0,0,0,0.0643946610032133,0,0,-0.0222975167408397
X601818.CH.EQUITY,0.0542563644315098,0.0639363163292085,0,0,0.0889404674110699,0,0,0,0,0,0.155329294684714,0.226344763322397,0,0,0,0.00163623327169774,0.0583776284770251,0,0.0867370792310368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274366646239449,0,0,0,0,0,0,0,0.0313927681767912,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0.0676993898618022,0,0,-0.212604098498099,0,0,0.288611801624501,0.0732716015691327,0.126513568190339,0,-0.0281746502604192,0,0,0,0.142715020824457,0.00520051024013402,0,0,0,0,0,0.251363390008314,0,0,-0.0218799049841045,0,-0.60536053266308,0,0,0.301461154384416,0,0,0,0,0,0,0,0.17500985130867,0,0,0,0,0,0.0801547044403912,-0.0561217487104078,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.0481560485859739,0.340744413342203,0,-0.255967999256448,0,0,0.225952604044297,0.159626906549067,0,0,0,-0.0159510963424447,0,0,0,0,0,0.400130001626736,0,0,0,-0.129657831499477,0.0612763615702818,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141457133332618,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0.128505309278338,0,0,0,0,-0.036130097215044,-0.144575774261111,0,0,0,0,0,0,0,0.0298297523190176,-0.298379678171187,0,0,0,-0.254228608949078,0,0,0,0,0,0,0.159821923796764,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.17783331322141,0.465864965149137,0,0,0.118179419932151,0.0536993116020821,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0.125711114324857,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.17091370364681,0,0,0,0,0,0,0,0,0,0,0.00948140613489622,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.144426661114444,0.343925272529522,0,0,0,0,0,0.208057020576369,0,0
X601336.CH.EQUITY,0,0,0.0220852039096331,0.261130926494961,0,0,0,0,0.0369478209444367,0,0,0,0,0,0,0,0.203425391151109,0,0.0583281137323286,0,0,0,0,0,0,0.0109686764182943,0,0.0590968418444656,0,0.339976044544117,0,0.226332334294078,0.00248723416715305,0,0,0,0,0,0,0,0,0,0,0,-0.048631530008848,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.176333214996319,0,0,0,0.108369721508165,0,0,0.0778161025533226,0,0,0,0,-0.0869440158624222,0,0.00474222826776356,0.350991480428076,0.0202833030537475,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0402990849753521,0,0,0,0,0,0,0,0,0,0,0.108106440822237
X601211.CH.EQUITY,0.132203397145913,0,0,0.176629864760743,0,0,6.93889390390723e-18,0,0,0,0.00467789234473414,0,0,0,0,0,0,0,0,0,0,0,0,0.0985758722682581,0,-0.177132910084946,0,0,0,0,0,0,0.175278915163946,0,0,0,0,0,0,0,0,0.269560006836962,0.130869559887218,0,0,0,0,0.0501786239949207,0,0
X267.HK.EQUITY,0,0,0,0,0,0.422055682412507,0,0,0.107338242053577,0.146499287805711,0.226461670595504,0,0,0,0,0.0914923138712467,0,0,0,0,0,0,0,0,0.14986145531903,-6.93889390390723e-18,0,0,0.0909257253795854,0,0,0,0,0,-0.0712844422584101,0,-0.225401059022301,-0.0478220595583684,0,0,0,0,-0.161936982224081,0,0,0,0.0795279024301578,0,0,-0.0700350557485366
X002736.CH.EQUITY,8.67361737988404e-19,0,0,0.0465163879626297,0,0,0,0,0,0,0,0,0,0,0.111444764959793,0,0.033843498265374,0,0,0,0,0,0.094675569220054,0,0,-0.0050703843680296,0.0745435583216534,0,0,0,0,0,0,0.191571211027247,0,0,0,0,0,0,0,0,0,0,0,0,0.108973812125736,0,0,0.264958411174865
X000166.CH.EQUITY,0,0,0,0,0,0,0,0.167964031712648,0,0,0,0,0,0,0,0,0,0,0,0.0977304528815882,0,0,0,0,0,0,0.0531551903290021,0,0,0,0,0,0.0195373251854906,0,0,0,0.0914971509780366,0,0.117447915289992,0,0.0350156513863816,0.0587444730630731,6.93889390390723e-18,0,0,0,0,0.409984193879904,0,0.109410878419156
X601229.CH.EQUITY,0,0,-0.212154503104228,0,0,0.300973078367842,0,0,0,0,0,0.170541086133735,0,0,0,0,0,0,0.152160675987925,0,0,0.15185029026768,0,0.0777190189802117,0,0,0,0,0.0276228455487049,0,0,0,0,0.0362974048381069,0,-0.114104686046792,0,0.0030294211355671,0,0,0,0,0,0,0.129028774816312,0,0,0,0.221776381904906,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.119066207555573,0,0,0.296888880214596,0,0,0,0,0,0,0,0,0,0.00149071723592214,0,0,0,0,-0.0654748836988065,0,0,0,-0.0715100778840794,0,0,0,0,0,0,0,0.280858761361162,0,0,0,0,0,0,0.526714477837441,0,0.0134496475889744,0
X000776.CH.EQUITY,0,0,0,0.109528392604895,0.0252018199897934,0,0,0,0,0,0.216489082417509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270058714564314,0,0,0,0.276437376238033,0,0,0,0.0356941507292725,0.108437188185566,0,0,0.0191315273072296,0,0,0,0,0,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.00383574917524375,0,0,0,0,0,0,0,0,0,-0.143749639800713,0,0,0,-0.0674650716412978,0,0,0.269993591933396,0.0412619828370446,0,0,0.112623498150981,0,0.101544935245784,0,0,0,0,0,0,0.285908702557042,0,0,0,0,0.302616212186678,0,0.125524826096204
X601169.CH.EQUITY,0.127789767402428,0,0,0,0.0836329922986895,0,0,0,0,-0.0607294612604618,0.0963370409115346,0,0,0,0,0.0877594164755282,0,0,0,0,0,0.0879356854044132,0,0,0,0,0.0856876164224095,0,0,0.0377792503626774,0,0,0.0896692396852982,0.0645732886250371,0.135961326770468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,-0.183992629302267,0.110553204003748,0,0,0,0,0,0.0181837039014869,0.0350592115201221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00394777611367789,0,0.0526620700109237,0,0.185603994202661,0,0,0,0,0,0,0,0,0.126013945104811,0,0.570925179131043,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0.187874407069942,0.120836676078914,0,0,0,0.362169399513625,0,0,0,0,0,0.0409560165680965,0.059538575927601,0,0,0,0,0,0,0,0,0,0,0.00736997315725078,0,0,0.0320197608852995,0,0,0,0,0,0,0,0,0,0.0762928455114534,0,0,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0.150342471278923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3348362526921,0,0,0,0,0,0,0.0719365560814848,0,0,0.203536744813749,0,0,0,0.0835230343225297,0,0,0,0,0,0,0,0,0.117546100275158,0,0,0.111620934679714,0,0.00235885234254329,0,0
X601788.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.116691259350891,0,0,0,-0.237605290193232,0,0,-0.0858586291066853,0,0,0,0,0,0,0,0.15608064589521,0.224312936188632,0,0,-0.0213986148532609,0,-0.104933684786016,0,0,0.10780841342668,0,0,0.617932604709675,0,0.0873389426021055,0,0,0,0,0,0,0,0,0,0.0739933997990828
X2886.TT.EQUITY,0,0,0,0,0,0.16121777450603,0,0,0,0.0318713725466046,0,0,0.00395764781547246,0.10949925626051,0.30700758088208,0,0,0,0,0,0,0,0.196690754108275,0,0,0.083845911629889,0,0,0,-0.192556029534438,0,-0.0622862202098016,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.289958094101828,0.278428606232005,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0.395440306111314,0.0974922408214581,0,0,-0.149948017495647,0.177550488817704,0,0,0,0,0,0.166610272778968,0,0.0621603180513286,0,0,0,0,0,0,0,0,0,0,0,0,0.197535117858602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262914413013372,0
X600926.CH.EQUITY,0,0,0,0,0.265599915036525,0,0.0846526672813038,0,0,0,0,0,0,0,0.169404321883032,0.0792238954642193,0,0,0,0,0,0,0,0,0,0,0,0.014766264850018,0,0.109677081279995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10174589866961,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224797476289474,0,0,0,0,0,0,0,0,0.0375520531274023,0.0106532813558563,0,0,0,0,0.0514693308349776,8.67361737988404e-19,-0.101233686967971,0,0.266688395364793,0,0,0,0.242295235440306,0,0,0,0.260850981072786,0.0924005091124816,0,0,0,0,0
X601696.CH.Equity,0,0,0,0,0,0,-0.0127290601529989,0,0,-0.0017221040815791,0,0,0,0,0,0,0.0738048712626296,0,0,0.236631479016177,0,0,0,0,-0.0278233817714458,0,0.0411572561270395,0.0368751371700138,0,0,0,0,0,0,-0.0255401884147909,0,0,0.350067376961235,0,0.0042620020699009,0,0.0299518632683085,0.160480968594842,-0.0178110519690965,0,0.0753190120964397,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0.157044461330563,0,0,0.0116853785291311,0,0,0,0,0,0,0,0.148773499528874,0,0.122207419342854,-0.00719831896911386,0,0,0,-0.0902643248120524,0,0,0.00879425983364724,0,0,0.133887943526078,0,-0.0266744874136501,0,0,0.640498090365616,0,0,-0.109914599844895,0,-0.00645561473461097,0,0,0,0,0,0.050499308370186,0,0,0,0
X600958.CH.EQUITY,0,0,0,0.103363681182971,-0.12977256407254,0,0,0.0116534276156391,-0.0990424259663,0,0,0,0,0,0.0925352045442103,0,0,0,0,0.0715911255473895,0,0,0,0,0,-0.000538774883023332,0,0,0,0,0,0,0,0.156096262254932,0,0,0.0433815042821233,0.316649441133011,0,0,0,0,0,0,0,0,-0.0702514319239271,0,0.162575497308821,0
