,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,X2891.TT.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X2884.TT.EQUITY,X600958.CH.EQUITY,X2892.TT.EQUITY,X000069.CH.EQUITY
X267.HK.EQUITY,0,0,0,0,0,-0.00818700100697634,0,0,0,0.0827647091052159,0,0,0,0,0,0.0547473875595561,0,0,0.0672805731156571,0,0,0,0,0,0.0904015087615964,0,0,0.110188103458444,0,-0.187791793547988,0,0,0,-0.263767724130163,-0.178062162085307,0,0,0,-0.00459021267313037,0,0.0287641044067862,0.096805747584731,0.11936184851915,-0.129903452949384,0,0,0.287006951608267,0
X601998.CH.EQUITY,0,0,0,0,0.0772145574876707,0,0,0,0,0.0329394211727813,0.105400499645548,0,0.108805814154604,0.0203244801778357,0,0,0,0.313040094969916,0,0,0,0,0,0,0,0,0,0.042730958829008,0,0,0,0.0237502674050548,0,0,0,0,0,0.259340336833864,0,0,0,0,0,0,-0.0694309334291009,0,0,0
X600030.CH.EQUITY,0.0268142405442559,0,0,0,0,0,0,0,0.0114248504971178,0,0,0,0,0,0,0,0,0,0,0,0,0.0400436986178265,0,0.156978389771868,0.0401955478802819,0,0.508193494847393,0,0,0,0,0.0253968815456213,0,0,0,0,0,0,0,0.200084357544233,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0.199234757534891,0,0,0,0,0,0.179569206835283,0.00472382795215328,0,0,0,0,0,0,0,0,0,0.158917861809287,0,0.0952353735149494,0,0,0,0,0.0359724456560996,0,0,0.0849444813346303,0,0,0,0,0,0,0,0,0.0488808237590614,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.0661528073584468,0,0,0,0.124212721418339,0,0,0.182342772551247,0,0.0697680177381141,0,0,0,0,0.0418642936866872,0.018036523201897,0,0,0.11984216030609,0,0,0,0,0,0,0,0,0,0.0708838113672903,0,0.118004098165048,0,0,0.0870783443934051,0,0,0,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.216527319324365,0,0,0.149437847089683,0,0,0,0,0.0543033431492075,-0.066545785188667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753080231763324,0,0,0,0,0,0,0,0,0,0,0,0,0.444607903243128,0,0,0.0376125442886407,0,0,0
X601688.CH.EQUITY,0.00382349765250271,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154245560151535,0,0,0,0,0,0,0,-0.0763842228838072,0,0,0,0,0,0,0,0.0748809908182319,0,0.227570296885762,0,0,0,-0.0660522872903803,0.246676111894815,0,0.147593709328921,0,0.245197255491154,0,0,0.00797143838498774,0,0,0
X601211.CH.EQUITY,0,0,0,0.00167706954377703,0,0,0.0204266274704586,0,0,0,0,0,0,0,0,0,0,0,0,0.279933114331172,0.0346412027282015,0,0,0,0,0,0,0,0.0348404087192635,0,0,0.04135260908109,0,0,0,0.18001292340633,0,0.0275947907816699,0,0.197802130516272,0,0.0813585466414464,0.000234554644647379,0,0,0.13282997028561,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0.118489769930025,0,0,0,0.241772473932041,6.93889390390723e-18,0,0.0589695351518652,0,0,0,0.0283299006893371,0,0,0,0,0.194097954355132,0,0,0,0,0.136932225665123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110986946313084,0,0,0.0361385511457989
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0.156518120523116,0,0,0,0,0,0,0,0,0,0,0.132932079652416,0,0,0,0,0,0,0,0,0.0721118931339723,0,0,0,0.290207055424137,0,0,0,0,0.01638739902519,0,0.159315329350259,0,0.122817051383438,0,0,0,0,0,0
X601229.CH.EQUITY,0.411448904555402,0.224665815992983,0,0,0,0,0,0,0,0,0.122209615498041,0.048548224021762,0,3.46944695195361e-18,0,0,0,2.77555756156289e-17,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0652587070844495,0.0143946524456237,0,0,0,0,0,0.152294595572635,0.154018963674983,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,-0.0184025527486761,0,0,0,0,0,0,0,0,0,-0.171005999196122,0,-0.0969300872712099,0,0,0,0,0,0.244735889945599,0.0601617637261853,0,0,0,0.0506341269032988,0,-0.141255623249729,0,0.191765208411879,0,-0.11878700048623,0,0.0674846987699887,-0.191917620148843,0,0,0,-0.0774244606193661,0,0,0,0.135365152710477,0,0,0
X002142.CH.EQUITY,0,0.195744907366079,0.228360396005953,0,0,0.070956853081807,0.187195757238072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0774940488763443,0,0,0,0.209274948853442,0,6.93889390390723e-18,0,0,0,0,0,-0.105442268111888,0,0,0,0,0,0,0,0,0,0,-0.137690573771566,0.0152853656650783,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,-0.304423573992532,0,0,0,0,0.135940763348158,-0.22265786643421,-0.216040056393678,0.186158604939312,0,0.0276255175697721,0,0,0,0,0,0,0,0,0,0,0,0.0835283618453267,0,0,1.45028816204852,0,0.0539994830184264,0,0,0,0,0.157303445283605,0,0.124739624807047,0,0,0,-0.281602679390261,0,0,0
X600015.CH.EQUITY,0,0,0,0,-0.466118313621633,0,0.463740597282598,0,0,0,0,-0.221089461144999,-0.111231761543291,0,0,0,0,0,0.347734582347914,0,0,0.420583162325959,0.02514572218954,0,0.0206530817743137,0,0,0,0,0,0.316721127499636,0,0,0,0,0,0,0,-0.106351884184747,0,0,0,-0.0915703795694029,0,0,0,0,0
X000166.CH.EQUITY,0,0,0.00914395456798099,0.0291492998418302,0,0,0,0,0,0,0,0,0.0741572282527259,0,0.0832469813738932,0,0,0,0,0,0,0,0,0,0,0,0,0.0543330047241143,0,0,0,0,0,0,0,0.136996265840061,0,0.308752973772687,-0.0578156465764011,0.204751839850274,0,0.0523129800865502,0,0,0,0,0,0.201184140053434
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04240591013109,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401158289837026,0,0,0,0,0,1.08323208907759,0,-0.00370039128658694,0,0,0,-0.136375379305144,0,0,0.0360801235410608,0,0
X002736.CH.EQUITY,0,0,0.0326117970604343,0,0,0.045647711213267,0,0.0456500633984807,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0925281165570272,0.378628693317156,0,0,0,0,0,0,0.0609741736371787,0,0,0,0,0,0,0.0724230720130993,0,0,0,0,0,0,0,0,0,0,0.000361916864904901,0.295477820437583,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048537392281245,0,0,0,0,0,0,0,0.408697498207864,0,0.111005215189987,0,0.0238926750613148,0,0,0,0,0,0.201279659124693,0,0,0.222813089665174,0,0.0279490414567344,0,0,0,0,0,0.0134149221444946,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,-0.0528513215082464,0,0,-0.440918602822832,0.461441413412518,0,0,-0.112269076604591,0,0,0,0,0,0,0,0,0.501843700880083,0,0.388823832820276,0,0.102578605333254,0,0,0,0.455195113222286,0.248152657797608,0,0,0,0.112869818647563,0,0.0992938240002192,0,0,0,0,0,0,-0.767137703423244
X300059.CH.EQUITY,-0.0302090700151889,0,0,0,0,0,0,0.0751158255662073,0,0,0,-0.0678265259706626,0.141663565171237,0,0,0.043433170408719,0,0,0.0397044820691013,0,0,0,0,0,0,0,0.1722430814825,0,0,0,0,0,0.273153579913717,0,0.0485672853634604,0,0,0,0,0,0,0,0,0,0,0.14704205127767,0,0
X2886.TT.EQUITY,-0.169796198910094,0,0,0,0,0,0,0,0,-0.263685803708758,0.334137302322305,0.041177372773485,0,0,0.190952038005162,0,0,-0.0714099472584658,0,0,0,0,0,-0.181178153318211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422067725020216,0,0,0,0.479546647891874,0
X000776.CH.EQUITY,0,0,0,0,-0.0323026774116804,0,0,0,0,0,0,-0.156913104512948,0,0,0,0,0.0851964985641404,0,0,0,0,0,0,0.296210649033485,0.196125271879735,0.0304512800162044,0,0,0,0,0,0,0.412636896569868,0,0,0,0,0,-0.0479124242505678,0,0,0,0,0.017174573939755,0.0179123110669615,0.082098683801251,0,0.0232426621464755
X2891.TT.EQUITY,0,3.46944695195361e-18,0,0,0.0340656529471717,0,0,0,0.221637731410245,0,0,0,0,0,0,0.101686141311315,0,0.0275802558355761,0,0,0,0,0,0,0,0,0,0.0565852932598419,-0.0553760650031171,0,0.271407229458373,0,0,0,-1.38777878078145e-17,0,0.00677632408161213,-1.12821958547198,0,0,0,0,0.221363473835449,0,0,0,0,0
X601881.CH.EQUITY,-0.0359793654181556,0,0,0,0,0,0,-0.0919411587714912,0,0,0,0,0,0,0.0162055732844269,0,0,0.0437020114561029,0.00833641963969755,0,0.035906613047593,0,0.137952824846845,0,0,0,0.0498400679721971,0,0,0,0,0,0.0830953206602096,0,0,0,-0.13532851167421,0,0,0,0,0,0,0,0,0.402108150277567,0,0
X600919.CH.EQUITY,0,0,0,0.119413013451761,0,0,1.12496583779445,-0.0235079026707577,-0.146748982714555,0,0,0,-0.0794567584576795,-0.321964093333043,0,0,0.277534701176734,0.159319923039271,0,0,0,-0.11134843901299,0,0,0,0,0,0,0.415645242289817,-0.426692646347975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0.0249359599110047,0,0,0,0,0,0.29847447882795,0,0.206464318681293,-0.10092347749756,0,0.0941709462139657,0.130381692071192,-0.219723326823612,0.257734127663413,0,-0.323671200922251,0,-0.0605527028260517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0818605179309449,-0.0913333886897915,0,0,0,0,0,0,-0.40214665847447,0,0,0.614352079777934
X2884.TT.EQUITY,0,0,0,0.172905556889871,0,0,0,0,0,-0.0261043216384792,0,0,0,-0.0758298532293028,0.0979622345187187,0,0,0,-0.0976873970358935,0.23574946138384,0,0,0,0,0,0,0,0,0.157415108494157,0,-0.110225892572198,0,0,0,0.111297743530778,0,0,0,0.319550682874526,0,0,-0.343481473739486,0,0,0,0,0.319300299858445,0
X600958.CH.EQUITY,0,0,0.108320672715557,0,0,0.00365232164001524,0,0,0.064870815641172,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229469885673273,0,0,0,0.218082187500974,0,0,0,0,0,0,0.0541389656155634,0.140045130307217,0,0,0.358828276297976,0,0,0,0.0236905521700347,0,0,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0.15906608930702,0,0,0,-0.0869123345412273,0,0.111283707902151,0,0,0,0,0,0.0108127562211349,0,0,0,0,0,0,0,0,0,0.035735424606129,0,0,0.159812022633831,0,0,0,0,0,0,0,0.358203280806422,0,0,0,0,-0.0864412976282152,0.569850756253199,0,0,0
X000069.CH.EQUITY,0,0.0658797677075668,0,0,0,0.139401430932772,0,0,0.0104532187673106,0.019727197926696,0,0,0,0,0.025697649342808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0672164114591932,0.0454757721526281,0,0,0,0.383337298431729,0,0,0,0.155481500910862,-0.316541856594173,0,0,0
