,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X2884.TT.EQUITY,X600958.CH.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY
X11.HK.EQUITY,0.346503917118909,0,0,0,0.0185806819928462,0,0,0.258596972557127,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.330163318642642,0,0,-0.31190544637064,0,0,0.046417684232492,0,0,-0.060968083978471,0,-0.081526820619951,0,0,0,0,0.0868798662328391,0,0,-0.0960808276697687,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.111442382884991,0,-1.38777878078145e-17,0,0.0400775394143864,0.496787144910384,0,0,0.0631135281329344,0,0,0,0.132782770163262,0,0,0.00829376773822256,0,0,0,0,0,0,-6.93889390390723e-18,0,0,-0.479923915177604,0,0,-0.12532888562918,0,0,0,0,0.415049310477236,0,0,0.0525912876266136,0,0.0441225052079654,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.166235674834299,0.206273044329404,0,0,0,0,0,0,0.148414414342119,0,0,0,-0.198065158546766,0,0,0,0,0.165587429151086,0,-0.0972821988671567,0.16683344995555,0.0621155810701746,0,0,0,1.73472347597681e-18,0,0,0,0,0.167841765480505,0,-0.0912572957753177,-0.244403916526341,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0.186414577437589,0,0,0,0,0,0,0,-0.0108540828685891,0.088042014831934,0.296436052105051,0.0022259368017386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00753913194986743,0.0425010119738144,0.126050367391104,-0.0624152699266935,0,0,0.17048494628945,0
X2388.HK.EQUITY,0,0,0.151294736627393,0,0.485960890954773,0.0779972176653871,-0.0670448553583451,0,0,0,0.0599572747316608,0,0,0,0,0.41259442336722,0,0,-0.104671119562802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139562744354129,0,0,0,0,0.126182063641832,0,-0.0160069559656108
X600016.CH.EQUITY,0,0.0623837488433726,0,0,0,0.242764717186611,0,0,0,0,0.137839846841841,0,0.06174059518727,0,0,0,0,0,0,0,0,0,0,0.0319884177623185,0,0,0,0,0.0613194118969848,0.000625417473351987,0,0.380849857125479,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151034457526962,0,-0.0914737494432223
X600030.CH.EQUITY,0,0,0,0,0,0.0858815230734177,0,0,0,0,0.0361877119267054,0,0,0,0,0,0.0171734719360887,0,0,0,0,0,0,0,0,0.0289980163798824,0.26738536372592,0,0,-3.46944695195361e-18,0,0,0,0.0460565474353177,0,0.195093794612418,0.05311798245226,0,0,0,0,0.267626525300895,-0.0796466415563274,0.143704431490689,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0404717182758498,0,0,0,-0.136773563173879,0,0.244361302838421,0,0,0.162945825989054,0,0,0,0,0,0,0,0.135341926787012,0,0,0,0,0,0,0,-0.0298923783134546,0,0,0,0,0,0,0,0,0,0.0309109273791044,0
X002142.CH.EQUITY,0,0.293601159300782,0,0,0,0,0,0,0,0.109288640425028,0,0,0,0.218232839072527,0.00261067972460682,0,0,0,-0.0374110578689735,0,0,0,0,0,0,0,0,0,0.0090126406048706,0,0,0,0.0173746812953839,0,0,0,-0.0421969134762246,0,0,0,0,0,0,0.0216978640411842,0,0,0,0.0206373778279241
X601066.CH.EQUITY,0,0,0,0,0,0,0,-0.0836411987433828,0,0.0316351250383738,0,0,0,0.0524449289546528,0,0,0,0,0,-0.157471459922613,0,0.0554840655899607,0,0,0,0,0,0.135409412815758,0.0241985773145577,0,-0.134690576169395,0,0,0,0,0,0,0.0831377106211499,0,0,0,0.321800023434743,0.155963137366773,6.93889390390723e-18,0,0,0.160850621991684,0
X601688.CH.EQUITY,0,0.0205634660687732,0,0,0,0,0,0,-0.158565682101556,1.73472347597681e-18,0,0,0,0,0,0.139426916037104,0,-0.458345038292415,0,0,0,0,-0.100338213629174,0,0,0,0.24851670700641,0,0.0256042204285564,0,0,0,0,0,-0.0537002498654573,0,0,0.0984929096714683,0,0.613436692864194,0,0.362020844539965,0,-0.0569967383641527,0,0,0,0
X601211.CH.EQUITY,1.73472347597681e-18,0,0,0,1.73472347597681e-18,0,0,0,0,-0.0280259032975794,0,0,0,-0.081869656861645,0,0,0,0,0,0,-0.0363890822219064,0.334253456528724,0,0,0,0,0,0.0414565036831268,0,0,0,0,0,0,0,0.256056991571918,0,0.0168714955975911,0,0,0.0238870168060961,0.0475811789957539,0,0,0,0.297375644423928,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0177783751438178,0,0,0,0,0,0,0,0,0,0,-0.0563687968692748,0.137263998823202,0,0.354784782580045,0,0,0,0,0,0,0,0,0,0.124870706254001,0.212618063130671,0,0,-0.169021169549713,0.0269984996455115,0,0,0,0.0661199401729227,0,0
X601229.CH.EQUITY,0,0,0.408998204179529,0,-0.0940904919390752,0,0,0,0,0,0,0,0,0.186803167002062,0,0,0,0,0,0,0.0996477150273541,0,0.0647800782901553,0.0887889959702187,0,0,0,0,0,0,0,0.173488788548624,0,0,0,0,0,0,0,0,0,0,0.0382041848298956,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0.216712494055063,0,0,0.0695194212597233,0,0.0247013472050739,0,0,0,0,0,0,0,0,0,0,0.0768761489593035,0,0,0,0,0.000268349613999914,0,0,0,0,0,0.207015407186461,0,0.110811065464038,0.126781860268002,0,0,0,0,0,0,0,0,0,0,0,0.0900633539867679,0,-0.186505299911088
X2882.TT.EQUITY,0,0,0,0,0.0624927632904359,0,0,0,0,0,0,0,0,-0.0920507944619584,0,-0.103207709998022,-0.0227062972735362,0,0,0,0,0,0,0,0,0,0,0,0,0.147374584617642,0,0,0,0,0.334683355553777,0,0,0,0,0,0,0,0.0185294404361218,-0.0162822113600511,0,0,0,0.165083574337897
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0871112456290091,0,0,0,0,0.0751791590828339,0,0,0,0,0.0515073945103566,0.0655235861272096,0,0,0,0,0,0,0.0466481779452025,0,0,0,0.463795668924508,0,0,0.0088995191053804,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.0115890924795446,0,0,0,0,0,0,0,0,0,0.0953045958063958,0,0,0,-3.46944695195361e-18,0.0268831688048405,0,0.0933659516244569,0.278129351833756,0,0.088689557261425,0,-0.0299494912682579,0.0484447212747184,0,0,0,0,0,0.491669447717192,0,0,0,0,0,0,0,0.0120114234873945,0,0,0,0,0,0,0.136078600683621,0
X000166.CH.EQUITY,0,0,0.0329587341309598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0460987948209318,0,0,0,0,0,0.114428806133872,0.253066670946049,0,0,0.280026875132087,-0.0171021784481214,0,0,0,0,0.225380302326657,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0.127530303026674,0,0,0,0,0,-0.114558526525511,-0.0641056122377684,0.0478699622035866,0,0,0,0,0,0,-0.0423278926662406,0,0,0,0,0,0,0.102961115215199,0.423893050508164,0,0,0,0,0,0,-0.0443330247867434,0,0,0,0,0,0,0.269933847382278,0,0,0
X600999.CH.EQUITY,0,0,0,-0.0814602238113658,0,-0.130531008098083,0,0,-0.0717130587722412,-0.0398708330393821,0.0831565925217565,0.0947765193062669,0,0.0386171958202333,0.172721182332293,0,0.086285499861501,0,0,0,0,0,0,0,0,0,0.592935773436248,0.139811890093826,0,0,0,0.131907994635483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0493727083007511,0.233022117971787,0,0.105461834745594,0,0,0,0,0,0.0624252809480956,0.100165615809937,0,0,0,0,0,0,0.0808956424667531,0,0,0,0,0,0,0.101141563633648,0,0,0.124230459790969,0,0,0,0,0,0,0,-0.115191546479965,0.079156354211536,0.244804722163749,0.0172369781926892,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0.148949854008907,0,0,0,0,0,0,0,0,0,0.0958460723143803,0,0,0,0,0,0,0.0563002659298848,0,0,0.237959283652508,0.0308584206600962,0,0,0,0,0,0,0,0,0,0,0,0,0.243976883380216,0,0,0,0,0,0.00976427578926397
X2891.TT.EQUITY,0,0.292278558830935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083153159812117,0,0,0,0,0,0,0.204988156940158,0,0,0,0,0.217333285348134,0,0.0540237120997828,0,0,0,0.245154979021082,0,0,-0.383170102804346,0,0,0,0,0.0273223163537498,0,0,0,0,0.200506162674912
X000776.CH.EQUITY,0,0.0265467297433252,0,0,0,0.0506783919464908,0,0,0,0,0,0,0.0837973601021921,0,0,0,0,0,0,0,0,0,0,0,0,0.424709896325784,0,0.159509141882666,0,0.0227729049005166,0,0,0,0.149329675804651,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2886.TT.EQUITY,-0.0436028257585778,0,0,0,0,0,0,0,0,0,0,0,0,-0.185911832957339,0.0316582301232905,0,0.0983286650847389,0,0.0793424510610233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.843448013523048,0.0973116704165862
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0746240511099415,0,0,0,0,0.0693432543526707,0.169064207747211,0,0,0.46414573399216,0,-0.0477915029676908,0.0177882215263496,0.0859508144702629,0,0.00991388583122299,-0.0280438111309981,0,0,0,0,0,0.0107102073196373,0,0,0.234691186548192,0,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0.322441285241147,0,0,0,0.0618875371868618,0.236102842272574,0,-1.01048009893734,0,0,0,0,0,-0.0129339231972242,0,0,0,0.128642583230688,0.115579391954186,0,0,0,0,0.0572377940888111,0,0,0,0,0,0.0203725892133025,0,0.342649938997922,0,0,0.32779579658805,0,0,0,0,0,0,0,0,-0.0390011361229414,0,0,0
X601009.CH.EQUITY,0.129396574894211,0.0893182377848428,4.33680868994202e-19,0,0,0,0,0,0,0.078238490830626,0,0,0,0.5567188561707,0,0,0,0,0,0,0,0,0.144649750627271,0,0,0,0,0,0,0.017830124123369,0,0,0,0,0.173985850853307,0,0,0,0,0,0.111915743407965,0,0,0,-0.20925845110337,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0981361384855184,0,0,0,-0.0993549973054532,-0.0613425679356792,0,0,0,0,0,0,0.148735637951145,0,0.19613168770164,0,0,0,-0.0779921682929613,0.109014794983863,0,0,0,0,0,0.165298795742603,0,0,0.0954528077239745,0.0735573717509324,0,0,0,0,0,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446382905501639,0.0197241558609075,0,0,0,0,0,0,0,0,0,0,0.0909484395795205,0,0.179572901599839,0,0.0852061926378349,0,0,0,0.224799687504475,0,0.117140866644038,0,0.180573351308887,-0.0207723216324041,0,0,0.137775198623091,0,0,0,0,-4.33680868994202e-19,0.0397665085782054
X2892.TT.EQUITY,0.018723258459962,0,0,0,0,0,0,0,0,0,0,0,0.139378358465362,0,0,0.11079763901676,0,0,0,0.134578155752369,0,0,0,-0.0662935524388317,-0.0682931778236094,0,0,0,0,0,0,0,0,0.087306074135187,0.0131583846645849,0,0,0,0.0368374561398909,0,0.696289167079237,-0.0903175412098021,0,0,0.0687403746779383,0,0,0
X5880.TT.EQUITY,0,0,0,0,-0.0491913948312721,0,0,0,0,0.636526040567147,0,-1.73472347597681e-18,0,0,0,0,-0.0265854482196053,0,0.0162358657165279,0,0,0,-0.468496288450995,-8.67361737988404e-19,0,0,0,0,0.0289011129972256,0,0.1350877034198,0,0,-0.115145824230567,0.611783378640617,0,0,0,-0.197723048636047,0,0.438634626479117,0,0,0,0,0.0373836515324003,0,0
