,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,X2891.TT.EQUITY,X002736.CH.EQUITY,X601916.CH.Equity,X601009.CH.EQUITY,X601881.CH.EQUITY,X601236.CH.EQUITY,X2884.TT.EQUITY,X600919.CH.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY
X600030.CH.EQUITY,0,0,0,0,0,0,-0.0309807227726891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0832070739777529,0,0,0.030855568934727,0,0,0.346031630017025,0,0,0,0,0,0.137403478528999,8.67361737988404e-19,0.345608616219641,0,0,0,0.0747166018123056,0,-6.93889390390723e-18,0,0,0,0.00969645635182777,0,0,0,0
X000001.CH.EQUITY,0,0,0.438854986801724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196488483445396,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.207357662837936,0,0,0.152307176075812,0,0,0
X601601.CH.EQUITY,0.0258868708096411,0,0.112980189467834,0,0,0.0614390405841482,0.0813086482142533,0,0.105201367257124,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.373897477629195,0,0,0,0,0,0,0,0,0,0,0.0491317462095945,0,0,0,0,0,0,0,0.107596670186727,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0.00921881305274962,0,0,0.128754779698822,0,0,0,0,0,0,0.241745035482016,0,0.146819206377128,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0563713106120261,0,0,0,0,0,0,0,0.178594323311055,0,0.186942649445699,0,0.0315763048093312,0,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0.0409280153603796,0,0,0,0,0,0,0,0.194581648135622,0,0,0,0,0,0.176335571078257,0,0,0,0,0,0,0,0,0,0,0.236713828681958,-1.73472347597681e-18,0,0,0,0,0,0,0.0224165764886268,0,0,0,0,0,0,0.253439285069819,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0.107037837669019,0.338593617722561,0,0.130061525685871,0,0,0,0,0,0,0.192407618397807,0,0,0,0.497515695861798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.183489338671933,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,-0.0784321596902543,0,0,0,0,0,0,0,0.353943030948831,0,0,0,0,0,0.31033993876363,0,0,0,0,0,0,0.112161384585803,0,0,0,0,0,0,0.0825929564080571,0,0.0483367294670585,0,0.0973827442448607,0,0,0.0757831701639173,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.180852585710095,-0.139879428145859,0.0775450850983013,0,0,0,0,0.0573247422252803,0,0,0,0,0,0,0,0,0,0,0.623479539266831,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410074871365141,0,0,0.0146786770544778,0
X601998.CH.EQUITY,0,0.147245955225566,0,0,0.0704529684557463,0,0,0.0126848517515382,0.0294067960281126,0,0.0797851520174774,0,0.0875251844345094,0,0,0,0,0,0,0,0,0,0,0,0.128011018833873,0,0,0,0,0,0.0188194416168275,0,0,0,0.389243278723395,0,0,0,0,0,0,0,0.0544613511192364,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.0608921554854497,0,0.317587653824606,0.107116755035087,0,-0.236485367156384,0,0,0,0,0,0,0,0,0,0.249432152329266,0,0.0726463581036366,0,0,0,0,0,0.204947669023843,0,0.00314447563341803,0,0,0,0,0,0.116527328723297,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0.110270801787364,0,0,0.0405007759213186,0,0,0,0,0,0,0.313649248786457,0,0,0,0,0,0,0,-0.0190350411539609,0,0,0.255505492431285,-0.0197218273853492,0,0,0,0,0,0,0,0,0,0,0,0,0.114542644800872,0,0,0,0,0,0,0,0.00740984430131866,0.0191698747857616,0,0.166214169374601,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764411615820807,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0.136776935843153,0.100082682402682,0,0,0.0430511314123414,0.0561920805993316,0,0,0,0,0,0.313751319353687,0,0.0883866637038428,0.0883305975936792,0.0481604806379708,0,0,0,0.00584818449146321,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0.134233612233768,0.328215245977451,0,0,0,0,0,0.292077629699084,0.0568899265372137,0,0,0,0.0757419063903148,0,0,0.0876310387546712,0,0,0,0,0,0,-0.19695639391651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514040722650655,0,0.216966219143617,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0101016033287307,0,0,0,0.299547998518701,0,0,0,0,0,0,0,0,0.0425740936501555,0,0,0,0,6.16567547391356e-05,0,0,0,0,0.0497919585701909,0.134143836273895,0,0,0,0,0.367069756823783,0,0,0.11865456486937,0,-3.46944695195361e-18,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0635417364343434,0,0,0,0,0.0275890755027707,0,0,0,0.0684134177254487,0,0,0,0,0,0,0.482807644560546,0,0,0,0,0.046490140604953,0,0,0,0.00521098771171097,0.171446583501146,0,0,0,0.189253471965071,0,0,0,0,0,0,0,0,0,-0.0979812835196241
X300059.CH.EQUITY,0,0,0,0,0,0,0.105889596666306,0,0,0,0,0,0,0,0.482894638856278,0,0.141743838450455,0,0,0,0,0,0,0,0,0,-0.156821327634877,0,0,0,0,0,0,0,0,0,0,0.0434304419579193,0.00331272679303571,0,0,0,0,0,0,0.424498330074598,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0266722673779029,0,0,0,0,0,0.244344573794488,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521308916367664,0,0,0,0,0,0,0,0,0.00905853873069987,0,0.10411754562185,0
X601336.CH.EQUITY,0,0,0,0,0,0.0189604673364942,0,0,0,0,0,0.0923441779045938,0,0,0,0.231177329561756,0.219803298511949,0,0,0,0,0,0,0,0,0,0.0225772773679227,0,0.0896946107697956,0,0,0,0,0,0.0217205068535901,0,0,0,0,0,0,0.164159112750628,6.93889390390723e-18,0,0.107674653083147,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0476311593849766,0,0,0,0,0.138446506414211,0,0,0,0,0,0.0508989221503424,0,0,0.0889920370728304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320684395826793,0.587428503066071,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0.0393042665827025,0,0.0535574775063547,0,0,0,0,0,0,0.0222849938671484,0.304456350352957,0,0,0,0,0,0,0.0146759656729037,0,0,0,0.165376089516849,0,0,0.0272859802071472,0,0.0241772844829581,0,0,0,0,0.207642572388389,0,0,0,0.0924252726084147,0,0.0145161287469914,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,2.76465023087303e-05,0,0,0.0769752302980527,0,0,0.0984412839193535,0,0.0327347461892284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294332157902321,0,0,0,0,0,0.269838105645101,0,0,0,0,0.223116991920933,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0804808073877456,0,0.309819866170339,0,0,0,0,0,0,0,0,0,0,0.198765961001111,0,0,0,0.0216983349733286,0,0,0,0.283938671132167,0,0,0,0,0,0,0,0,0.0134777230486373,0,0.0534219669041013,0.0624175593125737,0,0,0,0
X600015.CH.EQUITY,0,0.147552192954449,0,0,0,0,0,-0.100106478697611,0,0.00390444863604673,0,0.379455513355316,0.198089366631036,0.0714036584362856,0,-6.93889390390723e-18,0,0,0,0,0.110355575751593,0,0,0,0.0147559462302495,0,0,0,0,0,-0.232624806166407,0,0,0,0.186901093452919,0,0,0,0,0,0.146864004718809,0,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0.259762435152223,0,0,0,0,0,-1.38777878078145e-17,-0.194937881144274,0,0.0638166471971441,0.0377051391591519,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414654078700031,0,0,0,0,0,0,0,0.252005816845797,0,0,0,0,0,0,0,0,0,0.103667964163772,0
X2886.TT.EQUITY,0,0,0,-0.0723479653776071,0,0,0,0.0590122267098525,0,0,0,0,0,0,0,0,-0.156068493886639,0,0,0,0.0713010960862412,-0.0195542723546865,0,-6.93889390390723e-18,0,0,0.133615402420845,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0341441267688176,0,0.301583018141852,0,0,0,0,-0.0155529376055447,0,0,0,0.510541030354851,0,0.0657027091810393,0.0109264075364262
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189387057044576,0,0,0,0,0,0,0,0.059286284572509,0.0120551650054738,0,0.114475239299622,0,0.0118950361403922,0.369518718367797,0.0152872083670768,0.0222286578640623,0,0,0,0,0.144865104757041,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,-0.013322217141152,0,0,0,0,-0.0881587112089186,0,0.0324444881952815,-0.230247095911856,0,0,0.0762105904772138,-0.0157926227784684,0,0,0,0,0,0,0,0,0,0,-0.0123790226814406,0,0,0,0.34550385928589,0.103301061632984,0.0278383615538308,0,0,0,0,0,0,0,0,0,0.414088032080711,0.212769072570844
X002736.CH.EQUITY,0,0,0,0,0,0,0,0.0704553304501579,0,-0.103638992908678,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0.0103080269781998,0,0,0,0,0,0,0.536550873091902,0,0,0,0.128178346351541,0.161988163357429,0,0.145488916167573,0,0,0,0,0,0,0,0,0,0.0179336150679625,0,0,0,0
X601916.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.239234772974172,0,0,0,0,0.149317929154652,0.238851741983885,0,0,0,0.361376442736746,0,0,-8.67361737988404e-19,0,0,0.009967390442966,0,0,0,0,0,0,0,0,0,-0.00435181809293501,0,0,0,0,0,0,0,0,0,0,-0.0223810348160665
X601009.CH.EQUITY,0,0,0.0170735057302091,0.0417385692016824,0,0,0,0,0,0,0,0,0.0456257350290407,0,0,0.1690574695728,0,0.139297429055743,0,0,0,0,0.0839233361712448,0,0.093774963619265,-6.93889390390723e-18,0,0,0,0,0,0,0.0350032477928138,0.0551416189385891,0,0,0,0,0,0,0,0,0.233360983979508,0,0,0,0,0,0,0
X601881.CH.EQUITY,0,-0.195245125439415,0,0,0,0,0,0,0,0.0448345081239568,0,0,0,0,0.321455937973243,0,0,0,0,0,0,0.154841441240136,0,0,0,0,0,0,0.00880534769468377,0.221364020169274,0,0,0,0.09758636270591,0,0.149787018594564,0,0,0,0,0,0,0,0,0,0.134171889640514,0,0,0.0751562228778907,0
X601236.CH.EQUITY,0,0,0,-0.134577346958513,0,0,0,0,0.0272080420226644,0,0,0,0,0,0,0,0,0,0,0,-0.174239666704931,0,0,0,0,0.134809278365465,0.0229768467926209,0,0,0.685212668771786,-0.0535249698217913,0,0,0,0,0,0,0,0,0,-0.00575763138382493,0.120771818562745,0,0,-3.46944695195361e-18,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,-0.194014495753846,0,0,0,0,0,0,0,0.221929140842147,0,0,0,-0.103950517308076,0,0.0827160492612133,0,0,-0.00894301906355193,0,0.279701366785023,0,0,0,0,0,0,0,0,0,0,0,0.0909871167877162,0,0,0,0,0,0,0.0504190549727475,0,0,0.466774697398656,0.194536692691657
X600919.CH.EQUITY,0,0,0,0,0.0593416938700298,0,0,0,0,0.00493537521298578,0.0480101467838466,0,0.028992752850433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103511994340048,0,0,0.0064570988641218,0,0,0.12304758479853,0,0,0,0,0,0,0,0.171005407594156,0.280489684913426,0,0,0,0,0,0
X2892.TT.EQUITY,-0.0439310479001867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0605773468607177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131263878722455,0.0751441224645576,0,0.34709486868641,0,0,0,0.0574499584963145,0,0.395305258590852,0,0,0.257529122375864
X5880.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194218327831251,0.0829896872084064,0,0,0,0,0,0,0,-0.000125602112240436,0,0,0,0,0,0,-0.0398823333385916,0,0.0143643547245177,0.144735228562203,0,0.469887925920894,0,0,0,0,0,0.233879236516484,0,0.0767215286296209,0
