,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2891.TT.EQUITY,X601916.CH.Equity,X2886.TT.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X2884.TT.EQUITY,X601901.CH.EQUITY,X601077.CH.Equity,X600958.CH.EQUITY
X601998.CH.EQUITY,0,0,0.0479954643455475,0,0,0,0,-0.0968936187397759,0,0,0,0.0479146219682293,0.040306400193789,0,0,0,0,0,0,0,0.438979941360819,0,0,0.067927047580439,0,0,0,0,0,0.0989853445772909,0,0,0,0,0.0467319499458216,0,0,0,0,0.047151878454937,0,0.0641957597540058,-0.0305624044201537,0,0,0.0568303358118012,0,-0.0854347202498568,0,0
X600016.CH.EQUITY,0,0.125798234232034,0,4.33680868994202e-19,0,0.1071124829167,0,0,0,0.0043828019562445,0,0.167670906202076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24057079805108,0.131741373870035,0,0,0,0,0,0,0,0,0.133107899030324,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.59624903018433,0.0422198486877691,0,0.315112593295434,0.0467419175788215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0912246110339915,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.335011506907824,-0.061223437980187,0,0.11801424129097,0,0,0,0,0,-0.0236543259021806,0,0.051617181678128,0,0,0.36185429793973,0.109045517893389,0,0,0,0,0,0,-0.0812210817130584,0,0,0,0,0.0895969264625579,0,0,0,0,0,0.0563501660501817,0,0,0.11505416786623,0,0,0,0,0,0.0631550291090253,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,-0.0225476059293031,0,-0.0325968108507392,0,0,0,0,0,0.220114524863441,0,0,0,0,-0.000303391998426541,0.0819991849964333,0,0,0,0,0,-0.020978259787445,0,0,0,0.102821293043231,0,-0.148401329626124,0,0,0,0,0.125273346776171,0,0,0,-0.118318600839767,0,0,0,0,0.51507744065679,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0.0714208403885597,-0.0539755472325316,0,0,0,0.0261259159677465,0,0.0760368461767087,0,0.0791653311519852,0,0,0,0,-0.211920334923199,0,0,0.0926170666012337,0.0484056433767061,0,0,0,0.235273851895277,0,0,0,0,0,0,0.501900764619016,0.00947905499740297,0,0,0,0,0.0654080779909136,0,-0.0554244990420073,0.0142751521507792,0.146580542467311,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0843370954590364,0,0,0,0,0,0,0,0,0.512929230014045,0,-0.542564544211596,0,0,0,0,0,0,0,1.73472347597681e-18,0.0709807306678655,0,-0.0523520181390903,0,0,0,0,0,0,0,0,0.476319380876526,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19
X002142.CH.EQUITY,0,0.384923971541684,0,0,0,0,0.152956349010467,0,0,0,0.0278094536199002,0,0,0.211308951826857,0,0,0,0,0,-0.0482043307321853,0,-0.0818225327543763,0,0,0,0,0,0,0,0.255502160570161,0,0,0,0,-0.231136988279481,-0.27786439703829,0,0.0821055920075504,0,0,0,0,0,0,0,0.265553674691162,-0.105907833693471,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0.12967188713121,0,0.0588332475497707,0,0,0,0,0,0,0,0,0,0,0,0,0.0186522952499831,0,0,0.121936540475873,0,0,0.230938113603572,0,0,0,0,0,0,0.433971279298692,0,0.0310053496408401,0,0,-0.0740782801706338,0,0,0,0,0,0,0,0,0.134753242605407
X600837.CH.EQUITY,0,0,0.059944454891703,0.0937525653186855,-0.0503274723053825,0.0436804839434636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107202804784642,0,0.834582150089893,0,0,0,0,0,0,0,0,-0.0409566298994623,0,0,0,-0.0361426940587883,-0.0122940312670248,0,0.0226659729946243,0.0260810037058972,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,-0.0286940533873236,0,0,0,0,-0.136892829681963,0,0,0,0,0,0.196261670605036,-0.0700571857793105,0.0716109811328745,0,0,0,0,0,0,0,0,0,0.0413868433267799,0,0,0,0,0,-1.38777878078145e-17,0,0.318508273107059,0,0.254075704983406,0.044250965352543,0,0,0,0,0,0,0,0,-0.20433810379675,0,0.0860806263166527,0.204113147897085
X601229.CH.EQUITY,0,0,0.374002725577946,0,0,0,0,-0.0581389059818404,0,0,0,0,0,0,0,0,0,0,0,0,0.314966653540821,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.119838113891936,0,0,0,0,0,0,0,0.218228550439777,-0.109704639850288,0,0,0,0.0944066411944025,0,0,0.101456574611557,-0.185056071347717,0
X2882.TT.EQUITY,0,0,0,0,0.114246871422989,-0.102003436021065,0.0517954569687921,0.0892210716700648,0,0,0,0,0,0,0.0697576686421394,0,0,0,0,0,0,0,0,0,0.0094508726792753,0,0,0,0,0,0,0,-0.0174618182850433,0,0,0,0.37106931315508,0,0,0,0,0,0,0,0,0,0.139022382453231,0,0.127708877281535,0
X000166.CH.EQUITY,0,0,0,0,0,0.0772420873495924,0,0,0,-0.0146696067864603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0629164173559729,0,0,0.111530331665416,0,0,0,0,0.229844145750001,1.73472347597681e-18,0,0,-0.0306757730694309,0,0,0,0,0,0,0.487166801182395
X601169.CH.EQUITY,0,0.0547148139407661,0,0,0,0.075704728818745,0,0,0,0,0,0.356468574750424,0.24893222091404,0,0.207020110038418,0,0,0,0,0,0,0,-0.0386643982112886,0,0.0696578455668116,0,0,0,0,0,0.0943685656003259,-0.0228117824802112,0,0,0.160853916488099,0,0,0,0,-0.0769067645864585,0.0535864177959472,0,0,0,0,-3.46944695195361e-18,0,0,0,0
X600015.CH.EQUITY,0,0,0.0475963788034493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463786667822575,1.73472347597681e-18,0,0,0.184900647739512,0.069508513178961,0,0,0.0510297297412196,0,0.169898923453806,0.00789373713936258,0,0,0.18824554625265,0,0,0.0840045646711213,0.0372886085117664,0,0,0,0,0,0,0.133486073364693,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0825752938723194,0.0961823477919578,0,0,0,0,0,-0.091375829495984,0.395882171866207,0.0979397631396806,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137157314675617,0,0,0,-0.205120010546755,0,1.73472347597681e-18,0.380232508282511
X2881.TT.EQUITY,0.0660922481121479,0,0,0,0,0,0,0,0,-0.0555593962866126,0,0,0,0,-0.105469217660421,0,0,0,0,0,-0.105222098544002,0,1.38777878078145e-17,0,-0.198605998611588,0,0,0,0,0.498167158186353,-0.0797520714951401,0.488427564049887,0,0,0,0,0,0,0,0,0.139425145617865,0,0,-0.168009273770763,0,0.076492560091053,0.0743409816431297,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475296184665479,0.169368368412605,0,0,0,0,0,0,-0.0639605397995052,0,0.0999673276987441,0,0,0,0,0,0,0,0,0,-0.0736028532539201,0.215606881930768
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179876671531492,0,0.205865608673758,0,0,0,0,0,0,0.0496224468147189,0,0,0,0,0,0,0,0.3479412427513,0,0,0,0,0.0505370915193346,0,0,0,0,0,0.0362202905733276,0.315001869911852,0,0,0.0155012974904084,0,0
X002736.CH.EQUITY,-0.0283161360176661,0,0,0,0,0,0.0682357867211945,0,-0.0289490471254218,-0.189740881233838,0,0,0.0329726363193237,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0232109732132179,0.0149794800909387,0,0.240662880034997,0,0,0,0,0.261241168382392,0,0,0,-0.0354481768844453,0,0,0,0,0,0,0,0,0,0,0,0.0616486188090667,0.234339579095248
X2891.TT.EQUITY,0,1.38777878078145e-17,0.23410935708747,0,0,0,0.128679618393525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0968845329441963,0,0,0,0.103536009087836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.540660537128489,-0.0842510258196461,0,0,0.162186341645138,0,0.0435093152472413,0
X601916.CH.Equity,-0.101386818826024,0,0,0,0,0.178896889156261,-0.776259606214857,0,0,0,0,0,0,0,-0.285094710509213,0,0,0,0,0.387191995912873,-1.38777878078145e-17,0.0243433821119781,0,0,0.328256544987592,0,0,0,0,0,0,0,0,0,0,0,0.584777557719177,0,0,0.369880869628965,0,0,0,-0.129445586849831,0,0,0,0,0.142674001832795,0
X2886.TT.EQUITY,0.367812643414805,-0.085571395512576,0,0,0,0,0,0,0.0691711230716177,0,-0.0953216569753944,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.234097460097348,0,0,0,-0.0605931858617742,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.230537526050693,0,0,0,-0.264600597408364,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0317091431905196,0.25865920369092,0,0,0,0,-0.16213682679405,0,0.221180519744112,0,0,0,0.214717896404974,0,0,0.0937595685643186,0,0,0,0,0,0.036740325647841,0,0,0,0,0,0,0,0,0.0943260998991186,0,0,-0.230277576741638,0,0,0,0,0.0150247201547214,0,0.251919502049186
X600919.CH.EQUITY,0,0,0.123012820324512,0.0456134004888855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532778993950443,0,0,0,0,0,0,0,0,0,0.0351659116319539,0.0915805667436207,0,0,0,0,0,0,0,0,0,0.0379191392068299,0,0,0,0,0.0126876975914694,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.158726992500486,0,0,0,0.0311733334878111,0,0,0,0,0,0.186672102048747,0,0.0681740199476833,0,0,0,0,0,0,0,0,0,0,0,0.0400713164295525,0.0847047763841922,0,0.043582235454586,0,0,0,0.247958137863124,0,0.140967581503123,0,0,0,0,0,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0.176541479680692,0.0213146616550692,0,0,0,0.0230650711718314,0,0,3.46944695195361e-18,0,0,-0.195326976666701,0,0,-0.127985260721011,0,0,0.0619906809866463,0,0,0,0,0,0,0.0976428817410867,0,0.00426621790018333,0,0,0,0.309932171635875,0,0,0.19353778651399,0,0.285480604371272,0,0,0.036415080893806,0,0,0,0
X601901.CH.EQUITY,0,0,0,0,0,0,-0.0523636521927516,0,0,0,0,0,0,-0.148881313067048,0.0708850559169965,0.100251842222751,0,0.395269508444819,0,0,0,0,0,0,0,0,-0.0806941609908856,0,0,-0.0428835545809745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0977335590506134,-0.0283162208595376,0,0,0.117142603667
X601077.CH.Equity,0,0,0,0,0,0,0,0,-0.30972824309618,0,-0.0741799837884505,0,0.115718084938725,0.0453974250055527,0,0,0,-0.0477938961165726,0,0,0,0.125731121039075,0,0,0.0170932588141173,0,-0.0384112565350882,0,0,0,0,0,0,0,0,0.0289571596531942,0.0958272616604461,0,0,0.369023220562517,0,0,0,0,-0.154416273809525,0,-0.127432232261006,0,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0329375493369829,0,0,0,0,0,0,0,0.0509209702332909,0,0,0,0,0,0,0,0,0.198413334826986,0,0.187033527037146,-0.0669309304217814,0,0.139916619321389,0,0,0.14079635957028,0,0.0896778024619532,0.124261594902288,0,0,0.025892204388991,-0.00606817625718566,0.106323511274633,0,0,0,0,0,0
