,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X601788.CH.EQUITY,X2891.TT.EQUITY,X601009.CH.EQUITY,X601916.CH.Equity,X2884.TT.EQUITY,X601696.CH.Equity,X601236.CH.EQUITY
X601601.CH.EQUITY,0,0,0,0,0.306794868502808,0.0647337796574894,0,0,0,0,0,0,0,0,0,0,0,0.444517666997766,0,0,0,0,0.0499967047057769,0.0323489853118927,0,0,0,0,0,0,0,0.0502969755483568,0,0,0.220546643805102,0,-0.175181335058482,0,0,0,0,0,0.0212756785813804,0,0.0466305425307856,0,0,0,0.102835602729226,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,-0.130921277259125,0,0,0,0,0,0,0,0,0,0,0,0,0.0320922015302905,0.267850454405951,0,0,0,0,0,0.0500236481307615,0,0.0634350991926656,0,0,0,-0.261990357459912,0,0,0,0,0,0.00272634091288323,0,-0.0722507510903874,0,0.651218852730097,0,0,-0.0847062990947895,0,0
X601998.CH.EQUITY,0.208042557373527,0,0,0,0,-0.0865524549493336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226705323720849,0,0.006561058861265,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232853460364137,0,0.481303636453267,0,0,0.0168355976668277,-0.0651601154709119,0,0.211000631506948,0,0,0,0.0274940228070718
X2388.HK.EQUITY,0,0,0,0.00319830164208612,-0.0962072042047648,0,0,0.395884934870514,0.0815775229223392,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.231257347727435,0,0,0,0,0,0,0,0,0,0,0,0.170914384595666,0,0,0,0,0,0,0,-0.0132852924977399,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0.0455381174941743,0.222685193307276,0,-0.146931244327371,0,0.14523727363473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.226298038510417,0,0,0,0,0,0.622438796656884,-4.33680868994202e-19,-0.0932307911334951,0,0,0,0,0,0,0,0,0.154666199235768,0.0508575924925486,0.157105689251445,0,0,0.0413276261363754,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.184021876040082,0.501887735190016,0,0,0,0,0,0,0,0,0.0990145182138017,0,0.00677264886281611,-0.0502124967033248,0.0624449442659351,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.255239171945119,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319093745270043,0.289207566384761,0,0.211894572576405,0,0.00351298587714804,0.0119599596333837,0.0120384253907452,0,0,0.138640298399784,0,0,0,0.0688521259851365,0,0,-1.73472347597681e-18,-0.153074788629227,0,0,0,0.042855348542952,0.0111787957213519
X267.HK.EQUITY,0,0.00406379308736528,0,0,0,0,0,0,0,0.182948836808007,0,0,0,0,0,-0.0566585556339134,0,0,0.029068937161761,0,0,0.465877878165708,0.0910450771199234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.098647784008659,0,0.399767647528473
X601818.CH.EQUITY,0,0,0,0.0847525210255411,0,0,0.0298146114586512,0,0,0,0,0,0,0,0,0.0528659995554964,0,0,0.0327015833909766,0,0,0,0,0,0,0.198958482061328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224077932144114,0,0,0.0950706490478352
X601688.CH.EQUITY,0.0569540114620443,0,0,0,0.0258470718824019,0,0,0.0494367644665003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185077751154157,0,0,0,0,0.245257466313262,0.444839838360408,0,0,0,0,0.00979540725086233,0.0290056560563184,0.0622021605670862,0,0,-6.93889390390723e-18,0,0.0519784630653975,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,-0.0767945715007823,0,0,0,0,0,0,-0.0646390028353538,0,0,0,0,0,0,0,0,0,0,0.0502134506746208,0,0,0,0,0,0,0,0,0,0.264405905286691,0,0,-0.017068052739875,0,0,0,-0.0153067309604318,0,-0.038982021466681,0,-6.93889390390723e-18,0,-0.0580618540442747,0.148807548239175,0,0,0,0.558639684815098,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0153237047692578,0.01736394954933,0.182594708400843,0,0,0.022798551072159,0,0,0,0.0237342994710922,0,0,0,0,0.0491906796202663,0.0923573229171496,0,0,0.485831013205392,0,0,0,0,-0.0434922749398867,0,0,0,0.0217927613134227,0,0,0,0.110771925141504,0,0,0,0,-0.012086850100413,0,0,8.67361737988404e-19,0.0824645883690955
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151658655752289,0,0.142859084838241,0,0,0,0,0,-0.193090705119476,0.094629349585039,0,0,0.249204408274603,0.0581278001697789,0,0,0,0.0565662047674091,0.0556956552446851,0,0,0,0,0,0,0.0583815346647556,0,0,0,0,0,0,0,0,0.214740044885164
X601336.CH.EQUITY,0,0,0,0,0.0923312891733104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378637889170063,0,0,0,0,0,0.188473139192478,0,0,0.204216932551023,0,0,0,0,0,0,0,0.018938019037559,0.161153234058748,-1.38777878078145e-17,0,0,0,0.0549788940465511,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,-0.102889362826121,0,0,0.0580848959322698,0.16775868663486,0,0.129653208977696,0,0,0,0,0,0,0,0.0561245608676403,0,0,0,0,0,0,0,0.015844285546115,0,0,0.245855991652935,0,0,0,0,0.0199273589050174,0,0,0,0,0.0263025877532853,0,0.177353534065951,0,0.0681059724808329,0.233831093263453,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0200728843247712,0,0,0.202047682420198,0.349195189791566,0.0434795930401889,0.0769512386016623,0,0,0,0.060701944756884,0,0.0325905920076636,0,0.0560899312091226,0,0,0.0355142067500456,0,0,0.0602996651985716,0,0,0
X2882.TT.EQUITY,0.034716885636874,-0.0540776802393484,0,0,0,0,0,0,0,0.192103570356586,0,0,0.397500171191588,0,-0.097246073588315,0,0,0,0.32915650101961,0,0,0,-0.125297966657579,0.112202618337905,-0.00807130640313946,-0.105958980171304,-0.12789299828478,0,0,0,0,0,0,-0.0657757488049509,0,-0.0402798677479896,0,0,0.756376115374985,0,0,0,0,-0.0807718228242108,0.0226993701301751,0,0,0,0,0
X601229.CH.EQUITY,0.301314890351609,0,0.231665459218689,0,0,0.109134009204493,0,0,0.253147589074337,0,0,0,0,0,0,0.113959624216013,0,0,0,0,0,0,0,0,0,-0.141878546180805,0,0.00957878695549523,0,0,0,0.155509235561377,0,0,0,0,0.0286592261122522,0,0,0,0,0,0,0,0,0,-0.372282655271005,-0.0442089584587117,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,-0.0412024530749713,0,0,0,0,0,0,0,0,0,0,0,-0.00277939502093417,-0.196999971346226,0,0,0,0.0568801945129473,0.295994061063986,0,0.0382141881380739,0,0.0531163135261559,0,0,0,0,0,0.106017944041118,0.0551776210030292,0,0,0,0.108186987096198,0.0950066164758832,0,0,0,0,0.0526409076786584,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436441831938614,0,0.170472084479447,0.0671560279028455,0,0,0,0,0,0,0.114423856353676,0.00283141592416629,0.18788327205355,0.111632554370959,0,0,0.0249885594872519,0,0,0,0,0,0,0,0.00382702658476776,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,-0.0367772506816024,0,-0.0480881635138311,0,0,0,0,0,0,0,0,-0.119140713594424,-0.30633977519442,0,0,0,0,0,0,0.138903873220047,-0.0271022474120585,0,0,0,0,0,0.198375780110713,0.212810387543112,0.640502188501087,0,0,0,0,0,0,0,0,0,0.126582972102891,0.0154218592086443,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.737285214287538,0.0555257815035161,0,0,0,0,0,0.00386639638300589,0,0,0,0,0,0,0.109815618962429,0,-0.0123096752262111,0,0,0,0,-8.67361737988404e-19,-0.0496454237619294,0,0,0,0.0353175173287042,0,0,0,0,0,0,0,0,0,-0.0183160982742075,0,-0.00883212143729505,0,0,0,0,0.0760750163288113
X601881.CH.EQUITY,0.0475404640905901,0,0,0,0,0,0,0,-0.0941287290416158,0,0,8.67361737988404e-19,-0.0678987540553816,0.0267826450524394,0,0,0,-0.0317865100492732,0,0,0,0,0,0,0.0778118059722219,0,0,0.0943471349064466,0,0,0,-8.67361737988404e-19,0,0.485533325891582,0.0455379876323586,-0.00963966112205134,0.00949757436906148,0,0,0,0,0,0,0,0,0,0.181095758088307,0,0,0.196851413030927
X600015.CH.EQUITY,0,0,0,1.38777878078145e-17,-0.0803069067233845,0,0,0,0,-8.67361737988404e-19,0,0,-0.0463642517648951,0,0.0672469182702963,0,0,0,0,0,0,0,-0.0191038597177249,-0.0205716024315042,0,0,0,0,0,0,0,0,0,0,0.0141253159749357,0,0,0.195995481519848,0.0155269253586054,0,0,0,0.262327334558639,0,0,0.628470027105857,0,0,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0.149393942619773,0,0,0.335468660545131,0.176569170043407,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.280946455860879,0,0,0,0,0,0,-0.0154481169208796,-0.195917019392171,-0.136653512500346,0,0,0,0,0.219673397016888,0,0,0,-0.306160290332446,0.141337464725137,0,0,0.141235121129725,0,0,0,0,0
X601788.CH.EQUITY,0,-0.116328787742591,0,0,0,0,0,0,0.153305282755886,0.0441352860369536,0,0,-0.134448863949097,0,0,0,0,0,0,0,0,0,-0.109433739907836,0,0.0971991171457487,-0.172508304981948,0,0,0.102619616436168,0,0.0138201442013128,0,0,0,0,0,0.0757184581898012,0.523360709985844,0.105878289184706,0,0,0,0,0,0,0,0.196821873440169,-0.0832036317185459,0.275974840594362,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.236204063145937,0,-0.232668483180627,0,0,0,0.845294128206002,0,0,0,0.180853388072273,-0.122960929978003,0.0746162842787518,0,0,0,0,0,0,0,0,0,-0.164931724577182,0,0,0.35076968800658,0,0,0,0.0670167891735328,0,0,0,0,0.124507637258403,0,0
X601009.CH.EQUITY,-0.134229579194828,0.0300139946438541,0,0,-0.0191429805850503,0,0,0.0978438821256663,0,-0.0345526819664098,0.014288141455862,0,0.0646352996342301,0,0,0,0.11165438260457,0,0,0,0,0,0,0,-0.183207583638446,-0.0425383211198867,0,0,-0.0390979522786977,0,0,0,0.0101557587106623,0,0,0.155153130202917,0,0,-0.00793303300555935,0,0,0.827238530556854,0,0,0,0,0,-0.0330624429104895,0,0
X601916.CH.Equity,0,0,0.31870233425158,0.360325110219927,0,0,0.0560573492113185,0,0,-0.0114148593106225,0.0193389129527543,0,0,0,0,0,0,0.107213000918683,0,0,0.0406681252839012,0,-0.0415383638756443,0,0,0,0,0,-0.0667760942043735,0,0,0.0924888686720621,0,0,0,0,0,0,0,0,0,0,0,0.0715638940422725,0.0700965363120841,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,-0.00383977471652028,0,0,-0.165396481471686,0,0,0,0,0,0,-0.179111811757024,0,0,0,0,0.102949650654899,-0.0725694045385037,0,0.161263024223143,0,0,1.01462944413574,0,0,0,0,-0.185212661954933,0,0,0,0,0,0,-0.0875024938804115,0,0,0,0,0,0,0,0.00556005518837439,0
X601696.CH.Equity,0,0,0,0,0,-0.0763513530808769,0,-0.0226241011359053,0,0,0,0,0,0,0,0,0,0,0,0.154885348434751,0,0,0,0,0.104371147540814,0,0,0,0.0316080778415389,0,0,0,0,0,-8.67361737988404e-19,0,0.181767822029365,0,0,0.122233785628135,0,0,0,0.124478636876702,0,0,0,0.100834137282298,0,0.222292247146049
X601236.CH.EQUITY,0,0,0,0,0,0,0.122661190668696,0,0,0,0,0,0.107126986600635,0,0,0,0,0,0,0,0,0,-0.128788513166923,0,0.263617061790979,0.0700419402709175,0.151316375348265,0.162459188528578,0,0.187434916734778,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133806830720873,-0.0312077583589136,0,0,0,0.159667947946144,0
