,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601788.CH.EQUITY,X601901.CH.EQUITY,X600958.CH.EQUITY,X2884.TT.EQUITY
X388.HK.EQUITY,0,0,0,-0.264560391147702,-0.108656158608074,-0.0287853137582842,0.160339101371134,0,0,0,0,0,0.0773337881616239,0,-0.0309129147192668,0,0,0,0,0.474416555001856,0,0,0,0,0,0,0,0,0,0,0,-0.00452960550175115,0.0163031471281387,0,0.156017220472756,0.080137216422131,0,0,0,0,0,0,0,-0.0681424788265092,0,0,0,0.283585058254437,0,0
X601658.CH.Equity,0,0,0,0,0.284152622557103,0,0,0,-0.246221672990809,0.232111962109936,0,0,0.0631810602971301,0,0.0540872963754662,0.354057997131409,0,-0.0682597844686368,0,0.389922848583707,0,0.070942431922325,-0.00128736926450267,0,0,0,-0.489317237892236,0,0,0,0,0,-0.0670181892185271,0,0,0,0,0,0,0,0,0,0,0,0.155080701942602,0.0437207734955861,0,0,0,0
X000001.CH.EQUITY,0,0.0659671398798517,0,0,0.025870404254418,0.0934115397457949,0,0,0,0.450080743094163,0.0938419427445337,0,0,0,0,0,0,0,0,0,0,0,0.550430264550756,0,0.00482634642003843,0,0,0,0,0,0,-0.050701821268317,0,0,0,0,0,0,0,0,0,0,0,-0.112630062338922,0.0961338980260534,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399462999767241,0.0590266049315575,0.00575420450752212,0,0,0,0,0,0,0,0.077473153510827,0,0.14694835870286,0,0,0,0.103393444205121,0,0,0,0.0818424107447122,0,0,0,0.120835385208694,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.282670792958496,0.139611921345532,0,0,0,0,0,0.0792367380892047,0.0562623979055682,-0.0243476931957,0,0,0,0,0,0,0,0.363330263159834,0,0,0.00899087088118453,0,0,0,0,0,0.0396871485743406,0,0,0,0.0744527009545392,0,0,0,0,0.0207290941893012,0,0,0,0,0,0,0,0,0,0,-0.14871890968867,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.0380361305609415,0.0525710943859036,0,0,0,0.0785647992800856,0,0,0.0959385420508433,0,0.293729843720789,0,0,0,0,0,0,0.280373625750391,0,0,0,0,0,0.0466421384542722,0.0326163490018195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.0928692869287622,0,0.096556252445108,0,0,0,0,0,0,0,0,0,0,0,0.444762217997304,0,0,2.23414209993424e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.0255038922167235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0.109985948616335,0,0,0.0564029902956711,-0.01926667887327,0,0,-0.0880265726820671,0,0,-0.0869665641053086,0.351748157405428,0,0,0,0,0,0,0.115871627647675,0,0,0,-0.128158341671934,0,0,0,0.0953772997457876,0,0,-0.108630601863658,0,0,0,0,0,0,0,0,0,0.16705025690934,0,0,0,0,0.189759942397054,0,0,0
X601319.CH.EQUITY,0,0,0,0.0163857243443972,0,0,0,0,0.0119558060925995,0,0,0,0.0513383841590803,0,0,0,0.0319626207818406,0,0,0,0,0,0,0,0,0,0,0.287530509493021,0,0.131590423502553,0,0,0,0.00867791957466724,0,0,0.384184430144102,0,0,0,0,0,0,0,0,0.0768028253694686,0.0963353679349561,0,0,0
X300059.CH.EQUITY,0,0.104154898368268,0,0,0,0.0121353574366888,0,0,0,0,0.0118795084341161,0,0,0.148465615475504,0,0,0,0,0,0,0,0,0,0,-0.127974393935614,0,0,0,0,0.0765314053007572,0,0,0,0,0,0.315032564349716,0,0.262571972126641,0,0,0,0,0,0,0,0,0,0.0559143943354061,0,-0.0219335896895518
X601998.CH.EQUITY,0.110341903865251,0,0,0.207594590267497,0.210730586064309,0,0.159091718728763,0.234833797890989,0,-0.261967909098153,0,0,0,0,0,0,0,0.015295358596462,0,0,0,0,0,0.0581498418419121,0,0.479409136676235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,1.0842021724855e-19,0,0,0,0.157252952463636,0,0
X2388.HK.EQUITY,0,-0.086146651430752,0,0,0,0,0,-0.0349895195298533,0.36876049328416,0,0.179930060054396,0.203718396575514,0.101437321151483,0,0.0287219847651514,0,0,0,0,0,0,0,0,0,0,0,0,-0.249202193108887,0,0,0,0.375879361155238,0,0,0,0,0,-0.0264541985275926,0,0,0,-0.298783158729351,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.464768216758916,0,0,-0.00517740444682496,0,0,0.0621772370040889,-0.0461422450078958,0,0.0153835538301126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188100514023942,0,0,0,0,0,0,-0.0578461360689498,0,0.022715170124682,0,0,0,0,0,0,-0.017094086036707,0.0816117935440304,0,1.0842021724855e-19,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259761992005177,0,0.0263789396849871,0,0,0.0246260392562205,0,0,0,0,0.0778815742881421,0,0,0.610956728923558,0.204395946360862,0,0,0,0,0,0,0,0,0,0,0,-0.264287342525066,0,0,0,0.120779409714931,0,0,-0.27941881553032,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0.652790035249484,0,0,0,0.0676598838325029,0,0,0,0,0,0,-0.0198659637826275,0,0.267226395852043,-0.0803079973449321,0,0,0,-0.0339985927445476,0,0,0,0,0.101620849316786,0,0,-0.111312188099364,0,0,0,0,0,-0.0746528974579403,0,0.240635083261953,-0.101811459348616,0,0,0,0.0796976158729248,0,0.121263022616583
X601818.CH.EQUITY,-0.0839146318067577,0.18735376236814,0,0,0,0,-0.0415644347330662,0,0,0.281999777035588,0,0,0,0,0,0,0,0,0,0,0.323904497821971,0,0.222525682078731,0.0177567981385123,0,0,0,0,0,0,0,0,0.112479608158853,0,0.162141507983552,0,0,-0.0633593791900752,0.0263939805006018,0,0,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0.000524243532556906,0,0,0,0,-0.085882284336332,0,0,0,0,-0.114201873932435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120401852635131,0,0,0,0,0,0.0486696506139866,0,0,-6.93889390390723e-18,0.08286660185259,0,0,0.178818480806665,0,0.360888248524713,0,0.181226360295568,0.0230261755540582
X601336.CH.EQUITY,0,0,0,0,0,0.747317541330162,0,0,0,0,0,-0.0579480107322401,0,0,0,0,0,0,0.25168059040435,0,0,0,0,0,0,0,0,0,0,0,0,0.158246494454127,0,0,-0.0316560990751185,0,-0.0881737247464481,0,0,0,0,0,0,0,0.0520815654771359,-0.038166871010376,0,0.0747550311670499,0,0
X601688.CH.EQUITY,0,0,0,-0.102773681675846,0,0.040404156955102,0,0,0,0,0,0,0,0.324765743807758,0,0,-0.0378968506013043,0.0042694289978277,0,0,0,0,0,0.310566335355566,0,0,0,0.105778544652973,0,0.371192681790547,0,0,0,0,0,0,0,0,-0.0954300553946776,0,0,0,-0.0880667726207459,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0.118269021365232,0,0,0,0.0198826987412042,0,0,0.32595459067476,3.46944695195361e-18,0.112834592536615,0.0345753611246584,0,0,0,0.0305048804127423,0,0,6.93889390390723e-18,0,0.0326647852928907,0,0,0.243303525555559,0,0,0,0,0.0318507519636425,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480839711883306,0,0
X600837.CH.EQUITY,0,0,-0.0885104735100928,0,0,0,0.00490340764939468,0,0,0,0,0,0,-4.33680868994202e-19,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0382566728538905,0,0,0,0,0,0,0,0.188325358146257,0,0,0,0.330059144446888,0,0.166916754767019,0,0.148723417669531,-0.0983273116695532,0,0.0190241257033538,0,0.0102150864494995,0
X267.HK.EQUITY,0.293445654096195,0.309622743743981,0,0.0138373653902698,0,0,0.0215772965537273,0,0,0,0,0,0,0,0.0815678058660466,0,0,0,-0.488294681633726,0,0,0,0.168213740663621,0,0,0,0,0.183021649511042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0.0282103679897793,0,-0.115014032717966,0,-0.317335452853047,0,0.145292702439346,0,0,0.0867122874863902,0,0,0,0,0,0,0,0,0,0,0,0.0348709331401637,0,0,0.0282375474879975,0,0,0,0,0,0,0,0,0.316363926420992,0,0,0,0,0,0,0,0.104912288042168,0,0.303916021139804,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0104382182302671,0.0272039659716663,0,0,0,0,0,0,0,0.177109246912757,0,0,4.33680868994202e-19,0,0,0,0,0,0.0553965288513182,0,0.0532336651033985,0,0.123730952363511,0,0,0.113665383810124,0,0.0272769605005248,-0.0929126610185484,0.214373376520915,0,0.157403448510096,0,0,0,0,0,0.0331284886258343,0.243268933987249,0
X2882.TT.EQUITY,0,0,0,0,0,0,0.0704714570530607,0,0,0,0.0313975889616853,0,0,0,0,0,0,0,0,0,0,0,0,0.0599056150807538,0.156010839974914,0,0,0,0,0.0693552723859831,0.00247211813843375,0.00900843379630861,0,0,0,0,0,0,0.5340920488394,0,0,0,0.166913264406332,0.00180828756065329,0,0,0,0,0,0.108527075944056
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.111264455426833,0,0,0,0,0,0,0.11798128798576,0,0.408518373050889,0,0,0,0,0,0,0,0,0,0.269967725653484,0,0,0.0708198172532331,0,-0.053437423011676,0,0,0,-0.0194852816696623,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,-0.0557406773209516,0,0,0.103699294352025,0.0129108652072366,-0.122846281910649,0,0,0,0,0,0,0,0.0715013748406405,0,0.0280019767540922,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.112377398990598,0,0,-0.0487872369323595,0,0.15276891845681,0,0,0,0,0.028477612571418,0.416703740222784,0.495970178991934,-0.0823235051641724,0,-0.0130086121776686
X600918.CH.Equity,0.0425115704108963,0,0,0,0,0,0,0,0,0,0,0,0,0.201703089941496,0.0362368769707505,0,0,0,0,0,0,0,0,0,0,0,0.171012638910024,0,0.0334918835050204,0.185487346411727,0,0.0186311136238726,0.0393111359033351,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138161623920667,0,0.0720678599784783,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,1.0842021724855e-19,-0.0451866356201489,-0.0412946009949163,0,0,0.00437762754024273,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,-0.00212701583047969,0,0,0,0,0,0,0,0.221864307046845,0.0205801543679238,0,0,0,0,0,-0.021821381686519,0.190022125914335,0.35027822876517,0.0634437661351191,0,-1.73472347597681e-18,0,0,0.0719276801042262
X601169.CH.EQUITY,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0252746394419778,0,0,0,0.171327826010778,0.142838944514594,0,0,0.0408366873915965,0.108515020159403,0,0,0,0,0.00110564004378971,0,0,0.0611733397574788,0,0,0,0,0.0805372798688123,0,0,0.216859987043202,0,0,0,0.141866692406422,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0.0767739026483048,0,0.118473779188414,0,0,0,0.0771129886608378,0.0839949309350652,0,0,0,0.13312720758227,0,0.137066516879907,0,0,0,0,0.167048407926025,-3.46944695195361e-18,0,0,0.0869472799899547,0,0,0,0,0,0,0,0.0382087348211232,0,0,0,-0.0552619108082044,0,0,0,0,0,0,0,0,0,0,0.258130232515299,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0.0265922609269539,0,0.0832160561408125,0,0,0.0655313484443926,0,0,0.065010485624833,0,0,0,0.345597166786285,0,0.0255156311065155,8.67361737988404e-19,0,0.00142271571242127,0,0,0,0,0,0,0,0,0,0,0.120499394124379,0,0,0,0.252660434464108,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0
X2886.TT.EQUITY,0,0,0,0.0301417284822844,0,0,0,0,0,0,-0.184636041821106,-0.0280824332161644,0,0,0,0,0,0,0,0,0,0,0,0,0.120717151675614,0,0.0417509725822013,0,0,0.0267980771398349,0,0,0.0255096568740119,0,0.221283888323958,0,0,0,0,0,0,0,0,0.377754714239876,0,0,0,0,0,0
X2891.TT.EQUITY,0,0.0521012774906417,0,0.0964210797637901,0,0,0,0,0.13551049889635,0,0,0,0,0,0,0,0.0245708212520023,0,0,-0.086049934603672,0.0507595527866702,0,0,0,0,0,0,0,0,0,0.171709549362279,0.0756158581024772,0,0,0.189809588096232,-0.113849530443199,0,0,0.107183217921763,0,0,0,0.373015210994559,0,-0.142354834602127,0,0,0,-0.0976306167778778,0
X600926.CH.EQUITY,0,0,0,0,0,0.0346619704560082,-0.0691915419115824,0.0404152069656103,0,0,0.000476045828285874,0.116740707232236,0,0.320300916743072,0.0117611265154349,0,0,0,0,-0.167691455142031,0,0,0.384422561317628,0,0,0.162448997535445,0,0,0,0,0,-0.000883391506867986,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,3.46944695195361e-18,-0.0954177361329898,0,0
X601009.CH.EQUITY,0,0.126901548710674,0,0,0.00109899120357991,0,0,0.0540333931502511,0,0,0,0,0,0,0,0,0,0,0.0252508302263179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293747864611818,0,0,0,0.276444252083785,0,0,0.133795552485057,0,0,0,0,0,0
X601788.CH.EQUITY,0,0,0,0,-0.172296973030354,0,0,-0.0978867993057762,0,0,0,0,0,0.289724016943373,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.3775174987951,0,0,0,0.0119591254921037,0,0,0,0,0,0.360101989540216,0,0,0,0,0.0176756845180216,0,0,0,0,0,0,0.152936982134979,0
X601901.CH.EQUITY,0,0,0,-0.0324027081320583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0648945180768579,0,-0.156769346073322,0,0,0,0,0.0452452765592825,0.156821238314807,0.08197389249433,0,0,0.212261380956226,0.186416751197576,-0.00985290141341253,0,0,0.0692726483706793,0,0,0,0.161957168066668,0,0,0,0,0,0,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,-0.195068825162901,-0.081249145764529,0,0,0,0,0,0,0,0,0,0.0669922728602661,0.0858642096824747,0,0,0,0,-0.0511314824034407,0,0,0,0,0.34583837199903,0,0,0,0.199249321101427,0,0,0,0.0332632314095599,0,0,0,0,0,-0.127958759844593,0,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0.0131307142602222,0,0,0.122590147832141,-0.07198420629203,0,0,0,0,0,0,0,0,0,-0.0515810465269073,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.491015898742138,0,0,0,0.214929075172466,0,0,0.0647660262577903,0,0,0.246923934424615,0
