,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X2886.TT.EQUITY,X002736.CH.EQUITY,X601916.CH.Equity,X600919.CH.EQUITY,X601881.CH.EQUITY,X2884.TT.EQUITY,X601009.CH.EQUITY,X601077.CH.Equity,X2892.TT.EQUITY,X600958.CH.EQUITY
X601398.CH.EQUITY,0,0.089369727589804,0,0.101528898691237,0,0,0,0,0,0,0,0,0.399981510021812,0,-0.111334286079172,0,0,0,0,0,0.150867763337944,0,0,0,0.129489112841166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140725965506669,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.160402125324793,0,0.0490538417661503,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.188061334948126,0.0561524683154185,0,0,0,-0.243758143027682,0,0.446005757346027,0.0134047135745505,0,0,0,0,0.254439796811453,0,0,0,-0.0964879936053819,-0.0511359303602421,0,0,0,0,0,-0.0470234310477605,0
X601939.CH.EQUITY,0.305883018261868,-0.005931938129277,0,0.192549439746246,0,0.148891421363489,0,-0.0871427701508714,0,0,0,0,0,0.0225811447594761,0,0,0,-0.0197688806744048,0.0174207182118082,0,0,0,0,0,0,0,0,0,0,0.422041979964941,-0.116673675167201,0,0.0918569438069391,0,0,0,0,0,0,0,0,0,-0.0598119076421115,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.429891215121028,0,0.186261590398997,0,0,0.126509247560256,0,0,0.0423629753567892,0,0,0,0,0,-0.0330184753922355,0,0,0,0,0,0,0,0,0,-0.0700600503926686,0,0,0,0,0.0681164757469406,0,0,0.022720185673749,0,0,0,0,0,0.211009517409429,0.093242445636861,0,0,0,0,0,0.0344279535490634,0,-0.0178936565070277,0,0
X5.HK.EQUITY,0,-0.039012543774786,0,0.211033569467403,0,0,0,-0.291080732404899,0,0,0,0.0666006338762584,0,0,-0.0191519539358185,0,0.69825512785391,0,0,0,0,0.206080398152458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2492917120168,0,0,0,-0.0599279932958765,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,1.73472347597681e-18,0,0.0444606196456929,0.301148876565506,0.0569930330121659,0,0,0,0.0761180451931506,0,0.0904320570373578,0.0531876480857358,0,0,0,0,0,0,0,0.443145826089869,0.158175509741758,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0258343009659994,0,0,0,-0.0450000949715125,0,0,0,-0.296103855079865,0
X600036.CH.EQUITY,0,0.0408925701031023,0,0,0,0,0,0.258540230487142,0,0,0.0672027227545103,0.104625203782163,0.196322028754471,0.170017946098862,0.000700988984132838,0,0,0,0,0,0,0,0.0722505711400227,0,0.0322887382771884,0,0,0,0,0,0.104158198516694,0,0,0,0,0,0.0361042475006676,0,0,0,0,0,0,0,0,-0.111656794967928,0,0,-0.0888075687368643,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.127546582035586,0,0,0,0.12833389350122,0,0,-0.214595863915794,0,0.372683144240921,0.29582045686168,0,0,0,0.0591914219045131,0,0,0,0,0,0,0,0,0,0.0505335833672358,0,0,0,0,0,0,0,0,0,0.0544020627795917,0,0,-0.0356839439315796,0.0179792376254114,0.0612539167538779,0,0,0,0
X601628.CH.EQUITY,0.100166518118512,0.404984735588268,0,0.018796733393973,0,0,0,0,0,0,0.00471678090869476,0,0,-0.0522295566914673,0,0,-0.144607008646079,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148078681431122,0,0,0,-0.13817857855209,0,0,-0.154399444460382,0,0,0,0,0,0,-2.77555756156289e-17,0.11759635685327,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0585237225990573,0,0,0,0.240432769729517,0,0,0,0,0,0,0,0.206226269608855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102647004929165,0,0,0,0,0,0,0,0,0,0,0,0.0817204821055556,0,0.275922638790457,0,0,0
X601328.CH.EQUITY,0,0,0,0.00728826332924475,0,0,0,0,0,0,0,0,0.357168417747557,0,0,0,0,0,0.184033281680815,0.0474369013284257,-0.0716424676475151,0.224659414686823,0.02008336853535,0,0,0,0,0,0,0.0605783904455791,0,0,0.170350403244474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.120829600909931,-0.0187046144154808,0,0,0,0.404465076068756,0,0.0601348276085069,-0.0460222017432381,-0.0194393529742093,0,0,0,0.0535969705508799,0,0,0,0.207812519796176,0,0,0,0,0,0,0,0,0,0,0,0.0207471705872624,0,0.240393428939067,0,0,0,0,0,0,0,0,0,0.0670199120544997,0,0
X000001.CH.EQUITY,0,0,0.283733207990896,-0.255559553160618,0.00706973149879979,0,0,0,0,0,0.106464542624579,0,0,0,0.178156088657007,0,0,0,0,0,0.0202902040603829,0,0,0,0.16721216474022,-0.148527783850261,0,0,0,0,0,-0.0733128058760001,0.0591081176097457,0,0,0,0.420029982649635,0,0,0,0.0429659316687038,0,0,0,0,3.46944695195361e-18,0.0592302292306131,0.183961094028839,0,-0.123562402227518
X601601.CH.EQUITY,-0.0678319044954077,0,0,0,-0.183532019487698,0,0,0,0.329513564235183,0,0.330469005564693,0,0,0,0,0.135661961062916,0,0,0,0,0.333306476008537,0,0,0,0,0.040350796015998,0,0.116190975624182,0,0.144880517145251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268312873522931,-0.0724698050609925,0,0,-6.93889390390723e-18,0
X388.HK.EQUITY,0,-0.0737672998293378,0.0127990830421633,0,0,0,0,0.530383624318838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.430679367823034,0,0,0,0,0,0.0744732998409097,0,0.151699455033049,0,0,0,0.0850854231208864,0,0,0.535648800512953,0,0,0,0,-0.174369005518966,0
X11.HK.EQUITY,0,0,-0.025669211440899,0,0.263983878753413,-0.0632526381400189,0,0.212860894386474,0,0,0,0,0,0,0,0,0,-0.0497357088572025,0,0,0,0.485903946673674,0.227700053893954,0,0,0,0,0,0,-0.0948509814811166,-0.204613412238243,0,0,0,0,0,0,0.0946016918359986,0,-0.129471198834958,0,0,0,0,0.0635221010183749,0,0,-0.00290414240262479,0.0135630878393521,0
X601319.CH.EQUITY,0,0,0.0577882958568628,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0637788304355747,0,0,0,0,0,0,0,0,0,0,0,0,0.0674992962846734,0,0,0,0.125971972555137,0,0.187771953648951,0.265757642179666,0,0,0,0,0
X601998.CH.EQUITY,0,0,0.0296513528392674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442695937633386,0,0,0,0,0,0,-0.238610972952966,0,0,0.0282378072442048,0,0.0378678633451416,0,0.264403148791646,0,0.0144361925075268,0,0,0,0,0,0,0.0636363501719374,0,0,0,0,0,0.0113810336122168,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.185398066788896,0.0216708838447828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253691131487811,0,0.160899238058975,0.233366202398808,0,0.0527116168562699,0,0.162365195299048,0,0,0,0,0,0,0.112477102972674,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.28004031924184,0.199274285141158,0,0,0,0,0.172275126087456,0,0,0.529328629543683,0,0,0,0,0,0,0.0693914156237846,0.075808585161638,0,-0.0579947460038807,-0.0757438763124466,0,0,0,0,0,0,0,0.158000367516791,0,0,0,0,0,0,0.0976141343449327,0,0,0,0,0.0819285911714942,0,0
X2388.HK.EQUITY,0,0,0,0,0.182633116100409,0,0,0.298003252659909,0,0,0,0.106815971054497,0,0,0,0,0.36094989333789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102034568961459,0,0,0.241006966724311,0,6.93889390390723e-18,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.014925257718705,0,0.0369709416830107,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355570494654083,0,0,0,0.0263038985795031,0,0.222772683276077,0,0,0.0422427701076952,0.018720889580849,0,0.031760980184832,0.0805018426963323,0.0404947492260135,0,0,0.303164773371212,0.00522701113725414,0,0,0,0,0.213854248410865,0,0,0,0,0.0402539089093207
X601818.CH.EQUITY,0,0,-0.226459618167898,0,0,0,0,0,0,0,0,0,0,0.141386463687796,0,0,0,0,0.168232773123096,0,0,0,0,0,0,0,0,0,0,0,-0.043435012338949,0.180491087780527,0,0.344087973153744,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.102884096792401,0,0
