,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X601881.CH.EQUITY,X600926.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X601009.CH.EQUITY,X600919.CH.EQUITY,X601901.CH.EQUITY,X601788.CH.EQUITY,X2884.TT.EQUITY
X601166.CH.EQUITY,0,0,0,0.0766455054596913,-0.0382479814798347,0,0,0,0,-0.181662995483216,0,0,0.520122116048529,0,0,0,0,0,0,0,0,-0.0378054964982701,0,0,0,0.203456761295436,0,0,0,0,0,0,0,0,0,0,0,0.0713826351044792,0.0508693512418341,0,0,-0.0286845347125158,0.058478841276102,0,0,0,0,0,0,0.0712805071028032
X601658.CH.Equity,0,0,0,0,-0.141108400647577,0,0.0338704241196877,0.469127572310101,0,0,0,0,0,0.13585237910182,0,0,0,-0.0962355055881865,0,0,-0.0165310066525743,0,0,0,0.0725301132413078,0,-0.240684754926159,0,0,0,0,0,0,0.267846176114608,0,0,0.0820096309399283,0,0,0,0.146699620657139,0,0,-0.0577472983278609,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.11117928492877,0,0,0.105118106171467,1.73472347597681e-18,0,0,0,0,0.0318385742180717,0,0,0.0198838908789882,0,0.138709680487788,0,0,0,0,0.280421513634177,0,0,0,0,0,0,0,-0.165937715854254,0,0,0.0125230384850344,-0.069465124368421,0,0,0,0,0,0,0,0,0,0.399222031159836,0,0,-0.0549752175222598,0,0,0,0
X601601.CH.EQUITY,0,0.398458971584484,0,0,0.0819078019374191,0,0,0,0,0.0517555372297129,-0.0733501570105334,0,0.269397672215999,0,0,0,0,0,0,0,0,0.13292889743299,0,0,0,0,-0.0382996459159253,0,0,0.124508490826933,0,0,-0.0479750701548067,0,0,0,0.25802147447613,1.73472347597681e-18,0,0,0.0903521540069504,0,0,0,-0.0139660992965054,0,0,0,0,0
X600030.CH.EQUITY,0,0.0900709041186723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262873625265633,0,0,0,0,0,0,0,0,0,0,0.0106767887941422,0.155732669169667,0.170399889313147,0,0,0.137083868127436,0,0,0.0758405474343197,0,0,0,0.0169766552070749,0,0,0,0,0,0.0377289742717211,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,-0.114799024668249,0,0,-0.0152168161529162,0.0800554562959136,0,0,0,0,0,0.128997463074687,0,0,0,0,0,0,0,0.262127884178196,0,0,-0.032629495351145,0.146476706494014,0,0,0,0.137030586657583,0,0,0.081442098046086,0,0,0,0,0,0,0,0,0,0,0.136210770648879,0
X601328.CH.EQUITY,0,0,0.0735606406689199,0,0,0,0.00607954430135649,0.0104543668445607,0,0,0,0.23031078367539,0,0,0,0,0,0.321312490733474,0,0,0,0,0,0.10684859221788,0,0,0,0,0.11379784781275,0,0.11490121724451,0,0,0,0,0,0,0,0,0,0.0466949962962193,0,0,0,0.0664593285351131,0,0,0,0,0.0174003081854732
X600000.CH.EQUITY,0,0,0,0,0,0,0,0.162880175780823,0,0,0,0,0,0,0,0,0.368245198881308,0,0,0,0,0.0262797138624988,0,0,0.0202887913534807,0,0,0,0,-0.0109826830020723,0,0,0.0694605412039656,0,8.67361737988404e-19,0,0,0,0,0.213259465766105,0.0236360411843157,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0.0244146466240136,0,0,0,0,0,0.180337832609521,0,0,0,0,0,0,0,0.398511884961637,0,0,0,0,0,0,-0.016010820631302,0.0542741564425774,0,-0.132058551964726,0,0,0,-0.115315527174577,0,0,0,0.131835409289531,0,0,0,0,0.0418449587451317,0,0,0,0,0,0,0,0,0,0.00967947022082761,0.162634649219178,0
X601319.CH.EQUITY,0,0.0946514280428321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0703123605778112,-6.93889390390723e-18,0.0416831345631964,0,0,0.171309848937207,0,0,0.0814961476458533,0,0.0825685846357752,0.0490213244993027,0,0,0,0,0,0.112291740451432,0,0,0
X002142.CH.EQUITY,0,0,-0.0199567997591017,0,0,0,0,0,-0.125148862892539,0,0.0726111268385494,0,0.187925511138562,0,0,0,0,0,0,0.126968871576111,0,0,0,0,0,0,0,0,0,0,0,0.137539931137356,0.0806255557859281,0,0,0,0,0,0,0,0,0,0.310664134321929,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,-0.00506856551294347,0.137389524339847,0,0.0576463741229003,0,0.473533295704211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641763894752788,0,0,0,0.232348085011599,0,0,0,0,0,0,0,-0.0160927856856934,0,0,0,-0.162691915489147,0,-0.0578964887707795,0,0,0,0,0,0,0
X601998.CH.EQUITY,0.138641141503788,0,0,0,0.0802814058732999,0.349606032684029,0,0.200028040587522,0,0,0,0,0,0,0,0,0,0.0961142104343431,0,0,0,0,0,0,0,0.145764138882854,0,0,0,0,0,0,0,0,0,0,0.0537014498171193,0,0,0,0,0,0,0.0250359645864205,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0745129229489723,0,0,0,0.0344101323344676,0,0.0225120080038045,0,0,0,0,0,0,0,0.132708124426704,0.0218580695327774,0,0,0,0,0,0,0.0881043122984201,0.109459813592119,0,0.329406428702601,0,0,0,0,0,0,0,0,0,0,0,0.395048258799029,0,-0.22462517729824,0,0,0,0,0.311585461765651,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.28339352769017,0,0,0.030985075130079,0,-8.67361737988404e-19,0,0,0,-0.114261340215664,-0.160255696749122,0,0,0.391496298756572,0,0,0,0,0,0.108377500547749,0,-0.07550214043267,0,0,0,0,0,0,0.0473555786840589,-0.00846439968015981,0,0.114638986095492,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,-0.112518626047191,0.272854306989055,0,0,0,0,0,0,0,-0.0515719472592879,0.220111830437321,0.0309124993930963,0,0.00645939436793579,0,0,0,0,0,0,0.241612902910457,0,0.354231120198097,0,0,0,0,0,0,0,0,-0.102793405536473,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109206687959821,0,0,0,0.204473494930107
X600999.CH.EQUITY,0,0,0.169127042621079,0,0,0,0,0,0,0,0,-0.41102360600631,0,0,0,0.0749917474448375,0,0,0.14921239986989,-0.0237475805033336,0,0,0,0,0,0,0,0,0.0613915509353046,0,0.0334905485422598,0,0.147908437445763,0,0,0,0,0.0156832677936994,0,0,0,0.0555274159602528,0,0,0,0,0,0.0411112548583879,0.305759399539005,0
X601688.CH.EQUITY,0,0,0,0,-0.030259312384276,0,0.12832645150688,0,0,0,0,-0.0823629117015943,0,0,0,0.186898291798442,0,0,0.139182358958358,0,0,0,0,0.0480219007959881,0.0217969375272797,0,0,0,0,0.0856495075192445,0.307924657024476,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189416431160295,0,0,0.239279022824949,0,0,-6.93889390390723e-18
X267.HK.EQUITY,0.221497781152784,0,0,0,0.169621286387383,0,0.0438465772096655,0,0,0,0,0,0,0,0,0,0,0,0,-0.150345531399617,0.189100956119276,0.126432384439922,0,0,0,0,0,0,0,0,0,0.00894348460157541,0,0,0,0,0,0,0,0,-0.0695131067356691,0.092707053069394,0,0,0,0,0,0,0,0.00555368822502534
X601336.CH.EQUITY,0,0,0,0,0.0999472595315251,-0.0593420437820972,0.56695464684659,0,0,0.166488308800016,0,0,0,0.183795393656462,0,-0.0208567647257863,0,0,0,0.140137776129849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0579140606865682,0.0396771098714384,0,0,0.140876016854473,0,0.174697393854796,0,0,0,0.0563414739815533,0.0636335635730648,0,0
X601211.CH.EQUITY,0,0.0360653116485829,0,0,0,0,0.0191604252758555,0,0,0,0,0,0,0,0,0,0.113483104886568,0.070468735933189,0,0,0,0,0,0.00395443446146025,0,0.0508150186821013,0,0.449294729463583,0,0,0,0,0.0591899815809039,0.0559945140583756,0,0,0,0.112476726222093,0,0,0,0.159374257175213,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0.172576355450721,0,-0.444234445185461,0,0,0,0,0.264838352216704,0,0,0,0,0,0,0,0,0,0.0726483320786591,-0.104689390014579,0,6.93889390390723e-18,0,-0.0414649021030037,0,0,0.114844743352108,0,0,0,-1.38777878078145e-17,0,0,0,0,0.178484492841737,0,0,0.313720236415479,0,-0.644281155706268,0,0.209259940113459,0,0,0,0.106636887041921,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0795664851238326,0,0,0,0,0,0,0,0,0,0,0,0,0.142449406981593,0,-0.100677552906844,0,0.0685808607408434,0,0,0,0.0402777687983777,0,0,-0.322733223445629,0.239112770772236,0,0,0.381501303026344,0,0,0,0,0,0,0,0,0,0.248821038398945,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0476461865464876,0,0,0,0,-0.00419940881012713,0.0967451927166818,0,0,0,0,0.141443824558848,0,0,0,0,0,0,0.00460015897999399,0,0,0,0,0,0,0,0,0,0.37038065305559,0,-0.00371311626812381,0,0,0.235350337676768,0.004534342306911,-0.0898739383220205,0.0485866240456399,0,0,0.17245831518569
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693775531457611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00894098740062299,0.271583233707632,0,0.066807390873091,0,0,0.101068512085173,-0.0232198344755828,0.226957864613602,0,0,0.0578269445200531,0.222568053743818,0,0,0,0,0,0,0.0780722593388485,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0776132884053067,0,0,0,0,-6.93889390390723e-18,0.219000098578554,0,0,0.1579320140596,0,0,0,0,0,-0.0465298617160392,0,0,0,0,0,0.0818990670831417,0.0259356694845451,0,0,0.297147196095612,0,0,0,0,0,0,0.101716209766616,0,0,-0.0998103747308338,0,0,0,0,0
X601229.CH.EQUITY,0,1.73472347597681e-18,0,0,0,0,0,0,0.120811611670581,0,0,0.0637106127354151,0.0258039346782936,0,0,0,0,0,0,0,0.113232978885003,0,0,0,0,0,0,0,0,0,-0.0229352568705438,0,0,0,0,0,0,0,0,0.049832858517849,0.056417394063796,0,0,0,0,0.478325257647228,0.206189993246513,-0.0501895713447972,0.363135126737291,0
X600918.CH.Equity,0,0,0,0.0474299409918819,0,0,0,0,0,-0.0918248220199033,0,0,0,0,0.0699187427151822,0,0,0,0.0210995439587132,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.297917065672767,0,0.013560390226312,0,0.207465641379895,0,0,0,0,0,0,0.0163660100962878,0.0108972948342482,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0.169167112787372,0,0,0.0214173542940354,0,0,0.29008667643263,0.0287835084608092,0,0,0,0,0,0,0,0,0,0,-0.0536100978360429,0,0,0,0.0261068248991682,0,0,0,0,0,0,0,0,0.362534613889803,0,0,0,0,0,0,0,0,0,0.278150757647998,0,-0.00400339318822425,0,0,0,0
X601169.CH.EQUITY,0,0.0651022671033405,0.128640104722074,0.0504201777228512,0,0,0,0,0,0,0,0,0,0,0,-0.00366909985340203,0,0,0,0.0586951399146414,0,0,0,0.733884334127071,0.172478531202603,0.0310286350753492,0,0,0,0,0,0,0,0,0,0,0,0,-0.243578537873595,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0
X600015.CH.EQUITY,0,0,0,0,-0.0781844015946682,0,0,0.181390001514492,0,0,0,0.109730882962439,0,0,0,0,0,0,0,0,0,0.0835127374008058,0,0,0,0,0,0,0.123363023366167,0,0,0,0,0,0.147245474327234,0,-0.0771937450492354,0,0,0.0622654602847362,0,0,0,0,0,0.12952930932262,0.577703927926472,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,-0.0965054059796541,0,0,0,0,0,0,0,0,0,0.165638678883635,0,0,0,0,0.0646519727657665,0,0,0,0,0,0,0.0740473715791365,0,6.93889390390723e-18,0.225460060115653,0,0.0499350070529855,0,0.243096438276324,0,0,0.272359372416769,0.110502452988633,-0.010430923136713,0,0,0,0,0,0,0,0,0.0330135317816545,0
X600926.CH.EQUITY,-0.0831832188035657,0,-0.195041328237364,0.235571533673628,0,0,0,0,-0.0505201421045912,0,0.501250874138794,0,0.000746185073930598,0,0,0,0,0,0,0,0,-0.0944827952384341,0,0,-0.103407263180619,0,0,0,0.107645179257237,0.12007215181945,0,0,0,0,0,0,0,0.012096596730344,0,0,0,0,0,0,-0.225587415446588,0.000961204310056779,0,-0.140320893532469,0,0
X2886.TT.EQUITY,0,0,0.147082781340838,0,0,0,-0.135918511803921,-0.285990433632586,0,-0.0338714048780826,0,0,0,0,0,0,0,0,0,0,0,0,0.135950719648831,0,0,0,0,0,0.129735903832281,0,0,0,0,0.305577149122029,0.178437173305593,0,0,0,0.114790010403591,0,0,0,0,0,0.357698759930132,0.026131976299819,0,0.0314940665104416,0,0
X2891.TT.EQUITY,0,0,0,0,0,0,-0.0172652250843197,0,-1.73472347597681e-18,0,0,0,0,-0.0454730100554378,0,-0.0852166040918872,0,0,0,0,0,0,0.068420804436211,0,0,0,-0.0327931656670975,0,0,0,0,0.115499338139843,0,0.346794016970888,0,0,0,-0.0377739022822023,0.284892957522306,0,0,0,-0.104717697724856,0.142514858519025,0,0,0,0,0,0
X601009.CH.EQUITY,0.0916374716662326,0,0,0,0,0.0849469677663575,0,0,0.0225686570768132,0,0,0,0,0.0350929769864317,0,0.18851997358548,0,0,0,0,0,0.0339060489137311,0,0,0,0.0839200752723548,0,0,0,0,-0.130563521958435,0,0,0,0,0,0.215500615331338,0,0,0,0.202409208915482,0,0,0,0,0,0.0580602016406393,0,0.0988432923367289,0
X600919.CH.EQUITY,0,0,0.136352980335084,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241795848407032,0,0,0.411407940484121,0,0,0,0.137163446973731,0.0405189047709157,-0.0560578297514873,0,0.201417265887566,0,0,0.159246406642877,0,0,0,0,0,0,0,0,0,0,-0.889113910486733,0,0,0.0820234261130622,0.140590246385585,0,0,0.306205174558201,0
X601901.CH.EQUITY,0.365561225807216,0,0,0,0.0689075505057666,0,0,0,0,-0.0305969403960855,0,0,0,0,0,0,0,-0.393032481642228,0,0,-0.103448503551126,0,0,0,-0.11631833135743,0,0,0,0,0.164934999819975,0,0,0,0,0.315868285956692,0,0,0.351852289044807,-0.0191242337763603,0,-0.0795372685595757,0,0.146925206742279,0,0,0,0,0,-0.232006128316584,0
X601788.CH.EQUITY,0,0,0,0,0.0822521663000118,-0.0375486032010346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815598246603474,0,0,0,0,0,0,0,0.577529396224882,0,0.263101636918916,0,0,0,0.0176379388839919,0.190667860770415,0,0,0,0.155753144589457,0.0413171868225533,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,-0.0593762737302996,0.116151152022199,0,0.0886644197872313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.193018899975411,0,0.000403873086483552,0,0.019803442177244,-0.0762554154452874,0,0,0,0.0347535532173373,0,0.229601141380179,0,0,0.225089792858783,0,0,0,0,0.222479934675318,0,0.153687703682315,0,0,-0.240953406016218,0
