,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600918.CH.Equity,X600015.CH.EQUITY,X2891.TT.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X601916.CH.Equity,X2884.TT.EQUITY,X601009.CH.EQUITY,X601236.CH.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X2892.TT.EQUITY
X601601.CH.EQUITY,0,0,0.632986175210537,0,0,0,0,0,0,0,0,0,0,0,0,0.0508676044740887,0,0,0,0,0.389274462498183,0,0,0,0,0,0,0,0,0.285802781232717,-0.209531562834326,0,-0.197151810539656,0,0,0,0,0,-0.130482533770752,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0.0403061213745714,0.35795714275575,0.109369702820647,0,0,-0.106375412798974,0,-0.0106639828735155,0,0,0,0,0.302245492052991,0,0,0.0685290225533156,0,0,0,0,0,0,0,0.0153021705084342,0,0.109446746750834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501036400575782,0,0,0,0,-0.0713424830394451,0,0,0,0,0,0,0,0.31104818327183,0,0,0,0,0,0,0,0,0,0,0,0,0.0676997241736298,0,0.053824101252662,0,0.063215574661426,0,0,0,0,0
X601998.CH.EQUITY,0.166687568646845,0.227936069922861,0,0,0.00839378967313993,0,0,0,0,0,0.115280083865936,0,0,0.280811424001606,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.194373885528898,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.0750645593387242,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.266749588395248,0,-0.152786450128674,0,0,0,0,0,0,0.0650301393867949,0.171206419427144,0,0,0,0,0,0,0,0,0,0.2799146292362,0,0,0,0,0,0.0243176824284345,-8.67361737988404e-19,0.0255411996435515,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0.162739536017347,0,0,0.22937959022125,0,0,0,0,0,0,0,0,0.315663999056129,0,0,0.0241664614792045,0,0,0,0,0,0,0.139410358303826,0,0,0,0,0,0,0,0.00729959714437999,0,0,0,0.0324546095332984,0,0,0,0,0,0,0,0,0,0,0,0.0428992601738788,0,0,0
X002142.CH.EQUITY,-0.202774858087781,0,0,0,0,0.636641018858059,-0.0114533544207,0,0,0,-0.185398188558758,0.343963589180109,0,0,0,0.132983203666429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196821000178495,0.231787824736936,0,-0.108685026542092,0,0,0,0,0,0,0,0,0,0,0,-0.00484168432888706,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326919309771057,-0.0805014620920253,0,0,0,0,0,0,0,0,0,0,0,0.0780137331544491,0,0,0.0670430592499268,0,0.196073520308019,0,0,0.0162993410278538,0,0,0,0,-0.0163374924213885,0.251604629382159,0,0,0,0,0.159452486858761,0,0,0
X601211.CH.EQUITY,0,0,-0.0185604785024566,0,0,0,0,0,0,-0.0599725389400497,0.0984503229101518,0,0,0,0,0,0,0,0,0,0,0.0642040962213201,0.146708769510234,0.16296210044568,0,0,0.488345788470393,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.121897448815332,0,0.0433471522922254,0,0,0.126595772853791,0,0,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406868268396052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19876282495489,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,-0.0403285767652715,0,0,0,0,0,0,0,0,0.0108556043442963,0,0,0,0.271791705868637,0,0,0,0,0.0303359263183118,-0.198246011456575,0,0,0,0,-0.015497062653631,0,0,0.618909889820045,-0.0290847352027657,0,0,0.0214859762932578,0,0,0.214944785176828,0,-0.0187006365661594,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.126460372158561,0,0.163008192152431,0,0,0,0,0.190295368352644,0,0,0,0,0,-0.203078269864872,0,0.31727818924927,0.225825319016152,0,0,0,0,-0.0683247522295088,0,0,-0.0699244716553047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164309858906333
X601336.CH.EQUITY,0,0,0,0,0,0.198024463736844,0,0,0,0,0,0,0.0527935545084156,0,0,0.0597961602784169,0.184695835240416,0,0,0.219063513512564,0.102809806180832,0,0,0,0,0,0,0,0,0,0.0961717932929043,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0476792422479719,0,0.0751863245825997,0,0
X600837.CH.EQUITY,0,-0.0251623878815576,0,0,0,0,0,0,0,0,0,-0.0743744837492652,0,0,-6.93889390390723e-18,0,0,0.088726415126878,0,0,0.249188521709231,0.2917309393498,0,0,0,0,0.21014689272088,0.0184302692043772,0,0,-0.0397229162922284,0,0,0,0,0,0,0,0.0428149842283905,0,-0.133384773926047,0,0,0,0,0,0.0271040244709589,0.287412574001215,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0278349752758951,0,0,0,0,0,-0.0291259041323733,0,0,0,0,-0.0258627744683013,0,0.1010769120431,0,0,0,0,0,0.523582769818231,0,-0.0210625119588435,0,0,0,0,0,0.33001787949455,-0.0231045428108565,0,0,0,0,0,0,0,-0.0761084333592988,0,0,0.101904368446539
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.122638922429213,0,0,0,0,0,0,0,0,0.0341118179932713,-0.1256788968145,0,0,0,0,0,0,0,0,0,0,0,0,0.0110522859178234,0,0,0,0,-0.238593373800364,0,0,0,0.318596782706787,0,0,0.493152523582523,0,0.0694563338343663,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0.0352695000567252,0,0,0,0,0.17046174426054,0,0,0,0,0,0,0.0379236716417861,0,0,0,0,0,-0.181951574237038,0,0.0927197598798281,0,0,0,0,0,0.657261910628677,0.0548088003488873,0,0,0,0,0,0,0,0,0.0776499310787965,0.0334061597365472,0,0,0,6.93889390390723e-18,0,0
X601169.CH.EQUITY,0,0.00471728057110597,0,0,0,0,0,0,0,0,0,0,0,0.212098081174671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101221645028042,0,0.269412914248139,0,0,0,0,0,0,0.0570382585016945,0,0.426973991630012,0
X2886.TT.EQUITY,0,0,0,-0.0955592995621264,0,0,0,0.0459493692142418,0,0,-0.0659467753417443,0.00492871482964233,0,0.139858170785097,-0.0702491412713104,0,0,0,0.075866134202243,0,0,0,0.00664690215851818,0,0,0.051275174866979,0,0,0,0,0,0,0,0.273642502709224,0,0,0.0585469568346931,0,0.0730669701248945,0,0,0,0,0,0.360353918092583,0,0,0,0,0.172463678400284
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0.281523982812329,0,0,0,0,0,-0.120170966950539,0,0,0,0,0.106973228621488,0.0199396402411105,0,0.108215005204523,0,0,0,0,0,0,0,0,0.290608097493613,0.0590606813264146,0,0,0,0,0,0,0,0,0,0,0.343723681369734,0,0,0,0,0,-0.213322725377261,0,0,0,0,0,0,0
X2891.TT.EQUITY,0.138680763951789,0,0,0,0,0,0,0,0.160221228834338,0,0,0,0,-0.0903166017000016,-0.000943775428176153,0,0,-0.0781360100198855,0.161107674026881,0,0,0,0,0,0,0,0,0,0,0.0428989520213701,0,0,0,0.00540889317687691,0,0,0.053001674102952,0.126872776470578,0,0.0439992770249136,0,0,0,0,0,0,-0.120485636632283,0,0,0.444971036403209
X000776.CH.EQUITY,0,0,0.0190426762716349,0,0,0,0.0896256311856731,0,0,0.033725074183414,0,0,0,0,0.125915812759613,0,0.0906734570294522,0,0,0,0,0,0,0,0,0,0.160739539134954,0,0.039348575508101,0,0,0,0.0781411056955282,0,0.0551703574042582,0.0394445961586077,0,0,0,0,0,0,0.260833308750313,0,0,-6.93889390390723e-18,0.0398622631975957,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0.0486167245150872,0,-0.0482981749527923,0,0,0,-0.0889098253107802,0,0,0,0,0,0,0,0.0693270445837663,0,0,0,0,0.165388794544369,0.280279406550462,0,0,0.0126313641759075,0,-6.93889390390723e-18,0,0,0.19475310802451,0,0,0,0,0.0524934349128854,0,0,0,0,0,0.329267120259652,0,-0.0533255209915097,0
X601916.CH.Equity,0.361388754183285,0,0,0.303579276404189,0,0,0,-0.139120486275602,0,0,0,0,0,0,0,0.0414236353171868,0,0.0387434724270924,0,0,0,0,0,-0.242577784062626,0,0,0.0155782127479352,0,0,0,0,0,0,0,0,0.467981057157074,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,-0.207672550887331,0,0,0,0,0.0572106192372618,0,0,0,0,0,0,0.33416921945934,0,0,0,0,0,0,0.0363298045382093,0,0,0.0201886689248056,0,0,0,0,0,0,0,0,0.2285516924688,0,0,0.02580638026851,0,0,0,0,0,0,0,0,0,0,-0.00416743888786061,0.628667777252212
X601009.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0854266675555367,0,0,0,0.0291825974494919,0,0.302160078138866,0,0,0,0,0,0,0,0,0,0.0109791395653329,0,0,0,0,0.143334053752261,0,0,0,0,0,0.155277451905563,0,0,0.126886461299384,0,0,0,0,0,0,0,0,0,0
X601236.CH.EQUITY,0,0,0,0,0.0776156364120904,0,-0.272628033653253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132477984900186,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.124425605481158,0,0,0.196002693852662,0,0,0.143863319310619,0,-0.0658239278038961,0.39794181725879,0.373024963444245,-0.122801321044524,0,0,0,0,0.0359999694514288,0
X601881.CH.EQUITY,0,0,0,0.0409325296197336,0,0,0,0,0,0.00254046020614436,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.122199233064719,0.138219655718447,0,0,0,0,0.441513234563073,0,0,0.00531038747345268,0.123474524577127,0,-0.00328041249810854,0,0,0,0.0823572766937039,0,0,0,0.0461534712235026,0,0,0
X600919.CH.EQUITY,0,0.0408643480167575,0,0,0.0333801940307139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458276771222624,0,0,0,0,0,0,0,0.139056964825187,0,0,0,0.161148451724283,0,0,0,0.152443613939878,0,0.122645063384512,0.112072104623804,0,0,0
X2892.TT.EQUITY,0,0.0356013727535032,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00310045330974046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069899377172571,0,0,0.0674963476313531,0,0,0,0.100857660918051,-0.0445194906616257,0.0145585203785488,0.421386129568048,0,0,0,0.400631223955307,0,0,0,0,0
