,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X601916.CH.Equity,X601881.CH.EQUITY,X600919.CH.EQUITY,X2884.TT.EQUITY,X601009.CH.EQUITY,X601901.CH.EQUITY,X601077.CH.Equity,X2892.TT.EQUITY
X388.HK.EQUITY,0,0,0.140062082865224,0.12242500587055,0,0,0,0.102509129950423,0.0541619569023353,0,0,0,0,0,0.080717824093736,0,0,0,0.0674741164098345,0,0,0,0.332933969320351,0,0,0,-0.0672260990867863,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018328501620212,0,0,0,0,0,0,0,0,-2.16840434497101e-19
X601319.CH.EQUITY,0,0,0.0368580204572362,0,0,0,0,0,0,0,0,0,0,0.198933077568443,0,0,0,0,0,0,0,0,0,-0.0419109186237825,0,0,-0.178631921634586,0,0,0.337995219608414,0,0,0,0,0,0,0,0,0,0.285594007783682,0,0,0,0,0.164674025462841,0,0,0,0,-0.060757319106809
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308707942616308,0,0,0,0.0764155987937165,0,0,0,0,0,0,0,0,0.0526606837114348,0,0.0358999788493913,0,0.0180695865591309,0,0,0,0,0,0,0.367757597620748,0.0820561991252802,0,0,0,0.000389889431449637,0,0,0,0.0152530221537148,-0.00590824733339402,0
X11.HK.EQUITY,0,0,0,0,0.128989119719344,0,0,0.00782509923200628,0,0,0,0,0,0,0.0211298242039332,0.121815277714057,0,0,0,0,0,0,0.413113291527121,0,0,0.104276550589613,0,0,0,0.139510035432451,-0.152287551591656,0,0,0.0916715893060188,0,0,0,0,0,0,0,0,0,0.0583286260801766,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0.0624978785886829,0,0.00840094584266711,0,0,-0.0649812271063287,0,0,0,0.0834204018848528,0,0,0,0,0,0,0,0,0.382972666169451,0,0,0,0,0,0,0,0,0.123170650100306,0,0,0,0,0.0892009378079318,0,0,0,0,0,0,-0.0404076344584601,0.0706234577172238,0,0,0,0.0745145306811473,-0.0834700177295293,0,0.0137067343336408
X600016.CH.EQUITY,0,0.110866383685851,0,-8.67361737988404e-19,0,0.101410360861525,0,0,0,0,0,0.14942168230689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440354963984924,0,0,0,0,0,0,0.267113482451297,0.0594369742949655,0,0,0,0,0,0,0,0,0.131941075196031,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.567548310222157,0.0456994709365279,0,0.263494521247195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0837652961777185,0.0435858095957575,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0334517223380796,0,0,0,0.0710953178183603,0,0,0.0115582400409842,0.0365105465081617,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197501846079032,0,0,0.42592806395848,0,0,0,0,0,0,0,0,0,0,0,0,0.151247640287336,0,0,0,0,0,0.161249232360008,0,0,0.0535548152957234,0,0,-0.109524002550712,0,0.156346172104666,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208121597401808,0,-0.0238829375504996,0,0,-0.0351448950548841,0.0823820343798991,0,0,0,0,0,0,0,0,0,0.0611888071337355,0,0,0,0,0,0,0,0,0,0,-0.192168646681542,-0.0365963736538949,0,0,0,0,0.608633129058035,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0684855140570935,0,0,0,0.0252040596016768,0,0,0,0.163903236533687,0,0,0,0,-0.167051493540654,0,0,0,0.0343510073222543,0,0,0,0.195853644968206,0,0,0,0,0,0,0.538972569749839,0.0233997175170696,0,0,0.0365473119900556,0,0.0972839902967624,0,0.0241560528488404,0,0.11153741525099,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,-0.157097557968387,0,0,0,0,0,0,-0.0402758552011508,0,0.428102032862711,0,-0.46820934361235,0,0,0,0,0,0,0,0.264963562042659,0,0,-0.0950017214809526,0,0,0,0,0,0,0,0,0.401820174829247,-0.0258444642669195,0,0,0.0218833613194995,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.38539732889734,0,0,0,0,0.250706864816744,0,0,0,0,0,0,0.0653142790218132,0,0,0,0,0,-0.0324746095200348,-0.116445151035694,0,0,0,0,-0.00171737218194502,0,0,0,0.204700738839368,0,0,0,0,0,-0.27976478603792,0,0,0,0,0,0,0,0,0,-0.155264680158288,0.26699345831799,0,0,-0.158234302484624
X601211.CH.EQUITY,0,0,0,0,0,0,0,0.141176909280237,0.00760873153856853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106263185724527,0,0,0.11622355953477,0,0.0421967237759358,0,0,0,0,0.384544018637096,0,0.110343890157745,0,0.144264181759761,-0.0548109001400623,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0.103878953191646,0.0651539442897645,-0.0780599964832867,0.0310341995758011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591843040776119,0,0.637679310610606,0,0,0.0418217367299255,0,0,0.0470162132658112,0,0,0,0,0,0,0,0,-0.0102800155731986,0.0688514705581258,0.0385022651026771,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,-0.0444100057343928,0,0,0,0,-0.192381330895223,0,0,0,0,0,0.207868568364254,-0.0460920785419968,0.310735747000325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0.313069737818015,0,0.186140135996453,0.129317606648397,0,0,0,0,0,0,0,-0.126943787103889,0,0,0.0846520132179387,0
X601229.CH.EQUITY,0.0250357720294977,0,0.34670203355417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123637420728801,0,0,0,0.100532975881795,0,0,0.108199724801372,0,0,0,-0.133285129407786,0,0,0,0,0,0.0359755509019956,0,0,-0.0637381407197266,0,0,0,0,0,0,0.176718528810772,-0.175148516602679,0
X2882.TT.EQUITY,0,0,0,0,0.0172983242278338,-0.103333284236567,0.00984246256094527,0.0229773354854876,0,0,0,0,0,0,0.207560562941156,0,0,0,0,-0.0671511554467197,0,0,0.244641323986918,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319179558394369,0,0,0,-0.046701970169083,0.096136222555535,0,0,0,8.67361737988404e-19,0,0,0,0
X601169.CH.EQUITY,0,0.0360262069617361,0,0,0,0.0294371575309087,0,0,0,0,0.0361261643411312,0.254857365390824,0.206602541373497,0,0.216609501616453,0,0,0,0,0,0,0,0,0,0.0421361562466569,0,0,0,0,0,0,0,0,0,0.365027118842676,0,0,0,0,0,0.0506431306485667,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0.0362042261265068,0,0,0,-0.0711967477696536,0,0,0,0,0,-0.0328375351536859,0,0,0,0,0,0.0353487969642756,0,0,0.076602245118505,0.049695039802738,0,0,0,0.0378613243422018,0,0,0.157874831900185,0,0,0.191923627716982,0,0,0.194123598537681,0.207668126203893,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7297876122883e-05,0,0.195737270076259,0,0,0.284687533895434,0.0614279147293514,0,-0.104045808035763,0,0,0.196471995017798,0.0307337012238899,0,0.167246905550417,0,0,0,0.0182521904151758,0,0,0,0,0.00294914732730564,0,0,0.0602222098627344,0,0,1.6940658945086e-21,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.000956958726739336,0,0,0,0,0,0,0,0,0,0.101339377203482,0,0,-0.15146135199247,0.213091428816606,0,0,0.135985236234226,0,0,0,-0.130398617362487,0,0.581927580256631,0,0,0,0,0,0,0.0490494421090169,0.147290036780629,0,0,0,-0.104537604471035,0,0.0101219469164818,0.0663216195015218,0
X2881.TT.EQUITY,0.106244968582054,0.211533807744184,0,0,0,0,0,0,0,-0.0195872590490859,0,0,0,0,0,0,-0.00716152997741017,0,0,0,-0.25128574035184,0,0,0.160856960405381,-0.185047646651924,0,0,0,0,0.443859005099993,0,0.493631492788346,0,0,0,0,0,0,0,0,0.00467335326849093,-0.108064004493362,0,-0.298763398298843,0,0.176831683350231,0,0,0,0
X300059.CH.EQUITY,-0.0449358203668701,0,0,0,0,0,0,0,0,0,-0.0728403627758924,0,0,0,0,0.0368283533677623,0,0,0,0,0,0,0.00519154767786362,0,0.193204680237177,0,0,0,0.557031465613338,0.179791342649596,0,0,0,0,0,0,-0.0720654263363332,0,0,0,7.02953816621144e-05,0,0,0,0,0,0.0906171736334851,0,-0.0599160990869614,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230344085799529,0,0,0,0,0,0,0.0150244963968213,0,0,0,0.065302246454287,0,0,0,0.0540109319632062,0.327174199200949,0,0,0,0.0225525362190974,0,-4.33680868994202e-19,0,0,0,0.0149402660180046,0.262536009268365,0,0,0.0403491690097465,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0.118057577106785,0,0,-0.0333288604970192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158314572811957,0.039240366783104,0,0.154765158008846,0,0,0,0,0,0.510931702965131,0,0,0,0,0,0,0,0,0.0668784254297846,0,0,0,0,0,0.07324478331121,0.0581715459630869
X2891.TT.EQUITY,0,0.119683967135316,0.188981145650721,0,0,0,0.0379911065692924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0151826551636254,0.0212530840387742,0,0,0,0.073857829392233,0,0,0,0,0,0,0,0,0,0,0.357276578902889,-0.142752211678489,0,0,0,0,0,0,0.352902828228165
X2886.TT.EQUITY,0.312638911912589,0,0,0,0.0835004072289793,0,0,0,0.225627418477408,0,0,0,0,0,0,0.0322425826637933,0,0,0,-0.307105812312033,0,0.0391115854286553,0.175354865746233,0,0,-0.183130681776658,-0.162756351890493,0,0,0,0,0,0,-0.0721776857346605,0,0,-1.73472347597681e-18,0,0,0,0.180265776117816,0,0.386367511486308,0,-0.0608481391839961,0,0,0,0,0
X601916.CH.Equity,0,0,0,0,0,0.281827396476727,-0.559827122278513,0,0,0,0,0,0,0,-0.156595035784862,0,0,0,0,0.171894187960575,0,0.0640729787719337,0,0,0.0353375583379647,0,0,0,0,0,0,0,0,0,0,0,0.380357773256401,0,0,0.560499954328006,-0.0517465073426248,0,0,-0.344095286309397,0,3.46944695195361e-18,0,0,0.135991587565572,0
X601881.CH.EQUITY,0,0,0,0,0.0617639291999761,0,0,0,0,-0.0195487434011176,0.33761823914381,0,0,0,-0.185661398395149,-0.0615827232328776,0,0.382146985327469,0.00241750499921359,0,0,0.230230362072744,0,0,0.079627614390473,0,0,0,0,0,0,0,0,0,0,0,-0.0868929359884432,0,1.38777878078145e-17,0.15872774958218,0,-0.146310950808653,0,0,0,0,0,0.117557830996807,0,-0.0754942105866609
X600919.CH.EQUITY,0,0,0.218792797808895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0325787908663742,0,0,0,0,0.0295925576762363,0,0,0.0145643877510642,0.0850101303085978,0.0401420206828214,0,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0.190458817876467,0,0,0,0,0,0,0,0,0,0,-0.0371383944287911,-0.0433055787191096,0,-0.202674934459596,0,0,0.0834685599481644,0,0,0,0,0,0,0.0404675025640415,0,0,0,0,0,0.174939609972968,0.0574376698551745,0,0.235584839835484,0.25589334009933,0,0,0,0,0,0,0,0.13713425725399
X601009.CH.EQUITY,0,0,0.121642653514367,0.0931792598620807,0,0,0,0,0,0,0,0,0,0.192464525468024,0,0.0634952903316845,0,0,0,0,0,0,0,0.217190681658715,0,0,0,0,0,0,0.14755195606328,0,0.0212402977367811,0,0.152657483633007,0,0,0,0.0261062091712026,0,0,0,0,0,0.0722798385476657,0,0,0,0,0
X601901.CH.EQUITY,0,-0.0914382027591387,0,0,0,0,-0.165030863913045,0,0.0561949386278068,0,0,0,0,-0.00167465527976384,0,0.106123213886586,-0.132147144049831,0.836081029797154,0,0,0,0,0,0,0,-0.0567044975087381,0,0,0,-0.0898799279839057,0,0.0516465835125969,0,0,-0.18308438777411,0,0,0,0.282080702150731,0,0,0,0,0,0,0,0,0,0,0.0695755049767803
X601077.CH.Equity,0,0,0,0,0,0,0,0,-0.322415386193428,0,-0.0746950925387609,0,0,0.128102920020022,0,0,0,-0.0213999390976751,0,0,0,0.116586848087265,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0394788737112713,0.102813751772117,0,0,0.37142313607226,-0.000267685634110618,0,0,0,-0.201141297626462,-0.0900751362783979,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0,0.227822171014371,0,0,0,0,0,0,0,0,0.0111911466108842,0,0,0,0,0,0,0.197046036003859,0,0,0,0,0,0.224491241979806,0,0,0.056124122879972,0,0,0,0,0.0843553051455637,0,0,0,0.0283921248394638,0.000693364594875508,0.0586010972925061,0,-0.0821454129836902,0.412676556408922,0,0,0,0
