,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,X600919.CH.EQUITY,X601881.CH.EQUITY,X601009.CH.EQUITY,X2884.TT.EQUITY,X601077.CH.Equity,X2892.TT.EQUITY,X600958.CH.EQUITY
X601328.CH.EQUITY,0,0,0,0,0,0.183390938371528,0,0,0,0.059107291215373,0,0.214353362467598,0,0.0789995281702266,0,0,0.0291689627337061,-0.128439673887783,0.2881191339614,0.142172076707963,0,0,0,0,0,0,0,0,0,0,0,0.140315446286682,0,0,0,0,0,0.0279708213529525,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.0645739958485615,0,0,0,0,0.181730092992615,0,0,0,0.273363890415459,0,0.162079278461744,0,0,0,-0.139199960786941,0,0,0.0616658940795973,0,0,0.185634415796487,0.069041791742622,0,0,0,0,0,0,0,0.022453828759728,0,-0.0103852644283519,0.0566096955622751,0,0.0836126533025399,0,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0252654272851596,0,0,0,0,0,0,0,0,0,0,0,-0.109783913048735,0,0,0.256027207445644,0,-0.312765888057301,0,0.258720937405597,0.179642594445939,0,0,0,0,0,-0.0285663935288406,0.182068767241341,0.263356344633181,0,0,0,0,0,0,0,0,0.0658362185678115,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0.135818995623506,0,0,0.137516302657302,0,0,0,0,0,0,-0.00857759133636586,0,0,0,0,0.0691138004779649,0,0.00552998123812166,-0.022065067201269,0,0,0,0,-0.126279116098043,0,0,0,0.185201095873494,0,0,0,0,0.0408699702964303,0.137833808045123,0.0912961990058846,0.382411767333277,0,0,0,0.0510327300650185,0
X601601.CH.EQUITY,0,0,0,-0.0990383125453144,0,0,0,0.118169913048181,0,0.121755015410558,0,0,0.186793009227382,0.133409034758269,0,0,0.372860300093118,0.0408754212442775,0,0,0,0,0,0,0,0,0,0,0.231381592174502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0.309982108082265,0,0,0,0.0143334784129092,0,0,0,0.236191319019541,0,0,0,0,-0.0682993646901205,0,0,-0.0469515124991975,0.0204417752745734,0,0,0.455241900180353,0,-0.244091731457508,0,0,0.110833153790683,0,0,-0.0625401471747409,0,0,0,0,0,-0.0708977915737178,0,0,0,0,0,0,0,0,0.0532364074138099,0,0,0,0
X388.HK.EQUITY,0,-0.138240977174731,0,0,0,0,0.226157099848142,0,0.649134666686545,0,0,0,0,-0.126761552831652,0.0989793329142584,0,0,0,0,0,0,0,0,0,0,0,0,-0.268200246655065,0,0,0,0,0,0,0,0.481971407701607,0,0,0.0284961633133957,4.33680868994202e-19,0,0.0342933752264683,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0.10874465476456,0,0,0,0.110067423823952,0.122273939137692,0.11018445681934,0,0,0,0,0,0,0.343266371250403,0,0,0,0,0.090469165022221,0,0,0,-0.0501776139436148,0,0,0,0,0,0,0,0,0,0.0561794196647785,0,-0.0479186911308773,0,0,0,0,0,0,0,0,0.14909672253229,0.193184560629586,0.00301089693648938
X601998.CH.EQUITY,0.108163338438809,0,0,0,0,0,0,0,0,0,0.208167813700865,0,0,0,0,0,0,0,0,0.176965042053569,0.126739952284702,0,0.0900554408156035,0,0,0,0,0,0,4.33680868994202e-19,0.110270009302132,0,0.0162968847310417,0,0,-0.19044902458241,0,0,0,0,0,0,0,0,0,0,0.0210286428102506,0
X600016.CH.EQUITY,0,0,0,0,0,0.0987129087415001,0,0,0,0,0.206390614426495,0,0,0.0610032787198797,0,0,-0.0872676169582047,0,0,0,0,0,0,0.0253409871675634,0,0,0,0,0.0635298933617038,0.294955406148,0,0.0182111472480269,0.316678273826229,0.0611295367990075,-0.0320224016637625,-4.33680868994202e-19,0.115215196611246,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.0340991306570012,0,0,0.0464009484520503,0.172309610970758,0,0,-0.101025882337846,0,0,0,0.464465360495896,0.072280681945174,-0.0239499397169267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191698176924846,0.160290172445916,0,0.30237151096603,0,0,0,0,0,0
X600030.CH.EQUITY,0,0.0726512756422387,0,0,0,0,0,0,0,0,0,0,0,0.136419895040758,0,0.120456658758404,0,0,0,0.0331400172378711,0,0,0,0,0,0.010406240537892,0.358910896179398,0,0,0.0384220295182274,0,0,0.0361370977661198,0,0,0,0,0.00630141675416236,0,0,0,0,0.177575329930013,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,-0.0625365237755161,0,-0.0198251948777165,0,0,0,0.322770197831599,0,0.134482891822682,0,0,-0.268262147958698,0,0.308998447383667,0,0,0,0,-0.1796680114875,0,-0.0326710045369879,0,0,0,0,-0.0899354990796834,0,0.158668097038916,0,0,0,0,0,0,0,0,0.166699343335303,-0.0295022636112996,0.104692789478731,0,0.102640623454743,0,0
X002142.CH.EQUITY,0,0.0879085326033706,0,0,0,0.164042038315599,0.0378438517523895,0,0,0.0652547466484426,0,0,0.20830134891898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00798809077105309,0,0,0,0,6.4375871795598e-05,0,0.0335700971148952,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,-0.013325867880338,3.46944695195361e-18,0,0,0.0625470246933289,0,0,0,0,0,0,0,-0.107944685311725,0,0,0,0,0.150721210931622,0,0.103070225140293,0,0,-0.225988268709159,0,0,0,0,0,0,0.258008719748821,0,0.00177833061896217,0,0,0.0973015122974834,0,0,0,0.110651169478517,0
X601688.CH.EQUITY,0,0,0,0,0.0342658842115407,0.104126550505815,0,-0.271801128048897,0,0,0,0,0,0,0,0,0,0,-0.472235566217891,0,0,0.299073775742154,0,0,0,0,0,0.132853958626236,0,0,0,0.0256414693570271,0,0,0,0,0,0,0,0,0.303979615314773,0,0.371143156734012,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.035323299851648,0,0,0,0,0,0,0,0.00951351955441705,0,0,0,0,0.029219671179915,0,0.0757021942157584,0,0,0.0551583746584716,0,0,0,0,0.379766400344248,0,0,0,0.0220038533008155,0.0914816171171577,0,0.230244401547495,0,0,0,0,0.0728873350305035
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0353379234896278,0,0,0.0823223959237503,0,0,-0.0381568203343906,0.132305755756472,0,0.155418325944878,0.261171672024385,0,0.0410145565771221,-0.154561408230266,0.1397984763342,0.0572653217677471,-0.0428862098064112,0,0,0.277669641911818,0,0,0,0,0
X601229.CH.EQUITY,0.207030267452357,0,0.151328625600853,0,0,0,0,0,0,0,0,0,0.281414369817321,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.20947282754766,0,0.144329537966294,0,0,0,0,0,0,0,0,0,-0.10930161148079,0,0,0,0,0,0,0.0398518054551363,0,-0.199259063183609,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0.010280812760492,0,-0.0285392686464357,0.220842784573138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131184738166276,0,0,0,0,0,0.196881169390657,0,0,0.487161031319227,0.270965661558923,0,0,0,0,0.00307601170822841,0,0,0,0,0,0,0.00141460522979354,0
X2882.TT.EQUITY,-0.147935450316186,0,0,-0.0143727611930381,0.015463811608654,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154570233120298,0,0,0,0,0,0.0480140543071063,0,0.057683962299155,0,0.0491544900942392,0,0,0,0,0,0.302264488779761,0,0,0,0,0,0,0,0,0,0.0702716532336955,0.010591595369078,0,0
X601169.CH.EQUITY,-0.127681862037021,0,0,0,0.0175705053261102,0.210821235637474,0,-0.0290386065684245,0,0,0.180344630967027,0.0582143125753626,0,0,0,0,0,0.0475687836318405,0,0,0,0,0.0985871826336854,0,-0.0642743323058478,0.0524929632752439,0,0,0,0,0,0,0.625109855071443,0,0,0,0.0574260573858456,0,0,0.127784857693541,0,0,0,0,0,0,0.0488510354751914,0
X600015.CH.EQUITY,-6.93889390390723e-18,0,0,0,0.191826935802741,0,0,0,0,0,0,0,0.0166409860545494,0,0,0.021512212423373,0,0,0,0,5.42101086242752e-20,0.0352201468541825,0.374410456709126,0,0,0,0,0,3.46944695195361e-18,0.142570417878219,0,0.313382071324416,0,0,0.0227358793706719,0,0,0,0,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0.00667026656323997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129305906944448,0,0,0,0,0,0,0,0.0308173609596253,0,0.0509282444208158,0,0,0,0,0,0,0,0,0.335199671912475,-0.0182863320874931,0.282868328905392,0,0,0,-0.0446274473795827,0,0,0.284183366605345
X2881.TT.EQUITY,-1.73472347597681e-18,0,0,0,0,0,-0.0798510812556026,-0.000822500652106657,0,0.116658296976421,0,0,-0.315962544395916,0,-0.113038068911895,0.140299463644083,0,0,0,0,0,0,0,0,0,0,0,0,-0.13812365592246,0.182581080742312,0.598566439390216,0,0.148061950379656,-0.167263527986036,0,0,0.108392355665576,0,0,0,0,0,-0.188389463571804,0.301518296175909,0,0.103136209385225,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0.0330119791256529,0,0,-0.0705821058761334,0,0.0937558726148902,0,0,0.0167137273237164,0,0,0,-0.151303368729059,0,0,0,0,-0.0230736795285967,0,0,0.352830963399061,0.224272961586115,0,0,0,0,0.128719312437471,0,0,0,0.147845595524956,0,0,0,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0.111517167793486,0,0,0,0,0,0,0,0,0,0.00562896602823454,0,0,0,0.136812399597638,0,0,0,0,0,0,0.103977888959667,-0.0541080700664829,0,0,0,0.145104695633932,0,0.0623833033495057,0.0989011517085651,0,0,0,0,0,0,0,0.19071181267564,0,0,0,0.204940093413986,0.0758973275429983,0,0.374676296321966,0
X300059.CH.EQUITY,0,0.0379110343965712,0,0,0,0,0,0,0.0528489123500727,-0.0702315635056687,0,0,0,0,0,0,0,0,0,0,0,0.414186352508958,-0.0342467708955069,-0.00642112553997743,0.185896967998391,0,0,0.033173642308915,0.0667840676078129,0,0,0,0,0,0,0.0219822006726641,0,0,0,0,0.201919666431355,0,0.0651270053089064,0,0,-0.0411342873354164,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.177363732249183,0,0,0,0,0.0074481112657649,0,0.00280724089994484,0,0,0,0,0,0,0.122408346564607,-0.109390158053552,0.082679518581084,0,0.102440806986216,0,0,0,0,0,0.286463160462948,0,0.138566956566917,0.0300780444677048,0,0,-0.073460946336411,0,0,0,-0.11863231335395,0,0.0302539674772129,0,0.055821894327687
X2886.TT.EQUITY,-0.120329149939914,-0.0914782150503985,0,0.0159674538664124,0,0,0,0.0595156777011978,0,0.0346832933023853,0,0,-0.127625454368838,0,0,0,0.0817737643555277,0.160996041058457,0,0,0,0,-0.157525505197836,0,0,0,0,0,0,0,0,0,0,0,0.0247024401967445,0,-0.0175901647354584,0,0,0,0,0,0,0,0,0,0.766986614968828,0
X000776.CH.EQUITY,0,0,0,0.0897257699039892,0,0,0,0,0.0473186771303777,0,0,0,0,0.167989815776156,0,0,0.0019322399008004,0,0,0.00106213564239533,0,0.281126149237374,0.0267496901274658,0,0,0,0,0,0,0,0,0,0,0.190069910648035,0,0,0,0.206199355251953,0,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0.0711035737708988,0,0,0,0,0,0,0,0,0,0.233346205597307,0,0,0,0,0,-0.00614023697207731,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00603742506364371,0.258453217365988,0,0,-0.0168073622285621,0,0,0,0,0,0,0,0,0.110804108002586,0,-0.0479733451795884,-0.0997458935838162,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0.172558691682617,0,0,0,0,0,0.0532937790918753,0,0.010520668465543,0,0.047553898881621,0,0,0,0.388301440693984,0,-0.00572385619665583,0.09272913260018,0.122999227143776,0,0.115699969204091,0,0,0,0,0,0.0280520074163481,0,0,-0.0120616355560067,0,0.024799652557658,0,0,0,0,-0.0412760068151294,0,0,0,0
X601009.CH.EQUITY,0.365782321789676,0,0,-8.67361737988404e-19,0,0,0,-0.0351347068277793,0.0719877827229314,0,0,0,0.199568527270019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287395477236626,-0.0591258352117209,0.0262100838348384,0,0,0,0,0.348320482260611,0,0,0,-0.0421022830446664,0.173879326814798,0
X2884.TT.EQUITY,0,0,0,0.137521309899775,0,0,0,0.0280394131231516,0,0,0,0,0.174682618583197,0,-0.0842114257119832,-0.186131576958256,0,0,0,0,0,0,0,0,0.0810291532352347,0,0,0,0,0,0.129056984996321,0,0,0,0.160517445762241,0,0,0,0,0.172863938371491,0,0,0,0,0,0,0,0
X601077.CH.Equity,0,0,0,0,0,0,0,-0.348249377774425,0.0307436551026317,-0.177752972688736,0,0.121180293377587,0.285018853812139,0,0,0,0,0.178129211889554,0,0,0,0,0,0,0,0,0,0,0,0,0.0283571608207202,0,0,0,0.0608910004391807,0,-0.0844960207336984,0,0.184916703879399,0,0,-0.275988875248749,0,0,-0.0550610864600949,0,0,0
X2892.TT.EQUITY,0,0,0,-0.139649913426715,0,0,0,0,0,0,0,0,0,0.370343627267309,0,0.0799507353034293,0,0.105874807049446,0,0,0.204176372239054,0,0,0,-0.0101088527932883,0,0,0,-0.0419052744321291,0,0.0522094612323612,0,6.93889390390723e-18,0,0,0,0,0,0,0.565634406867669,0,0,-0.183851170131485,0,0.171388222293644,0,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.00207170822376216,0,0,0.107235749750017,0,0.0324820432170715,0,0,0,0,0,0.125000779509549,0.0823833939719357,0.300466093596409,0,0.19129547800246,0,0,0,0,0,0.279992381024347,0,0.0520843191526553,0,0,0,0,0,0,0.106961410570204,0,0,0,-0.0251573667721328,0
