,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2883.TT.EQUITY,X601838.CH.EQUITY,X601688.CH.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0,0,0.186428148233757,0,0,0.0416078376082552,0,0,0.165550540211287,0,0,0,0,0,0,0.118821811374903,0,0,0,0.298043872458145,0,0,0,0,0,0,0.140329089587535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000239602496095521,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0,0.0324911827881814,0,0,0,0.127970066405952,0,0,0.116773506553121,0,0.174681927304287,0,0.0665242461324687,0,0,0,0.0351030289399481,0.344185649482965,0,0,0,0,0,0,0,0.0736738982193392,0,0,0,0,0,0.0230918694983635,0,0.000349159998210531,0,0,0,0,0,0,0,0.0913913783169468,0,0,0,0,0.0558631047045732
X601288.CH.EQUITY,0.130653835476318,0,0,0.410710480326138,0,0,0,0,0,0,0,0,0,0.0758859269533811,0.0689874793586217,0,0,0,-1.38777878078145e-17,0,0,0,-0.0612663025833128,0,0,0,0.0808959113627406,0,0,0,0.0226013850392453,0,0,0,0,0,0,0,0,0,0,0.0705610627962523,0,0,0.0401987878675595,0,0,0,0,0
X601988.CH.EQUITY,4.33680868994202e-19,0,0.349657043983906,0,0,0,0,0,0,0,0,0,0.133496799080437,0.08430573988011,0,0,0,0,0,0,0,0,0,0,0.0331215711328397,0,0,0,0,0,0,0,0.251683491972156,0,0,0,0,0,0,0.0802003324956519,0,0,0,0,0,0,0.011951456590198,0,0,0
X5.HK.EQUITY,0,0,0,0,0,-0.0688021790185907,-0.0148205377793579,0,0,0,0,0,0,0,0,0,0,0,0,0.631267013677218,0,0,0,0.158668450875621,0,0,0,0,0,0,0,0,0.0472125226880697,-0.169768259345085,0,0,0,0.084645851138136,0,0.245276373212356,0,0.178430719063267,0.00577343540756762,0,0,0,0,0,0,0
X601658.CH.Equity,0,0.0986531366254351,0,0,0,0,0,0.13632829417095,0,0,0,0.160405639278056,0.0350580144304118,0,0.239055306716414,0,0,0,0,0.0414852252146514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0398685915077273,0,0,-0.0156009195325095,0,0,-0.00907133159531588,0,0,0,0,-0.129981201977018,0
X601328.CH.EQUITY,0.43200944223797,0,0.110668783380488,0,0,0,0,0,0,0.0510055294220923,0.144194123115477,0.152613138976646,-1.38777878078145e-17,0,0.0591805190426123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157615031445259,0,0,0,0,0,0,-0.0419717527244421,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0711907505789119,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172939404944553,0,0.580222369582083,0,-0.0944166724998241,0,0,0,0,0,0,0.190726418238347,0,-0.0623727001469712,0,0,0,0.0280096022836882,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.203544858179689,-8.67361737988404e-19,0,0,0,0.284010988584038,0.257358463357234,-0.0906016986085558,0,0,0,0,0.00531665294778199,0.0830186576249917,0,0.0654128889527793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439256178937516,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0.273371655106095,0,0,0,0,0.0917385848835797,0.236556011935237,0,0.0971023101026781,0.0398955737637712,0,0,0,0,0,0,0,0,0,0,0,0.0641013388034496,0,0,0,0,0,0,0,0.0596762326860951,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,-0.0682515579038864,0,0.629941145679429,0,0,0,0,0,0.0466404019325205,0,0.0979890555944238,0,0,0,0,-0.368982661427869,0,0,0,0,-0.259146979923134,0,0,0,0.175251825449538,-0.149289320033949,0.365466254779725,0,0,0,0,0.0624972451771835,0,-0.0360816653194658,0,0.239364057497791,-0.0558305467692115,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0.451717527591686,0,0.0264608548199801,-0.248888364012379,0,0.211392632644963,-0.24099117817816,0,0.216973980668302,0,0,-0.0492216043880938,0,0,0,0.359255677801438,0,0,0,0,0,0.0316124921388812,0,-0.461351147538274,0,0,0,0,0,0,-0.0652257635168206,0,0.284085624552326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0761639041273978,0
X601998.CH.EQUITY,0,0,0,0,0,0.12643179300617,0,0,0,0.104442389692463,0,0,0,0.40161425209839,0,0,0,0,0.0812203196925192,0.224105099398556,0,0.0193579303319658,0,0,0,0,0,0,0.0685151637274489,0,0,0,0,0,0,0.0841155801669334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.206884860199625,0.178225857169013,-0.0393786277434849,0,0,0,0,0,0,0,0,0,0.398028945555227,0,0,0,0,-0.0620913442250827,0.0279421337507436,0.00699385174670671,0,0,0,0,0,0,-0.131305577058634,0,3.46944695195361e-18,0,0,0,0.196911580954566,0,0,0,0,0,0,0.241812937107541,0,0,0,0.0622682019247075,0,0,0,0
X601818.CH.EQUITY,0.0296677776090014,0.0141040637221356,0.143427490795076,0.048049725391727,0,0,0.318873371224516,0,0,0.0883147407227202,0.15040432279463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,-0.151214642285622,0,0,0,0.19527420898783,0,0,0,0,0,0,0,0,0,0.0533274241379401,0,0,0,0,0,0,0.0227998708050927,0,0,0,0,0,0,0,0,0.597762968009979,0,0,-1.73472347597681e-18,0.00954216666510078,0,0.185500195512816,0,0.121694739008708,-0.13996853642749,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,-0.123209136758097,0,0,0,0,0.207465791819373,0,0.156326796420114,0,0,0,0.479343321439193,0,0,0,0,0,0,0.153701078587406,0,0,0,0,0,0.0737376979932789,-0.0221603660498743,0,0,0,0,0,0,0,0,0,0,0.0472831740006044,-0.0972557313036634,0,0,0,-0.127087411397794,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.0187543290802592,0,0,0,0,0,0.171769041643242,0,0.0581082199190323,-0.0654654243127622,0,0,0.0588357297881046,0,0,0,0,0,0.183892251325432,0,0,0,0,0,0,0,0,0.0350259564600903,0.364428079387056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.217283088665141,0,0,0.0185555654644031,0.0645792805004052,0,0,0,0,0.0273425236346484,0.141235127173366,0,0.0493907973861785,0,0.0696284046883083,0.0837840347851385,0,0.000172036037594303,0,0,0,0.0548436166441629,0,0,0,0,0,0,0,0.0325339317271386,0,0,0.0499746030322211,0,0,0,0,0,0,0.028224653751919,0,0,0.187806381120807,0,0,0,0,0
X2388.HK.EQUITY,0,0.000792034752365015,0,0.0508364180032557,0.288542812777014,0.0472738837997655,0,0,0.103095018974047,0,0,0.139136075842357,0.0576777242348921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361838890532131,0,0,0,0.142156231004603,0,-0.124531438089764,0,0,0,0,0,0,0,0.148892631404965,0,0,0,0,0
X601229.CH.EQUITY,0.210100529538457,0,0,0,0,-0.0187691959688664,0,0,0,0,0,0,0.211820798364366,0,0,0,0,0.0584051836849452,0,0,0,0.01818251948794,-0.00990120570478768,0,0,0,0,0,0,-0.0356976221264796,0,0.00847145126237945,0,0,0,0,0.0993598841498942,0,0,0,0,0.415949008254543,0,0,0,0,0,0,0,0.0792903520434676
X600919.CH.EQUITY,0.0256846547031862,0,0,0.11240947629961,0,0.273095229860361,0,0,0,0,0,0.016206228738718,0,0,0,0,0.638274007931986,0,0,0,8.67361737988404e-19,0,0.00383676317135088,0,0,0,0,0,-0.00423872258610669,0,0,0,0,0,0,0,0,0.0174495601992463,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0.303933867571083,0,0,0,0,0,0.133303537567882,0.235898790656502,0,0,0.152822371239732,0,0.0581676667226606,0,0,0,0,0,0,0.00357825979712391,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315971210906436,0,0,0,0,0,0,0,-0.35666875050866,0,0.0168505675769971,0.2737886051536,-0.131012793366969,0,0,0,0
X002142.CH.EQUITY,0,0,0.182246155499355,0.0142588420634392,0,0,0,0,0.220213707007765,-0.0123676859576933,0,0,0,0,0.349724684867657,0,0,0.042265356601067,0,0,0,0,-0.130930146161106,0,0,0,0,0.0876977550720579,0,-0.101432994599289,0,0.100402354638253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10650257581076,-0.119239343464262
X601916.CH.Equity,0,0,0,0,-0.0868585531066647,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.510422522891908,0,0,0,0,0,0,0,0,0.0655153164124598,-0.0518520623717922,0.283100175726743,0,0,0,0.115001441474412,0,0,0,0,0,0.105131173137809,0,0,0.0564488617501848,0,0,0.241642622232174,0,0
