,X601398.CH.EQUITY,X601288.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X601998.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X5880.TT.EQUITY,X601838.CH.EQUITY,X601577.CH.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2887.TT.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY,X601881.CH.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0.201438433567072,0.646942443091551,0.00741928049215633,0,0,0,0,0,0.0346816146881039,0,0.167717721042617,0,0,0.0787578770720705,0,0,0,0.00825512486037633,0.000945275645723484,0.0861492733113835,0,0,0,0,-0.232455214268473,0.000576229718207078,0,1.0842021724855e-19,0,0,0,0,0,0,0.0314256267376318,0,0,0,0,0.110292439537121,0,0,0,0,0,0,0,0,-0.229008938619478
X601288.CH.EQUITY,0,0,0.668969048448571,0.176687458955678,0,0,0.107802691492736,0,0,0,0,0,0,0,0,0,0,0,0,0.119876876796817,0,0,-0.181666418316652,0,0,0,0,0,0,0,0.030930828895402,0,0,0,0,0,-0.0319381321378304,0,0,0,0,0,0,-0.0768590565364844,0,0,0,0,0,0
X601939.CH.EQUITY,0.115500563649671,0.315482543953847,0,0.195623065916923,-0.0675023138884399,0.0650854300417897,0,0,0,0,0,0,0,0,0.212724368575114,0,0,0.010828752886912,0,-0.0146029089927636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155701462260463,0,0,0.0419652705734267,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.345301298976512,0.331558115484532,0,0,-0.0211525411160757,0.119278621289543,0,0,0,0.0757987389170643,0,0.0391817999618376,0,0,0,0,0,0.132085842955329,0,0,0,0,-0.1937318116927,0,0,0,-0.0635378526300769,0.0455971149983726,0,0,0,0,0,0,0,0,-0.0769812492657957,0,0,0,0,0,0,0,0,0.315062545400369,0,0,-0.190237451892936,0
X5.HK.EQUITY,0,0,-0.0995368747334091,0,0,0.178537191247559,0.196811442582349,0,0,0,0,0,0,0,0,0,0,0,0,0.259034548447963,-0.36507572928916,0,0,0,0,0,0,0.212463005025084,0.434367987100692,1.73472347597681e-18,0,0,0.151246244505468,0,0,0,0,0,0.206659735958381,0,0,0,0,0,0.136768880487933,0,-0.158610802049182,-0.0154813984819311,0.018562306477983,0
X601658.CH.Equity,0,0,0,0.0545610131825816,0,0,0,0,0.58306592286365,0,0,0,0,0,0,0,0,0,0,0.0866498293570406,0,0,-0.18185656067555,0,0,0,0,0,0,0,0,-0.0580256504503948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283989692060845
X601328.CH.EQUITY,0,0.293973708358827,0,0,0,0,0,0,0,0.00486867831474441,0,0,0,0,0.058249545939364,-0.0801775189589041,0,0,0,0.0328548880293153,0,0.199615452520898,0,0,0.122056436206422,0,0,0,0,0.290552159562669,0,0.0722807391835679,0,0,0,0,0.00286567300434816,0,0,0,0,0,0,-0.194889217254798,0.0964847204223273,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03269148446523,0,0.116703821617307,0.277385269041964,0,0,0,0,0.0596087853288064,0.0963662242319988,0.0988903954519812,0,0,0,0,0,0,0,0,0.0276439508544453,0.328981476618428,0,0,0,0,0,-0.0751430666939833,0,0,0,0,-0.00796753665793918,0,0,0,0,0
X600036.CH.EQUITY,-0.0838013729735326,0,0,0,0,0.288398308411966,0,0,0,0.071639405286328,0,0,0,0,0.199015319321925,0,0.48035174657387,0,0,0.0563839435975935,0,0,0,0.0365112058375624,0,0,0,0,0,0,-0.110915041277392,0,0,0,0,0,0,0,0,0,0.00649422135887069,0,0,0.16107929875291,-0.0632820040797597,0,0,0,0,0.0110415491601006
X267.HK.EQUITY,0,0,0.107309923160516,0,0.1712043931888,0,0.147339944610876,0,0.121357907960338,0,0,0,0,0,0.119167843211173,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00880067901499619,0,0,0,0,0,0.371999041702835,0.0528527598226762,-0.232702590133287,0,0.0813519131464813,-0.0488371350104306,0,0,0,0.00306973308984523,0,0,0.233744027531975,0,0,0
