,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X002736.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X2881.TT.EQUITY,X601916.CH.Equity,X2891.TT.EQUITY,X601696.CH.Equity,X601236.CH.EQUITY,X601009.CH.EQUITY,X600958.CH.EQUITY
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.151810986132037,0,0,0,0,0,0,0,0,0,0.00419777052720285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063045043442648,0.40491596837242,0,0,0,0,0,0,0,0,0,0.128121955667248,0,0,0
X601818.CH.EQUITY,0,0,0.217794657114501,0,0,0,0,-0.0180662871088303,0,0,0,0,0,0.166812942313184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331857172076055,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171494647229165,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.0923414031902104,0.148734597134418,0,0.134367893829942,0,0,0,0,0,0,0.206275755671457,0,0,0,0,0,0,0.0672447599683041,0,0,0.0717410315368197,0,0.0124533093477119,0,-0.179680303181126,0,0.0631496198405987,0,0,0,-0.0166315772816245,0,0,0.107919571195942,0,0.342163678116509,0,0,-0.0221178208140386,0.0833338594944361,0.179203089088013,-0.232081242377305,0
X601688.CH.EQUITY,0.0380999736038622,0,0,0,0,0,0,0.0877399251574905,0,0,-0.054377837638052,0,0,0,0,0,0.108924174048771,0,0,0,-0.0862133661354907,0,0,0,0,-0.0252337593390911,0,0,0.398933647807996,0,0.176998665668539,0,0,0,0.0198198821175667,0,0.307346451061608,-0.0309639375476263,0,0,0,0,0,0,0,0.0257675486605916,0,0.0389026980013508,0,0.0228013525654692
X002142.CH.EQUITY,0,0,0,0,0,0,0.903719656937264,0,0,0,0.121958745603327,0,0,0,0,0,0,-0.0291208783264163,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382068260647924,0,0,0,0,0,0,0,0,0,0,0,-0.198782536148482,0,0,0,-0.088174839252314,-0.142388386167333,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0266731809770433,0.141043512935194,0.0688765685185267,0.0783846492609377,0,0.107086857181656,0,0,0,0,0.100617539106653,0,0,0,0,0,0.340642203802778,0,0,0,0,0,0,0,0,0,0,0,0,0.172864780094066,0,0,0,0,0,0.0057413494115046,0,0,0,0
X600999.CH.EQUITY,0,-0.01538618620707,0,0,-0.115157186511132,0,0,0,0,0,0,0,0,0.12060605961466,0,0.118975571554175,0,0,0,0,0,0,0,0,0,0.0311927853748196,0,0.064135787996075,0,0,0,0,0.324594620933518,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100705330571178,0,0,0
X600837.CH.EQUITY,0,0,0,0,0.0394169035550336,0,0,0.00490758492771536,0,0,-0.0670288646420218,0.0580190192138602,0,0,0,0,0,0,0,0,0,0.088752936360334,0,0,0,0,0.470489494237529,0,0.059232032307207,0,0,0,0,0,0,0,0.0573135659687044,0,0.188545222309148,0,0,0,0,0,0,0,0.0310654228164678,0.0419653830626379,0,0
X601336.CH.EQUITY,0,0.182223238128704,0.0292914734451834,0,0.32959692499847,0,0.0644323900982917,0,0,0,0,0,0,0,0,0,0,0.177116228805714,0,0,0,0,0.0883641964336875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376166533343791,0,0,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149518201639995,0,0,0,0,0,0.00209176534535743,0,0,0,0.00718787322185593,0,0,0,0.279571507978637,0,0,0,0,0,0,0,0.0241567284298827,0,0,0,0,0,0.197467286650653,0,0,0.291528515762286,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,-0.0306667752291887,0,0,0,0,0,0,0,0,0,-0.376885515266402,0,0,0,0.132578610372153,0,1.38777878078145e-17,0,0,0,0.278248627146628,0.0268216042363652,0,0,0,-0.0357372896578974,0,0,0,0,0,0,0.0536875240710795,0,0.0158310450441172,0,0,0,0,0
X601229.CH.EQUITY,0.0687759869964798,0,0.0416696826250916,0.296655574790126,-0.00317003707418304,0,0.266415519654469,0,0,0,0,0,0,0,0,0,0,-0.138038802115069,0,0,0,0,-6.93889390390723e-18,0,0,-0.135012159941181,0.132910925887399,0,0,0,0,0,0,0,0,0,0,-0.0499323650267513,0,0,0,0,0,0,-0.413861237841053,0,0,0,0,-0.0616762105805875
X2882.TT.EQUITY,0,0,0,0,0,0,0,-0.100812691494898,0.0720291547045372,0.0375808766919682,0,0,0,0,0,0,0,0.0521500123090517,0.179140159179276,0,0,0,0,0,-0.028149614387833,0,0,0,0,0,0,-0.13040503842924,0.0462732161406512,0,-0.0995376584823804,0,0,0,0,0,0,0,-0.0182946072837484,0.943324983835621,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0264847389520931,0,0,0,0,0.0175616981245237,0,0,0,0,0,0.146256785711911,0,0.00612211252498518,0.00539032542170328,0,0,0.524439900233063,0,0,0.00645717392897383,0.172878372007383,0,0,0,0,0,0,0,0,0.0686423474065089,0.00621718163258786,0,0,0,0,0,0,0.0593254394492109,0.0237028344935706,0.00112480860103976
X601788.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0189836479791361,0,0,2.16840434497101e-19,0.0509683219911355,0,0,0.0147886822956137,0,0,0,0.127186780424395,0,0,0,0.0430509787656258,0,0,0,0,0,0,0,0,0.0830163441224791,0,0.179131462605925,0.0235440962053116,0.0242112115648948,0,0,0,0,0,0,0,0,0
X601881.CH.EQUITY,0.124933146157092,0.0293120269042137,0,0,-0.0389170111443273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00311055028676025,-1.73472347597681e-18,0,0,0,0,0,0,0,0.18865533906657,0,0.561515910490347,-0.0242123987087465,0,0,0,0,0,0,0,0,0,0.0680753610773064,0,0,0.0456817966901665,0,0,0
X002736.CH.EQUITY,0,0,-0.0221738947334128,0,0,0,0,0,0.0514814695863667,-0.0468783135856141,0,0,0,0,0,0,0,-0.0203916118092254,0,0,0,0,0,0,0,0,0,0,0.165854194082393,0,0,0,0,0,0,0,0.379913432098114,0.0062712214555315,0,0,0,-0.0807786404750753,0,0,0,0,0,0.119208315645213,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0220168946985846,0,0.173320130789435,0,0,0.0052495609508903,0,0,0,0,0.222386613211391,0,0,0,0,0.147485089124916,0,0,0.14381336636082,0,0,0,0,0,0,0,0,0,0,0,0,0.0273980960169024,0,0,0,-0.0463416846206773,0,0,0.137720467420447,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175802005447567,0,0,0,0,0.0407960622524824,0,0.0218163800724531,0,0,0,0,0,0,0,0,0,-0.179236795862537,-0.21816853496571,0,0,0,0.143310465698641,0,0,0,0.00906207365068714,0,0.263568149261081,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0.132744927433843,0,0,0,0,0,-0.103041785803486,0,0,-0.104694430115462,0,0,0,0,0,0.0481454700178378,0,0.198071554555682,0,0,0,0,0,0.0557893116982952,0,0,0,0.35104876544015,0,0,0,0,0,0.00620035495799924,0,0.0387286241698441,0,0.106093868262018,0,-0.0279131980615629,0.18581210241538,0
X2881.TT.EQUITY,0,0,0,0.0886591195202595,0,0,0,0.014275532340381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0420856033970363,0,0,0.00597312418580713,0,0,0,0,0,0,0,-0.0735747317942777,0,0.808532618948707,0,0,0,0,0,0,0,0,0,0.201329819994246,0,-0.0439402265889585,0,0
X601916.CH.Equity,0.0842831970738352,0,0,0,0,0,0,-0.0480897964093532,-0.16937540925911,0.048862809937406,0,0,0,0,0,0,0.0849634932343233,0.155657220002009,0,0.202705425712804,0,0,0,0,0,0,0,0,0,0,0,0,0.12690369536247,0,0,0,0,0,0,0.134608455501055,0,0,0,0,0,0,0,0.0329657550184519,0,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0313006555120973,0.0223138026124069,0,0,0,0.111586149433004,0,0,0.214084065107597,0,0,0,-0.0246933784848704,0,0,0,0,0,0,0,0.215208667829334,0,0,0,-0.0398037568509198,0.506509675377177,0,0,0,-0.083340947107923,0,0,-0.0878592047550154
X601696.CH.Equity,0,0.377295749404263,0,-0.0121687659377557,0,0,0,0,-0.0678421047404249,0,0,0,0,0,0,-0.0726243397773016,0,0,0,-0.0292304360138395,0,0,0,0.188083194909174,0,0,0,0,0,0.200065905003093,0,0,0,0,0,0,0,0,-3.46944695195361e-18,6.93889390390723e-18,0,0,0,0,0,-0.172124838524351,0,0.455858353108849,0,0.015774246816364
X601236.CH.EQUITY,0,0,0,0,0,0,0,-0.109387028637442,0,0,0,0,0,0,0.216893228941626,0,0.0539653812713399,0,0,0,0,0,0,0,0.0769351143967883,0,0,-0.134604632477212,0,0,0.135414358718822,0,0.0856685940958625,0.136698560863704,0,0,0,-0.024960729404789,0,0.385494998869137,0,0,0,0,0,-0.0187810305622147,0.00492079900666213,0,0,0
X601009.CH.EQUITY,0,0.0842561408604581,0,0,0,0,0,0.0671874324240773,0,0.0346397939594953,-0.0507588586338329,0,0,0,-0.0712475164806221,0,0,0,0,0,0,0,0,0,0,-0.0784231626240926,0,0.0287745231821078,0,-0.0480440567807452,0,0,0,0,0.0895119204889945,-0.023921628979211,0,0,0,0,0,0.845827827166665,0,-0.0597551387153129,0,0,0,0,0,0
X600958.CH.EQUITY,0,0.0337802495798599,0,0,0,0,0,0.0217954408051774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195382683173789,0,0.173318906419524,0,0,0,0,0,0,0.0252969197447552,0,0,0.41188551769894,0.087485868752327,0,0,0,0,0.000660901828265529,0,0,0,0.173391705583372,0,0,0
