,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,X600015.CH.EQUITY,X601788.CH.EQUITY,X2891.TT.EQUITY,X601696.CH.Equity,X601916.CH.Equity,X2884.TT.EQUITY,X601009.CH.EQUITY,X601236.CH.EQUITY
X601688.CH.EQUITY,0.0388693576119142,0,0,0,0,0,0,0.00361456382215639,0,0,0,0.109522240693478,0,0,0,0,0,0,0,0,-0.0274553486540401,0,0,-0.0724910279980059,0,0,0,0,0.297711321624532,0,0,0.292463763653889,0,0,0.0146501105644302,0.0611247539217646,0,0.179482655943653,0.029400469657789,0,0,0,0,0,0,0,-0.0568517408851894,0,0,0.172174522767476
X601211.CH.EQUITY,0,0,0,0,0.00808696099574416,0,0,0.0564100653976421,0,0,0,0,0,0,0,0.0237945057841299,0,0,0,0,0.0715904090806443,0,0,0,0,0,0,0.539801567330137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500578139197967,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0770719007106598,0,0.511986632675842,0,0,0.0425265005657327,0,0,0.00717857657481877,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.162901464391919,0,0.10888428826522,0,0,0.0874363163334884,0.0200614355540782
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101111494757204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332927886306782,0,0,0.0526943681237795,0,0,0.00119908319066488,0,0,1.73472347597681e-18,0,0,0.0441972885371933,0,0,0.177693580618838,0,0,0.235957935095004
X600837.CH.EQUITY,0,0,1.73472347597681e-18,0,0,0.0637939663492867,0,0,0,-0.0136052664933724,0,0.0224141433745669,0,0,0.00847956455757372,0,0,0,0,0,0,0.0704333754106812,0,0,0,0,0,0.512542192748537,0,0.0441819389085764,0,0,0,0,0,0,0,0,0,0,0,0.203451529170219,0,0,0,0,0,0,0,0.105095124234932
X600999.CH.EQUITY,0,0,0,0,0,-0.0697693773254239,0,0,0,0,0,0,0,0,0.182808432727062,0,0,0,-0.187914633504513,0.018755306383441,0,0,0,0,0.018848165006321,0,0,0,0,0,0.0704933926037258,0,0,-0.139393667406461,0,0,0,4.33680868994202e-19,0,0,0,0.127204086013121,0,0.0732400815146583,0,0.0695645525722184,0,0.5570399151813,0,0.0581364961389278
X2882.TT.EQUITY,0,0,0,0,0,0,0,-0.0464835216635344,0.27561098183368,0,0,0,0,0,0.0609582101236731,0,0,0,0.104534681750353,0,0,0,0,0,0,-0.152605141485173,0,0,0,0,0.130514878076102,0,0,0,0,-0.155736986472042,0,0,-0.0105830985854255,0.739702248688888,0,0,0,0,0,0,0,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0.051046720618813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320495927077372,-0.193059074871219,0.330326279908911,0,0.207584804882611,0.0137253714381923,0,0,0,0,0,0,0,0.0942378992959069,0,0,0,0,0.0282958071356439,0,0.085509664785993,0,-0.0802489777825512,0,0
X601229.CH.EQUITY,0.472808006685089,0,0.360570793589909,0,0,0,0,0,0.170634480667927,0,0,0,0,0,0,0.159714389849889,0,0,0,0,0,0,0,0,-0.187047150909151,0,0,0.0024064501160937,0,0.116980021483308,0,0,0,0,0.066400682510068,0,0,0,0,0,0,0,0,0.0283940906472361,0,0,-0.477814679793067,-0.0458869565101577,0,0
X002736.CH.EQUITY,0,0,0,0,0.0852480212996091,0,0,0,0,0,0,0.21063024945266,0,0.212459556385353,0,0,0,0,0,-0.137042697964357,0,0,0,0,0,-0.0292570299256782,0,0,0.198392720331558,0,0,0,0,0,0,0.0346565526001705,0,0,0,-0.0645561832270153,0,0,0,0.157856982720443,0,0.080560395779122,0,-0.00763508516955564,0,0.214136035043545
X000776.CH.EQUITY,0,0,0,0,0,0,-0.00989806038156936,0,0,0,0,0,0,0,0,0,0.375474347403327,0,0,0.263332872843259,0.0846941134994992,0,0.0124165802921693,0,0,0,-0.118286267737981,0.455797937205178,0,0,0.000468208838107133,0,0.0205011448739443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000466937238036383
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0563330283774406,0.165263914511398,0.0213685171541149,-0.0939518824162983,0,0,0.260455788976926,0,0,0.0519990686226615,-0.260760872227121,0,0,0.0498217842055126,0.121471700299379,0,0,0,0,0.294755614340761,0,0,0,0,0.321457498822676,0,0,0,0.13067876638244,0
X2881.TT.EQUITY,0.129819644633478,0,0,0,0,0,0,0.0586521081144889,0,0.0256119710927328,0,0,0,0,-0.149953210838191,0.107784206781225,0,0,0,0,0,0,0,-0.0976546122056501,0.0454894779208643,0,0,0,0,0,0,0,0,0.945073744814922,-0.120279280212215,0,0,0,0,0,0,0,0,0.214173417531059,0.0719631545834665,0,0,0,-0.101271016692173,-0.0872772478611399
X601169.CH.EQUITY,0,0,0,0,0.822218738434486,0,0,0.00560602771407382,0,0.00712464781109832,0,0,0,0,0,0,0,0,0,0,0.0213264474336944,0,0,0,0,0,-0.0497045465369449,0.0269555508811376,0,-0.0202901437948598,0,0,-0.0618248770100139,0,0,0,0,0.113045516043793,-0.0465879589256536,0,0,0,0,0,-0.041774896615621,0,0,0.0120968235649997,3.46944695195361e-18,0
X601881.CH.EQUITY,0,0,0,0,0.021693602135284,-1.38777878078145e-17,0,0,-0.0264358087102525,0.0232949706641967,0,0,0,0,0,0,0,0,0,0,0.0521058951314239,0,0,0,0,0,0,0.0270248610780955,0,0,0.441798935867239,0,0,0,0,0,-8.67361737988404e-19,0,0.0272040884821658,0.0356701578449755,0,0,0,0,0,0,0.191521716845455,0,0,0.253298731072502
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0250280631935714,0,0,0,0.0291661187177677,-0.178352261853071,0,0.343799939251352,0,0,0,0,0,0,0.0211684182775651,0.0715044845252713,-0.032378323906317,0.0184925723889978,0,0,0,0,0,0,0,0.0511079049047144,0,0,0,0,0,0,0,0,0,0,0,0,0.0300425616320214,0.627625734569565,0
X601788.CH.EQUITY,0,-0.179460895133176,0,0,0,0,0,0,0,0.060404857302179,0,0,0,0,-0.0990086067504923,0,0,0,0,0,0,0,0,0,-0.0919119299505473,0,-0.150790301867785,0,0,0,0,0,0.0741732454612138,0,0.104848334679279,0,0,0.671642492174377,0.214242656128041,0,0,0,0,0,0,0.222873230455596,0.161387955900055,-0.118550590437863,0,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.104787484440401,0,0,0,0,0,0,0.574329725364467,0,0.172465688966301,0,0,0.221979539324321,0,0,0,0,0,0,0,0,0,0,-0.0817459694887201,0,0,0.607192632108907,0,0,0,0,0,0,0,0,0,-0.258548101822777,-0.194576830352987
X601696.CH.Equity,0,0,0,0,0,0,0,0,0,-0.0892248916022509,0,0,0,0,0,0,0,0,0,0.188781238114505,0,0,0.141289154846415,0,0,0,-0.0321324255998062,0,0,0,0,0,0,0,0,0,0,0.0864659347734255,0,0,0.0594785527453786,0,0,0.146688230248872,0,0,0,0.0981287999217161,0,0.288770130547473
X601916.CH.Equity,0,0,0,0.633761618964813,0,0,0,-0.00755331004485076,0,0,0.277188504270953,0,0,0,0,0,0,0.0532141593316601,0,0,0,0,0,0,-0.173652533132638,0,0,0,0,0,0.125712759588244,0,0,-0.0808481439080551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123206521910028,0,0,0,-0.0347198658346653,0,-0.0269019077609529,-0.0163120806989037,0,0,0.481726979364081,0,0,0,-0.216099958823671,0,-0.059990984224822,0,1.00871137275406,0,0,0,0,0,0,0,0,0,0,-0.323234590845948,0,0.0485824255512727,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0,0.0130027982500938,0,-0.0970408690197608,0.0364621094988726,0,0,0,0,0,0,0,0,0,0,0.0798576505149182,0,0,-0.122339939508057,0,0,0,0,0.0515751416483323,-0.0108192713841859,0,-0.0540339731061729,0,0,0,0,0,0.00233068617254366,0,0,0,0.959133326797694,0,0,0,0,0,0,0
X601236.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134150651021552,0,0,0,0,0,0,0,0.272188639302728,0.103401567660328,0.0116859914198967,0.106897003906131,0,0.233663977571063,0,0,0.0319648048736084,0,0,0,0,0,0,0,0,0,0.0619957676502156,0,0,0,0,0.114521281722552,0,0,0,0
