,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,X2891.TT.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,X601916.CH.Equity,X601881.CH.EQUITY,X600919.CH.EQUITY,X2884.TT.EQUITY,X601009.CH.EQUITY,X601077.CH.Equity,X2892.TT.EQUITY,X600958.CH.EQUITY
X601166.CH.EQUITY,0.015814355504391,0,0.0384051145398231,0,0,0,0.355450296273388,0,0,0,0,0,0,0,0.278481483644436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.125525378526307,0,0,0,0,0,0,0,0,0.0185715713359915,0,0,0.133650702860907,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.379419961400511,0,0,0,0,0,0.187065628830693,-0.06896614875499,0.0218115511168234,0.0282583687323296,0.209601802355815,0,0,0,0,0,0,0.0818512893830399,0,0,0.178861578545737,0,0,0,0,0,0,0,0.0012251980232165,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.0650517154791297,0.118738008966134,-0.0332375681124217,0,0,0,0.336229518985221,0,0.0719203944556761,-0.00467055386601029,0,-0.0678315607463057,-0.0114916181172727,0,0,0,0.0371227104148826,0,0.265701793635543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239108318156009,0,0,0,0,0,0,0,0.0979026972955164,0,0
X000001.CH.EQUITY,0,0,0.286189978503368,-0.201318260126937,0,0,6.93889390390723e-18,0,0,0,0.0653773263043204,0,0,0,0.109498392576568,0,0,0,0,0.0370710774955724,0,0,0,0,0.0353246122716848,-0.157387975406887,0.203707248373675,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.417031801147667,0,0,0,0,0.0359351911217199,0,0,0,-0.0748247582953925,0.0668470308634708,0,0,0
X601601.CH.EQUITY,-0.026206336075605,0,0,0,-0.0484292453631949,0,0,0,0.357532809638335,0,0.229091542742155,0,0,0,0,0,0.128063403479109,0,0,0.218714327860695,0,8.67361737988404e-19,0,0,0.0504197127912232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00102290767194691,0.284678526374152,0,-0.136336224316701,0,0,0.0767418975558767,0
X601319.CH.EQUITY,0,0,0.0634203431219147,0,0,0,0,0,0,0,0.0185426693823962,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0109914053820439,0,-0.174112790864157,0,0,0,0.0402572700687173,0,0,0,0,0,0,0,0,0.0534781370495252,0.131474745112252,0,0,0.186318420130293,0.207595437929053,0,0.0812579737446766,0,0,0
X388.HK.EQUITY,0,-0.159447115984055,0,0,0,0,0,0.646228151263461,0,0,0,0,0,0,0.221368155629353,0,0,0,0,-0.0838107607322838,0,0,0,0,0,0,0.0470035704753683,0,-0.419215055775846,0,0,0,0,0,0,0,0,0.0768623747522633,0,0,0.0746159789573512,0.0462193201484944,0,0,0.421019376385083,0,0,0,-0.150905706807151,0
X11.HK.EQUITY,0,0,0,0,0.0818364092565448,0,0.058665322460221,0.202523744235548,0,0,0,0,0,0,0,-0.078836048295413,0,0,0,0,0,0,0.591158818202128,0,0,0.281594075161272,0,0,0,-0.0583509250282928,0,-0.0620610297779714,0,0,0,0,0,-0.0966676183607662,0,0.04401941530918,0,0,0,0,0,0,0,0,0.102725563522844,0
X601998.CH.EQUITY,0,0,0.0897312251963687,0,0,0,0,-0.044449129963934,0,0,0,0,0.0715347838710178,0,0,0,0,0,0,0,0,0.411385218923136,0,0.169540585312301,0,0,0,0,0,0,0.0544131185019976,0,0,0,0,0,0,-0.0465189415497647,0,0,0,0,0.101262427244006,0,0,0,0.0360799292561296,0,0,0
X267.HK.EQUITY,0,0,0,0,0.285313498251517,0,0,0.488659254404611,0,0,0,0,0,0.0882337903857918,0,0,0,0.213653298444751,0,0,0,0,1.38777878078145e-17,0.10366660609656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104654758259592,0.149916300274748,0,0,0,0,0,0,0.0439908023763473,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449554392655152,0,0,0.0416772654889068,0,0.221580464877219,0,0,0.057708931543006,0.0238812366102905,0,0,0,0,0.0296082536572073,0,0.284728248831215,0,0,0,0,0.0954626076214776,0,0,0,0,0,0.120290338260307
X600016.CH.EQUITY,0,0.120638297735141,0,0,0,0.0240979578223924,0,0,0,0.00477378999807059,0,0.37218692990172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109943470660226,0,0.135017302743768,0,0,0,-8.67361737988404e-19,0,0,0.320790886757237,0,0,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,-6.93889390390723e-18,0,0,0.237731135168363,0,0,0,0.154734654732776,0,0,0,0,0,0.391104264084834,0,0,0.0614718781809976,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0.167397105245771,0,0,0.111638230397675,0,0,0.130013260443978,0.0460296136430001,0,-0.0584011161299134,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,-0.206985962560889,0,0,0,0,0,0,0,0,0,0,0.155811315908519,0,0,0,0,0.226059552273565,0,0,0,0,0,0,0,0,0,0,0,0.177047289848144,-3.46944695195361e-18,0,0,0.302086002730464,0,0,0,0,-0.00246721275486287,0,-0.0274567891697378,0,0,0,0,0,0.0893054033099143,0.00258938610607897,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,-0.0739260860282049,0,0,0,0,0,0.0410073694587808,0,0,0,0,0,0.0573622678772918,0,0,-0.374915767726927,0,0,3.46944695195361e-18,0,0,0.314845326262595,0.0398268759006538,0,-0.024502902404455,0,0,0.25028783408094,0,0,0.255414681257102,0,0,0,0,0,0.174105011156727,0,0,-0.048537345503934,0,0,0
X601688.CH.EQUITY,0,0,-0.0843133640196001,0,0,0,0,0,-0.328912293610192,0,0,0,0,0,0,0,0,0,-0.438967943865856,0,0.326288951748553,0,0,0,0,0,0,0.0625362163024121,0,0,0,0.0742907596240153,0,0,0,0,0,0,0.0194333915307099,0,0.363191540106757,0,0,0.27563162306024,0,0.0062037851343758,0,0,0,0
X002142.CH.EQUITY,0,0.203219202726986,0,0,0,0,0.0737683621074063,0,0,0,0,0,0,0.225698931402609,0,0,0.0622583059184039,0,0,0,0,0,0,0,-0.0261119114748596,0,0,0,0,-0.0719550153805321,0.14938209450995,0,0,0,0,0,-0.289513059989433,0.0168812784962655,0,0,0,0,0,-0.0502282788110733,0,0,0.371742678029681,0.139708054670002,-0.158011135865568,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0682766088980127,0,0,0,0,0,0,0,0,0,0,0.331311956763874,0,0,0,0,0.0453129533868361,0,0,0,0,0,0.0939177934891239,0,0,0,0,0.282886335756864,0.0746509984643519,0,-0.0510637976967349,0,0,0,0.0453288654302358,0,0,0,0,-0.0223517721675288,0.179964651839129
X600837.CH.EQUITY,0,0,0,0,0,0.0505340576234919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144786276372954,0,0,0,0.0288743155589468,0,-0.0433458649436082,0.190634779360968,0,0,0,0,0,0.257236626644025,0,0,0,0.0399231564632259,0,-0.128581123609189,0,-0.0309154546080778,0,0.22389085552628,0,0,-0.0204942330584367,0,0,0
X601229.CH.EQUITY,0.058118768309014,0,0.448157691603384,0,0,0,0,-0.0318138651596795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249801376804837,0,0,0.0820776915790547,0,0.0452160080111095,0,0,0,0,-0.0658259287956931,0,0,0,0,0.0333950967240871,0,0,-0.134381909613779,0.180965675802724,-0.113599329097597,0,0,0,0,0,-0.177651784099196,0.0126215076153752,0
X601336.CH.EQUITY,0,0,0,-0.0739325618741535,0,0,0,-0.258480397370063,-0.0479467791460027,0,0,0,-0.0401709388986871,0,0.252984622713094,0,0,0,0,0,0.0619042455914481,0,0,0,0,0,0,0,0,0,0,0.0943005094838009,0,0,0.55445992421007,0.0567018678878325,0,0.172056252286829,0,0,0,0,0,0,0,-0.019928385568979,0,0.122251715872834,0,0
X2882.TT.EQUITY,-0.0573874281111842,0,0,0,0,-0.0244224950354148,0.0656425331642464,0.0649627967993946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126402501078042,0,0.139901076895957,0,0,0,0.0472801361162187,0,0,0,0,-0.152248694093286,0,0.407778856763634,0,0,0,0,0,0,0,0,0,0.10153224757552,0,0.0277852114353205,0,0
X601169.CH.EQUITY,0,0.0677577354711444,0,0,0,0.0238841566358805,0,0,0,0,0,0.229153454337411,0.232029027572344,0,0.104217663681565,0,0,0,0,0,0,0,0,0.0455259540693841,0,0,0,0,0,0,0,0,0,0,0.446196881829519,0,0,0,0,0,-0.0123050669322464,0.0343771273849207,0,0,0,0,0,0,-0.109768671467267,0
X000166.CH.EQUITY,0,0,0,0,0,0.0220377669540563,0,0,0,0,0,0,0,0,0,0,-0.0113180646129369,0,0,0,0,0.0932374875076064,0,0,0,0,0,0,0.00612145352277896,0,0,0.0908985137857282,0,0,0,0,0.113778379119176,0,0.241331984700226,0,0.397296675954266,0,0,0,0,0,0,0,0,0.116208346788173
X600015.CH.EQUITY,0,0,0.176675415329698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279028445819528,0,0,0.0306067447768546,0,0.0315477535590893,0.00526556955353064,0,0,0.0118433716229812,0,0.0384504242332903,0.30360676345812,0,0.0805389511650551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0.0118895151458462,0,0,0,0,0,-0.0717297898330479,0,0,-0.00107998721724958,0,0,0,-0.274776892720677,-0.0607654462216815,0,0,0,0,0,0,0,0,0,-0.000308689455209824,-0.123561919742133,0,0,0,-0.0122368394893683,0.368319917589606,0.576347171283275,0,0,0,0,-0.0329335296316218,0,0,0.155457251767983,-0.124622678117386,0,0,0,0,0,0,0,0.237189725274404,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0362953778693069,0,-0.0468162119096338,0,0,0.183721529296996,0,0,0,0,-0.110425864729585,0.271712211137935,0,0,0,0,0,0.137757808652281,0,0,0,0,0,0,0,0.0827316709718501,0,0,0,-0.26692819665965,0,0,-0.1438048111939,0.445372194920696
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296425981849134,0,0,0,0.0853785576936262,0,0.0278329521015907,0,0,0.114230762370983,0,0,0,0,0.27050828187444,0,0,0,0,0,0,0,0,-0.100760348027184,0,0.268971527152238
X000776.CH.EQUITY,0,0,0,0,0,0,0,0.00528894386058856,0,0,0,0,0,-0.00603012349979836,0,0,0.122363343936598,0,0,0,0,0,0,0,0,0,0,0.21945027683903,0.120338347588493,0,0,-0.0213678952802993,0,0.2602041745445,0,0,0,0,0,0,0,0,0,0.0682684596743075,0,0.0580089218955054,0.0715826999781166,0,0,0
X2891.TT.EQUITY,0,0,0.356956125979702,0,0,0,0,0,0,-0.0731013540990025,0,0,0.0383377478503188,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235159480155559,0,0,0,0,0,0,0,0,0.0399955585006428,0,0,0,0,0,0.314641669172765,-0.044808071258958,0,0,0.106326467495947,0,0,0.319065207143511,0
X002736.CH.EQUITY,0,0,0,0,0.00185262357925404,0,0,0,0,-0.0781733887389426,0,0,0,0,0,0,0,0,0,0,0,0,0.0169238644410604,0,0,0.105522354101942,0.0816194135783266,0,0.00609428184709181,0,0,0,0,0.541220900943499,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0873502675069644,0.00742404642419451,0.292292521036999
X2886.TT.EQUITY,0.222374038874845,-0.165363159810166,0,0,0.0345159481911646,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0375446633922849,0,0,0.284372789049271,0,0,0,0,0,0,-0.191722147587314,0,-0.0177925451472736,0,0,0.063161879438609,0,-0.0142597038112719,0,0.0286004805971645,0,0,0,0.258069448780621,0,0,0,0,0,0.000945275779993607,0,0,0,0
X601916.CH.Equity,-0.0507683644316362,0,0,-0.600310402297563,0,0.583845114667443,-0.170893812934729,0,0,0,0,0,0,0,-0.238912417556385,0,0,0,0.315908083538191,0.100948520314406,0,0,0,0,0.206179067391856,0,0,0,0,0,0,0,0,0,0,0.435712633914105,0,0,0,0,0.143348837648368,-0.239639823229577,0,-0.204618488806647,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.19306850533329,0,0,0.10093644738716,0,0,0,0,0,0,0,0,0,0,0,0.122375370728357,0,6.93889390390723e-18,0.0759653106326938,0,0,0.00963313046892914,0,0.0453436541332043,0,0,0,0.29071509954909,0,0,0,0,-0.0862186009530119,0,0,0,0,0,0,0.345105868948918
X600919.CH.EQUITY,0,0,0.257229657690857,1.73472347597681e-18,0,0,0,0,0,0,0.0728904446835344,0,0,0,0,0,0,0,0,0,0,0,0.0173760435910608,0,-0.058516142814746,0,0,0,0,0,0,0,0.169696632532457,0,0,0,0,0,0.142761898164334,3.46944695195361e-18,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0.117701168244014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0973195729306022,0,0,0,0,0.243056846023123,0,0,0,0,0,0,0.0917119881648064,0,0,0,0,-0.0507551514553924,0,-6.93889390390723e-18,0.225155157919432,0,0.156537730340978,0,0,0,0,-8.67361737988404e-19,0,0.111376901124618,0
X601009.CH.EQUITY,0,0,0,0.237000830530717,0,0,0,0,0,0,0,0,0,0.230693687362695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588651100006884,0.0241430531666705,0,0,0,0,0.226340223038238,0.115080084425507,0,0,0.0300148000869215,0,0,0,0,0,0,0,0,0,0.059327390454554,0
X601077.CH.Equity,0,0,0,0,0,0,0,0,-0.354898009100409,0,0,0,0.00443614791451619,0.0841046095049489,0,0,0,0,0,0.0400985466165782,0,0,0,0,0,0,0,0,0,0,0,0.0846016639430905,-0.0480135247093475,0,0,0.02110613347045,0.302837041585381,0,0,0,0.232937867738964,0,0,0,-0.152606184591555,-0.0474758925510085,0,0,0.0870284887513145,0
X2892.TT.EQUITY,-0.035275813920757,0,0,-0.133479896566797,0,-0.104978165572586,0,0.078788526176417,0,0,0,0,0,0,0.0275620971534454,0,0.0969785521092734,0,0,0,0,0,0.345049278602531,0,0,0,0,0,-0.0322107357239718,0,0,0.0288741933893675,0,0,0,0.086522158447726,0,0,0,0.116162395952162,0,0.0385731143144449,0,-0.0777206797237054,0,0.311631820217504,0,0,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.12415427887158,0,0,0,0,0,0,0,0,0,0.227985815767038,0,0,-0.00696767936811658,0.120750784952539,0.0749612562935087,0,0.100278569377137,0,0,0.22827704037825,0,0,-3.46944695195361e-18,0,0,0.202683376979223,0,0,0,0.0845876958993066,0,0.00685369969083682,0.0347547363806658,0,0,0,0,0,0
