,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X600015.CH.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X601009.CH.EQUITY,X600926.CH.EQUITY,X601788.CH.EQUITY,X601901.CH.EQUITY,X2884.TT.EQUITY,X600919.CH.EQUITY
X601398.CH.EQUITY,0,0,0.246818932630821,0,0.250642808108091,0,0.133421702622435,0,0,0,0,0,0,0,0,0,0,0.0689059421437629,0,0,0,0,0,0,0,0,0,0.0140790209144088,0.0916091096660783,0,0.00408102122441222,0,0,0,0,0,0,0,0,0,0.0815311530763669,0,0,0,0.101422010971452,0,0,0,0,6.93889390390723e-18
X601318.CH.EQUITY,0,0,0,0,0.0321193240297136,0.111426168158941,0,0,-1.0842021724855e-19,0,0.0476716957775951,0,0,0,0,0,0,0,0.431330583260788,0.0338027450670394,0,0,0,0.105587090949004,0,0,0,0,0,0,0,0.126826624449958,0,0,0,0,0,0,0,0,0,0,0,0.00686720271177068,0.125043360626112,0,0,0,0,0
X601939.CH.EQUITY,0.0383326304538569,0,0,0,0.0698364973843728,0,0.330073607574977,0,0,0.0809919599056656,0,0,0,-0.131727945866176,0,0,0,0,0,0,0.544020623223948,0,0,-0.00421062956015708,0,0,0,0,0,0,0,0,0,-0.0630790724181093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.207053485982825,0,0,0,0.0557793910863545,0,0,0,0,-0.0254527557876641,0.304034343411228,0,0,0,0,0,0.0642652841034551,0,-0.16296493601756,0,0,0,0.397422056847399,0.23553873871952,0,0,0,-0.0674119052324696,0,0.0668277938221819,0,0,0,0,0,0,0,0,0,0,0.0526377543495916,0,0,0,-0.199513620678098
X601288.CH.EQUITY,0.149126747981076,0.216966767360074,0.16575914195819,0,0,0,0.12181858140215,-0.0417457086437055,0,0.0335167270013542,0,0,0.00872076733238085,0,0.243860786933466,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-0.0923334840154436,0,0,0,0,0,-6.7762635780344e-21,-0.00360837302662413,0,0,0.142405087788675,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.0240557507338061,0,0.0826116230068226,0.0462505337425606,0,0,0.23592191630768,0,0,0,0,0,0.167096326222725,0,0,0,0,0,0,0,0,0,0.0179057087843465,0.0095182340494589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.0460561457047122,0.315806620399673,0,0,0,0,0.0441589520208922
X601988.CH.EQUITY,0.0919844892940155,0,0,0,0.079084352662896,0.412693554384175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00575292603771877,0,0,-0.025164231017849,0,0,0,0,0,0,0,-0.0196287063044906,0,0,0,0.398679648905607,0,0,0,3.46944695195361e-18,0.0504201440326913,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,-0.0910143200452018,0,0,0,0,0.370485638977352,0,0,0,0,0,0,0.0680902498635432,0,0,0,0,0,0,0,0.329785984246536,0,0,0,0,0,0,0.14238557777703,0,0,0.0393885484749802,0,0,0,0,0,0.0214352391374916,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.105038323071548,0,0,0,0,0,0,0,0,0,-0.181088234841384,0,0,0,0,0,0,0,0,0,0,0,0.474609109005578,0.0238730708948999,0,0,0,0,0,0,0.272038070215068,0,0,0.211463426976457,0,0,0,0.054057623997009,-0.0520631803389048,-0.000944708333832478,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,-0.302772606067129,0,0,1.73472347597681e-18,0,0.0319882235674803,0,0.0981509565690673,0,0,0,0,0,0,0.0402795234440376,0,0.495541160508061,0,0.238010463294175,0.0279875010764516,0,0,0,0,0,0,0,0.35645673461072,-0.0299554384130241,0,0,0,0,-0.0701944880678266,0,-0.212048358565567,0,0,0.124108489816513,0,0,0,0.117361724552622,0,0
X601658.CH.Equity,0.214311725235873,0.0560320435736572,0,0,0,0,0,0,0,0,0,0,0,0,0.299736354446931,0,0,0.0174342654754567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0968413604461165,0,0,0,0.0192539735588455,0.246844484897441,0,0,0,0,0,0,0,0,0,0,0.0714098670330316,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383101436929982,0,0,0,0,0,0,0,0.296926427538955,0,0,0.0896276147411919,0,0,0,0,0,0,0.182122364193723,0.0975373578935523,0,0,0,0.124841143741952,0,0,0,0,0.0244379181653952,1.73472347597681e-18,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.425233991157396,0,-0.0815793719133252,0,0.0969877636845807,0,0,0,0.0890628633891472,0,0,0,2.16840434497101e-19,0.0286705863139447,0,0,0,0.0687972844147445,4.33680868994202e-19,0,0.267784969405577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463515951824904,0,0,0,0,0.271552503843732,-0.248412865925698,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,-0.0543506528668823,0,0.0134670852217563,0,0,0,0,0.14163590180561,0,0.543884491442797,0,0.0586404008213499,0,0,0.00564817533351031,0,0,0,0,0,0,0.0397497056751451,0,0,0,0.186360659430345,0,0,0,0,0,0,0.177250321968616,0,0,0,0,0,0,0,0.0752588730318656,0,0
X601328.CH.EQUITY,0,0.011638613170072,0,0,0.0575155351886357,0,3.46944695195361e-18,0,0,0,0.102040258849195,0,0,0,0,0.116592457410751,0,0.181568785042751,0,0.237232148489964,0,0,0,0,0,0,0.0387522872873306,0,0,0,0,0,0,0.110372314408012,0,0,0,0.212777736576708,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.21175679038204,0,0.411470382930131,0,0,0,-0.0284349818592788,0,0,0,0.020287535445802,0,0,0,0,0,0,0.262284782548777,0,0,0,0.0156687864421191,0,0,0,0,0.00914134200091347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547647958008865,0,0,0.101188054022259,0,-0.0660404363451626,0.0758390404392116,0.156677326542955
X601066.CH.EQUITY,0,0,0.0523675962539735,0,0,0,0,0.013475780772472,0,0.0356192591871854,0,0,0,0.53545927371952,0,-0.0932122517669341,0,0,-0.0797963976158958,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185824621036134,0,0,0,0,0,-0.0417315130473532,0.132698926458641,0,0,0.0415830232621533,0,0,-0.0140400854931466,0.0179955764945979,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.393238959235899,0,0,0,-0.196175041597596,0.286386998197236,0,0,0,0.47572199813168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060246483762641,0,0,0,0,0,0,-0.096496236593835,0,0.0419477055012392,0,0
X601319.CH.EQUITY,0,-6.93889390390723e-18,0,0.00820333073140554,0,0,0,0,0,0,0,0,0.0861082184545739,0,0.0179649569009823,0,0,0,0,0.145967940416692,0,0,0,0,0,0.0957886415666536,0,0.155458198946851,0,0,0,0,0,0,0,0.257174094117167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300754278767434
X600016.CH.EQUITY,0.00814325152850427,0,0,0,0,0,0.00497130950069987,0,0.0936676934814393,0,0,0,0,0,0,0,0,0,0,0,0.768077470238746,0,0,0,0,0,0,0,0,0,0,0.074719875605283,0,0,0,0,0,0.1648413971447,0,0,0,-0.0738276369465284,-0.0705638142142324,0,0,0,0,0,-0.0557614790561299,0
X601998.CH.EQUITY,0,0,0.0802764833879278,0,0,0,0,0,0,0,0.294240623450944,0,0,0,0.158944388395754,0,0,0.0620804130402965,0,0.141645368283456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100705257876842,0,0,0,0,0,0,0.0500219955664643,0,0,0,0,0.13545325923116,0,0
X300059.CH.EQUITY,0,0.0213954725778543,0,0.0368396458023254,0,0,0,0,0,0,0,0,0,0,-0.0460272571782645,0,0,0,0,0,0,0,0,0,0,0,0.189248143176956,0,0,0,0,0,0,0,0,0,0,0,0,0.47829360631385,0,0.128102826123236,0,0,0,0,0.0126005321540779,0,-0.0409600328410663,0
X002142.CH.EQUITY,0,0,0,0,0,0.617354816707191,0.146846715856963,-0.212808450782629,0,0,0,0,0.120894460890919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.233019031399064,0.149773492105432,0,0,0,-0.0265008365799504,0,0,0,0,0,8.67361737988404e-19,0,0.0859787204937925,0,0.00899973039853635,-0.0303503161584723,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0.309063123449262,0,-0.224875830972948,0,0.193087374986186,0,0,0,0.129318305505697,0,-0.0870751789014154,0,0,0,0,0,0.417209120718424,0,0,-0.073721964780088,0,0.0740610120302987,0,0,0,0,0,0,0,0,0,0,0,0,0.123313177881015,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0.016785407041571,0,0,-0.108628404427151,0,0,0.284480925620319,0.0914840080207902,0.172841123710734,0,0,-0.022864515448253,0,0.0985502612879207,0,0,0,0,0,0,0,0,0,0.192957228598984,0,-0.618875561340589,-0.00934125416786945,0,0,0.345046199090085,0,0,0.0254247986126767,0,0,0,0,0,0,0,0,0,0,0.0555233380990897,0,0,0,0
X601818.CH.EQUITY,0.239618810425325,0.072516019192006,0,0,0,0,0,0,0,0,0,0.210309203060348,0,0,0,0.00665163686394605,0,0,0,0,0,0,0.00652273269670592,0,0.0064090692621906,0,0,0,0,0.0644015644834834,0,0,0,0,0,0.116794193409507,0,0.0701724504540174,0,0,0,0,0,0,0.0811410989812164,0,0.0461269468720215,0,0,0
X601688.CH.EQUITY,0.0369049503699478,0,0,0,0,0,0.0480951143260158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183152950875694,0,0,0,0,0,0,0.0425135146797084,0,0.151794674757541,0,0,0.205502427217113,0,0,0.265073839170922,0,0.0222775431642938,0,0.107406404920485,0,0.0185640983480029,0,0,0,0.0175628756230325,0,0,0
