,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,X601881.CH.EQUITY,X600015.CH.EQUITY,X601788.CH.EQUITY,X2886.TT.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601696.CH.Equity,X2884.TT.EQUITY,X600958.CH.EQUITY
X601658.CH.Equity,0,0.303920801670794,0,0,0,0,0,0,-0.019850718487965,0,0,0,0,0,0,0,0.0809109687207598,0,0,0,0,0,0,0,-0.0393800436016902,0.0332320643388119,0,0,0,0,0.107228032665304,0,0,0,0.200569045727264,0,0.0722768571297916,0,0,0,0,0,0,0,0.222022579814091,0,0,0,0.0685354910759451,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,-0.0344691429138026,0,0,0,0,0,0.450597060197178,0,0,0.023129282710682,0,0.152509810107206,0.0258507364806097,0,0,0,0,0,0,0.147363230577467,0,0,0,0,0,0.180273849391237,0,0,0,0,0.0923940352911837,0,0,0,0,0,0,0,0,0,0,0,0.0847039531010183
X601166.CH.EQUITY,0,0,0,0,0,0,0.131038760125258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0679700729594446,0.299049553560052,0,0,0,0,0,0,0,0,0.0716132587009755,0,0,0,0,0,0,0,0.286998255641255,0,0,0.00163471040933069,0,0,0.0472772913631357,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.0108704570004504,0,0.0428262014964397,0,0.478005388451423,0,0,0,0,0,-0.0870126465207073,-0.00183397762445978,0,0,0,0,0,0,0,0,0.0677354957980923,0,0.28274221743983,0,0,0.108428236773682,0,-0.019971634485453,0.00072218120954063,0,0,0,0,0,0,0,0.0872435131051924,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.0559788078501592,0,0.146583995357069,0.349962296486895,0,0,0,0,0,0.0252021119486245,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491442967788195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173181148750832,0,0,0,0,0,0.0439813933077993,0
X601328.CH.EQUITY,0.235001667486046,0,0,0,0.00200223814402098,0.0232659285176231,0,0,0,0.0341162889044524,0.0400803228344467,0,0,0,0,0,0.0967516922677279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0905063638996064,0,0.0705586647645819,0,0,0,0,0,0,0.0665671607565006,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0.125700518575039,0,0,0.600876352319596,0,0,0,-0.159930928492798,0.267659148841577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115171992378767,0,0,0,0,0,0,0,0.187943471430717,0,0.27913205435479,0,0,0,0,-0.17757558696116,0,0,0
X601601.CH.EQUITY,0,0.339842286962772,0,0.258019029548476,0,3.46944695195361e-18,0,-0.00665466274559633,0,0,0,0,0,0,0,0,0,0,0.258975704288733,0,0,0,0,0,-0.025322498242854,0,0,0,0.10359381161,0,0,0,0,0,0,-0.0226867975874551,0,0,0,0,0,0,0,0.0439727159152115,0,0,0.152624910175528,0,0.0939924452209039,0
X601319.CH.EQUITY,0,-2.71050543121376e-20,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0149921797784816,0,0,0.0958323694879148,0,0,0,0,0,0,0,0,0,0,0,0,0.0256233705978406,0,0,0,0,0,0,0.227753606182266,0,0,0,0,0,0,0,0.0717143926584939,0,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0100172902637237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479055780576704,0,0,0,0,-0.0182774807302528,0,0,0,0,0,0.234773534048468,0,0,0,0,0,0,0,0,-0.0460491888490537,0.0927668805431465,0,0.0486981809958684
X600016.CH.EQUITY,0.0658091413695825,0,0,0,0,0,0,0.0538072725389534,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0.315043489487869,0,0,0,0,0,0,0,0,0,0,0,0,-0.597842504442996,0.031777134587499,0,0,0,0,0,0,0,0,0.760414795768529,0,0,-0.0647957013984812,0
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.101866609540668,0.0775886588263186,0,0.130359648376245,0,0,0,0.0529539141656624,0,0,0,0,0,0,0,0,0,0,0,0.108749191694393,0,0,0,0,0.0384537631605585,0,0,0.0671298263066992,0,0.529035603462643,0,0,0,0,0.0380808963977985,0,0,0,0.0408864661995785,-0.0211162332965608,0
X002142.CH.EQUITY,0,0,0,0,0,0.76924703481376,0,-0.211672932985871,0,0.0636033101089783,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106476116652873,0,0,0,0,0,0,0,-0.220492798248154,0.0532756965607863,0,0.0970535007093718,0,-0.0899221933016817,0,0,0,0,0.088192573203218,0,0,0.0679246962868727,0.195641112045936,0,0,0,0
X2388.HK.EQUITY,0,0,0.0252004133323534,0,0,0,0,0,0.257231437530081,0.127690519971088,0,-0.171517789879096,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366258003865112,0,0,-0.296350456964188,0,0,0.186566759434271,0,0,0,0,0,0,0,0.129272722547083,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0.386027661690738,0,-0.296371978054633,0,0,0,0.256757273502647,-0.0352267676080929,-0.0527966031121462,0,-0.00706051818813941,0,-0.0617227916837793,0,0,0.384344582962197,0,0,0,0,0,0.0758894480193501,0,0,0,0.116275056348445,-0.062982364796134,0,0,0,0,0,0,0,0,0.289814739489493,0,0,0,0,0,0
X601818.CH.EQUITY,0.0537598244343899,0.0729613119952239,0,0,0.0851478867261768,0,0,0,0,0,0.157269695617045,0,0.256729914131954,0,0,0,0,0.0523465572627004,0.0925057935857627,0,0.00815077617918277,0,0,0,0,0,0,0,0.00490678522004649,0,0,0,0,0,0.0283269924459771,0,4.42154794799941e-05,0,0,0,0,0,0.0305356397836712,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0.0541915227108742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256163369411669,0,0,0,0,0,0,0,0,0,0.309987452476689,0.0507551587638942,0,0,0.179365237093416,0,0,0.12341036519047,0,0,0.0264544073012376,0,0,0,0.0611661878366256,0,0,0,0.125091390226866,0,0
X600999.CH.EQUITY,0,0,0,0.0266019708876455,0,0,0,0,0,-0.0745630576252694,0,0,0,0,0,0,0,0,-0.147387758291691,0,0,0,-0.129802652232791,0,0,0,0,0,0,0.222234317723195,0,0.00943514468373809,0,0,0,0,0,0,0,0,0,0,0.40838353753692,0,0,0.0383499902636222,0.159899699172206,0,0,0
X601336.CH.EQUITY,0,0,0.037009920334143,0.237490530417108,0,0,0,0,0.0231581284723672,0,0,0,0,0,0,0,0,0.246760699320467,0.15480393452114,0.00841750626369613,0,0,0,0,0,0,0.0640389097899998,0,0,0.318728894775831,0,0.197645022395321,0,0,0,0,0,0,0,0,0,0,0,0,-0.0459703515762612,0,0,0,0,0
X600837.CH.EQUITY,0,0.077140951091679,0,0.0612115003137928,0,0,0,0,0,0,0,0.157649935493408,0,0,0,0,0,0.0175447441316928,0,0.0493371924444455,0,0,0,-0.0576241933576643,0,0,0.388864665844379,0,0,0,0,0,0,0,0,0,0,0.0598066908017367,0,0,0,0,0,0,0,0,0,0,0,0.0855203766047341
X601211.CH.EQUITY,0,0,0,0.167022383112942,0,0,0,0,0,0,0.162229467413499,0,0,0,0,0,0,0,0,0.182787334256375,0,0,0,0,-0.114539401781987,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176878525150123,0,0.0909315027131405,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0.393643378919411,0,0,0.104320421968606,0.200872453541734,0.328780382994274,0,0,0,0,0,0,0,0,0,0,0,0,0.185622616218773,0.00620083217801192,0,0,-0.0788282009375986,0.159763074226649,0,0,0,0,0,0,0,-0.285176710144593,0,0,0,-0.071928972144024,0,-0.0847905030542622,0,0.0240439878088487,0,0,0,0.0925605577605272,-0.107659575090048
X002736.CH.EQUITY,0.0224485032083669,0,0,0,0,0,0,0,0,0,0.116403606455448,0.197780599344239,0,0.071942695679314,0,0.0331622070210274,0,0,0,0,0,0,0,0,-0.00654101386909414,0,0,0.0985220921856504,0,0,0,0,0,0.122837235289453,0,0,0,0,0.0931915030444933,0,0,0.0086906949952517,0,0,0,0,0,0,0.113724516292877,0.0292454009531477
X000166.CH.EQUITY,0,0,0,0,0,0,0,0.143213765593852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13999138181982,0.0456335355461586,0,0,0.0363371686089998,0,0.0763831731463957,0,0,0,0.206288741255451,2.77555756156289e-17,0,0,0.0681679500877256,0,0,0,0,0,0,0.300992068866867,0,0.0817124532537276
X601229.CH.EQUITY,0,0,0,0,0,0.0973544022906482,0,0,0,0,0,0,0,0,0.0689243966044796,0.0748369664639985,0,0,0.45092239298254,0,0,0,0,0,0,0,0,0,0,0,0.0511189210174396,0,0,0.0658765214715235,0,0,0,0,0,-0.0248023967452396,0,0,3.46944695195361e-18,0,0,0,0.230181893338138,0,0,0
X2882.TT.EQUITY,0,0,0,0,0.112265868052645,0,0,0,0.00366785037132294,0,0,0.210160331922956,0,0.085617890385467,0,0,0,0,0,0,0,0,0,0,0,0,-0.328565028477616,0,0,0,0,-0.0383654903455922,0,0,0,0,0,0.252515186760826,0,0.625934612958668,0.0500371376033822,0,-0.0157941453659994,0,0,0.22655574800289,-0.0695139033345932,0,0.0983703969799706,0
X000776.CH.EQUITY,0,0,0,0.0891777052366569,0.0666765466228046,0,0,0,0,0,0.24763348813838,0,0,0,0,0,0,0,0,0,0.161726083179222,0,0,0,0,0,0,0,0.0587685830632469,0,0,0,0,0.185938917292547,0,0,0,0.168806708882396,0,0,0.0498587435678506,0,0.0208905503685401,0,0,0,0,0,0,0
X600918.CH.Equity,0,0,0,0.0187037295056016,0,0,0,0,0,0,0,0.224602063060452,0,0,0,0,0,0,0,0,0,0,-0.0382541823784756,0,0,0,0,0,0,0.182226104468933,0,0,0,0.0130083227191247,0,0,0.0870610132637492,0,0,0,0,0,0.353398893603119,0,0,0,0,0,0,0.234531557392215
X601169.CH.EQUITY,0,0,0,0,0,0,0.691479896387223,0,-0.118872923944718,0,0,0,0,0,0,0,0,0,0,0,0,0.180626583663652,0,0,-0.036965854802897,0,0,0,0,0,0,0,0.0850603393675182,0.0397481895451303,0,0,0,0,0,-0.037216611139238,0.0365052692012412,0,0,0,0.0953428321173193,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,-0.223363494470493,0.138316148866558,0,0,0,0,0,0.0258050141548761,3.46944695195361e-18,0,0.0376855475094566,0,-0.120133773338723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167293633501887,0,0.0573040183298895,0,0,0,0,0,0,0,0,0.138100840608614,0.487500358581209,0,0,0.179522163026941,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,-0.00991813631874879,0,0,0,0,0,0,0,0,0,0,0,0.357363377545742,0,0.215765430817208,0,0,0,0,0,0.0953907344571964,0,0.0962313781423766,0,0,0,0.168578649213867,0,0,0.0398471870068914,0,0,0,0,0,0.0132528691111015,0,0,0,0.117726445149893,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0.233672018813774,0,0.0784487548101058,0,0,0.268254548012829,0,0,0,0,0.0562418504484364,0.0692518126950404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00881131546175844,0,0,0,0,0,0,0,0,0.132788429190184,0,0,0,0.122607685183561,0,0,0,0,0
X601788.CH.EQUITY,0,0,0,0,0,0,0,0,0.0768824314778512,0,0.213052803213431,0,0,-0.26790136073436,0,0.0363680141527885,0,0,0,0,0,0,-0.0568179960321834,0,0.0576215157001662,0,0,0.134376606231704,0,0,0,-0.0898631331902267,0,0.0109714290308181,0.16752487587702,0,0,0.554894309780573,0,0.0744990793045529,0,0,0,0,0,0,0,0,0,0.0668672680115276
X2886.TT.EQUITY,0,0,0,0,0,0.00148405098721247,0,0,6.93889390390723e-18,0,0,0,0,0.165069987724296,0.0214394260013579,0,0,0,0,0,0,0,0.304890813105487,0,0.055408567228577,0,0,0,0,0,-0.0683708509305485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332132777996451,-0.239385177254266,0,0,0
X601009.CH.EQUITY,0,0,0,0,0.046372528448176,0.410512444324608,0,0,0,-0.212930304004839,0.345209324863608,0,0,0,0,0,0,0,0.0586656285666308,0,0,0,0,0,0,0,0,0,0,0,0,0.24957118278031,0.0618220049996975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0,0,0,0,-0.0554592511898605,0,0,0,0,0,0,0,0,0,0,0,0,0,0.603919188542704,0,0,0,0.0604804602472984,0,0,0.0694361195687653,0,0,0,0.0257383890949917,0,-0.074710392009443,0,0,0,0,0,0.359638293130698,0,0,-0.182600086849329,0.194311816492682,0,0,0,0,0.0141143102711336,0
X600926.CH.EQUITY,0,0,0,0,0.368542297270239,0,0,0,0,0,0,0,0,0.171266705566564,0,0,0,0,0,0,0,0,0,0,0,0.149928180884558,0,0,0,0.147014540657623,0.0997372222733794,0,0,0,0,0,0,0,0,0.020691866363816,0,0,-0.106055312013123,0,0,0,0,0,-0.0335768739091221,0
X601696.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333367026526121,0.122622935271197,0,0,0,0,0,0,0,0,0,0,-0.0959974779441332,0,0,0,0,0.0650952833522078,0.260700936241513,0.184012825364852,0,0.0430640702452015,0,0.0280751244688765,0,0,0,0,0,-0.0256807743947613,0
X2884.TT.EQUITY,0,0,0,0,0,0.196245416306075,0,0,0.0767516639651702,0,0,0,-0.00201941311090465,-0.238448532376371,0,0,0,0,0,0,0,0,0.239278997172748,0,0,-0.0567646526459855,0,0,0,0,0,0,0,0,0,0.182333949181685,0,0,0,0,0,0,0,0.164365015711844,0,0.501593647211471,0,0,0,0.0250114209457016
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0859713101592182,0,0,0.0263311159190134,0,0,0,0,0,0,0,0,0,0,0.0652107959188537,0,-0.0221546834251548,0,0,0,0,0,0,0,0,0.129716874110192,0,0,0.328415063527236,0.258261957415282,0,0,0,0,0,0,0,-0.144726126552474,0,0,0,0
