,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,X2891.TT.EQUITY,X002736.CH.EQUITY,X601916.CH.Equity,X601236.CH.EQUITY,X601881.CH.EQUITY,X601009.CH.EQUITY,X2884.TT.EQUITY,X600919.CH.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY
X601328.CH.EQUITY,0.0662783457286929,0,0,0.336207143859102,0.0249152531345921,0,0,0,0,-0.0326250414481787,0,0,0.131071819179505,0,0,0,0.191230909215627,0,0,0,-0.0090917364615979,0.0343814989538855,0,0,0,0,0,0,0.153640550745816,0,0,0,0.119453507917348,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.0941224118226912,0,0,0,0.264619213696818,0,0,0.0104985392424669,0,0.0794598379381356,0,0,0,0,0.0899463331448891,0.0635593465463627,0,0,0,0,0,0,0,0.175295029595683,0,0,0.0363938029331624,0,0,0,0,0,0,0,0.0542647911988217,0,0.0936124128844044,0.0169360742649323,0,0,0,0,0,0.0101166427835394,0,0,0,0.0293497252004296,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.28099813874552,0,0,0,0,0,0.104596022045532,0,0,0,0,0,0.187390106920879,0,0,0,0,0,0,0,0,0,0.173400229125473,0,0.0765925574451825,8.67361737988404e-19,0,0,0,0,0,0,0.138750103294932,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.176315084660238,0,0,0,0.347948889792299,0,0,0,0,0,0,0,0,0,0,0.118852644803221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179148294296214,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,-0.0367157251419755,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0990175558213781,0,0.0603624972765686,0,0,0,0,0.309533503096944,0,-0.0103773526152282,0,0,0,0.188322361119199,0.33296404200613,0,0,0,0,0.0399723615061747,0,0,0,0.0252065483559652,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.435332422482706,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.195820800773319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206278874715698,0.151364376991507,0,0,0
X600016.CH.EQUITY,0,0.0985213265072927,0,0.0354956789804668,0.155968106455743,0,0,0,0,0,0.210016697565596,0,0.0837421498791928,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0393378092841855,0,0,0,0,0,0,0,0.157295747384242,0,0,0.200107583410646,0,0.0104674347898581,0,0,0,0,0.00923840310926505,0,0,0,0,0,0,0
X601601.CH.EQUITY,0.192291659353497,0,0.451789870303386,0,0,0,0.0903284995248195,0,0,-0.0283629314181634,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0.0437912724855657,0,0,0,0,0,0,0.00888606593047572,0.106656671554793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.217465340296627,0,0,0,0,0,0,0.147068566288407,0,0,0,0,0,0.0162264168029062,0,0,0,0.222336331133489,1.73472347597681e-18,0,0,0,0,0,0.00824038936986828,0,0,0,0,0,0,0,0.301385651928238,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0.172526805657198,0.33285936474821,0,0.144735035911385,0,0,0,0,0,0,0,0.161080179089497,0,0,0,0.520462423933052,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.227680311352883,0,0,0,0,0,-0.11999315250577,0,0,0,0,-0.0349934269199679,0
X601066.CH.EQUITY,0,0,0,0,0,0,-0.0469128206581973,0.25748345415994,-0.150909996185122,0.114722886189897,0,0,0,0,0.0844326756822425,0,0,0,0,0,0,0,0,0,0,0.482721176922466,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.124540408348955,0,0.348355090356131,0,0,0,0.0379519271130873,8.67361737988404e-19,0.0643860688429309
X2388.HK.EQUITY,0,0,0,0,0,-0.143287983927565,0,0,0,0,0,0,0,0.362050149695213,0,0,0,0,0,0.304848084751957,0,0,0,0,0,0,0.125238260537279,0,0,0.0342043037426994,0,0,0,0,0.11570560954937,0,0.0860221509891902,0.0333307694166577,0,0,0.0959360516728406,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0.0782039699434635,0,0.0435799686671224,0.0830589404086117,0,-0.0210592133041878,0.0130484861511578,0.0431301116004683,0,0.112853732086772,0,0.0751056310033599,0,0,0,0,0,0,0,0,0,0,0,0.112171882870191,0,0,0,0,0.00786361642610967,0,0,0,0,0,0.397826666929511,0,0.0373805626576673,0,0,0,0,0.0250618303228369,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.0602033095315712,0,0.32349811489691,0.111761504615411,0,-0.236475752527123,0,0,0,0,0.0170366789068523,0,0,0,0,0.23681264378499,0.0584449824357042,0,0,0,0,0,0,0.190490003079888,0,0,0.00175156274776089,0,0,0,0.117984251203119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0.0319552102386512,0.1245614049188,0,0,0.0371170581567249,0,0,0,0,0,0,0.298416924767621,0,0,0,0,0,0,0,0,0,0,0.27666609793302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738846885859484,0,0,0,0,0,0.0148027914741653,0.00844795365695182,0,0,0.127320844569503,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00395538028677576,0,0,0,0,0,0,0,0,0,0,0.210814225141017,0,0.102891267746639,0.0414418303991588,0.144633363655249,0,0,0,0,0,0,0.239143576254327,0,0.0579178405367051,0,0,0,0.143047155125345,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0.14085395297439,0.405801230196337,0,0,0,1.38777878078145e-17,0,0.266106466845089,0,0,0,0,0,0.0373976255978319,0,0.115090548369269,0,0,0,0,0,-0.102416490576016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0892536307627779,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0551436640923696,0,0,0,0.105460843165504,0,0,0,0.0181709945024933,0.0218529259951637,0.0204293188681166,0,0,-1.73472347597681e-18,0,0,0,0,0.205533732204928,0,0,0,0,0.190027664414274,0,0.0806707873236394,0,0,0,0.333833772198755,0,0,0.0146113949060163,0,0,0,0.0159110058389273,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.055921046872243,0,0,0,0,0,0,0,0,0.0599459530093249,0,0,0,0,0,0,0.467740778104567,0,1.38777878078145e-17,0,0.0534453686759878,0,0,0,0,0.186005713633766,0.00602681067108662,0,0,0,0.221655332601119,0,0,0,0,0,0,0,0,0,-0.0957022066953981
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0.0211343552032893,0,0,0,0.0177205616971078,0,0,0,0,0,0.236997601375747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512896419008423,0,0,0,0,0,0,0,0,0,0,0,0.111288395624842,0
X300059.CH.EQUITY,0,0,0,0,0,0,0.132655881873412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326705407012053,-0.12858488947883,0,0,0,0,0,0,0.0977829361712722,0,0,0,0,0.104183546583047,0,0,0,0,0.453888716521879,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0736084414586778,0,0,0,0.256344216180716,0,0.199954501641409,0,0,0,0,0,0,0.0553522341976081,0,0.00659019277208234,0,0.0597691570158617,0,0,0,0,0.0406719600481379,0,0,0,0,0,0,0,0.141951655118066,0,0,0.130120832273172,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18006372339809,0,0,0,0,0.0328436065228265,0,0,0,0,0.0752695308739787,-1.73472347597681e-18,0,0,0,0,0,0,0.0244410061317858,0,0,0,0,0,0,0,0.614126022220506,0,0,0.00615292095170534,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0.0647261822250015,0,0.147318965271826,0,0,0,0,0,0,-0.00569907144949231,0,0,0,0,0,0,0,0,0,0.0267641721082545,0,0.235255701293273,0,0.189720175877922,0.0328707351367184,0,0,0,0,0,0.0080519919706546,0,0,0,0,0.301683855779274,0,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0934852436417143,0,0.283673463594975,0,0,0,0,0,0,0.00449594898491238,0,0,0,0.233525057407128,0,0,0,0,0.0280029733095037,0,0,0.259245866349079,0,0,0,0,0,0,0,0,0,0.0612329770733197,0.0630834412482511,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0187952463846316,0,0,0.13043414382903,0,0,0.022803525030353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165196827206965,0,0,0,0,0.401292950276118,0,-4.33680868994202e-19,0,0,0.227392493480469,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0.272333438548741,0,0,0,0,0,0,-0.184181423701275,0,0,0,0.0671313255533973,0,0,0,0,0,0,0,0,0,0,0,0.413027382584752,0,0,0,0,0,0,0,0,0.209197077025083,0,0,0,0,-0.0172430163918879,0,0,0,0,0.130051500160504,0
X600015.CH.EQUITY,0,0.140289540739921,0,0,0,0,0,-0.100320460223939,0,0.0215950904171848,0,0.32302738622783,0,0.126549773504891,0,0,0,0,0,0,0,0.0885460645151439,0,0,0.0967887500959308,0,0,0,0,-0.0352850154219652,0,0,0,0,0,0.260807800189838,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2886.TT.EQUITY,0,0,0,-0.0713513055621525,0,0,0,0.0592992417172163,0,0,0,0,0,0,0,0,0,-0.155158639553832,0,0,-0.0194058391382676,0.0704453359493664,0,0,0,0,0.133261254380768,0,0,0,0,0,0,0,0.0339129853913373,0,0.299886866619133,0,0,0,0,0,-0.0154184847113732,0,0,0,0.505397418580996,0,0.0649754226488598,0.0108275395338662
X000776.CH.EQUITY,0,0,0.00405315250200559,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.196007670292389,0,0,0,0,0,0,0,0.0631097416815505,0.00843421965346031,0,0.115230937867831,0,0,0.377628909962373,0.0229961089231062,0.0130806986505144,0,0,0,0.142292947923867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0.0712805173062512,0,0,0,0,-0.0224729757467704,0,0,-0.172188556948504,0,0,0,-0.0618061307847303,0.0622010098059933,0,0,0,0,0,0,0,0,0,0,-0.0240931444734253,0,0,0,0.0426281253461686,0.301827661565408,0.0234403468832689,0,0,0,0,0,0,0,0,0,0.441111466320499,0.226165900598364
X002736.CH.EQUITY,0,0,0,0,0,0,0,0.0499313669857463,0,-0.10223703637964,0.0781860206568327,0,0,0,0,0,0,0,0,0,0.0588313377273174,0,0,0,0,0,0,0,0.484477697770116,0,0,0,0.0552126595046244,0.118392516915953,0.196287356250229,0,0,0,0,0,0,0,0,0.0696798576651023,0,0,0,0,0,0
X601916.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.243320700445487,0,0,0,0.139804472284102,0,0.244600409871148,0,0,0,0.366049354679156,0,0,0,0,0,0.00579453501689525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0260319249947208
X601236.CH.EQUITY,0,0,0,0,0,0,0,0.00928112021175064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132534402885989,0.702100708991793,0,0,0,0.0218575283124356,0,0,0,0.114711938890779,0,-0.0135412674662604,0.0375186175635515,0,0,4.33680868994202e-19,0,0,0,0,0
X601881.CH.EQUITY,0,-0.069088546796014,0,0,0,0,0,0,0,0,0,0,0,0,0.104572022659687,0,0,0,0,0.0375526052381273,0.198402841190773,0.0960635003068671,0,0,0,0,0,0,0.182660643025554,0,0,0,0,0,0.113111621796681,0,0,0,0.0220584049951155,0,0,0,0,0.404066494011584,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.00713808306257577,0,0,0.218470621558811,0.0250118826057373,0,0,0,0,0,0.0653238867803973,0,0,0,0.0322736396990332,0,0,0,0,0,0.100047861498745,0.0337286235619477,0,0,0,0,0,0,0,0,0.310754394658399,0,0,0,0,0.153207392333453,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,-0.189769386453318,0,0,0,0,0,0,0,0.241386679626904,0,0,0,-0.115678632128616,0.0796804913693274,0,0,0,0,0,0.27177947039582,0,0,0,0,0,0,0,0,0,0,0,0.0874625479148297,0,0,0,0,0.0378744714601941,0,0,0,0,0.422034723383167,0.22920798094557
X600919.CH.EQUITY,0,0.0521000469035737,0,0,0.0160336496985082,0,0,0,0,0.0780468795595283,0,0,0,0,0,0,0.0509700085397299,0,0,0,0,0,0.191813311857392,0,0,0,0,0,0.219291098859046,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469284143208602,0,0,0.216289632099938,0,0,0,0
X2892.TT.EQUITY,-0.0438359042393807,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,1.73472347597681e-18,0,-0.0608022047173992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131999162834234,0,0.0759890469884552,0,0.34871936447626,0,0,0,0.0576554468975579,0,0.395679208501219,0,0,0.258213820429601
X5880.TT.EQUITY,0,0,0,0,0,0,0,0.000111694721792948,0,0,0,0,0,0,0,0,0,0,0,0.0190827063636369,0,0.0828423958894552,0,0,0,0,0,0,0,0,0,0,0,0,-0.0400542788593155,0,0.0144503133818728,0,0.146120385771576,0,0.470799192211256,0,0,0,0,0,0.233477489968348,0,0.0764190958717057,0
