,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X2884.TT.EQUITY,X600958.CH.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY
X601166.CH.EQUITY,0,0,0,0.315613882798625,0,0,0,0,0,0,0,0.309426074376454,-0.000774675805640423,0,0,0,0,1.73472347597681e-18,0,0,0.0914993722572037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0326114652430257,0,0,0,0,0,0,0.236057342768016,0,0,0,0.102881147165623
X600000.CH.EQUITY,0,0,0,0,-0.0670119019637034,0,0.353587903824141,0,0,0,0.342848718526687,0,-2.16840434497101e-19,0,0,0,0,0,0,0.0994917387049494,0,0,0,0,-4.132716193026e-06,0,0,0,0,0,0,-0.117046366451884,0.0137618611216533,0,0,0,0,0,0,0,0,-0.0253756370877835,0,0,0.274906432968957,-0.113552011827219,0.0804241567113127,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275180787005319,0,0,0,0,0,0.151088579518885,0,0,0,0,0,0.302596016130541,0,0,0,0,0,0,0,0,0,0,-0.149748033988465,0.0394140864232998,0,0,0,0.0672267243609288,0,0,0,0,-0.0358180106175674,0
X601601.CH.EQUITY,-0.024767265357418,0.0853296111604491,0,0,-0.0622888845193052,-0.0843579493958376,0.0571098477421715,0,0.670175530919202,0,0,0,0,0,0,0,0,0,0.0163728725973141,0.04690684564284,0,0,0,0,0,0,0,0,0,0,0,0.0576332875000007,0,0,0,0,0,0,0,0,0,0,-0.187170895534033,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0.188456216572061,0.201481248465225,0.0163771382616139,0,0,0,0,0,0,0.0498054082089121,0,0.0344359357607443,0,0.312744896301317,0,0,0,0,0,0,0,0,0.208696898373969,0,0,-0.0408303051113579,0,0,0,0.051222255664846,0,0,0,0,0,0,0,0,0,0.119697123352428,0.160441740890381,0,0,0
X388.HK.EQUITY,0,0,0,0,0.226394636353315,0,0,0.304008406354269,0,0.00664476593007152,0,0,0,0.157559413789423,0,0,0,0.121846784590437,0,0.0938378008878905,0.134569048119598,0,0,-0.109910702035936,0,0.0351556593587472,0,0,0,0,0,0,0,0,0,0,0,0,0.153690195075381,-4.33680868994202e-19,0,0,-0.0589910161098237,0,0,0,0,0
X000001.CH.EQUITY,0,0.187250221253698,0,0,0,0.124685103723796,0,0,0.0359551194314121,0,0.00703131119112128,0,0,0,0,0,0,0,0,0,0,0.0596574119112863,0,0,0.214454426511261,0,0,0,0.0438056367719328,0,0,0,0,0,0.0193269612132526,0,0,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0.180982767320058,0,-0.110157178572817,0.327542605033342,-0.292790722781653,0,0,0,0,0,0,0,0,0.0777773804931422,0.247112718325918,0,0,0,0,0,0,0,-0.0409416842268404,0,0,0,0,0,0,0,-0.163262286763515,0,0,0,0,0,0,0,0.0714273490619596,0,0,0.34471810425494,0.360662523779927,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.122245397173891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491478200593299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0.0245816295635996,0,0.142402820387261,0,0,0,0,0,0,0.155032270093223,0.217516265446636,0,0,0,0,0,0,0,0.0273507578818345,0,0,0,0,0,0.197314515058164,0,-0.149965800192761,0,0,0,0.193597324151541,0,0,0,0,0.270581181280411,0,0,0,0,0,0,-0.0459831305056339,0,0,0
X267.HK.EQUITY,0.0758918081113741,0,0,0,0,0,0,0,0,0.103666162939403,0,0,0,0,0,0.0941027532567648,0,0.206299732480831,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.176596804413561,0.220752987138403,0,0,0,0,0,0,-0.03832655670607,0,0,0.147929414310345,0,0,0.111545378760748,0,0,0,0,0
X600030.CH.EQUITY,0.0432458315399847,0,0,0,0,0,0,0,0,0.00507276594654021,0,0.020273582845013,0,0,0,0,0.10696244981297,0,0,0,0.0221044838361379,0,0,0,0.0910028367130365,0,0,0.336726748922658,0,0,0,0,0,0,0,0.356700117333024,0,0,0,0,0,0.238518931358336,-0.0131144850824713,0,0.0351426729206018,0,0,0
X601818.CH.EQUITY,0,0,0,0.473740845053509,0,0,0.16996355669967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.105207063967914,0,0,0,0,0,0,0,0,0,0,0.218326846671709,0,0,0,0,0,0.141546343271659
X601688.CH.EQUITY,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0262172921552563,0,0,0,0,0,0,0,-0.138616044046345,0,0,0,0,0,0,0,0,0,0.0638935738950044,0,0,0,-0.0726319151798859,0.341201400914582,0.0204016885940746,0,0.203697880354094,0.366114931408949,0,0,0,0,0,0
X601211.CH.EQUITY,0.00644390978410415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012027161557956,0,0.0910721952412461,0,0,0,0,0.0145472256555193,8.67361737988404e-19,0.0386811688821097,0,0,0,0,0,0.00701026641074786,0,0.27012671996816,0,0,-0.01134181311578,0,0.177061850817374,0.248085629670502,0,0,0,0.107001123414854,0,0
X601336.CH.EQUITY,0,0,-0.214471669264961,0,0,0,0,0,0.455882219040988,0,0,0,0.155001770176171,0,0,0.152758360725226,0,0,0,0,0,0,0,0,0.181747923973804,0,0,0,0.115630751288757,0,0,-0.0233815041950284,0,0,0,0,0,0,0,0,0,0,0,0,-0.0536864642201784,0,0,0
X601229.CH.EQUITY,0.422755666457162,0.130463494856994,0,0,-0.0973648883465213,0,0,0,0,0,0,0.0561705401921916,0,0,0,0,0,0,0,0.00174161190841336,0,0,0,8.67361737988404e-19,-0.0312128660744766,0,0,0,0.174507952164119,0,0,0,0,0,0,0.233021618618746,0.106764561659235,0,0,-0.154353159908561,0,0,0,0,-0.0670223455065841,0.0894881255650515,0,0
X600837.CH.EQUITY,0.0504263078895052,0,0,0,0,0,0,0,0.202012627043758,0,0,0,0,0,0,-0.0383647041549429,0,0,0,0,0,0.0848993840985185,0,0,0,0,0,0,0,0.0820055310335212,0,0,0,0.0379659094899668,0.201772638078891,0,0,0.14685129121108,0,0,0,0.172245994728125,0,0,0,0,0,0
X002142.CH.EQUITY,-0.0228115701291547,0.343707011639191,0.260212251220692,0,-0.00677444021262558,0.047289472092193,0.134345732051553,0,0,0,0,0,0,0,0,0,0.370121660294919,0,0,0,0,0,0,0,0,0.0959893474240751,0,0,0,0,0,-0.0987321986781387,0,0,0,0,0.0262209061601618,0,0,0,0,0,0,0,-0.138484810886594,0,-0.105575889432919,0
X601066.CH.EQUITY,-0.127012024346272,0,0,0,-0.294164306024316,0,-0.08866923527074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317498161077297,0.130019439319888,0,0,0,0,-0.0715945809244213,0,0.029602836101886,0,0,0.00765335211591089,0,0.0905359212369246,-0.189671681076452,0.0257583444763251,0,0,0,0,0,0,0.146931832758089,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0.0524936007035422,0,0,0,0,0,0.0417001416767663,0,0,0.0318160104926905,0,0,0,0,0.18529953419134,0,0.192052600404271,0.153774663568466,0,0,0,0.0219921328427258,0,0,0.0254463099320317,0,0,0.423541103165925,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0100482673684707,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0.137063456816528,-0.197823272989845,0,0,0,0,0,0,0,0,0,-0.145618939665481,0,0,-0.0366664072336771,0,0,0,0,0,0,0,-0.0356183310135363,0,0,0,0,0,0,0,0,0,0.597766025194015,0.180236810294872,0,0,0,0.222671682089889,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,-0.0314635260639293,0,0.085750453022129,-0.637264867951852,0,0,0,0,0,0.0320179940546732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208637831228084,1.10802051308332,0,0,0,0,0,6.93889390390723e-18,0,0,0.0136388761457072,0,0,0,-0.0845805097213266,-0.180811746508713,0,0.19648092401617,-0.108977411117227
X000166.CH.EQUITY,0,0,0.0427316767482332,0.0608389153646538,0,0,0,0,-1.73472347597681e-18,0,0,0,0.122852839921111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163800212183706,0,0.256296642942189,0,0,0.392672872846215,0.0962058613989464,0,0,0,0.0297265306125324,0,0
X002736.CH.EQUITY,0,0,0.0155378039447452,0,0,0.0394419853564543,0,0,0,0,0.0397847974765052,0.160122292368034,0,0,0,0,-6.93889390390723e-18,0,0,0.0502554578700664,0.166288800560452,0.19812421803353,0,0,0,0,0,0,0.0118275196544004,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,-2.16840434497101e-19,0,0,0,0.141138076604857,0.317911334617731,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0284005771951406,0,0,0,0,0.00553700017716093,0.0776367704959282,0,0,0,0.0991413587171247,0.0510915570773856,0,0.396193959151628,0,0.028134844118253,0,0,0.101240953835524,0,0,0,0,0.06533085996245,0,0,0.215561861160428,0,0,0.165587292214394,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,-0.0289986903838648,0,-1.73472347597681e-18,-0.364143608629643,0.219064915501906,0,0,0,-0.0449534616133293,0,0,0,0,0,0,0,0.546936227987362,0.170647500751209,0,0.321560367070733,0,0,0.630557495579367,-0.169008266210419,0,0,0,0,0,0,0,0,0,0,-0.368579284929489,0,0,0,-0.0109178810453667
X300059.CH.EQUITY,0,0,-0.0347377829301207,0,0,0,0,0,0,0,0,0,0,0,0,0.128615021378793,0,0,0,0.0129348165335956,0,0,0,0,0,0,0.11236481014993,0.257412203169386,0,0,0,0,0,0.206999762193103,0,-4.33680868994202e-19,0,0,0,-0.0454989139621749,0,0.137693960990086,0,0,-0.0175085256815433,0.136545935927057,0,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.219624087350952,0,0,0,0.335836703122377,0.195835084220296,0,0,0,0.0790274313717096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400649443604461,-0.852758838747695,0,0,0,0,0.0186622929588365,-1.73472347597681e-18,0,0,0,0.0169356686893559
X2886.TT.EQUITY,-0.142254265060312,0,0,0,0,0,0,0,0,0,0,-0.174149177905303,0,0,0.0693563753935539,0,-0.0512304685778456,0,0,0,0.173455814639673,0,0,-0.108628636741209,0,0,0,-0.156758175803518,0.0296759843732221,0,0,0,0,0,-0.0421551174469818,0,0.0652742684668151,0,0,0,0,0,0,0,0,0,0.742601579687539,0.0282890348927308
X000776.CH.EQUITY,0,0,-0.009807849486998,0,0,0,0,0,0,0,0,0,0,-0.0160541038310532,0,0.0352118986960343,0,0.0716660924080775,0,0,0,0,0,0.378487235869035,0.0957559452567928,0.0740839291199401,0,0,0,0,0,-0.109279305734266,0,0.242256368909782,0,0,0,0.166902321607098,0,-0.0474292384646431,0,0,0,0.0673245916492043,0,0,0,0
X601881.CH.EQUITY,-0.0733079302307257,0,0,0,0,0,0,-0.223679422993932,0,0,0,0,0,0,0,0,0,0,0.0631188506572524,0.077320100182384,0,0,0.116133328650486,0,0,0,0,0.318553022789693,0,0,0,0,0,0,-0.0897250304883347,0,-0.0356992924969452,0,0,0,0.0562020073126413,0,0,0.0892773418281688,0,0.334426705730085,0,0.03168138225459
X600919.CH.EQUITY,0,0,0,0.0114039490700997,0,0,1.09556699417871,0,-0.842023641426308,0,0,0,0,0,0,0,0,0.0221510413859531,0,0,0,0,0,0,0,0,0,0,-0.338414567664111,0,0,0,0,0,0,0.504316992237661,0,0,0,-0.0557147538852503,0,0,0,0.0443017153621634,-0.0699545186010721,0,0,0
X601009.CH.EQUITY,0,0,0.0533399955118801,0,0,0,0,0,0,0,0.566800488174839,0,0,0.162232725333008,0.112715754421623,0,0.0715228904746875,0.353523570623025,-3.46944695195361e-18,0,0.144269858211205,0,0,0,0,0,-0.403008668431531,0,0,0.244142696343769,0,0,0,0,0,0,0,0,0.0413040226284859,0,0,0,0,0,-0.197491763654323,0,-0.251429810552405,0
X2884.TT.EQUITY,0.11672517318173,0,0,0,0,0,0,0,0,0,0,-0.079768931688308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0817287606300484,0,0.0516598016567679,0,0,0,0,0,0,0,0.474925622395397,0,0,0,0,0,0,0.129288021176023,0.414558610080648
X600958.CH.EQUITY,0.01019841559522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194848378202833,0,0,0.0625350892718195,0,0.0785087765961101,0.398192657964454,0,0,0.168679765497304,0,0.0588486742629336,0,0.224533348927837,0,0,0,0,0,0
X2892.TT.EQUITY,0.00114307677621901,0,0,0,0.156031483550537,0.061462374184313,0,0,0,0,0,6.93889390390723e-18,0.0603649179104576,0,0,0,-0.0365363245095652,0,-0.0652617466464983,0,0,0,0,0,0,0,0,0,0,0,0,0.00627090407998841,0.0716324040978529,0,0,0,0,0,0,0.642989087768479,0,0,-0.0583203437219194,-0.109429701820079,0.263930569788243,0,0,0
X5880.TT.EQUITY,-0.136055827538249,0,0,0,0,0.00992646611458206,0,0,0,0,0.21015623680183,0.141044547726809,0,0,0,0,0,-0.149878740514976,0,0,0,0,-0.0559221787751866,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624640438319714,0,0,0.491329398616987,0,0,0,0,0.243972199856,0,0,0
