,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X2388.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X600919.CH.EQUITY,X300059.CH.EQUITY,X601881.CH.EQUITY,X601009.CH.EQUITY,X600958.CH.EQUITY,X000069.CH.EQUITY,X2884.TT.EQUITY,X2892.TT.EQUITY
X600016.CH.EQUITY,0,0,0,0.000875429513492024,0,0.0905178754962477,0,0,0,0,0.250006179505942,0,0,0,0,0,0,0.0135286546234567,0,0,0,0,0.0720460467856305,0,0.110726116600132,0,0,0.104996920041064,0,0,0,0.195389217932356,0.049042588196992,0,0,0,0,0,0,0.133857069322177,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333641526427085,0,0,0,0,0,0.165568149943087,0.0243743239579982,0.296011137235015,0.0734385953637801,0,0,0,0,0,0,0.124067789917396,0.0412111740897903,0,0,0,0,0,0,0.224196686360683,0.0483463005471426,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.098111748618558,0.0420065340849389,0,0.0214112919947449,0,0,0,0,0,0,0,0,0,0,0.124209185567719,0,0,0.132954009786243,0,0,0,0,0.150250245572056,0.101307381985366,0.0210762037288863,0,0,0,0,0.13872674583381,0.126702048315617,0,0,0,0,0,0,0,0,0,0,0,0,0.00619916305532332,0,0
X601818.CH.EQUITY,0.118998869268686,0,0,0,0,0,0,0.259563103271351,6.93889390390723e-18,0.126375074478261,0,0,0.00872420382041869,0,0,0,0,0,0,0,0,0,0,0,0.0644235757068723,0,0,0,0.122975656287719,0,0,0,0,0,0,0,0,0,0,0,0.0531193508956638,0.158910857396443,0,0,0,0,0,-0.0300649619295848
X601211.CH.EQUITY,0,0,0,0.131516520890375,0,0,0,0,0,0,-0.062363719628217,-0.0186957312804592,0,0,0,0,0.0164155267597494,0,0,0,0.0682149670383398,0,0,0,0,0,0,0,0,0.225791889645842,0,0.0658857638285558,0,0.10755574355146,0,0.379496623097151,0.0937146635963616,-1.38777878078145e-17,0,-0.0334931679073082,0.0304905880248572,0,0,0,0,0,0,0.0732458483626303
X601336.CH.EQUITY,0,0,0,0,0,0,0.111488105474602,0,0.150023546511583,0,0,0,0,0,0,0.0810250600864538,0,0,0.120713091452391,0,0,0.274396762222567,0,0,0,0,0,0,0,0,0.0454751867347673,0,0,0,0,0,0,0,0,0,0,0.143456623044785,0.169011712878171,0,0,0.110298398853823,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0659131325397514,0,0,0,0.0199273339017754,0,0,0,0,0.597340720688808,0,0,0,0.0992556037455264,0,0,0,0,0.0278096078455216,0,0,0,0.11661681022777,0,0.0481817504474357,0,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299622315700193,0,0,0.0352938160521937,0,0,0,0,0.0827716991096415,0,0,0,0,0,0.0534627812973812,0,-0.0848743390115,0.0264546273795665,0,0,0.214587908385892,0,0,0,-0.233731031485896,-0.0643320267232296,0,0.170201814346218,0,0,0,0,-0.0310686978990457,0
X601169.CH.EQUITY,0,0,0,0,0,0.0170510757709325,0.136382214384064,0.0662503805571882,0,0.0592382510739753,0,0,0,0,0,0.0187155406164988,0,0,0.171690216142335,0.170606369928715,0,0,0,0,0.0539750358758147,0,0,0,0,0,0,0,0,0,0,0,0,0.0442119173912916,0,0.0109670482697944,0.0834203892751653,0.00704812709193269,0,0,0.139400620507945,0,0,0
X601229.CH.EQUITY,0.0367643610472182,0,0,0,0,0,0,0,0,0.0246006610521058,0,0,0.0263961259361388,0.153277333349391,0,0,0.169356359388545,0,-4.33680868994202e-19,0,0,0,0.248279032911791,0.21951857773024,0,0,0,0,0,0,0,0.148158127228129,0,0,0,0,0,0,0,0.0466909873473891,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0.0442171806056122,0,0,0,0,0,0,0,0,0,0,0,0.210442459983097,0,0,0.028860003853875,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0761775571117398,0,0.221609310355401,0.0593472154277732,0,0,0,0,0,0,0,0.197974948311704,0.0229970315529306,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,-0.254338656859118,0.228238464181545,0,0,0.13611708900885,0,0.0338050368346737,0,0,0.269963466594456,-0.19094071958259,0,0,0,0,-0.0310087102026199,0,0,0,0.0244897541384699,0,0,0,0,0,0,0,0.348829345306452,0,0,0.125012335602576,0,0.203137543605342,0,0,0,0,0,-0.0843903670608041,0,0.22549343812124
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.252175534183308,0,0,0,0,0,0.101356579658184,0,0,0,0,0.402995591898534,0,0.0944281201846802,0,0,0,0,2.77555756156289e-17,0.271371294446557,0,0,0,0,0,0,0,0,0,0,0,-0.0325060626941102,0,0,0,0,0,0,0,0,-0.0183958828709605
X002142.CH.EQUITY,0,0.0132629325591777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145036497873263,0,0,0.0867384973181143,0,0,0,0,0.0441665398455574,0,0,0,0,0,0.234862113519602,0,0,0,0,0,0,0,0.453430266928886,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0241668197840622,0.0477966442109319,0,0,0,0,0,0,0,0,0,0,0,0.333810487122461,0,0.192116221569237,0.0330225969619957,0,0,0,0,0,0,0,0,0,0,0.336713648457255,0,0,0,0,0.0818106584351638,0,0.0729066807077809,0,-0.091798662335921,-0.0296642513793609
X2881.TT.EQUITY,0,0,0,0,0,0,-0.0703808559143167,0,0,0,0,0,0,0.0274659238506921,0,0,-0.174018427755521,0.0791986792356266,0,0,0,0,0,0,0,0,0.118306192843613,0,0,0,0.550515746975631,0,0,0,0,0,0.0705993621325774,0,0,0.0627472176202425,0,0,0,-0.0296883766549923,0,0,0.255731904461045,0.0216437876940913
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.00741665026140402,0,0,0,0,0,0,0,0,0.399327161924939,0,0,0.289015149250065,0,0,-0.0268663910224866,0,0,0.0627107303676095,0,0,0,-6.93889390390723e-18,0,0,0,0.189507943897341,0,0,0,0,0,0,0.0801179259537924,0,-0.0368387580391078,0
X002736.CH.EQUITY,0,0,0,0,0,0,-0.0449715477379032,0,0,0,0,0,0,0,0.13271852840794,0,0,0.0183054434940792,0,0,0,0,0,0.198420462702977,0,0,-0.0955222685996202,0,0,0.231362304650211,0,0,0,0,-0.0502273247261634,0,0,0,0,0,0,0.121536868624492,0,0.0307730722412445,0.353651401842368,0,0,0
X000776.CH.EQUITY,0,0,0,0,2.16840434497101e-19,0,0,0,0.110921046410505,0,0,0,0,0,0,0,0.148230214887315,0.118796581570693,0,0,0.47372776031876,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0162009370447343,0,0,0,0,0,0,0,0,0,0.217987373803531,0,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,-0.113058208924509,0,0,0,0,0.0528086451892653,0,0,-0.0607911264496244,0,0,0,-0.0346988281155329,0,0,0,0,0.113653651213954,0,0,-0.193051655712091,0,0,0,0.125434873866352,0,0,0,0.209158143741499,0,0.162847983694813,0,0,0,0,0,0,0,0,0.0512475067052561,0,0.00652993760536008
X2891.TT.EQUITY,0,-0.0461313380085404,0,0,0.105236729451516,0,0,0.0411918945432755,0,-0.108935807327379,0,0,0,0,0,0.0561653092406121,0,0.101512930013315,0,0,0,0,0,0,0,0,0,0.492767563281673,0,0,0.245037264102754,0,0,0,0.0150226253325208,-0.396612721823741,0,0,0.150106560830463,0,0,0,0.0254908739692164,0,0,0,0,0.209865354968513
X600919.CH.EQUITY,0,0,0,0,0,0.284464906140191,0,0,0.0250750332407419,0,0,0,0,0,0.067679100951865,0.00814163520898017,0,0,0,0,0,0,0,0.263506685397478,0,0,0,0,0,0,0,0.272556631314991,0.010375502306515,0,0,0.0677385848700638,0,0,0,0,0,0,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.171413414029264,0,0,0,0.155253974054756,0,0,0,0,0.502986669090069,0,0,0,0.00626084723420746,0,0,0,0,-0.0475286118503673,0,0,0,0,0,0,0,0,0,-0.134442861086959,0,0,0.228157096788915,-0.0108662941513708,0,0,-0.100690585081149,-0.0646892866422754
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0953890160650935,0.0356377584754286,0,0,-0.0463166701783896,0,0,0,0,0,0.0398773819269594,0,0,0,0,0,0.198295229528845,0,0,0,0.225681154484604,0,0,0.0448736067373302,0,0,-0.023204511911187,0.00282763759584294,0.224299724122883,0,0,0.0514996006003372,0.0689901617494291,0,-0.00985037476136592
X601009.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.530284357756268,0,0,0,0,0,0,0.17001433886192,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18260550998793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0328220445697224,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343811232808089,0,0,0,0,0,0.0643918558119318,0,0,0,0,0,0.199124175856164,0,0.113613074421304,-0.0883320471345276,0,-6.93889390390723e-18,0.0285485291772424,0.238432203720421,0.0418426620110466,0,0,0,0
X000069.CH.EQUITY,0,0,0,0,0,0,0,0.146114991531342,0,0,0,-0.0440119886214623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.643572424838576,0,0,0,0,0,0.334525822813136,0,0,0,0.219107808941603,0,0,0,-0.0464663246724942,0
X2884.TT.EQUITY,0,0,0,0,0.0389913843016319,0,0,0,0,0,0,0,0,0.155393197887569,0,0.131018850112832,0.0202634928569029,-0.00185116312779458,0,0,0,0,0,0,0,0,0.0975640284057314,0,0,0,0,0,0,0,0.209144353086927,0,0,0,0,0,0,0,-0.0403658475622549,0,0,0,0,0.47162261857791
X2892.TT.EQUITY,0,0,0,0,0,0,0.187212465912737,0,0,0,0,0.114253275016674,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0501315068869192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258644086130673,0,0.14450569821434,0.255553884209904,0
