,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X601916.CH.Equity,X600919.CH.EQUITY,X601881.CH.EQUITY,X2884.TT.EQUITY,X601009.CH.EQUITY,X2892.TT.EQUITY,X601077.CH.Equity,X600958.CH.EQUITY
X267.HK.EQUITY,0,0,0,0,-1.38777878078145e-17,0,0,0.292503852460608,0.175474424015415,0,0,0,0,0.0969687623179827,0,0,0.518253648455996,0,0,0,0,0,0,0.147941152573804,0,0,1.73472347597681e-18,-0.107467107307504,0,0,0,0,0,0,0,0.20746822494253,0,0,0,0,0,0,0.0365949237955103,0,-0.0444930881400012,0,0,0.00644072662610638,0.122245138529217,0
X600016.CH.EQUITY,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.285843521808888,0.0370457252207351,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.0444356731602899,0,0.20961641999899,0.00634239966828565,0.0556498538669293,0.00330996945669446,0,0.151061002619852,0,0,0,0,0,0,0.171909055459074,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.292406837742694,0,0,0.219270326190007,0,0,0,0,0,0,0,0,0.264557341671595,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.232717761395508,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0806616355757537,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345422466822987,0,0,0,0.0517678265442875,0,0.242593267433519,0,0,0.0709305748184827,0.050935140917629,0,0.00896004554605491,0.0462849928974607,0,0,0,0.0238693340742152,0,0.283777730304063,0,0,0,0.162649643493539,0,0,0,0,0.0552911998849377
X601818.CH.EQUITY,0,0,-0.226648430999996,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.141028924086905,0,0,0,0,0.167928437889312,0,0,0,0,0,0,0,0,0,0,0,-0.0433598959589057,0.177957784895325,0,0.344804476442038,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.103072572198683,0
X002142.CH.EQUITY,0,0.158827707006621,0,0,0,0,0.151799201833995,0,0,-0.00484972544297601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.156196699043442,0,0.168894553136472,0,0,-0.0612432297542735,0,-0.0231070959006033,0,0.00757093248480074,0,0,0,0,0,-0.0445935002143684,0,0.438035029533385,-0.257840059994125,0.0798508831149061,0
X601688.CH.EQUITY,0,0,-0.0142836353441448,0,0,0,0,0,-0.255793381509067,0,0,0,0,0,0,0,0,0,-0.527537446880636,0,0,0,0.158558759981032,0,0,0,0,0.0991288890259913,0,-0.0851126356639104,0,0,0,0,0.0286937137811724,0,0,0,0,0,6.93889390390723e-18,0.41336489474871,0,0,0.343195708010583,0.0433434847296304,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,-0.022661388579953,0,0,0,0,0,0.00947999303583594,0,0,0,0,0,0,0,-0.255255253541437,0,0,0,0,0,0,0.140600165396602,0.207597977800546,0,0,0,0.13928059462276,0,0,0,-5.63374630573477e-05,0.506871781940326,0,0,0,0,0,0.197146012234733,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0.0744365269440161,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00282709321511796,0,0.254581421676859,0,0,0.0877318668676367,0,0,0,0,0.0374870485517043,0,0,0,0,0,0.337198268494975,-0.101718091989,0.230532209476607,0,0,0,0,0,0.100535809512334,0,0,-0.000564479918899426,0,0.00768632491577746
X600837.CH.EQUITY,0,0,0,0,0,0.0266195745316634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144028807432359,0,-0.0562101794874475,0,0.0503762713304686,0.23729443986422,0,0,0,0,0,0,0.250109873832027,0,0,-0.155140389328162,0,0,0,0,0,0,0.181514387596319,0,0,0,0,0
X601229.CH.EQUITY,0.324306439202495,0,0.160152238248233,0,0,0,-0.056675335149597,0,0,0.0786855771908453,0,0,0,0,0,0,0,0,0,0,0.0789994401884268,0,0,0,0,0,0.333702293329643,1.38777878078145e-17,0,0,-0.156501174329483,0,0,0,0,0,0,-0.088003466663935,1.73472347597681e-18,-0.0174802156869121,0,0,0,0,0,0,0.0820482751561356,0.225375493702672,-0.182003772678515,0
X2882.TT.EQUITY,-0.0369910139550375,0,0,0,0,-0.0405025413078447,0.128892316666776,0.0667476419935968,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574755350734885,0,0,0,0,0.0840898452238227,0,0.111898296138566,0,0,0,0,0,-0.0759676051998902,0.438812541763763,0,0,0,0.0156617709481149,0,0,-0.147041397519249,-0.107241352932106,0,0.137957335176434,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,-0.312293208617857,-0.0777842211080743,0,0,0,0,0,0.0643797852572725,0,0,0,0,0,0,0,0.0473831282928919,0.0983911430331589,0.00214973785770325,0,0,0,0,0,0.183712805069023,0,0,0.492358584910052,0,-1.0842021724855e-19,0,0,0.163568718120293,0,0,0,0,0,0,0,0,0,0,0.0976729071950414
X601169.CH.EQUITY,0,0.0227364246835192,0,0,0,0.0279258972053441,0,0,0,0,0.0474770177424455,0.229634358095293,0.234994626243957,0,0.104249431533035,0,0,0,0,0.0729177641666298,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444101386839589,-0.00538792261441635,0,0,0.0300518736332584,0,0,0,0,0,0,0,0,0,-0.118420426454563,0,0
X600015.CH.EQUITY,0,0,0.175880575738822,0,0,0,0,0,0,0,0,0,0,0.00114060664286257,0,0,0,0,0.0207406263545145,0,0.0149245225188612,0,8.67361737988404e-19,0.0186197301485863,0,0,0.00584550082511914,0,0,0.0358595825653686,0,0.309835194977213,0.121909268193767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12363860732022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238319594989986,-8.67361737988404e-19,0,0,0.329109481353989,0.313303711441486,0,0,0,0,0,0.0573014442327597,0,0.152451364593742
X2881.TT.EQUITY,0.0833066025600184,0,0,0,0,0,0,0,0,0,0,0,0,-0.237186960785056,-0.0974400851487923,0,0.0199895337960488,0,0,0,0,0,0,0,0,0,0,0,0,-0.0672256178339843,0.402826219436011,0.492601864474363,0,0,0,0,0,0.0990012771778046,0,0.142651572453826,0,-0.200458926521666,0,0,0,0,0,0.176360888196309,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15458201074713,0,0.171230689472091,0,0,0,-0.0128931457516961,-0.0281759682824907,0,0.258150101529462,0.106670419688321,0,0,0,0,0,0.126973771990187,0,0,0,0,0.085186217481005,0,0,0,0,0,-0.133398670667295,0,-0.181931492994179,0,0.323184972836119
X2891.TT.EQUITY,0,0,0.357174976610065,0,0,0,0,0,0,0,0,0,0.14714796701259,0,0,0,0,0,0,0,0,0,0,0,0.0950200773284499,0,0,0,0,0.0887318279255696,0,0,-3.46944695195361e-18,0,0,0.0285000502782922,0,0,0,0.247145394294196,0,0,0,0,-0.0742418830823701,0.163128855874678,0,0.328385636862504,0.0475234458339281,0
X300059.CH.EQUITY,-0.111133420646259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153976082093634,0,0,0,0.0891517408760212,0,0.0848962519967292,0,0,0.115985960916135,0,0,0.226526812576902,-0.0314750502776552,0,0,0,0,0.18717865943832,0,0,0,0,0,0.0653939043581458,0,-0.0757513987454433,0.148286793140176
X2886.TT.EQUITY,0.228027210927988,-0.207609218571495,0,0,0,0,0,0,0,0,0,0,0,-0.00254232366911541,0,0,0,0,0,0.308376150264256,0,0,0,0,-0.139828490768697,0,0,0,0,0,0.0330105607390562,0,0,0,-0.00828283477601884,0.0584893151336149,0,0.23589321367021,0,0,0,0,0,0,0,0.0333112618528004,0,0,0,0
X000776.CH.EQUITY,0,0,0,0.0200078937976424,0,0,0,0,0,0,0,0,0,0,0,0.0505700206151419,-6.93889390390723e-18,0,0,0,0,0,0.0212792658775382,0,0,0,0,0,0.23000179625946,0,0,0,0,0,0.277351432866482,0,0,0,0.278245155966099,0,0,0,0,0,0.174758891279682,0.0102807267981327,1.73472347597681e-18,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0322381360505482,0,0,0,0,0,0,0,0,0,0,0,0.0345063616533535,0,0,0.0677185714247743,0.0969639515939071,0,0,0.0108212762569813,0,0,0,0,0,0.559853732125615,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0992533979283908,0.294102307926581
X601916.CH.Equity,-0.266819645140549,0,0,-0.691549496086173,0,0.929129471597026,-0.257028570971545,0,0,-0.0116406082545253,0,0,0,0,-0.42382381111583,0,0,0,0.578676277086998,0.224585044114714,0,0,0,0,0,0.118665380998241,0.272438623885426,0,0,0,0,0,0,0,0,0.394976990400405,0,0,0,-0.297369133758096,0,0,0,0,-0.226943328595846,-0.0209615998201224,0,0,0,0
X600919.CH.EQUITY,0,0,0.0393662865193418,0,0,0,0,0,0.108126076323937,0,0.154893133680361,0,0,0,0,0,0,0.0389181708912706,0.100093392492358,0,0,0,0,0,0,0,0,0,0,0.106641399844918,0,0.00818587021931268,0.187711831182298,0,0,0,0.00526535054113892,0.0496717698515967,0,0,0,0.104000229948357,0,0,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0201161824867566,0.210831566094121,0,0,0.0879233925736924,4.33680868994202e-19,0,0,0,0,0,0,0,0.321020978011982,0,-0.0529316087308017,0.070134667849856,0,0,0,0,0,0,0,0,0.0927418111256708,0,0.0490152265155954,0,0.124771084570742,0,0,0,-0.060910960645017,0,0,0,0,0,0,0.159348700447987
X2884.TT.EQUITY,0,0,0,0.220950783277941,0,0,0,0,0,0,0,0,0.0834010764485894,0,-0.235450453532957,0,-0.20154939550436,0,0,0,0,0,0,0,0,0,0.00168263203017107,0,0,0,0.232949367778163,0,0,0,0,0,0,0,0,0.0430845752744233,0.120920524721962,0,0,0,0,0,0,0.131784859363505,0,0
X601009.CH.EQUITY,0,0,0,0.232389997746939,0,0,0,0,0,0,0,0,0,0.277348688883093,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0471090855908803,0,0,0,0.171273037408354,0,0.135470094527128,0,0,0.082828359895643,0,0,0,0,0.0227015521554703,0,0,0,0.0854096248247653,0,0
X2892.TT.EQUITY,-0.0840343486252519,0,0,-0.158947769463023,0,-0.071706029132376,0,0.0631406902349771,0.104664292826407,0,0,0,0,0,0,0.0888497698858658,0,0,0,0,0,0.403355927568259,0,0,0,0,0,0,-0.0319182821222032,0,2.16840434497101e-19,0,0,0,0,0.145743907436116,0,0.125212900742817,0,0.0445767048432485,0,0,0,0,-0.0619462790670373,0.401286901120348,0,0,0,0
X601077.CH.Equity,0,0,0,0,0.0107974912817003,0,0,0,-0.384463863769851,0,-0.0846792808206036,0,0.0482287477062345,0,0,0,0,0,0,0.105813480774339,0,0,0,0,0,0,0,0,0,0,0.0892264693001946,0,0,0,0,0,0.123350566904558,0,0,0,0,0.305247531550849,0,-0.0651991035302409,0,-0.0486565649399789,0,0,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.102442119116378,0,0,0,0,0,0,0,0,0,0,0,0.295352056458526,0,0,0,0,0.0460240639981361,0,0,0,0.259459702729947,0,0,0,0,0.1706647824436,0,0,0,0,0.106709975875212,0.012384868692978,0,0.155836357572816,0,0,0,0,0
