,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X2882.TT.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,X2891.TT.EQUITY,X002736.CH.EQUITY,X601916.CH.Equity,X601236.CH.EQUITY,X601881.CH.EQUITY,X601009.CH.EQUITY,X2884.TT.EQUITY,X600919.CH.EQUITY,X2892.TT.EQUITY,X601696.CH.Equity
X601328.CH.EQUITY,0.0628865670837175,0,0,0.42272276049549,0,0,0,-0.092379435391062,0,0,0,0,0,0.123769313735743,0,0,0,0,0,0,0,0,0,0,0.242018794656543,0,0,0.151851127089779,0,0,0,0,0,0,0,0,0,0,0,0,0.0933649557148918,0,0,0,0,0,1.0842021724855e-19,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.370763995771222,0,0,0,0,0.0294069553165337,0,0.0501044859609761,0,0,0,0.0136967209515506,0,0,0,0,0,0,0,0.250540219684459,0,0,0,0,0,0,0,0.0273771942779266,0,0,0.0444445060222276,0.00901797075446076,0.0545886439382663,0.0282778713350437,0,0,0,0,0,0,0,0,0,0.0781602089861082,0
X600000.CH.EQUITY,0,0.136064195074006,0,0,0.0480326947422616,0,0.0890300841047521,0,0.0832301178707933,0,0,-1.38777878078145e-17,0,0,0,0.06814773564343,0.046998414486843,0.0348536687811452,0.0523669595487952,0,0,0,0.0671703430827623,0,0,0,0,0,0,0,0,0,0.0334086598843278,0,0,0,0.0868353813051936,0,0,0,0,0,0,0,0,0.123593153186782,0,0,0,0
X388.HK.EQUITY,0,0,0.215157726396869,0,0,0,0.0563995042787647,0,0,0,0,0,0.252491868448383,0,0,0,0,0,0.125074598885905,0.154117531545661,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00362561685649592,0,0,0,0,0,0,0,0,0,0,0,0,0.277280523067052,-0.162834416707753,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236005732053929,0,0,0,0.122153600080977,0,0.154709128230512,0,0,0,0,0,0.0567067363001096,0.00942764406649987,0,0,0,0,0.288168636978842,0,0,0,0.0855097371944723,0,0,0,0,0,-0.0366993054121595
X000001.CH.EQUITY,0,0,0.227526210563998,0,0,0.0558274883975859,0,0,0,0,0.106024442990949,0,0,0,0,0,0,0,0,0,-0.0408094186948372,0.0697340359202268,0,0,0,0,0.103149379321084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211484682849743,0.217014715457886,0,0,0
X600016.CH.EQUITY,0,0.0215239134582707,0,0.0945689390624464,0.148802067270846,0,0,0,0,0.0647849018304268,0.103868090429166,0.255734420983759,0.141853235971846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699979243330816,0,0.0194917526017406,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.264615667442539,0,0,0,0,0,0,0,0.151469648380098,0,0,0,0,0.0774655227855704,0,0,0,0.134622959572154,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0946509730659066,0,0,0.131411616421621,0,0,0,0.0815524448717281,0,0,0
X601601.CH.EQUITY,0.0117578348058857,0,0.54738565007435,0,0,0,0.162298372715088,0,0.0502428000957213,-0.0644388833750175,0,-2.77555756156289e-17,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538842498395026,0.0037205649804789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0.0163059119182924,0,0.0289746183205296,-0.134760843916029,0,0,0.36646420985877,0,0,0,0,0,0,0.321416858695698,0,0,0,0,0,0.022746005535252,0,0,0,0,0,0,0.0473976745425184,0.0695709082102067,0,0,0,0,0,0.257991107152558,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0.238900215301644,0.37307233432973,0,0.148592745338061,0,0,0,0,0,0,0,0,0.0949586422378697,0.494491875655729,0,0,-0.126359448152804,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,-0.0777166413955111,0,0,0,0,0,-0.122336186356972,0,0,0,0,-0.0246362110162311,0
X601066.CH.EQUITY,0,0,0,-0.0610798261440797,0,0,0,0.111121568757532,-0.081034028635014,0,0,0,0,0,0.326020345388412,0,0,0,-0.0744416879722705,0,0,0,0,0,0,0,-0.0998818858131945,0,0.147929624683735,0,0.0896406032860588,0,0,0,0,0,0,0,0,0.0817155217671389,0,0,0.274249696430218,0.149664503886139,0,0,0,0,0.0137103454722899,-0.0983662882638361
X601998.CH.EQUITY,0,0,0,0,0.165169108284829,0,-0.0598410792487219,0.00111967465148069,0.0119069010595063,0,0.0566364259477783,0,0.108105057120232,0,0,0,0,0,0,0,0,0,0,0,0.24275731584589,0,0,0,0,0,0,0,0,0,0,0.439171481742575,0,0,0,0,0,0,0.0701355238836874,0,0,0,0,2.16840434497101e-19,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0.205337739399011,0.178233117184224,0,-0.011261780555374,0,0,0,0,0.0510505197400926,0,0.15520112456465,0,0,0,0.226049010268878,0,0,0,0,0,0,0.116775851477915,0,0,0,0,0,0,0.0706938395085115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10675013858591
X601818.CH.EQUITY,0,0.0422743800806218,0,0.0276313609607097,0,0,0,0,0,0,0.0804115999842841,0.59223392021945,0,-0.135743952934578,0,0,0,0,0,0,0,0,0.0794980151889077,0,0,0,0.00472268439028783,0,0,0,0,0,0,0,0,0,0,0.0521232494486439,0,0,0,0,0,0.0507024523642035,0,0,0,0.205439171490964,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109632085853336,0.197877059462231,0,0.0377047121804077,0,0,0,0,0,0,0.260552051150809,0,0.122501987768224,0.235341357492495,0,0.0353411558825344,0,0,0,0,0
X002142.CH.EQUITY,0,0.143012422606522,0,0,0.113079974596193,0,0,0,0,0,-0.0800304884579816,0,0,0,0,0.340524169755346,0,0,0.0603802026523761,0,-0.0330952065806464,0,0,0,0,0,0,0,-0.0262630708384429,0,0,0,0.327437238203656,0,0,0,0,0,0,0,0,0,0,0.0609317865161244,0,0,0,0,0,0.0483642503563262
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.160759090381799,0,0,0,0,0,0,0,0,0,0,0,0,0.0669961414273864,0,0.101370531113011,0,0,0,0.0505956011732639,0,0,0,0,0.00992077352767622,0,0,0,0,0.422848360875213,0,0.144392288820388,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,-0.0623087091258894,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.0596031328161359,0,0,0,0,0,0,0.0108227384744109,-0.0120142937912656,0,0,0,0,0,0,0,0,0,0,0,0.133232719744383,0.583504637811868,0,0,0,0.0532147150363676,0,0,0,0,0,0,0,0.193820643550423,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0681469026442499,0,0,0,0,0.161716020327269,0,0,0.137978883345108,0,0,0,0,0,0,0,0.206764088314421,0,0,0,0,0,0,-0.205428165072666,0,0,0,0,0,0,0.392680335449821,0,0.158984452819558,0,0,0.0358118780027343,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0.18193022154339,0,0,-0.104527817706221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11341656578085,0,0,0,0,0,0,0,0,0,0,0,0,0.216551291783836,0,0,0,0.245181924696005,0.344169249166187,0.0477654062973428,-0.022809539071382,0,0,-0.108793730121081
X601336.CH.EQUITY,0,0,0,0,0,0.0678061948580341,0,0,0,0,0,0,0,0,0,0.264004715833109,0,0,0.223354723933629,0,0,0,0,0,0,0,0.0835440554984659,0,0,0.140099956982581,0,0,0,0,0,0,0,0,0,0,0,0,0.00421320425152354,0,0.21048919597232,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0.0595888231609932,0,0,0,0,0,0,0,0,0,0,0.143514376677349,0,0,0,0,0,0,0.0191147573710629,0,0,0,0,0,0,0,0,0,0,0,0,0.449555157911667,0,0,0.0721233574414495,0,0,0.0896669661448668,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0.0857432311953784,0,0.167682858679424,0,0,0,0,0,0,0,0,0,0,0,0,0.00543678122936821,0,0,0,0,0,0.204620614064507,0,0.129704728916307,0,0,0,0,0,0,0.0388631054055395,0,0,0,0,0.340899200636446,0,0.0354560894718779,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0.01583275164004,0,-0.0299439188333495,0,0,0,0,0.155298530066654,0,0,0,0,0.0876263025600467,0,0,0,0,0,0,0,0.163903493030486,0.0255981326470104,0,0,0,0,0.239673260377733,0,0,0,0,0,0,0,0.100052201877813,0,0.163801420849256,0,0,0,0,0,-0.0498919364561835
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0155418420552597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720929203534788,0.034028405107805,0,0.0516099360453882,0,0,0,0,0,0,0,0.415661922222371,0.0827061935779106,0,0,0,0.115517321753898,0.00230555804788716,0,0,0.0314216336658533,0.249633800017601,0,0.0620101689223345
X2881.TT.EQUITY,0,0,0,0,0,0,0.149635996340716,0,0,0,-0.118987377014512,0,0,-0.0407752077069884,0,0,0,0,0.0236964663712291,0,0,-0.0406621373699362,0,0,0,0,-0.0576120163019779,0,0.573601492397992,0,0,0,0,0,0,0,0,0,0.288920529885492,0,0,0,0,-0.076891754599296,0,0.0458413117089065,0,0,0.11219388711059,0
X600015.CH.EQUITY,0,0.10978304791146,0,0,0,0,0,-0.156482132853496,0,0,0.0530221252719578,0.198293275880419,0.158257898544483,0,0,0,0,0,0,0,0,0,0,0,0.169588635960905,0,0,0,-0.00625081450774094,0,0,0,0,0,0,0.345103208129833,0,0,0,0,0,0,0,0,0,0,0.0273211561541971,0,0,0
X2886.TT.EQUITY,0,0,0,-0.0804416873012556,0,0,0,0.0567680495583569,0,0.00463656694594259,-0.0166261976090949,0,0.107455284864327,0,0,0,0,0,-0.0815354800244406,0.0786835913690253,0,0,0,-0.0117008250283222,0,0,0.0921938315760069,0,0,0,-0.0396041049800193,0,0,0,0,0,0.272108168144233,0,0,0,0,0,0,0,0,0,0.455441807819239,0,0.0730884433911386,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0150665642364918,0,0,0,0.0921905812469542,0,0,0,0,0,0,0.025783330176742,0.0263168980196496,0.00583823176343822,0,0.111836726624016,0,0.0208849024820191,0,0.380270314204991,0,0,0.0640865247654481,0,0.199626531657485,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0.00154615564540067,0,0,0,0,0,0.175896541649191,0,0,0,0,0,-0.0373996400339339,0,-0.0957397713333771,0,0.00941805855766546,0.0606065148327619,0,0,-0.064385928861281,0,0,0,0,0,0,0,0,0,0,0,0,0.0805747328875264,0.126148844236139,0.100612987441276,0.0353931333096686,0,0,0,0,0,0,0,0,0,0.550673591734766,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0.0495653728253438,0,-0.0895472157746549,0,0,0,0,0,0,0,0,0,0.0315558781090481,0,0.177907464540954,0,0,0,0.1490927962592,0,0,0,0.103574818350513,0,0,0,0.172303352251798,0,0,0,0,0,0,0.00898090762817021,0,0,0.332677531782569,0,0,0,0,0,-0.0036962115170786
X601916.CH.Equity,0,0,0,0.198392173338427,0,0,0,0,0,0.0040033205582949,0,0,0,-0.0328548638295351,0,0,0,0.146666397526817,0,0,0,0,0.288420081139075,0,0,0,0,0,0,0.00553179643605084,-0.0771706910961859,0.0900845734414484,0,0,0,0,0,0,-0.0513678541694938,0,0,0,0,0,0,0.211003068089195,0,0.110886890443127,0,0.107414276995487
X601236.CH.EQUITY,0,0,0,0,-0.050710069797005,0,-0.137665174197932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152662181305012,0,0.347461156380642,0,0,0,0.364987566335472,0,0,0,0,0,-0.058232479298694,0.256256660580877,0,0,0,0,0,0,0,-0.0411584637521393
X601881.CH.EQUITY,0,0,0.0400548143900058,0,0,0,-0.0610066591753168,0,0,0,0,0,0,0,0.470178603084613,0,0,0,0,0,0,0.0123138442457347,0,0,0,0,0,0,0,0.0341893441765251,0.154068374438067,0.0833372320277297,0,0.0354896068221359,0,0.0709173179613558,0,0,0,0,0,0.13373769110909,0,0.0956928147265006,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.0914979729976759,0,0,0,0,0,0,0,0,0,0,0,0.294963545758951,0.0164691147260852,0,0,0,0,0,0,0,0,0.0598255321022157,0,0,0,0,0.1538880542278,0,0.0249316011971873,0.0765371529451348,0,0,0,0,0,0,0,0,0.124624705182422,0,0,0,0,0,0,0
X2884.TT.EQUITY,0,-2.16840434497101e-19,0,-0.0455029367140359,0,0,0,-0.165134336026992,0.0619779472642557,0,0,0,0,0,0,0.363908301007093,0,0,0,0,0,0.0854292881610061,0,0,0,0,0.0108104915933607,0,0,0,0,0,0,0,0,0,0,0,0.0328170397588489,0,0,0,0,0,0,0,0,0,0.615803924357048,0
X600919.CH.EQUITY,0,0.061626247683619,0,0.000835929454031888,0.0221374559870149,0,0,0,0,0.0633016136530105,0,0,0,0,0,0,0,0,0,0.0313076195991059,0,0,0,0,0,0,0,0,0,0.181665092138151,0,0,0,0,0,0.039999428242585,0,0,0,0,0,0,0.0830339054733168,0,0,0.221261049565814,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014942824075135,0,0,0,0.0523991791069188,0,0,0,0,0,0,0,0,-3.3881317890172e-21,0,0,0,0,0,0,0,0.132137019858526,0,0.00710892169742589,0,0.362208894763693,0,-0.0475824275512244,0,0.0479442524611187,0,0.539713106170989,0,0,0
X601696.CH.Equity,-0.0359929715991316,0,0,0,0.0667394878128859,0,0,0,-0.0284926973662754,-0.0169420217725086,0.0485653697086711,0,0,0,0,0,0,-0.083430776387739,0,0,-1.38777878078145e-17,0,-0.426327943082899,0,0.0524815062076575,0,0,0,0,0,0,0.294175232376129,0,0,0,0.229429255639578,-1.73472347597681e-18,0,0,0,-0.184400250934894,0,0,0,0.237726648229143,0,-0.0662820041827668,0,-0.0853898563826987,0
