,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X002142.CH.EQUITY,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2883.TT.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0,0,0.400989234294836,0,0,0,0,0,0.0366572268682633,0.0617070905549702,0,0,0,0.270205862539305,0,0,0.0272592133506072,0,0,0,0,0.116708052366747,0,0,0,0,0,0,0,0,0,0.0506069400536142,0,0,0,0,0,0,0,0,0,0,0.0192290457745122,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0.225786241759037,0,0.0173842000310514,0.126783598996956,0,0,0,0,0.203125342846608,0,0.0959825527593444,0,0,0,0.34157496397994,0,0,0,-0.0344424674962415,0,0,0,0.0443135660903495,0,0,0,0.115558797304638,0,0,0,0,0,-0.127517223218792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.0574158226800874,0,0.182858620186457,-6.93889390390723e-18,0,0.143304554855228,0,0,0,-0.0326651830136387,0,0,0.299141139654813,0,0,0,0,0,0,-0.0528109089771177,0,0,-0.0395492646653285,0,0,0,0,0,0,0.111311017376126,0,0,0,0.0104311730410543,0,0,0,0,0,0,0,0,0,0,0,0.130448621935085,0,0,0.0272085173629951
X601988.CH.EQUITY,0,0.317794028697651,0.394530191506437,0,-0.0552537524521523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049891579985391,0,0.00318871343676571,0,0,0,0,0,-0.120174126236148,0.207242846204923,0,0,0,0,0,0,0,0,0.113373703718228,0,0,0,0.145428472884541,0,0,0,0,-0.00384439203633366
X5.HK.EQUITY,-0.163336446306431,0,0,0,0,0,-0.0808067386972386,0,0,0,0,0,0,0,0.274519575523676,0,-0.113169498383499,0,0,0.83899152892093,0,0,0,0,0.10769131270783,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0951640512073578,0.0323119391268067,0,0,0.212690583629646,0,0,0,0,0,0,0.00047010369880697
X601658.CH.Equity,0,0.256683888460775,0,0,0,0,0,0.0330787692367251,0,0,0.0417904913297745,0,0,0,0.341083477113147,0,0,0,0,0,0,0,0,0.0259458427940234,0,0,0,0,0,-0.0798082899017209,0.00777073886997782,0,0,0,0.0873755602932905,0,0,0,0,0,0,0,0,0,0,-0.101874092749747,0,0,0,0
X601328.CH.EQUITY,0.280487269585481,0,0.13939781556647,0,0,0,0,0,0.0141107047940901,0.0503264165916443,0,0,0,0,0.355558324390529,0,0.0473300916469206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0497198072184311,0.00949469922077031,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.351664903551539,0,0,0,0,0,0.06499513419884,0,0,0,0,0,0,0,0,0,0,-0.0654965085194384,0.0592801670022003,-0.0579345927692868,0,0.349045783385379,0,0,0,0,0,0,0,0,0.146531738814191,-0.0661199386548064,-0.0172927881176161,0,0,0,0.0903303409733431,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.115857450451731,0.0199838294637263,0,0,0,0,0,0.262261066578172,0,0,0,0,0.0950692896130605,0,0,0,0,0,0,0,0.245011257207739,0,0,0,0,-0.0490668326334077,0,0.00784251291641263,0,0,0,0,0.0779024273926488,0.0342328216941621,0,0,0,0,-0.0603941674836581,0,0,0,0.160782265034897,0,0,0.111043775604787
X601166.CH.EQUITY,0.108800399157048,0,0,0,0,0,0.0453213053014069,0,0,0,0.0472233014996431,0,0.129995425995955,0,0,0.0526418085167557,0.298483061601324,0,0,0,0,0.0739031228446231,0,0,0,0,0,0.0782931359222915,0,0,0,0,0,0,-0.0254385788377174,0,-0.0459187601699108,0,0,0,0,0,0,0,0,0,0,0,0,0
