,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X601916.CH.Equity,X601881.CH.EQUITY,X600919.CH.EQUITY,X2884.TT.EQUITY,X601009.CH.EQUITY,X601901.CH.EQUITY,X2892.TT.EQUITY,X600958.CH.EQUITY
X601398.CH.EQUITY,0,0.230414192288776,0,0.0475572651604354,0,0,0,0,0,0,-0.0303728325603312,0.266142001496406,0.28572576599891,0,0,0,0.0161950776109975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531569080197999,0,0,0,0,0.0678528746675824,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.119708331865798,0,0,0.0818273217321192,0,0,0,0,0,0,0,0,0,0,-0.0525832235591687,0,0,0,0,0,0,0,0.256849333253091,0,-0.279843197270547,0.500017313983902,0,0,0,0,0,0,0,0,-0.145627671284675,0.250843413588916,0,0,0.152416015011056,0,0.0448572107115649,0,0,0,0
X601939.CH.EQUITY,0.0648039280450334,0,0,0.285576729394809,0,0.0841597432914541,0,-0.0547830854278136,0,0,0,0,0,0.0177136079792872,1.0842021724855e-19,0,0,0,0,0.248870802306893,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.507474170984197,0,-0.0589789105679061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0301603204332774,0,0
X601288.CH.EQUITY,0.26068680285629,0,0.337758205026011,0,0.0530033710021795,0.0427383476181069,0,0,0,0,0,0,0,0,0,0,0.00698785987781647,0,0,0,0,0,0.0169743312715534,0,0,0,0,0,0,0.22420542904648,0,0,0,0,0,0,0,0.0275819860034414,0,0,0,0,0,0,0,0.104227586810583,0,0,0,0
X5.HK.EQUITY,0.103335327365933,0,0,0.162874320911368,0,0.156391475209077,0.0104311961886549,-0.409159560153741,0,0,0,0,0.00368299120509669,0,0,0,0,0,0.459580571052253,0,0,0,0.4063494382258,0,0,0.0910642553263706,0,0,0,0,0,0,0,0,0,0,0.156687584400885,-0.0725338042832084,0,0,0,0,0,0,0,0.0732663846172237,0,-0.00210698321663537,0,0
X601988.CH.EQUITY,0.113651202984804,0.0224756224135681,0.145981385219759,0.187369250841165,0,0,0,0,0.146072720936381,0,6.93889390390723e-18,0.263987462494329,0,0,0,0,0,0,0.00591267085438568,0,0.200760634592567,0.0871028662636221,0,0,0,0,0,0.042783000057704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.249083955780166,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.00295535163824986,0.064426563866671,0.250297756622688,0.256426313806519,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659392136306691,0.131471583212583,0,0,0.228742787048547,0,0,0,0,0,0,0,0,0,0,0,0.042028190898159,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0.0091665250230164,0,0,0,0,0,0,0,0.00996787392210143,0,0,0,0,0,0.402010533232193,0,0.0622271325360983,0,0.157873222520787,0,0.0592098834067713,0,-0.0837399111273049,0.0975484300243314,0,0,0,0,0,0.162083767110112,0,0,0,0,0,0,0,0,0,0,0,0.028284632313801,-0.0689702345174363,0.0413460706607307,0,0,0,0
X601628.CH.EQUITY,0,0.334866531187486,0,0,0,-0.0448185308319524,0,0,0,0,0,0,0,0,0,0,0.0309800372435676,0,-0.0975004083601193,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.114993560301929,-0.0703425881752553,0,0,0,0.0440179936700424,0,0,0,-0.102342307128251,0,0,0,0,0.131735259693199,0,0.0149815182682788,0,0
X601658.CH.Equity,0,0.0388757569975535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0777533275982013,0,0,0.201581906842537,0,0,0,0,0.129119754248128,0,0,0,-0.256987332511051,0,0,0,0,0,0,0,-0.0839745806737123,0,0,0,0.506497247887516,0,0,0,0,0,-0.388506612312433,0
X601166.CH.EQUITY,0,0,0.0857478688197136,0,0,0,0.520836670413003,0,0,0,0,0,0,0.0153314057124231,0,0,0,0,0,0,0,0,0,0.0994852561680629,0,0,0,0,0,0,0,0.0786109962936447,0,0.0164881566775425,0.0506703073231019,0,0,0,0,0,0,0.0550721172052445,0,0,0,0,0,-0.026205691010135,0,0
X601328.CH.EQUITY,0,0,0.0106615468925024,0,0,0.0401299136739159,0.023139945188867,0,0,0,0,0,0.55675739718108,0,0,0,0,0,0,0.224977767767662,0,0,0,0,0,0,0,0,0,0.108630789523849,0.0276039842769419,0,0,0,0,0,0,0,0,0,-0.00221747114466252,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.0322058560845234,0,0,0,0,0.140270334873006,0,0,0,0,0.400394139229807,0,0.215791295128933,0,0,-0.0406566554809975,0,-0.0464043262953947,0,0,0.0703988648424429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13569226640591,0,0,0,0,0.0507519164628861,0,0,0,0
X000001.CH.EQUITY,0,0,0.216911366608598,-0.210650319239368,0,0,0,-0.0317771600123172,0,0,0.261085912600122,0,0,0,0,0,0.240885311769429,0,0,0,0,0,0,0,0.11962812487048,-0.173969730508009,0,0.162407583499317,0,0,-0.0991676026482112,0,0,0,0,0.401836920704105,0,0,0,0.00312280365229435,0,0,0,0,0,-0.119494223388163,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0.151328623688521,0,0.325374915780709,0,-0.0463122247753941,0,0,0,0.0211306952878324,0,0,0,0.304154279288896,0,0,0,0.216425733187642,0,0,0,0,0.123476279377258,0,0,0,0,0,0,0,0,0,0,0,0.0500059983276031,-0.10453216681577,0,0,0,0,0.0780778568981932,0.103456561834816,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144453743046301,0,0,0.0498265885668631,0,0,0,0,0,0.387895692543598,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.188004094696893,0.137298075988543,0,0,0,0.231044641802096,0.0330874213141685,0,0,0,0,-0.0864175765608674,0.107722314629532,0,0,0,0,0.0467386537290498,0,0,0.225367516314158,0,0,0,0,0,-0.0227242881038668,0,0,0.0459392437999076,0,0,0,0,0,0,0,0,0.063037982823183,0,0,0,0,0,0,0,0.0109442570049994,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250880894063942,0,0,0,0,0,0,0.0107802824549372,0.223049341471679,0,0,0,0.0295720503610423,0.0198429578935931,0,0,0,0,0,0,0.223219747802548,0,0,0,0,0.0365684527292599,0,0,0,0,0,0.146976437873627
X11.HK.EQUITY,0,0,0,0,0.0556626198423687,0,0,0,0,0,0,-0.0692745403953116,0,0,0,0,0,0.0428565530397733,0,0,0,0,0.612553214556622,0,0,0.234590880483281,0,0,0,-0.0939883787313728,0,0,0,0,0,0.0298567981421117,0,0,0,0,0.00432771681337902,0,0,0,0,0,0,0,0.218375540186241,0
X601998.CH.EQUITY,0,0,0.0766312537173408,0,0.00600719019142258,0,0,-0.10613838709403,0,0,0.0386663510929206,0.0182363611609748,0,0,0,0,0,0,0,0,0,0.466180020603385,0,0.0995280086828813,0,0,0,0,0,0,0.0727883575481818,0,0,0,0.0525973580748287,0,0,0,0,0.0100215496649729,0,-0.0252633526109923,0.0820901106269607,0,0,0,0,-0.0777866379387908,0.0291483447514658,0
X267.HK.EQUITY,0.00453202729141444,0,0,0,0.271112329351821,0,0,0.490710758200437,0,0,0,0,0,0.0482790209346952,0,0,0.0338766822615797,0,0.208887660352737,0,0,0,0,0.116690159725543,0,0,0,0,0,0,0,-0.0446472883019029,0,0,0,0,0,0,0,-0.0109850318380204,0,0.189288844720863,0,0,0,0,0,0,0,0
