,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X000001.CH.EQUITY,X601628.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2880.TT.EQUITY,X2888.TT.EQUITY,X601577.CH.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0.0558181684925232,0.417973215651318,0.274368299238141,0,0,0,0,0,0,0,0,0.0625933246362122,0,0,0,0,0,0,-0.0944592687167771,0,0,0,0.225098454652751,0,0,0.0751344017461145,0,0,0,0,0,0,0,-0.15000139537206,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243202283717177,0
X601939.CH.EQUITY,0.0727764497354184,0,0,0.08047515562531,-0.0530745010199407,0.0469738757066169,0.0701982101098587,0,0,0,0,0,0,0.218390646115106,0.248253310580738,0,0,0,0,0,0.120451352257006,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.354425167809797,0.135606379147366,0,0,0,0,0,0.0647897297701986,0,0,0,0,0,0,0,0,0,0,0.0776748793499508,0,6.93889390390723e-18,0,0.0391612799825611,0,0,0,0.176805937616992,0,0,0,0,0,0,0,0,0,0,0,0,0.0650047491228311,0,0,0,0,0,0,0,0,0,0.0721384835707998
X601988.CH.EQUITY,0.0374832816317466,0,0.471413803479192,0,0.11055166644603,0.138830144358677,0,0,0,0.120807621289738,0,0,0,0,0,0,0,0,0,0,0.153848557491939,0,0,0,0,0,0,0.157918518130316,0.0725337534864297,0,0,0,0,-0.101761903069831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.553815622806047,0,0,0,0,0,0,0,0,0.0012802577291145,0,0,0,0,0,0,0,-0.0655375991574321,0,0.678929394782434,0,0,0,-0.0654309785606667,0.326284943059339,0,0,0,0,0,0,0.0796688317671327,0,0,0.00725212139105917,0,0,0,0,0
X601658.CH.Equity,0,0,0,0.12322112649601,0,0,0,0.0789168262426646,0.289003193655481,0,0,0,0,0.0361337351416036,0.0223530126162949,0,0,0,0,0,0,0,0,0.205066743066234,0,0,0,0.00449633520456516,0,0,-0.0137989458127999,0,0,0,0,0.0215549597335058,-0.0148721106091126,0,0,0.104211070759188,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.133892019272697,0,0.0963901540058383,0,0,0,0,0,0,0,0,0.0815439347823446,0,0.182398871860274,0,0,0,0.364226541894985,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0420001826772812,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0897380341204168,0,0,0,0,0,0,0,0.140145610346512,0.118965286357796,0.0820565498348007,0.144212938600324,0,0,0,0,0,0.0136850232739752,0,0.0650061522502864,0.0945087129770728,0,0,0,0,0,0,0.0649163352504166,0,0,0.0700678691177767,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.446510666925273,0,0,0,0,0,0.0119066397878003,0,0.285973335097879,0,0,0,0,0,0,0.137488311574582,0,-0.0829547327548346,0,0,0,0,0,0,0.131956206280395,0,0,0,0,0.040117316578393,0,0,0,0,0,0,0.188872108945014,0,0,3.46944695195361e-18,0,0,0,0,0.0909312052664386,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.0237808194831117,0,0.0365945890843301,0.071457459489378,0,0,0,0.240396970214226,0,0,0,0,0.0961229185077499,0,0,0,0,0,0,0,0,0,0,0,0.319576998811866,0,-0.134926614496998,0,0,0,0,0,0,0,-0.135680814079752,0,0.227218161059681,0,0,0,0,0,0,0,0,0.0618071264018118,0
X267.HK.EQUITY,0,0,-0.0488198376005758,0,0.286038801051396,0,0,0,0,0.347906426237977,0,0,0,0.127266814766795,0,0,0,0,0,0.119191743874967,0,0.180057386594991,0,0,0,0.0561165754385702,0,0,0,0,0,0,0,0.194987880242193,0,0,0,-0.0286190735174845,0,-0.133282139701196,0,-0.0755299579071544,0,0,0,-0.14546400070378,0,0,-0.150350957512912,0
X600000.CH.EQUITY,0.107468266857022,0,0,0.123988028512022,0,0,0,0,0,0,0.0479594318909957,0,0,0,0,0,0,0,0,0,0,0.118349529954335,0.115264248269034,0,0,0.055656154729977,0,0,0,0,0,0.230365916003641,0,0.0585154079868625,0.277824646781422,0,0,0,0,0,0,0,0,-0.0954995403660815,0,0,0.0517285751911771,0,0,0
X601998.CH.EQUITY,0,0.031885090769394,0,0,-0.0219265012432359,-0.306163535415488,0.521418638894334,0,0,0,0.064370609503823,0,0,0,0,0,0,0,0,-0.128559610254123,0,0,0,0,0,0,-0.0511755829890005,0,0,0,0,0,-0.200175644277625,0,0,0.114661679881475,0,0,0,-0.178498770510327,0,0.0308470846512513,0,0,0,0,0.241537167000415,0.182705312267233,0,0
X600016.CH.EQUITY,0,0.154135700638222,0,0,0,0.249679261746341,0.0962853450041502,0,0,0,0.264620409977199,0,0,0,0.147405275581365,0,0,0,0,-0.28007596991119,0,0,0,0,0.306003526509147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19349325363368,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.395600759513352,0,0,0,0,0,0,0,0,0,0.287192914234369,0,0.161802856473277,0.194331866357876,0,0,0,0,0,0,0,0.216377403647959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.144245501487392,0,-0.0255937376360228,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.436929165289659,0.00528900374891595,0,0,0,0.0607746187927525,0,0,0,0,0,0,0.0245790059488547,0.10953768642006,0,0,0,0,0,0,0,0,0,0,0,0,0.142174143910952,0,0,0,0,0.147455312823006,0,0.105106336088968,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,-0.0263684198308314,0,0.0977673177653217,0,0,0,0,0,0,0.180983700376369,0,0,0,0,0,0,0,0,-0.00564385870815599,0,0,0,0,0,0,0,0,0,0.255405329348721,0.106266283468867,0,0,0,0,0,0,0,0,0,0,0,0,0.249689250210982,0,0
X600015.CH.EQUITY,0,0,0,0.146117958850241,0,0,0.0747188992608784,0,0,0,0,0,0.0232784479478362,0.0780606079706689,0.311747918879292,0,0,0,0.0397771353095634,0,0,0.124625237623166,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152247636366627,0,0,0,0,0,0,0,0.0210457488861779,0,0,0,0.0484769112599274,0,0
X601169.CH.EQUITY,0.0141581236709862,0.182977727934487,0,0,0,0,0,0,0,0,0,0,0.111038270498089,0,0,0,0,0.120661431235018,0,0,0,0.0233035645709742,0,0,0,0.0281668807549003,0,0,0,0,0,0,0,0,0,0.147584161900028,0,0,0,0,0,0,0.0339223415944549,0,0,0,0,0,0,0.260752719573669
X2388.HK.EQUITY,0,0.215845363290424,0,0,0.155105563389647,0,0,0,0,0.324466702911907,-0.0230960355309887,0,0,0,0,0,0,0,0.0843871281621999,0,0,0,0.189650120621719,0,0,0,0,0,0,0.150992894609662,0,0,0,0,0,0,0,-0.0231626505892959,-0.383595405522597,0,0,0,0,0,0.0908390414122593,0,-0.41430208287018,0,0,0
X600919.CH.EQUITY,0,0,0,0.0390921902501979,0,0.280642157776258,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.375767630713164,0,0,0,0,0,0.0891286386744495,0,0.0113463617790518,0,0.143005239994563,0,0,0,0.00188543158188982,0,0,0,0,0,0,0,0.0454938148302359,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,-0.0196487007976181,0,0,0,0,0,0.0892625887727776,0,0,0,0,0.242175663841913,0,0,0.262172059018975,0,0,0,0,-0.0118743441510857,0,0.261233066432225,0,0,0,0,0,0,0,0,-0.0538456970843333,0,0,-0.0540209923900654,0,-0.1941218937697,0,0,0,0,0,0,0,0,0,0.397931322610981
X1299.HK.EQUITY,-0.0513965339966051,0,0,0,0,0,0,0.233801118762269,0,0,0,0,0,0,0,0,0,0,0,0.0992231866450151,0,0,0,0.243053114656457,0,0,0.184423209393242,0,0.042606002050972,0,0,0.0233221781433354,0,0,0.121395993455523,0,0,0.071423912492693,0,0,0.0246907666819849,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.279611756227752,0,-0.0462775268114438,0,0,0.453223154073716,0,0,0.0779850625963554,0,0,0,0,0,0,0.15661579620638,0,0,0,0,0,0,0,0,0,0.11454092568367,0,0,-0.289465401230329,-0.0105738091690327,0,0,0,0,-3.46944695195361e-18,-2.77555756156289e-17,0.112943541266817,0,0,0,0,0,0,0.144370617119503,0,0,-0.0355770764492356,0,0,0
X601916.CH.Equity,0,-0.0912647608875278,0,0,-0.187146116090176,0,-0.198668922910232,0.0560167331362474,0,0.175510999675626,-0.0275555178914812,0,0,0.240867449203971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505030345885976,0,0,0,0,0.263114876171551,0,0,0,0,0,0,0,0,0,0.299641719189773,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.408355680254539,0,0.129347182286893,0.11149697474692,0,-0.0194178083615913,0,0.102232101879179,0.162427973653663,0.0771155455677041,0,0,0,0,0.0828693896353974,0,0.0113917597629405,0,0,0,0.003130593174763,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0.0240312544720617,0,0.201025478007265,0,0,0,0,0,0,0,0,0,-0.0346093202648024,-0.0696037543524601,0,0,0,-0.00938019267379228,0,0,0,0,0.0516659148067057,0,0,0,0,0,0,0,0.827425278343644,0,-0.0616586540156914,0,0,-0.076309370925983,0,0,0,0,0,0.0164988843536782,0,0,0,0,0,0,0.0319697071910904,0
X601009.CH.EQUITY,0.0910992289919069,0,0,0,0,0,0,0,0,0.263143412889669,0,0,0,-0.0470249646732974,0,0,0,0,0,0,0.593257288245073,0,0,0.00426537515944844,0,0,0.400035834178059,0,0,0,0,0.169280170341193,0,0,0,0,-0.150255691612294,0,-0.0687300250903792,0,-0.0831664862501134,0,0,0,0,0,0,0,-0.0749242901205116,0
X2891.TT.EQUITY,0,0,0,0.160691998600025,0,0,0,0,0,0,0,0,0.0859736687983882,0,0,0,0,0,0,0,0,0,0.156006840614708,0,-0.078610297997516,0,0.0482296131478013,-0.146838823766603,0,0,0,0,0,0,0,0,0,0.136582563399899,0.34893896364076,0,0,0.0722178913474479,0,0.0260638727613427,0.150100164579267,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0.615675457061948,-0.152557570050221,0,0.0423546854162434,0,-0.258166234431111,-0.198884898872817,0,0,0,0,0,0,0,0,0.151213451245235,0,0,0.435678623638882,-0.245985624562111,-0.355258095545303,0,0,0,0,0,0,0.335256279139442,0,0,0,0,0,0,0,0.191192828083624,0,1.73472347597681e-18,0,0,0,0.328522594859627,0,0,0,0
X2881.TT.EQUITY,0,-0.106410747876301,0,0,0,0.0891213577051529,0,-0.0304318226846316,0,0,0,0,0,0,0,0,0,0,0,0,0.258912736937129,0,0,0.00590611271508776,0.0347362234932025,0,0.832307886176718,0,-0.0690547869059746,0,0,0,-0.187001885928376,0,0,0,0,1.73472347597681e-18,0,0,0.096081214018069,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,-1.73472347597681e-18,0,0.264782027302189,0,0,0,0,0,0.0149548739323654,-0.0159879437790719,0,0,0,0,0,0,-0.0262945166514557,0,0,0,0,0,0,0,0.126127203043954,0,0.173679084344799,0,0,0,0,0.268162982927883,0,0,0,0,0.197707117803843,0,0,0,0,0,0,0,0.166807754990327,0,0
X601319.CH.EQUITY,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239961303452858,0,0,0,0,0,0.0430488205239036,0.0259579653140843,0.0338542471405278,0.0903868419974528,0,0,0,0,0,0,0,0,0,0.0425298295583912,0,0,0,0,0,-0.0131711204302153,0.340501618689895,0,0,0,0.0275889344435055,0,0,0
X601077.CH.Equity,0,0,0,0,0,0,0.0574942001288656,0,0,0.0975838868920579,0,0,0,0.0120914056191985,0,0,0,0,0.250980878982436,0,0,0.0513486441144574,0,0,0.036573614328819,0,0,0,0,0,0,0,0,0,0,0.0684965843438839,0,0,0.0098391947144395,0,0,0,0.310177572081743,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.108377571711119,0,0,0,0,0,0,0.224886800946964,0,0,0,0,0.13632686011378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247908546272972,0.0256308443468998,0.473212653678767,0.102701053544201,0,0
X601336.CH.EQUITY,0,0,0,0,0.128974792996598,0,0,0,0,0,0.21304234286493,0,0.149303117892322,0,0,0.053797337630829,0,0,0,0,0,0.0683018070200983,0,0,-0.0507806982401628,0,0,0.0770970900852652,0,0.091284013296886,0,-0.0765392178201586,0,0,0,0,0,0,0,0,-0.0206888319187789,0,0,0,0,0,0.812759497032097,0,0,0
X5880.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.031388303538214,0.0254001795894834,0,0,0,0,0,0,0,0,-0.102703479245436,0,0,0,0.00309514902623064,0,0,0,0,0,0,0.202194656565953,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.457623341737392,0,0,0,0.212006838170867,0,0,-0.0631386893052779,0,0
X2886.TT.EQUITY,0,0,-0.134543821105743,0,0,0,0,0,0,-0.0733899191733092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0893379205404666,0,0.0372321908612827,0,-0.0512079962428441,0,0,0,0.0042573254655457,0,0.581420131573745,-0.0769364722733941,0,0,0,0.260937324240596,0,0,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,-0.0954354002912168,0,0,0,0,0,0.0862674116887251,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0712684429855916,0,0,-0.0249718056692899,0.167104677854464,0,0.0623317662625027,0,0,0,0,0,0.326664044732323,0,0,0,0.228971574229965,-0.0151292430553006,0,0.19677869678012,0,0,0,0,0.0475495326611026,0
X601838.CH.EQUITY,0,0,0.0428160900205591,0,-0.000594505592755468,-6.93889390390723e-18,0,0,0,0,-0.111244465608765,0,0,0.0371045850928429,0,0,0,0,0,-0.249826062428899,0.362891060962082,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.329766557422441,0,0,0,0,0,-0.00927770665853286,0,0,-0.0972828107678935,0.146858254321358,0,0,0,0,0,0,0,0.0303381551513953
X2880.TT.EQUITY,-0.0324695305746391,0,0,0,0,0.0377703674557146,-0.0213148017949754,-0.0338826259959994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180182350782482,0,0,0,0,0,0,0,0.515637961953484,0,0,0,0.0786315583555566,0.159783563257045,0.203117172362117,0,0,0,0,0
X2888.TT.EQUITY,0,0,0,-0.0385993517129711,0.119652183337391,0,0,0,0,0,0,0,0.075946134254119,0,0,0,0,0,0,0,0,0,0,0.0659649260814475,0,0,0,0,0,0,0,0.164649287430016,0,0,0.113088658270123,0,0.157484112869757,0,0,0.068054028285174,0,0,0,0,0.445678304255455,0,0,0,0,0
