,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,X600015.CH.EQUITY,X601788.CH.EQUITY,X2891.TT.EQUITY,X601696.CH.Equity,X601916.CH.Equity,X2884.TT.EQUITY,X601009.CH.EQUITY,X601236.CH.EQUITY
X601166.CH.EQUITY,0,0,0,0,0.50002002161889,0.00918193486669577,0,0,0,0.0271584611927934,0.045048814372867,0,0,0,0,0.0550426557994192,0,0,0.146303081473272,0.0743397362142137,0.0417584771207398,0,0,0,0.0694801250180466,0,0,0,0.0373525474102227,0,0,0,0,0,0,-0.0387154452989767,0,0,0,0,0.058750243843898,0.020115358667488,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0.338401577523583,0,0,0,0,0,0,0,0,0,0,0,0.153662949904852,0,0,0,0.0450092530403224,0,0,0.0280326132978843,0.234584243158409,0,0.0665677926342245,0,0.0511099306080131,0,0.0442523440851326,0,0,0,0,0,0,0,0.0233461912283442,0,-0.0228993949437863,0,0.107118701368541
X600000.CH.EQUITY,0,0,0,0,0,0.109957887275328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43251597109855,0,0,0,0,0,0,0,0,0.035266059329308,0,0,0,0,0,0,0,0,0.138117934955458,0.027877549187705,0,0,0.394564725209162,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0.138566999806772,0,0,0,0,0,-0.053249921743295,0,0,0,0,0,0,0,0.132511015897398,0,0,0.0625330820501548,-0.0162483858984116,0,0,0,0,0,0.173547193233339,0,0,0.252902704092183,0,0,0,0,0,0,0.200657821128608,0,0,0,0,0,0,0,-0.119512394495102,0,0,0.0382381110823703,0
X601601.CH.EQUITY,0,0.582315429001374,3.46944695195361e-18,0,0,0,1.73472347597681e-18,0,-1.73472347597681e-18,0.195105464799042,0,0,0,0,0,0,0,0,0,0,0,0.210306993847115,0,0,0,0,0,0,0,0.26728358853236,0,0,0,0.196831824362424,0,-0.144903135790902,0,0,-0.0109627542472582,0,0,0,0,0,0,0,0,0,0,-0.0808625190267317
X000001.CH.EQUITY,0,0.102067789535839,0,0,0,0.00832726981022734,0,0,0,0,0,0,0,0.147023130006555,0,0.162023255134861,0,0.111291595031102,0,0,0,0.104790901471236,0,0,0,0,0.120827777596992,0,0,0.114116987462567,0,0,0,0.00364419177721745,0,0,0,0,0.0129472330093182,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.0393802543146819,0,0,0,0,-0.0428778623246906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244840540459519,0,0,0,0,0,0,-0.060029531807176,0,0,0,0.0754876942633157,-0.192427574534383,0,0,0,0,0,0.512354884432332,0,0,-0.0723797942910032,0,0
X601998.CH.EQUITY,0.201620579647421,0,0,0,0,-0.0353789630965359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00755833979430864,0,0,0,0,0,0,0,0,0,0,0.272909767342836,0,0,0.523284618390923,0,0.148387975035096,-0.0866061332430558,-0.0779591479658573,0,0,0,0,0
X11.HK.EQUITY,-0.0899096676700127,0,0,0,0,0,0,0.210639469163273,0.291035915014287,-0.169554605644576,0,0,0,0,0.067330072068728,-0.107008582791664,0,0.0187395256200878,0,0,0,0,0.241917044372939,0,0,0,0.145152327386967,0,0,0,0,0,0,0,0,-0.0176210308399752,0,0,0.0739919992134802,0,0,0,0,0,-0.00398644429578621,0.129709741080596,0,0,0,0
X2388.HK.EQUITY,0.0223601159432801,0,0,0,0,0,-0.214402821649886,0.447951586965246,0,0,0,0,0,0,0,0,0,0,0,0.080681650572523,0,0.44457154218994,0,0,0.0649331905741795,0,0.122810481727957,0,0,0,0,0,0,0,0.031052424232315,0.0420899968325945,-0.0239366088588114,0,0,0,0,0.0700663418922648,0,-0.0131606186365709,-0.0715019121040345,0,0,0,0,0.22419205238258
X300059.CH.EQUITY,0,0,0,0.0397247223759705,0,0,0,0,0,0.0764436861565878,0,0.180445006443012,0,0,0.179430197168449,0,0,0,-0.218224813140182,0,0,0,0,0,0,-0.0460116421940233,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.00440300203522448,0,0.273823997990177,0.271530623536871,0,0.0435814973704022,0,0,0,0,0.0977126960102128,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0.168567429138761,0.162404061857609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059386291870551,0.0631209774734065,0,0,0,0,0,0.0339483860481164,0,0,0.0859983705075122,0,0,0.341510537316283,0,0,0,0,0,0,0,0,0.016950926738026,0,0.0940681180168082
X601818.CH.EQUITY,0,8.67361737988404e-19,0.194578825557724,0.0332239057789519,0,0,0,0,0,-0.0296367034490484,0,0,0.030771795012293,0,0,0.0658577273573771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110724477279974,0,0,0,0,0,0,0,0,0,0.0226349340020977,0,0,0,0,0,0.137194974617862,0.00300592231129254,0,0.063125370594353
X002142.CH.EQUITY,0,0,0,0,0,0.540233957638658,-0.0207126714264572,3.46944695195361e-18,0,0.101014288600308,0,0,0,0,0,0,0,0,0.0995420841365461,0.224192418367598,0,0,0,0,-0.133377431870647,0,0,0.0540500927890497,0,0,-0.282648557485384,0,0,0,0,0,0,0,0.175295403962389,0,0,0,0,0.274260488564119,0,-0.0164325762965917,0,0,0.0429189721104096,0
X601688.CH.EQUITY,0.0387958958368257,0,0,0,0,0,-1.73472347597681e-18,0.00370910199610991,0,0,0,0.107458022839497,0,0,0,0,0,0,0,0,-0.0272717511495181,0,-0.073224842549783,0,0,0,0,0,0.293738774649207,0,0,0.292929865548699,0,0,0.0610860006669528,0.0149589105641919,0,0.180228439778462,0.0301515208539281,0,0,0,0,0,0,0,-0.0566980365784576,0,0,0.174815546269048
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252608906521278,0,0,0,0,0.172118619758552,0,0,0,0.0936546920092583,0,0,0.222892380791459,0,0,0,0.289211914728052,0,0,0,0.0291304155709183,0.0504608238608889,0.0466856161837134,0,0,0,0,0,0.0353045852219367,0,0,0,0,0,-8.67361737988404e-19
X601336.CH.EQUITY,0,0,0,0,0,0,0,0.000716183019554846,0,0,0,0,0,0,0,0,0.0834055938083758,0.498854443040564,0,0,0,0,0.0439086587290891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16673925087094,0,0.114142493938742,0,0,0.0639044377341507,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869202088055543,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0.0913223814847462,0,0.379786078358635,0,0,0,0.0422288493401648,0,0,0,0,0,0,0,0.0316112021688188,0,0,0.150207213072722,0,0,0.248788679978757
X600837.CH.EQUITY,0,0,-1.73472347597681e-18,0,0,0,0.0630133343280261,0,0,-0.0250746366360627,0,0.072574028238533,0,0,0.00386214787187299,0,0,0,0,0,0,0.087610103373481,0,0,0,0,0,0.453529441804321,0,0,0,0,0,0,0,0,0,0.0354934272570843,0,0,0,0.225342117004229,0,0,0,0,0,0,0,0.112293064484911
X600999.CH.EQUITY,0,0,0,0,0,0,-0.130501777989584,0,-0.0374204058407555,0,0,0,0,0,0.0384075563578901,0,0,-0.14609523423969,0,0,0,0,0,0,0,0,0.181184593565776,0,0,0,0.212441031359499,0,0,-0.0556213791777309,0,-0.0579981215338391,0,0,0,0,0,0.00322848248155841,0,0.13214158019895,0,0.0270862605856785,0,0.590270119834349,0,1.73472347597681e-18
X2882.TT.EQUITY,0,0,0,0,0.0309267709873854,0,0,-0.31465160872715,0.307848053102188,0,0,0,0,0,0,0,0,0.23304643298945,0.0262582840982827,0,0,0,0,0,0,-0.0968191605440357,0,0,0,-0.168404043874167,0.0155303898954113,0,0,0,0,0,0,0,-0.0176206078692899,0.858889309035709,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0.422192927363394,0,0.354706021656609,-6.93889390390723e-18,0,0,0,0,0.219377370001296,0,0,0,0.00611670770826539,0,0,0.158732933363316,0,0,0,0,0,0,0,0,-0.202001032413292,0,0,0.0155065757841992,0,0.137606723309574,0,0,0,0,0,0.0550012149519671,0,0,0,0,0,0,0,0.00556609258797435,0,0,-0.460355746411824,-0.0439909178229482,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0.0452123617313997,0,0,0,0,0,0,0,0,0,0,0,-0.0437564642137341,0,0,0,0,0.0363610032969502,-0.188173560150192,0.310692461199875,0,0.207186348536207,0.0660538646107476,0,0,0,0,0,0,0,0.0959169565827069,0,0,0,0,0.0447425893729772,0,0.0614226363501225,0,-0.09159285085869,0,0
X002736.CH.EQUITY,0,0,0,0,0.0888872329695536,0,0,0,0,0.00414899522025019,-0.044427258963379,0.219283242731627,0.208192058791865,0,0,0,0,0,0,-0.119503991799486,0,0,0,0,0,0,0,0,0.196018215909948,0,0,0,0,0,0.00778205470100063,0,0,0,0,-0.043334914800509,0,0,0,0.150807269244006,0,0.0704992935334156,0,0,0,0.217875594664224
X000776.CH.EQUITY,0,0,0,0,0,-0.0213438444506889,0,0,0,0,0,0,0,0,0,0,0.385338184613674,0,0,0.258891774008535,0.0565037292267856,0,0.00926111572695039,0.01892048374235,0,0,-0.122223107497803,0.41922311822837,0,0,0.0159370296435511,0,0.0207894647762456,0,0,0,0,0,0,0,0,0,0.0371397817545944,0,0,0,0,0,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0.05873667032773,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,-0.0933015244954305,0.0016084241863467,0,0,0,0,0.304826623589412,0,0,0,-0.15377819354688,0,0,0.220763705694708,0,0.120681954356417,0,0,0,0.160531282555176,0,0,0,0,0.237403727620617,0,0,0,0.150152240473136,0
X2881.TT.EQUITY,0.090065418807986,0,0,0,0,0,0,0.13944552181703,0,0.0764955964089979,0,0,0,0,0,0,0,0.0174793889757932,0,0,0,0,-0.236922137896443,0,0,0,0,0,0,0,0,0,0,0.875439437724712,0.0183660978254555,-0.0703253680370301,0,0,0.057987191355307,0,0,0,0,0.0561678580107052,0.0966682913542335,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0.822027167979663,0,0,0.0118893436109842,0,0,0,0,0,0,0,0,0,0,0,0,0.0376015675868773,0,0,0,0,0,-0.0389110425103934,0.0383035960006268,0,-0.011276110421329,0,0,-0.0878898090610639,0,0,0,0,0.10941819282619,-0.0588172924180036,0,0,0,0,0,-0.0465759813512384,0,0,0.0344097732119061,-3.46944695195361e-18,0
X601881.CH.EQUITY,0,0,8.67361737988404e-19,0,0.0612115996905966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00597381935760313,0.102909460846379,0,0,0.401462797174077,0,0,0,0,0,0.0194958682998231,0,0,0.0322949343034293,0,0,0,0.00914683823734349,0,0,0.177031330657579,0,0,0.208252269313782
X600015.CH.EQUITY,0,0,0,0,-0.00812552469613342,0,0,0,0,0.0289405828060871,0,0,0.0349275739938503,0,-0.168331573237462,0,0.296569346162515,0,0,0,0,0,0.0337375565974474,0,0.059164133046453,-0.014282500360189,0,0,0,0,0,0,0,0,0,0.0568047585887534,0,0,0,0,0,0,0,0,0,0,0,0.0262660653440354,0.628233428226232,0
X601788.CH.EQUITY,0,-0.0462604030768619,0,0,0,0,0,0,0,0.0753681215800484,0,0,0,0,-0.311382335262207,-0.0499243677352228,0,0,0,0,0,0,0,0,-0.109375579114478,0,-0.197911571539883,0,0,-1.73472347597681e-18,0,0,0.293553859333269,0,0,0.0713169669951619,0,0.795437142155137,0.235412183313928,0,0,0,0,0,0,0.123584743954966,0.127962503571583,-0.0712371523880073,0,0
X2891.TT.EQUITY,0,0,0,-0.132592160099824,0,0,0,0,0,0,0,0,-0.0684619615565665,-0.0853233565028533,0,0,0,0,0,0.595143561588145,0,0.155798910136997,0.0404341706001801,0,0.201706967496629,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558643669038956,0,0,0,0,0,0,0,0,0.102574218063709,-0.233736213925132,-0.178308337401145
X601696.CH.Equity,0,0.139656217779244,0,0,0,0,0,-0.0640412311899158,-0.0557666496191482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0911874072241243,0,0,0,0,0,0,0,0,0.0893468828360576,-0.00977044314943779,0,0,0,0.337328081959174,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.322564834690236
X601916.CH.Equity,0,0,0,0.633514504139323,0,0,0,-0.0582404079468802,-0.122681204495702,0,0.141602799315221,0,0,0,0,0,0,0,0.0736632695748088,0,0,0,0.0272332748462051,0,0,0,0,0,0,0,0.21685887806224,0,-0.10921846288302,0,0,0.0651899313536058,0,0,0.0272413937330646,0,0,0,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0764034997910123,0,-0.0507457133028106,-0.0560688600415151,0,0,0,0,0,0,0.439467332170986,0,0,0,-0.167292794504314,0,-0.10111595274972,0,0.972191068545383,0,0,0,0,0,0,0,0,0,0,-0.25456182581737,0,0.0429944819776419,0,0,0,0
X601009.CH.EQUITY,0,0.0470605501148284,0,0,0,0,0,0.0646285425471367,0,-0.118462390509241,0.041701600237481,0,0,0,0,0,0,0,0.0045093305073154,0,0,0.0329317428251209,0,0,-0.126978205414797,0,0.0112342852752021,0,0,0,-0.0230188953828933,0,-0.0555990139970471,0,0.0234658653806211,0,0,0,0,0,0,0,0.941003031613908,0,0,0,0,0,0,0
X601236.CH.EQUITY,0,0,0,0,0,-0.0407650238516498,-0.0491602101179485,0,0,0,0,0,0,0,0.105272756723722,0,0,0,0,0,0,0,0.202157509903392,0.208976957740473,0,0.113559680105348,-0.0649947739674474,0.266274885261414,0,0,0.111655675510818,0,-0.0896146601851294,0,0,0,0.0458439163621195,0,0,0,0.0539424685598893,0,0,-0.0454477468541108,-0.140090180984594,0.219795826212743,0,0,0,0
