,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601788.CH.EQUITY,X600958.CH.EQUITY,X601901.CH.EQUITY,X2884.TT.EQUITY
X601658.CH.Equity,0,0,0,0.237512217536019,0,0,0,0.0454133592563691,-0.159869208759438,0.239177805357412,0,0,0.117168034923827,0,0,0.3426033831594,0,0,0,0.267997530448772,0,0,0,0,0,0,-0.432443311917933,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0668423939015553,-0.0586386438590671,0,0,0.144757097536384,0,0,0,0,0
X000001.CH.EQUITY,0,0.0464478803002899,0,-1.73472347597681e-18,0.164782762670204,0.0653474279041029,0,0,0,0.467122760363772,0.0906552180876712,0,0,0,0,0,0,0,0,0,0.0201898393696697,0,0,0,0.300872055150183,0,0,0,0,0,0,-0.11799910691734,0,0,0,0,0,0,0,0,0,0,0,-0.080823671847115,0.231661550322072,0,-0.0868654264431921,0,0.0871771536707698,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400401434711822,0.0601020713943536,0.00579572991674525,0,0,0,0,0,0,0,0,0.0779974077369367,0.14916024158939,0,0,0,0.104249940758937,0,0.0819978879690295,0,0,0,0,0,0.121376539375556,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.270500827822767,0.126892096160119,0,0,0,0,0,0.0577377459628168,0.0636408999546119,-0.00464852078352618,0,0,0,0,0,0.0603773909194385,0,0.339275549071849,0,0,0.0504578763060378,0,0,0,0,0,0,0,0,0,0.0509938193149565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139199683411179,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.0267487099714987,0,0,0,0.104217467297201,0,0,0.0942139068363405,0,0.294938961507823,0,0,0,0,0,0.207905446872856,0,0,0,0,0,0,0.0588035389381761,0.0503148493052562,0,0,0.066887757150056,0.0520650588707517,0,0,0,0,0,0,0,0.0183191453754667,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.0366600643625487,0,0,0.138224087805571,0,0,0,0,0.028209791101452,0,0,0,0,0,0.498147883415583,0,0,0,0,0,0,0,0.0150166221299471,0,0,0,0,0,0,0,0,0.0453085687514808,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0118013965329415
X601066.CH.EQUITY,0,0,0.113935920613092,0,0,0.0563223560999259,-0.0192955842288117,0,0,-0.0902920327098164,0,0,-0.0879314224737684,0.350923752860426,0,0,0,0,0,0,-0.127756070650018,0,0,0.119257052620035,0,0,0,0.0940362864600747,0,0,0,-0.107737945666071,0,0,0,0,0,0,0,0,0,0.167405106684501,0,0,0,0,0.190572273335945,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0.00849285042085912,0,0,0,0.0706211044752651,0,0,0,0.0397659275986907,0,0,0.00370755192769059,0,0,0,0,0,0,0,0,0.2874990107022,0.120846129038245,0,0,0,0.0150645498972088,0,0,0,0.379939167265317,0,0,0,0,0,0,0,0.072851354508571,0.0885483099064041,0,0,0
X300059.CH.EQUITY,0,0.167799163576736,0,0,0,0,0,0,0,0,0.0347315247483929,-1.73472347597681e-18,0,0.175988819796162,0,0,0,0.023898533360068,0,0,-0.127684237490614,0,0,0,0,0,0,0,0,0,0,0,0,0.0586054386394686,0,0.32391053216505,0.250005812459739,-0.020499246450694,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0362523990767912,-0.0391095635948187
X11.HK.EQUITY,0,0,0,0,0,0,0,0.0338993475000095,0.641208725347896,0,0,0,0.0783062528634645,0,0,0,0,0,0,0,0,0.279861844951081,0,0,-0.0873788427751326,0,-0.0820372666322073,0,0,0,0,0.0742489447663822,0,0,-0.10306646582777,0,0,0,0,0,-0.112536574241951,0,0.280058911928867,-0.0824980167091392,0,0.0131460972674993,0,0,0.0883415900613024,0.0728920205856729
X2388.HK.EQUITY,0,-0.177629434400397,0,0,0,0,0,-0.0649012575773236,0.337405396526211,0,0,0.215171617727494,0.049533220904844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0675505370397377,0,0,0.405431771213121,0,0,0.146308850921207,-0.0345770717195783,0,0,0,0,0,-0.229934828063009,0,0,-8.67361737988404e-19,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0640263894444105,0,0,0,0,0,0,0,0,0,0,0,0,0.194526811600364,0,0,0.250616244750293,0,-0.0505533276446277,0,0,0.0287967048867164,-8.67361737988404e-19,0.128382873616499,0,0.554247187489516,0,0.102981632405384,0,0,0,0,0,0,0,0,0,0,0,-0.221914200906531,0,0,0,0,0,-0.25713603566552,0,0
X601998.CH.EQUITY,0,0,0,0.14541205322114,0.18019155116919,0,0.14324124345449,0.324751754594617,0,-0.365010853609162,0.0207832859502445,0,0,0,0,0,0,0.0451694196672918,0,0,0,0,0,0,0,0.561325823310927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00353454312535936,0,0,0,0.0858367166692759,0
X002142.CH.EQUITY,0,-0.0088161212640844,0,0,0.269564090897662,0,0,0,0,0.0785749931771099,-0.0385149854913637,0,0.00696757243376417,0,0,0,0,0,0,0,0,0,-0.0654856928761227,0,0,0,0.127526148577564,0,0.262656239054971,0,0,-0.0599916261405925,0,0,0,0,0,-3.46944695195361e-18,0,0,1.73472347597681e-18,0,0,0,0.0738018315275944,0,0.0323247178374913,0,0,0
X601818.CH.EQUITY,0,0.218614941375495,0,0,0,0,-0.0701073339656681,0,0,0.252299616195182,0,0,0,0,0,0,0,0,0,0,0,-0.0470672214261858,0,0.199133406765263,0.322308464022732,0,0,0,0,0,0,0,0.0438563116122946,0,0.115911979794636,-0.00552048973996923,-0.059151865278461,0,0.179066290652951,0,0,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0.106995624609028,0,0,0,0.233463542876692,0,0,0,0,0,0,-0.0139596513970022,0,0,0,0,-0.188686921936463,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.110192259822166,0,0,0,0,0.190074779362639,0,0,0,0,0.101578703755793,0,0,0.0286507824021937,0,0.298118466472439,0.216034508983444,0,0
X601688.CH.EQUITY,0,0,0,0,-0.107391399115481,0.0409217583766977,0,0,0,0,0,0,0,0.328625076591844,0,0,-0.0392880188366662,0.0043303135906162,0,0,0,0,0.322697425109952,0,0,0,0,0,0.107759857662324,0.381257354770466,0,0,0,0,0,0,0,0,-0.0971346526855713,0,0,0,-0.0888950200041239,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0.778650735081316,0,0,0,0,0,-0.0474633918304951,0,0,0,0,0,0,0.202459529796637,0,0,0,0,0,0,0,0,0,0,0,0,0.132117885454247,0,0,-0.0360216030685284,0,0,-0.0878580852146003,0,0,0.0446576447234426,0,0,0,0,0,0,0,0.074876105534888,0
X601211.CH.EQUITY,0,0,0,0,0,0,0.098730897357855,0,0,8.67361737988404e-19,0.00798087925770848,0,0,0.342258954022166,0,0.0427116643664501,0.129040964547972,0,0,0,0,0,0.0143239773073344,0.0281541185398104,0,0.0408873933060906,0,0.225809678078035,-3.46944695195361e-18,0,0,0,0,0.0358378022855908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053921845267298,0
X600837.CH.EQUITY,0,0,-0.091706532931247,0,0,0,0.00491034622227741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384325435101806,0,0,0,0,0,0,0,0.18849718714401,0,0,0.336637774463988,0,0.167298891315305,0,0.148562250713208,-0.0988674204944514,0,0.0191087470067237,0.010247808425082,0,0
X267.HK.EQUITY,0.303701624528431,0.321632116629695,0,0,0,0,0.0142509641965992,0,0,0,0,0,0,0,0.0828252726296159,0,0,0,-0.487444556572694,0,0,0,0,0,0.185281238904141,0,0,0,0.174577428473912,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.00536906844654492
X002736.CH.EQUITY,0,0,0,0,0,0,-0.129931657808229,0,0,0,0.142066430623621,0,0,0,0,0,0,0,0,0,0,-0.159301385554204,0,0,0,0,0.177395686149049,0,0,0,0,0,0,0,0,0.167343413884261,0,0,0,0,0.032884083320996,0,0,0,0,0.189880281744429,3.46944695195361e-18,0,0.441625375639645,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166851643188293,0,0,0,0,0,0,0,0.0387392576162643,0,0,0.162590173066513,0,0.130611737467304,0,0,0.0898345164226831,0,0,-0.050152461470761,0.217286034526365,0,0.105745311866895,0,0,0,0,0,0.220730865654469,0.0517022356575707,0
X2882.TT.EQUITY,0,0,0,0,0,0,0.0704077264856944,0,0,0,0.0316793845730985,0,0,0,0,0.00192004145038069,0,0,0,0,0.156430773841448,0,0.059670553947053,0,0,0,0,0,0,0.0683847914548209,0.00333274105398581,0.00848257623031056,0,0,0,0,0,0,0.537594529866552,0,0,0,0.166785142720136,0,0,0,0,0,0,0.107031188867532
X600918.CH.Equity,0.0487272318680569,0,0,0,0,0,0,0,0,0,0,-0.0172584047774647,0,0.207904929364438,0,0,0,0,0,0,0,0,0,0,0,0,0.239679788625235,0.0890786477769334,0,0.132612459551929,0,0,0.0162500279221612,0,0,0,0,0,0,0,0,0.0414957928305845,0,0,0,0,0.123351705577818,0.0731787122424364,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0605716466091549,0,0,0,0,0,0,0.120662110054824,0.0194272348512644,0.406267701736859,0,0,0,0,0,0,0,0,0,0.260805967022542,0.0463359398342541,0,0.0528684555655105,0,-0.0527034063104531,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.0639884361512418
X601229.CH.EQUITY,0,0,0,0,0,-0.0656779599956741,0,0,0.0656727226963409,0.000827338403160295,-0.115418939281522,0,0,0,0,0,0,0,0.0676371972840288,0,0,0,0,0,0,0.0797167599290372,0,0,0,0,0,0,0,0,-0.0806478522817131,0,0,0,0,0.0909464641336498,0,0,0,0,0,0.396680425921375,0.518934337581397,0,-0.0865115763029887,-0.0200724015206889
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,-0.0322495284166868,-0.0476123522833127,0,0,0.0642151656544067,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189817274966997,0,0,0,0,0,0,0,0.206566458425388,0,0.0715680302970862,0,0,0,0.0523830398716372,-0.00454480350131101,0.22366191079252,0.317403045385717,0.0112956375025184,0,-0.0796012491414929,0,0,0.06751533751371
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0254036601611729,0,0,0,0.170984989810053,0.143186583507208,0,0,0.0402442913107763,0,0,0,0.109519051003773,0,0.00112038877611328,0,0.0591525327559446,0,0,0,0,0,0.0794458144005933,0,0,0,0.214268604953066,0,0,0.141660916901932,0,0,0,0,0,8.67361737988404e-19,0,0,0
X600015.CH.EQUITY,0.105517535408111,0,0.17902930394497,0,0,0,0,0,0,0,0,0.0782137362618411,0,0.137675561285011,0,0,0,0,0.245262591906185,0.0487151234889576,0,0,0,0,0,0,0,0,0,0,0.0232825407884761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218025766403713,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0.0554219953740162,-0.0216863585412022,0,0,0,0.0325051364608663,0,0,0.312632140291624,0,0,0,0.0900023972982165,0,0,0,0,0,0.0910218624511051,0,0,0,0.00162893864065602,0,0,0,0.0312564328162365,0,0.18234920045204,0,0.152680174944359,0,0,0,0,0,0,0,0,0,0,0,0.021050711583864,0,0
X2886.TT.EQUITY,0,0,0,0,0.0429911056837819,0,0,0,0,0,-0.186560547888496,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.100856431497196,0,0,0,0,0,0.0433683107147033,0,0,0,0,0,0.0129671821059558,0,0.226858345508909,0,0,0,0,0,0,0,0,0.376460441604313,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0,0,0.0914311802285649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112189172558172,0,0,0,0.0161486673416471,0,0,0,0,0,0,0.150180474102577,0.140246708350485,0,-0.0849072112337471,0.173273382390142,0,-0.0654347696753806,0,0.225571930245817,0,0,0,0.314980381871626,0,-0.103443463531555,0,0,-0.0435305960637028,0,0
X600926.CH.EQUITY,0,0,0,0,0,0.039653148142349,-0.0661258149628229,0.0354528041487682,0,0,0.00720139806601963,0.123268491751316,0,0.322335256090999,0,0,0,0,0,-0.171721315844691,0,0,0,0,0.387287552223236,0.13703741046664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207977465963507,0,0,0,0,0,0,0,-0.0979209854774912,0
X601009.CH.EQUITY,0,0.111336351282864,0,0.135201347616234,0,0.0338438113506192,0,0,0,0,0,0,0,0,0,0,0,0,0.232819303864951,0.13359694876428,0,0,0,0,0,0.339347359270213,0,0,0,-0.218619252215692,0,0,0,0,0,0,0,0.118620083549017,0,0,0.198818912496403,0,0,0.0280279006210016,0,0,0,0,-0.0902566089374497,0.0780934732082419
X601788.CH.EQUITY,0,0,0,-0.199661852845792,0,0,0,-0.0814748458214491,0,0,0,0,0,0.309398353246498,0,0,0,0,0,0,0,0,0,0,0,0,0.378367128968515,0,0,0,0,0,0,0,0,0.0786323467447734,0,0.361955091935353,0,0,0,0.0542058834614927,0,0,0,0,0,0,0,0
X600958.CH.EQUITY,0,0.0437594345269886,0,0,0,0,0,-0.264615911320257,-0.0401719572175495,0,0,0,0,0,0,0,0,0,0.0894100119141951,0.00541602113021889,-0.142681128417131,0,0,0,0,0,0,0,0,0.301791640285602,0,0,0,0.338244204619914,0,0,0,0,0,0,0,0,0,-0.085412289070355,0,0,0,0,0,0
X601901.CH.EQUITY,0,0,0,0,-0.0272961864238755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607492214068696,-0.15897913839643,0,0,0.144489211358564,0.0468758803167575,0.10344570230501,0,0,0.217287094928993,0.170658287543903,-0.0129979362985442,0.0591854200451637,0,0,0,0,0,0.167360951339799,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,-0.0726455333519479,0,0.0052023529535129,0,0,0.133189092470671,-0.0339115438921811,0,0,0,0,0,0,0,0,0,-0.0364680442660636,0,0,0,0,0.0270591434583524,0,0,0,0,0,0,0,0,0,0,0,0.476773525331014,0,0,0,0.165614990979069,0,0,0.12071764838354,0,0.268012470334048,0,0
