,X601398.CH.EQUITY,X601288.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X601998.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X600919.CH.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X5880.TT.EQUITY,X601838.CH.EQUITY,X601577.CH.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2887.TT.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY,X601881.CH.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600999.CH.EQUITY
X600926.CH.EQUITY,4.33680868994202e-19,0.125497042458742,0,0,0,0,0.226521642936125,0,0,0,0,0,0,0,0,0,0,0,0,0.454664586915403,0,0,0,0,0,0,-0.0848506911871555,0,0,0,-0.0880008117853299,0,0,0,0,0,0,0.0239304175097007,0,0,0,0,0,-0.0263847891149753,0,0,0,0,0.0957268184681835,0
X601319.CH.EQUITY,0,0,0,0.0551445657251351,0.288454634716529,0,0.0716120043386869,0,0,0,0.262136882381459,0,0,0,0,0,0,0,0,0,-0.179947411631357,0,0,-6.93889390390723e-18,0,0.140072735964606,0.0211627489272338,0,0,0,0,0.0470779116095519,0,0,0,-0.0212481227993079,0,0,0,0,0,0.127101650381788,0,0,0,0,0,0,0,0
X601077.CH.Equity,0,0,0.0103919671468682,0,0.170694300073513,0,0,0,0,0,0,0,0,0,0,0,0,0.0842925772248311,0.470641364811754,0,0,0.114026198610762,0.026871196316348,0,0,0,0,0.121187179807084,0,0,0.0314850542586123,0,0,0,-0.0381750941058982,-0.0882205422825211,0,0,0,-0.0422995579485675,0,0,0,0,-0.0137225530042388,0.0342702596745854,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0.0309382043200444,0,0.442096279122244,0,-0.0160994245958036,0.0498812722567836,0,0,0,0.042938097411242,0.247770265704571,0,0,0,0,-0.0357141701319154,0,0,0,-0.000280066182577654,0,0,0,-0.158891913658039,0,0.166180051997086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160850575405738
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0922297746567106,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0840325247454455,0,0.113578933604663,0,0,0,0,0,0,0,0,0.0358534497597547,0.648020228157836,0,0,0,0,0,0.0428814528116931,0
X5880.TT.EQUITY,0,0.17053827950304,0,0,0,0,0,0,0.0417138684288332,0,0,0,0,0,-0.133937617938507,0,0,0,0,0,0,0,0,0.026759440624405,0,0,0,0,0,0,-0.222415708846166,0,0,0,0,0,0,0.714632419867639,0.00320375201545408,-0.0341802503760607,0.0507964910775684,0,0,0,0.25002848468524,0,0,0,0,0.125855183809806
X601838.CH.EQUITY,0.108696562122372,0.0430196510293395,0.134617237906141,0,-0.0473271476762587,0,0,0,0,0,0,0,0.0664936727935538,0,0,0,0.0945311705158492,0,0,0.0359615283990892,0,0,0,0.291417466874676,0,0,0,0.00780385785435384,0,0.129272271605191,0,0,0,0,0,0,-0.0359240011663808,0,0,0,0,0,0,0,0,0,0,0,0,0
X601577.CH.EQUITY,0,0,0,0,0,0.0675004368396837,0,0,0,0,0,0,0,0.0195124618384015,0,0,0,0.0918565691494522,0,0,0,0.0545030955769996,0,0,0.120762341787798,0.0537374043731452,0,0,0,0,0,0.301076099955186,0,0,0,0,0,0,0,0,0,0,0.154568903406962,0,0,0.160501054689774,0,0,0,0
X2880.TT.EQUITY,0,0,-0.0514009659586252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.476474965246015,0,0,0,0.276190897850784,0,0,0,0,0,0.0216549840047756,0.197017268611927,0,0,0,0
X2884.TT.EQUITY,0,0,0,-0.00511631633836467,0,0,0,0,0,0.229361185223992,0,0,0,0,-0.0122202013257017,0,0,0,0,-0.160377603145754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617318145006763,0,-0.0198667471497606,0.24998379343392,0,0.0685085977920084,0,0,0,0,0.294612142698179,0,0,0,0,0
X2883.TT.EQUITY,0,0,0,0,0.214138160203519,0,0,0,0.149953101430631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323525048904626,0,0,0,0,0,0,0,0,0,0,0,0.129978593988761,0,0,0,0,0.0775946157109524,0.20801693405912,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0330446320268938,0,0,0,-0.0988987701647815,0,0,0,0,0,0,0,0,0.186082345803919,0,0,0,-0.0757598501291733,0,0,0,0,0,0,0,0,0,0,0,0.0751161294277776,0.440647303779013,0,0,0,0.212059661937335,0,0.0782550320085183,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0.109426559243949,0,0,0,-0.0321993268871519,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505430086117261,0,0.0257973540436149,0,0,0.0351736539956515,0.113457667928854,0,0,0,0,0,0,0,0.0270289645356209,0.00967198317447836,0,0.620442916333693,0,0,0,0,0.0426151148287321,0.0427777759710805,0.0204154401048214
X601211.CH.EQUITY,0,0,0,0.0386178646335493,0,0,0,0,0,0.0113952299296229,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.21625702055427,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0760581517786133,-0.0110562689141434,0,0,0,0.0177029925321743,0.0303198302878538,0,0,0,0,0.0351885824161244,0.308311456494461,0.412272318958081,0
X2887.TT.EQUITY,0,0,0,0,0.0309790499095845,0,0,0,0.370334472185625,0.01115667452297,0,0,0,0,0,0,0,0,-0.147057132474599,0,-0.128270142650778,0,0,0,0,0,0.229846251060405,0,0,0,0,0,0,0,0.0876498085761717,0,0,0.245587312429164,0,0,0,0,0,0,0.185238259147955,0,0,0,0,0
X2885.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.107338427818524,0,0,0,0,0,0,0,0,0,0,-0.0017393342072543,0,0,0,0,0,0.171607156767231,0,0,0,0,0,0,0,0.24272323724102,-0.108542219134015,-0.0959891029976701,6.93889390390723e-18,0.141358600858043,0,0,0,0,0.235513487390505,0,0,0,0,0,0
X601997.CH.EQUITY,0,0,-0.0347768898522339,0,0,0,0,0,0,0.115328914734843,0,0,0,0,0,0,0,0.257565174567302,0.134366048680469,0,0.0223046173054808,0,0.0455674648433561,0,0,0,0,-0.0639885093189035,-2.16840434497101e-19,0,0.135601200562236,0,0,0,0,0,0.274680656191487,0,0,0,0,0,0,0,0,0,0,0.245144094334446,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0.237331609507391,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185907415395703,0,-0.0372522947487533,0.115529246613578,0,0.0215249200904826,-0.0944301018452401,0.138187940068572,0,0,0,0,0,-0.0346718312820715,0,0,0,0,0,0,0,0.159052247787493,0.037282712275694,0,0.0858146938890557,0,0.169960443088929,0.025293747112681,0
X000166.CH.EQUITY,0,0.0265906178934334,0,0,0,0,0,0,0,0,0.0458441157824478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205144949507958,0,0,0,0,0,0,0.14221199246896,0,0,0.00671149405478137,0,0,0,0,0,0.0606155541088235,0,0.0662612705944192,0,0.220459668303925,0,0.13852454415964,0.368503413626675
X000776.CH.EQUITY,0,0,0,0,0,-0.0798614924119194,0,0,0,-0.106641569406346,0,0,0,0,0,0,0,0,0,0,0,0,0.0760585082069096,0,0,-0.147897410272497,0,0,0.0239886612335644,0,0,0,0,0.317388292569181,0,0,0,0,0.131599815386464,0.0600217493964141,0.101403132579897,0,0,0,0,0,0.387671483026006,0.211700157751775,0,0
X600999.CH.EQUITY,0,0,0,0,-0.0331724250574295,0,0,0,0,0,0,0,0,0.110956660837709,0,0,0,0,0.111227677530455,0,0,0,0,0,0,0.013053624002261,0,0.0490866144252205,-0.0390659557047928,0,0,0,0.0381945695091583,0,0,0,0.0216313452665074,0,0,0,0.274248612530338,0,0.0405579298263661,0,-0.0120799240661416,0,0,0.128668041514518,0.306041232500991,0
