,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2891.TT.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X600958.CH.EQUITY,X2884.TT.EQUITY,X601236.CH.EQUITY,X2892.TT.EQUITY
X601398.CH.EQUITY,0,-0.186812261669088,0,-0.349585030943489,0,0,0,0,0,0,0,0.544314569605553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757860295059539,0,0.0184296000717705,-0.0363138554299332,0,0,0,-0.132982465092745,0,0,0,0,0,0,-0.0960277449637916,0,-0.134965047126844,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0252023976661882,0,0,0.0170183539317416,0,0,0,0.246455174346546,0,0,0,0,0,0,0,0.0701016715381007,0,0,0,0,0,0.281752524394906,0,0,0,0.0939029177269435,0,0,0,0,0,0,0,0.0363710580833865,0,0,0,0.0396034408548293,0,0.0525762174440782,0,0
X601939.CH.EQUITY,0.239026577471915,0,0,0,0,0,0,0.163818882171853,0,0,0,0,0,-0.264376821664977,0,0,0,0,0,0,0,0,0,0,0,-0.598698669280101,0,0,0.458278840813678,0,0,0,0,0,0,0,-0.00828428031533311,0,0,0,0,0,0,0.602248258619441,0.352926584137067,0,-0.252623573358271,0
X601288.CH.EQUITY,0,0,0,0,0,0.083011197213701,0,-0.155326779820712,0.236188274799582,0,0.644304179885695,0,0,0,-0.269899442742437,0,0,0,0,0,0,0,0,-0.736558425625316,0,0,0,0,0,0,0.305471263020417,0,0,0,3.46944695195361e-18,0,0.0279367384566346,0,0,0,0,0,0,0,0,0,0,-0.223050140179966
X5.HK.EQUITY,0,-0.0625853348189208,0,0,0,-0.120266952127609,0,0,0,0,0,0,-0.0198752654247732,0,0,0,0,0,0,0,0.467875262415788,0,0,0,0,0,0,0,-0.0395680277750119,0,0,0.0826958930711966,0.191330238587698,0,0,0,0,-0.094778792438759,0,0,0,0.398955260042194,0,0,0,0.160958706469677,0.0835785567893952,0.0205101188850334
X601988.CH.EQUITY,0.18085391463867,0,0.00828805398356205,0.389387596444785,0,0,0,0,0,0,0.203703654849937,0,0,0,0.186720252749359,0,0,0,0,0.0501678853513743,0,0,0.108615035611011,0,0,0,0,0,0.0251407306388298,0,0,0,0.121890724205875,0,0,0,0,0.0244408743386888,0,0.0606781212927811,0,0,0,0,0,0,0,0.240899104960311
X600036.CH.EQUITY,0,0.143928672667462,0,0,0,0,0,0,0,0.128219231810736,0.100197091426886,0,0.257908358085188,0.073550157305083,0,0.0741151429400986,0,0,0,0,0,0,0.138066940964431,0,0,0,0,0.0680915895107478,0,0,0,0,0,0,0,0,0,-0.0968812447659882,0,0,-0.0514841308759822,-0.013097467323851,0.309868512648064,0,-0.0728155360026774,0.0687811511269769,0.240310475799577,0
X1299.HK.EQUITY,0,0,0,0,0.373525029112602,0,0,0,0.180937503069877,0,-0.0622839908057074,0,-0.0543886538157204,0.0369426027527909,0.0568734103967853,0,0,0.186271519887743,0.11156553207949,0,0,0,0,0,0,0,0,0,0,-0.0716664956973569,0,0,0,0,0,0.0586566694145262,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.128751629155233,0,0,0.279183372110419,0,0,0,0,0.0156668939750155,0,0,0,0,0,0,0,0.0124850930169215,0.256501443300705,0,0,0,0,0,0,0,0,0,0,0.0211009432740826,0,0.0895978823557615,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.238836813258432,0,0,0,0,0.369462079762877,0,0,0,0,0,0,0,0,0,0,0,0.233433217730947,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134507839976614,-6.93889390390723e-18,0,0,0,0,0,0,-0.20591435228416,-0.215495412336303,0,0,0,0.241321802491367,-0.0185331067821229,0
X601166.CH.EQUITY,0,0,0,0.212770950552224,0,0.0187572657244118,0,0,0.148714837462478,0,0,0,0,0.517510787938243,0,0,0,-0.146426691184887,0,0,0,0,0,0,0,0,0,0,0.176053909214502,0,0,-0.0603256730296274,0,0,0,0,0,0,0,-0.0235681984325046,0,0.0419173677364467,0,0,0,0,0,0
X601319.CH.EQUITY,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.341924155903349,0,0,0,0,0.048221439491744,0,0.152683589474763,0,0,0.0975834613876889,0,0,0,0,0,0.0316766497031545,0.229661159080643,0,0,0,0,0,0,0,0,0.0705562724913112,0.108871608139842,0.0346412073273979,0,0,0,-0.011602330565155,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.152399755138872,0.41782552181042,0,-0.0827562446451523,0.0334136185267575,0,0,0,0.425274365572469,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.235850827788619,0,0,0,0,0.113696159421851,0,0,0,0,0,0,0,-0.0211781019083901,0,0.18049435273129,0,0,0.0102712505863886,0.0427854725023466,0
X601601.CH.EQUITY,0,0.0514395209599983,0,0,0,-0.119341171048527,0.18842746636579,0,0.488075155719043,0,0,0,0.117599631639106,0,0,0,0,0,-0.0680292439360898,0.0020378336084089,0,0.0459024623788836,0,0,0,0,0,0,0,0,0,0,0.216920982867473,0,0,0,0,0,0,0,0,0,-0.254738398022336,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0.184816881573294,0.240400250587957,0,0.0572370366284006,0,0,0,0,0,0,0,0,0,0.410438506802344,0,0,0,0,0,0,0,-0.0960055765423623,0,0,0,0,0,-0.110303018950583,0,-0.0422559066783274,0,0,0,-0.124829972477652,0,0,0,0,0,0.0335387745096048,0,0.00723311152602333,0,-0.0823728150721005
X388.HK.EQUITY,0,0,0,0,0,0,0,0.486826104772546,-0.100213459196582,0.00932341725959679,0,0,0,0.115038052651135,0,0,0,0.318500305535169,0,0,0.0787426472449835,0,0,0,-0.107027409933482,0,0,0,-0.0695613189682144,0,0,0,0.0275929291662088,0,0,0,0.135354762916481,0,0,0.121286297511012,0,1.73472347597681e-18,-0.111188925131512,0,-0.100383175308356,0,0,0
X600030.CH.EQUITY,0.0795412089880452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445537676058252,0,0,0,0,0,0.0270613935369183,0,0,0,0.197641392141842,0.0365451952962529,0.0731125310593629,0,0,0,0,0,0,0,0.0548876722016354,0.178538758406282,0,0.0173049435216425,0,0.274242960319682,0,-0.0121636063768356,0.148604587052493,0,0,0,0
X2388.HK.EQUITY,0,0,0,-0.0303069499205968,0,0,0,0,0.0747569869598616,0,0,0,0,0.0179981196505746,0.628346839590702,0,0,0,0,0,0,0,0,0,0,0,0,0.105784603733432,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203469308215563,0,0,0,0,0,0.219495503358052
X267.HK.EQUITY,0,0,0,0,0,0,0.208822974642825,0,0,0.0445227362763557,0,0,0,0,0.0545610089267073,0.287509227979458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106563481053842,0,0,0,0,0,0,0,0.0514824871022428,0.00962254009698905,0.105978779418625,-0.0788797587153505,0,0,0,0.164280107931793
X600016.CH.EQUITY,0,0,0,0.0111335102898359,0,0,0,0,0,0,0,0,0.262627897066412,0,0,0,0,0,0.203978878904338,0,0,0,0,0,0,0,0,0,0,0,0,0.0937612205781895,0,0,0.171181031245926,0,0,0.047335679881243,0,-0.0924586063310953,0.0525026541895111,-0.00838075795508931,0.0229767219382789,0,0,0,-0.825405086944922,0
X601998.CH.EQUITY,0,0,0,0,0.157867271086618,0,0.00128636318375109,0,0,0,0,0.2310246405312,0,0,0,0.150969199990449,0,0,0,0.00835860037426656,0,0,0,0,0,0,0,0,0,0.246015504435849,0,-0.322287935977448,0,0.147523399821786,0.225801797810094,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,-0.00198060498131048,0,0,0,0,-0.0763543472624197,0,0,0.130217284547188,0,0,0.00311264713017504,-0.0200734464328928,0,0,0,0,0,0,0,0.224724261613398,0.153548919027702,0,0,0.148892259933351,0,0,0,0,-0.127767905774809,0,0.388311035729328,0,0,0,0.125524407286625,0.0178138109491713,3.46944695195361e-18,0,0
X601818.CH.EQUITY,0,0,0,0.185046649681964,0,0.262248798260761,0.652530841616429,0,-0.21905753963554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334523150082914,0,0,-0.0731325749174307,0,0,0,0,0,4.33680868994202e-19,0,0,-0.409804590714454,0,0,0,0.510656780915873,-0.0488213694857236,-0.284553213818756,0,0,0,0,0
X601688.CH.EQUITY,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0226927643170211,0,0,0,0,0,0,0,0,0,0,0,0,-0.187868218188058,0,0,0,0,0,0,0,0,-0.00685063898497031,0,0.0690499428339012,0.373018680214198,0,0,-0.0895242058377683,0.425776881701997,0.0339253577594091,0.26704232221348,0,0,0,0,0,0,-0.0825290954252568
X601066.CH.EQUITY,-0.087165253308353,0,0,0,-0.28511612731633,0,0,0,0,-0.0942551209768101,0,0,0,0,0,0,0,0,-0.107959900214257,0,0,0,0.372882775949221,0,0,0,0,0,0,0,0,0,0,0.0109510591665856,0,0,0.294412658082396,-0.199956152513383,0,-0.0235029882234886,0,0,0.0556099304255856,0,0,0.0489190723679285,0.045531808741726,0.0321382206673444
X601211.CH.EQUITY,0.0151038932074406,0,0,0,0,0,0,0,0,0,0,0.0257628564628356,0,0,0,-1.73472347597681e-18,0,0,0,0.0200631758292331,0,0,0,0,0.0702531558122292,0,0,0.117741193220106,0,0,0,0,0,0,0,0,0.308505186324265,0,0.149545752697148,0,0.228561868200851,0,0,0,0.0144330160646019,0,0,0.0287151184981531
X600837.CH.EQUITY,0.0102549657633493,0,0,0,0,0,0,0,0.159072233439478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722128525449503,0,0,0,0,0,0,0,0,0,0.285394466137774,0,0,0,0.255042900195862,0,0.134399623432141,0,0,0,0,0.00791319858108282,0.0236364984504254,0
X601336.CH.EQUITY,0,0,0,0,0,0,0.202631777742551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131759021289856,-0.137630767786533,0,0,0.374114659305811,0,0,0,0,0.269485804306597,0.0657985362930652,0,0,0,0.019299692469945,0,0.145364604995724,0,0,0,0,0,0.160471417200103,0,0,0,0
X002142.CH.EQUITY,0,0,0.289508107160217,0,-0.0733277139062948,0,0,0,0.0920180102299932,0,0.0600469705664574,0,0,0,0,0,0,0,-0.1166313584305,0,-0.0247306406550129,0.452752069352698,0,0,0,0,0,0,0,0.0148057085917606,0,0,0,0,0,0,0,0.129620655438621,0,0,0,0,0,0,0.0896344086732001,-0.0413227990948498,0,0
X601229.CH.EQUITY,0.451707578213434,0,0,0,0,0,-0.0852559607130733,0,0,-0.0291299802475818,0,0,0.0486081750626372,0,0,0,0,0,0,0,3.46944695195361e-18,0.277214841206588,-0.0207158822658587,0,0.117126445044222,0,0,0,0.0670394591765188,0,0,0,0,0,6.93889390390723e-18,0,0,0.175081724765214,0,0,0,0,0,0,0.137096795647345,-0.191838292696553,0.152090557785521,0
X000166.CH.EQUITY,0,0,0,0.00359411022123077,0,0,0,0,0,0,0,0.116984341828263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198139900313553,0,0,0,0,0,0,0.0246138024387283,0,0.128860261441979,0,0.111410317600644,0,0,0,0,0,0.439210704932737,0,0,0
X2882.TT.EQUITY,0.0544436716986452,0,0,0,0.171736644025104,0,0.0488073739954587,0,0,0,0,0,3.46944695195361e-18,0,-0.0694199302554282,0,0,0,-0.0733798289167572,0,0,0,-0.0685155772195096,0,0,0.21135800338428,0,0,0,0.0108239306297665,0,0,0,0.0264715519914023,0,0,0,0.386949120312664,0,0,0,0,0.0617058063478331,0,0,0,0,0.00488875446331624
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0973746946363203,0,0.0204104116354806,0.119561426963558,0.0572497815123662,0,0,0.274717218387311,0.00457297538445644,0.0294988586958716,0,0,0,0,0,0,0,0.0379867139148606,0,0,0,0.479251096808378,0,0,0,0,0,0,0,0,0,0.0558199523565909,0,0,0,-0.00946766733852811
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0254446728019923,0,0,0,-0.115498018479884,-0.401990339903667,0,0,0,0,0,0,0,0,0,0,0.084711726606478,0,0,0,0,0,0,0.0926572465869196,1.17254947727959,0,0,0,0,0,0,0,0,0.197457488922405,0,0,0,-0.298778568851957,0,0.088473798519177
X300059.CH.EQUITY,0,0,0,0,0,0,0,0.0780428650110469,0,0,0,0,0,0,0,0,0,0,0,0,0.0719957646321794,0,0,0,0,0,0.256628558876825,0,0,0.243185160456169,0.279305431469312,0,-1.38777878078145e-17,0,0,0,0,0,0,-0.00873229510371935,0.0982046678832329,-0.0778177986817048,0,0,0.0327281219049741,0,0.112819822900306,0
X002736.CH.EQUITY,0,0,0.0168776666624898,0,0,0,0,0,0,0,0.170205559732251,0,0.112226982384584,0,0,0,-6.93889390390723e-18,0,0.150359330141487,0,0.00864335700225898,0,0,0,0,0,0,0,0,0,0,-0.108790076705962,0,0,0,0,0.286069951396654,0,0,0,0,0,0,-0.0287456472834731,0.240967039569266,0.121665599896828,0,0
X600999.CH.EQUITY,0,0,0,0,0,-0.115888064286197,0,0,0,0,-0.0634938981221888,0,0,0.0346194202352159,0,0.11834171077679,0.0464434176860914,0,0,0,0,0,0.0571379218486633,0,0.0240096899630599,0.34775755145958,0,0,0,0,0,0.0728282424904159,0.0104339059409606,0,0,0.271423428989267,0,0,0,0,0,0,0,0.172177649331842,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0.143937194606636,-0.196674110270664,0,-0.98758501079097,-0.0173100305564816,0.431321824505704,0,0,0,0,0.281417076578361,0,0,0,0,0,0,0,0.259832943447704,0.413006248877818,0.246965023043489,0.519940124260936,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.314945986315214,0,-0.0301667845585895,0,0
X000776.CH.EQUITY,0,0,-0.0165701856874648,0,0.154255965006118,0.0011199699048484,0,0,0,0,0,0,0,0,0,0.00394239204247697,0,0,0,0,0,0,0,0.441040600759464,-0.0495672313366676,0.254867466484211,0,0,0,0,0.13892057459342,0,0,0,0.0804464409363119,0,0,0,0,0,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0,0,0.07092199771671,0.0275059106179342,0,0,0,0,0,0.0935924729390912,0,-0.0532728345450977,0,0.29459746194664,0,0,0.258684359804762,0,0,0.556332157013688,0,0,0,-0.0681829999517809,0,0,0,0,-0.0909478798236765,0,0,0,-0.93152962942585,0,0,0,0,0,0,0,0.0722401736944096,0,0,0,0,0
X601881.CH.EQUITY,0.0212578671488965,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159810271058055,0,0,0,0,0.0499363642753332,0.0740057215113566,0.0068241624391801,0.290977797792324,0,0,0,0.0578523734387838,0,0,0,0.515705398041295,0,0,0,0,0,-0.0904904534254629,0,0,0,0,0,0,0,0,0,0,0
X2886.TT.EQUITY,-0.175866276369194,0,0.0656104521585071,0,0.0295786289089734,0,0,0,0,0,0,0,0,0,0.0519377895047494,0,-0.124492780996894,0,0.126587618509859,0,0,-0.100870939890916,-0.0185992627655065,0,0,-0.121852474633433,0,0,0,0,0,0,0,0,0,0,0,0.268271716699104,0,0.00175920370016914,0,0,0,0,0,0,0.111990178608958,0.766306103428584
X600919.CH.EQUITY,0,0,0,0.0121234809947972,0,0,0.710261579939093,0,-0.70758117494592,0,0,0,0,0,0,-0.200475734609924,0,0,0.131647235314775,0,0,-0.092028310234573,0,0,0.17814940673071,0,0,0,-0.154611235479761,0,0,0.485080437433599,0,0,0,0,0,0,0,0,0,0,0,0,0.105670919906446,0,-0.216677661868149,0
X601009.CH.EQUITY,0,0.428863121531441,0.00847514337244488,0,0,0,0,0.155284777107869,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144692537466483,0.578385262723447,0,0.0522769767561806,0,-0.0223006996016579,0,0,0,0,0,0,0,0,0,0,0,0,0.166032197400707,0,0,0,0,0,-0.398339151318204,0,-0.0283668965456383
X600958.CH.EQUITY,0,0,0.110723719819902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194408345264262,0,0.0480506784721533,0,0.24536303692179,0,0,0,0.273960635364857,0.00712723492214768,0,0,0,-0.00727028705018111,0.042275850282035,0.00561738937203703,0,0,0,0,0,0
X2884.TT.EQUITY,0,0.192689583324569,0,0,0,0,0,0,0,0,0,0,-0.342255004733972,0,0.0539926714212005,0,0,0,0,0,0,0,0,0,0.155303590545631,0,0,0,0,0,0,0.0716231219427947,0,0,0,0.25575945685291,0,0,0.018035492588826,0,-0.145876481281655,0.431292335756615,0,0,0,0,0.0577061585643685,0
X601236.CH.EQUITY,0,-0.0407564797547614,0,0.00347119723204199,0,0,0,0.0403900899048802,0.138936478647924,0,0,0,0.0341702916184764,0.0731509569315956,0,0,0,0,0,0,0,-0.126219559982925,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.189664768044698,0.0686432803976314,0,0,0.158944098127817,0,0,0,0,-0.0402423777255701,0,-0.0539289367731976,0,0,0,0.213321251756865,0,0
X2892.TT.EQUITY,0.0102073593631255,0,0,0,0.17625122470868,0,0,0,0,0.0054889120611738,0,0,0,0,0,0.00899682287057461,0,0,0,0,0,0,0.0532512661024593,0,-0.0472222984028704,0,0,0,0,0,0,0,0,0.0313732253244368,0,0,0,0,0,0.043014545658768,0,0.789422073449987,0,0,0,0,0,0
