,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X2884.TT.EQUITY,X601009.CH.EQUITY,X600958.CH.EQUITY,X2892.TT.EQUITY,X601236.CH.EQUITY
X600000.CH.EQUITY,0,0,0,0,0,0,0.307230841450535,0,0,0.1190460462926,0,0,0,0.425832702308062,0,0.0322275843310412,0,0,0,0,0,0,0,0,0,0,0,0,-0.187372266112142,0,0,0,0.256995002795364,0,0,0,0,0,-0.0564365011584136,0,0,-0.0581285852162735,0.148218904230063,0.124124264610924,0,0,0,0.00935689130369131
X601319.CH.EQUITY,0.0267711167461923,0,0,0,0,0,0,0,0,0,0,0,0,0.199365253567832,0,0.0548743724184443,0,0,0,0,0.182921861473419,0,0,0,0,0,0,0,0,0,0,0.211162387882251,0,0,0,0,0.0231485543444023,0,0,0.106155732476686,0.034924740064141,0.278484471298454,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,-0.224764535139713,0.108311757137469,0,0.556809767679969,0,0,0.0474783329473032,0,0,0,0,0,0,0,0,0,0.138342800751853,0.0552952808414729,0,0,0,0,0,0,0,0,0,0,0.139633391945281,-0.0266999602228151,0.0903063016394696,0,0,0,0,0,0,-0.21502353076755,0,0,0,0,0
X11.HK.EQUITY,0.0176796636779802,0,0,0,0.237530968043599,0.173086273757698,0,0,0,0,0,0,0,0,0,0,0,0,0.384953847584661,0,0,0,0,-0.0360708695858998,0,-0.0615376874532405,0,0,0,0,-0.134138400792793,0,-0.0154492205292751,0,-0.0695565112242649,0,0,0,0,0,0,0,0,0.068771170948231,0.0581111659960947,0,-0.0998333037761567,0
X267.HK.EQUITY,0,0,0,0,0,0,0.238674596681966,0,0,0.0389363439063759,0,0,0,0,0.0752790214324063,0,0.239482048966684,0,0,0,0.017394275150404,0,0,0,0,0,0,-0.0354245383838564,0,0,0,0,0,0,0,0,0,0,0,0,0.00123526436026478,0.012718281794451,0.100646440404355,0,-0.0364092747261342,0,0.166846969221932,0
X388.HK.EQUITY,0,0,0,0,0,0.0324830672756583,0,0.564152894162303,0,0,0,0,-0.0869162270565905,0.236973128445606,0,0,0,0,0,0,0.0504828710260845,0,0,0,0,0,-0.464429256701797,0,0,0,-0.0290746809328184,0,0,0,0,0.446604642620335,0,0,0,0.0514243643817139,0.0389728964415868,0,0,0,0,-0.0422323204685888,0,0
X600030.CH.EQUITY,0.0911798001085269,0,0,0,0,0.038261470824341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172736074358421,0,0,0,0.254047325215861,0,0,0.0148701840395648,0,0,0,0,0,0,0.205284398867432,0,0,0,0,0,0.273985683564394,0,0,0.177950996544352,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.352647942287055,0,0,0,0,0,0,0,0,0,0.611362552935593,-0.111950904414901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468317615721461,0,0,0,0,0.128317176928741,0,0.218908440150702,0,0.0893349430207572,0,0,0.135278472269042
X600016.CH.EQUITY,0,0,0,0,0,0.112024607588288,-0.105757460620952,0,0,0.18276914987485,0,0,0,0,0,0,0,0,0.203347624002515,0,0,0,0,0,0,0.342586924673725,0,0,0,0,0,0,0,0,0.0301448610667528,0,0,0,0,0,0,0,0.129532823181207,0.0436850552012696,0,0,0,-0.791265535840071
X601998.CH.EQUITY,0,0,0,0.0006572045737334,0.336961135358521,0,0,0,0,0,0,0,0.391147324831342,0,0,0.0696503159500278,0,0,0,0,0,0,0,-0.0924922021113728,0,0,0,0,0,0,-0.468258656665605,0.0412462198234851,0.0997941747891594,-2.77555756156289e-17,0,0,0.291628518266802,0,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.220187002574097,0,0.186690581057796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134745770339971,0,0.0669077630905978,0,0,0,0,0,0,0,0,0,0.120646696840628,0,0,0,0.0314375634686888,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.415802995352329,0,0,0.466154506378591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221105493031364,0,0,0,-0.0544434062438613,0,0,0,0,0,-0.00643026884631831,-0.468647396964078,0,0,0,0,0,0.610459046685487,-0.340881849769496,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00899646381548735,0,0,0,0,0,0,0,-0.13667359681178,0,0,0,0,0,0,0,0,0,0.071464735832834,0,-0.0859793226773708,0,0.490524630375261,0,0.460416773770742,0.029687774901096,0,0.102799726784647,0,0,0,0,-0.0870022760297031,0
X601066.CH.EQUITY,-0.0834190204701165,0,0,0.0541537329647481,-0.193863464220554,0,0,0,0,0,0,0,0,0,0,0,-0.169023185759064,0,6.93889390390723e-18,0,0,-0.0250509246426377,0.345755713881938,0,0,0,0,0,0,0,0,0,0,0,-0.152105914790187,0.232337822330534,0,0,0,-0.0627556087024943,0,0,0,0.0254809704747999,0,0,0,0
X601211.CH.EQUITY,0,0,-0.0367317623413047,0,0,0,0,0,0,0,0,0,0.143655273745066,0,0,0,0,0.143609262618487,0,0.0291088027325612,0,0,0,1.73472347597681e-18,0.0514066362254764,0,0.0246861535213225,0,0,0,0,0,0,0,0,0.305116141150411,0,0,0.129122471768035,0,0,0.186085957477686,0.00361753177089256,0,0,0,0.0604440972259191,0
X600837.CH.EQUITY,0.0275804348551528,0,0,-4.33680868994202e-19,0,0.0409754370435732,0,0,0,0,0,0,0.0739178366722401,0,0,0,0,0,0,0,0,0,0,0,0.0437931367323354,0,0,0,0,0,0,0.0870162449487506,0,0,0,0,0.366214320394232,0.233940678690134,0,0,0,0.0259999698438068,0,0,0,0,0,0.0112830832382393
X002142.CH.EQUITY,0,0,0.283092834888998,0,0,0,0,0,0.120271914347269,0,0.0772717600856957,0,0,0,0,-0.0567919907055757,-0.0919948215833788,0,0,0,-0.122634399481518,0.472631275514086,0,0,0,0,0,0,0,0,0,0,0,0,0.130071838990175,0,0,0,0,0,0,0,-0.0196980668694168,-0.101074070247541,0.0511408341471175,0.112648403602558,0,0
X601336.CH.EQUITY,1.73472347597681e-18,0,0,0,0,0,0.0888800175475215,-0.0282545701721923,0,0,0.0912433557361822,0,0,0,0,0,0,0,0,0,0,0,-0.0542948367750878,0,0,0.354726413899575,0,0,0,0,0.0750195013813101,0.29370770985691,0,0,0.132958434798807,0,0,0.0177516657399398,0,0,0,-0.0165182618955219,0,0,0.0759082635955673,0,0,0
X601229.CH.EQUITY,0.465130525930014,0,0,0,0,0,-0.0904532617352562,0,0,-0.0128718208635884,0,0.0331359535448541,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.300253739138387,-0.0240938621635605,0,0.1213946709562,0,0,0.0337663136662074,0,0,0,0,0,0,0.18102886344157,0,0.0351597238875889,0,0,0,0.0616386495697631,0,0,-0.20273058846963,0,0.0970157271159376,0,0.188305251470278
X2882.TT.EQUITY,0.0469158901734794,0,0,0,0.212620424802561,0,0,0,0,0,0,0,0,0,-0.0624860431141301,0,0,0,0,0,0,0,-0.061624119761177,0,0,0.185685598585209,0,0,0.00887476618561101,0,0,0.0281026185948265,0.0239107939875812,0,0.527125667194396,0,0,0,0,0,0,0,0.0381558554565734,0,0,0,0,0
X000166.CH.EQUITY,0,0.018101942272798,0,0,-0.00347059306103607,0,0,0,0.0489995393841194,0,0,0,0.0988920985315185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132088192761974,0,0,0,0,0,0,0.190799666061622,0.0945973730864501,0,0.0906295005694845,-0.0335982388461227,-0.0262399563593789,0,0,0,0,0.380013986501332,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.480695994316007,0,0,0,0,0,0,0,0,0,0,0.0640996280996486,0,0,0,0,0,0.18472992154872,0,0,1.04063050702567,0,0,0,0,0,0,0.170252100052059,0,0,-0.362126762568457,0,0,0.0920976733651312,0
X600015.CH.EQUITY,0.010882711427748,0,0,0,0.0104573278904667,0.11734909501869,0,0,0,0,0,0.0874332672444315,0,0,0,0,0.147520323142333,0,0,0.132878890368296,0,0.0727810311853296,0,0,0,0,0,0,0,0,0,0,0.487643798966729,0,0,0,0,0,0,0,0,0,0,0,0.0280255395409031,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0.207365235499552,0,0,0,-0.519399956055086,0,0,0.231350563855632,0,0,-0.0383517022981712,0,-0.0811798518999924,0,0,0,0,0,0.261589231098662,0.00532110639306709,0.423141076607218,0.254016700740977,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0995901393921901,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0.0184137247596594,0,0,0,0,0.00579807584892441,0,0.158447243634723,0,0,0.127823367475069,0.309031445927749,0,0,0,0,0.00202730394287476,0,0,0.170845354026697,0,0,0,0,0,0,0,0.0795061376624191,0,0,0,0,0,0,0,0,0,0.044525619197901,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0.043263613308949,0,0,0,0,0.0359042678408892,0,0,0,0,0,-1.73472347597681e-18,0,0.0410302044324489,0,0.00266157646804186,0,0,0,0.0601656440239478,0,1.38777878078145e-17,0.216455670013713,0,0.156894535387969,0,0,0.0468776337377657,0,0,0,0,0,0,0.323746908021556,0,0,0,0.045990202341561,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.18960949424386,0.120674171852028,0,0,0,0.0973605770921167,0,0,0,0,0.0280693193991507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181418736405725,0,0,0,0,0,0,0,0.0103890892910738,-0.0169157680129488,0.249978141074788,0,0
X000776.CH.EQUITY,0,0,-0.0883643350711038,0,0,0.0889699121959263,0,0,0.0294928021530287,0,0,0,0,0,0,0,0.0322791338310905,0,0.0681108265753154,0,0,0,0,0.44311555817223,-0.101775230979751,0.158269860802913,0,0,0,0,0,0.193685359300701,0,0,0,0.0469190024066798,0,0,0,0,0,0,0,0.0258634368843069,0,0,0,0
X2891.TT.EQUITY,0,-6.93889390390723e-18,0,0,0.194897803324812,0,0,0,0,0,0,0,0.130303688616898,-0.0291132457884302,0,0.180326395759812,0.181078638806245,0,0,0,0,0.514027063219699,0,0,0,0,0,0,0,0,0,-0.113799078622455,0,0,0,0,-0.734645402872247,0,0,0,0,-0.0773327158474148,0.116985047531421,0,0,0,0,0
X2886.TT.EQUITY,-0.110295062704415,0,0,0,0,0,0,0,0,0,0.0618679805744112,0,0,0,0.0823720763906441,0,0,0,0,0,0,0,-0.135983469438258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00940621695719614,0,0,0,0,0,0,0,0.0283122020044191,0.85820794963155,0.00879142740252542
X601881.CH.EQUITY,0.00460457588233577,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.131255245460885,0,0,0,0,0.0657074327494365,0.0525761298696064,0.0410736732725681,0.27196401453173,0,0,0,0.0120793146646323,0,0,0,0,0.38549735999027,0,0,0,-0.135680631290736,0.0564693950671534,0,0,0,0,0,0,0,0,0.202320963864993,0,0
X600919.CH.EQUITY,0,0.41928241827763,0,0,0,0.244937641504538,0.402054823556526,0,-1.07592377254044,0,0,0,0,-0.00722093443184787,0,0.156236946027778,-0.169414390080371,0,0.234424912463287,0,0,0,0,0,0,0.314173385290293,0,0,0,0,0,0,0,0,0,0.219070128609209,0,0,0,0,0,0,0,-0.110514598640758,0,0,0,0
X2884.TT.EQUITY,0,0,-0.105861224442885,0,0,0,0,0,0,0.045190837725264,0,0.106825094090728,0,0,0.0100113359382378,0,0,0.127142351075504,0,0,0,0,-0.0715728640984973,0,0.152378139386883,0,0,0,0,0.166530827764766,0.342329409585488,0,-0.264248929927827,0,0,0.0331232471531527,0,0,0.15810272567266,0,0,-0.135109624982571,0,0,-0.125948025000704,0,0,0.20368385163375
X601009.CH.EQUITY,0,0.296107533216376,0,0,0,0,0,0.281319639167391,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250762797288056,0.559562308486629,0,0.100149191949238,6.93889390390723e-18,-0.0126947280464546,0,0,0,0,0,0,0,0,0,0,0,0,0.168663576424715,0,0,0,-0.41346285768479,0,-0.0839338848770104,-0.0437358709270323,0
X600958.CH.EQUITY,0,0,0.0534621447154116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224468923406339,0.122196963964573,0,0,-0.0765267360900237,0.241552072307782,0,0,0,0,0.280444103606571,0.0336179810272649,0,-0.0152389733259539,0.036724646508042,0.0691018786499552,0,0,0,0,0,0
X2892.TT.EQUITY,0.0160590594586899,0,0,0,0.199889072364901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745115247883043,-0.0261464022194073,0.0863514194481106,0,0,0,0,0,0,0,0,0,0,0,0,-0.000881245243387654,0,0,0,0,0.781907113920071,-0.03746821297636,0,0,0,0,0,0
X601236.CH.EQUITY,0,0,0,-0.0097026012448272,0,0,-0.194001574049931,0,0,0,-0.0418081563895295,0,0,0.111198419839369,-0.0434859934280803,-0.0847007936089744,0,0,0.0973333308259917,0,0,0,0,0,-0.0783204667530745,0,0,0,0,0,0,0,0,0,0,0,0.263489096551401,0,0.164058714279664,0,0,0,0,0.174578812753941,0,0,0,0
