,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,X2891.TT.EQUITY,X601881.CH.EQUITY,X300059.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X600958.CH.EQUITY,X2884.TT.EQUITY,X2892.TT.EQUITY,X000069.CH.EQUITY
X267.HK.EQUITY,0,0,0,0,0,-0.294283645335049,0,-0.00311424435724413,0,0.0817479414336712,0,0,0,0,0.315358687203547,0,0,0,0,0,0,0,0,0,0,0,0.191905548542379,0,0.309849081686625,0.269161910075296,-0.359449083311655,0,-0.109472697008325,0,-0.157208804248012,0,0,0,0.237245264079749,0,0,-0.152993669406144,0,0.113151227521624,0,0.0987309482192401,0,-0.193729986392282
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722451144009097,0,0.247807216797718,0.19405349807953,0.00596681688467178,0,0.374064987068136,0,0,0,0,0,0.0198249980120837,0,0,0,0,0.0913178202818158,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0.154315969650387,0,0,0,0,0,0,0,0,0,0.0563842660997627,0.0179695997467268,0,0,0,0.0817158949719375,0,0.177303857313834,0,0,0,0.0610764784134403,0,0,0,0,0,0,0,0.120104909398643,0,0,0,0,0,0,0,0,0.0830752218755943,0,0.078819086153072,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.0311807344882622,0,0,0,0,0,0,0,0,0.149018421449149,0,0,0,0,0,0,0,0,0.126788358804744,0.117684365735899,0,0,0,0,0,0,0,0.11520542010287,0.0355131303350919,0,0,0,0,0,-0.111729232626568,0,0,0,0,0.130230991642336,0,0,0,0,0.117592976119467
X000001.CH.EQUITY,0,0,0,0,0,0.115532774804789,0,0,0.0386900742902032,0,0,0,0,0,0.0418310285711901,0.12784406895321,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101979459554469,0.183583692272797,0.138134350134115,0,0,0,0.112194885248505,0,0,0,0,0,0,0,0,0,0,0.00441613381748916,0
X601818.CH.EQUITY,0,0,0,0.245454727702918,0,0,0,0.350553330962413,0,0,0,0,0,0,0,0,-0.00169776269425589,0,0,0,0,0,0,0,0,-0.122517248950104,0.392956330347992,0,0,0,0,0,-0.095348906324802,0,0,-0.417336608357258,-0.223085031727739,0,0,0.0245734760615093,0.491866842732255,0,0,0.122816470281494,0,0,0.0709348904581569,0.00984744839799363
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544115474759868,0,0,0,0,0,0,0,0.0522901156442997,0.122177556326874,0,0,0,0,0,0,0.0536891888687249,0,-0.0246225392114383,0,0,0,0.131622590414983,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0.0280636794325192,0,0,0,-0.0437725382611855,0,0,0,0,0,0.333706792594689,0,0.0316492992648157,0,0,0,0,0,0.00109213333892293,0.131213405335797,0,0,0,0,0,0,0,0.132356259300028,0,0,0.256416040061792,0,0.0911010446361022,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0.0408192106438544,0,0,-0.059467957242739,0,0.144044478797277,0,6.93889390390723e-18,0,0,0.14855901070301,0,0,0,0.126358857422518,0,0,0.129265694469348,0,0,0.250683127720494,0,0,0,0,0,0,0,0,0.154739325739688,0,0,0,0,0,0,0,0,0,0.00498303452555015,0,0,0,0,-0.0413590612805829,0,0
X601066.CH.EQUITY,-0.0783900138557799,0,0,0.10881068222015,-0.00697868106989017,0,0,0,0,0,0,0,0,-0.27288187501135,0,0,0,0,0,0,0,0,0.278930520976302,0,0,0,0,0,0,0,-0.494315651165819,0.107854304556144,0,0.104268224645192,0,0,-6.93889390390723e-18,0.0968296661875269,0,0,0,0.443927591042578,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0.170685288926987,0,0,0,0,0,0,0,0,0,0.303730213070637,0,0,0,0,0.166402190750567,0,0,0,0,0,0,0,0,-0.0705097275486454,0,0.0300556916155477,0,0,0.0320271908209326,0.000405864084659646,0,0.170678444313672,0,0,0,0.107645332145866,0,0.0237061343070463,0.0414074180978969
X601229.CH.EQUITY,0.38562821651744,0.0733463584874511,0,0,0,0,0,0,0,0,0,0,0.0510330903176666,0,0,0.0986367597278521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0582075576687928,0,0,0,0,0.197857477546031,0.051144565144196,0,0,0.184554847562614,0.0312914155183288,0,0,0,0,-0.203751223637896,0,0
X601169.CH.EQUITY,0,0,0,0.216996619153047,0,0,0.0828942808593078,0.121649044908351,0.0562118611086366,0,0,0,0,0,0,0,0,0,0,0.121276509780413,0,0,0,0,0.104814124558404,0,0,0,0.20240135469505,0,-0.0683532566058851,0,0.1486235105366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0644833803774937
X002142.CH.EQUITY,0,0.0270474297426177,0.222372193261531,0,-0.0964603035663232,0,0.0782925087044911,0,0,0,0,0.00747660277547577,0,0,0,0,0,0,0,0,0,0.13233189335027,0,0,0,0.221722208527743,0,0,0,0,0,0,-0.125090551371959,0,0,0,0.00805690795240935,0.179084870929169,0,0,0,0,0,0,0.220055047043994,0,0,0
X600015.CH.EQUITY,0,0,0.0835640212307206,0,0,0,0,0.544531237559198,-3.46944695195361e-18,0,0,0,-0.0448563928065639,0,0,-0.0401529122721796,0,0,0,0.276246225033569,0,0,0.207810099848995,0,0.259851550483476,0,0,0,0,0,0,0,0,0,0,0,0,-0.0864332201878048,0,-0.37309420069138,0,0,-0.113314355161295,0,-0.144693062574582,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,-0.158044972650113,0,0,0,0.149252083838098,-0.00309931129426509,0,0,-0.260931553819602,0,0,0,0,0,0,0,0,0,0,0,0,0.254515212724762,0,0,0,0,0,0,1.07561551962716,-0.0033914685424712,0,-0.0818534639981641,0,0,0,0,0,0,0,-0.0075397426531874
X000166.CH.EQUITY,-0.0503941833196959,0,0,0.0284719749929605,0,0,-0.0521746488048826,0,0,0,0,0.0713957574406336,0,0.129404465985262,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793189672923611,0,0,0,0,0,0,0.08791792499112,0.00374060449635729,0,-0.00158410088937902,0.295686984043526,0,0,0.472980877185121,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0.00266751000876884,0,0,0.0237477492441144,0.0658616891938058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594516101749863,0,0,0,0.10739981614279,0.224742190680568,0,0,0,0,0,0,-8.67361737988404e-19,0.19963579059747,0.0237675391530938,0.0170415608819532,0.29662208870595,0,0,0.0454253676132956
X600999.CH.EQUITY,0,0.0109790630864105,0,0,0,0,0,0,0,0,0,0,0,0.000559100831348396,0,0,0.0517397035634974,0,0,0,0,0,0,0,0.444019487046007,0,0.0403689784680036,0,0,0,0,0,0,0,0.223429333325365,0,0,0,0.114318085745224,0,0,0.142466378835614,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0.0547495822487424,0,0,0,0,0,0,0,0,0,0,-0.00707832124491712,0,0,-0.062611057266868,-0.056686433707412,0,0,0,0,0,0,0,0,0,0,0.245443218068808,0,0.327913825607944,0,0.724553440949474,0,0,0,0,0,0,0.12685992226109,0,0,0,0,0,0,0,-0.516810562565216
X2886.TT.EQUITY,-0.342159385727921,0,0,0,0,0,-0.0195068112248896,0,0,-0.284522053979095,0.072425615159794,0,0.0928370065402038,0.274093825181737,0,0.0311709695511616,0,-0.0657251015614826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0906114595030839,0,0,-0.1841390689816,0,0,0,0,0,-0.107590568311527,0.285874543017473,0,0,0,0.490183733544361,0
X000776.CH.EQUITY,0,0,0,0,-0.120016376999679,0,0,0,0,0,0,0,0,-0.0344648746402432,0,0,0,0,0,0,0,0,0,0,0.379049624575454,0.00584171434854903,0.0169149636188841,0.131937678515468,0,0,0,0,0,0.302284882006328,0,0.00551177935964199,0,-0.0459155999608003,0,0,0,0,0,0.243218537621463,0.0181067633927343,0,0,-8.67361737988404e-19
X2891.TT.EQUITY,0,0,0,0,0.0832301135216723,0,0,0,0,0,0,0,0.158456073443632,0,0,0,0,0.212633014609005,0,0,0,0,0.0896222406772252,0,0,0,-0.213578534859926,0,0,0.110032079091537,0,0,0,0,-0.138798716668446,0,0,0.0860659571089789,0,0,0,0,0,-0.267762445015334,0,0,0,0
X601881.CH.EQUITY,-0.0105701646271896,0,0,0,0,0,-0.0236794005529434,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387880475110833,0,0.0941121037090468,0,0,0,0.0801347727887178,0,0,-0.159604276252789,0,0,0,0.208032385552766,0,0,-0.0692806600902805,0.0937202299723323,0,0,0,0.144510209164045,0,0,0.273610724886795,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.121573682567941,0,0,0,0,0,0,0,0,0,0,0,0.00754057490026876,0,0,0.0934509923716373,0,0,0,0,0,0.0387735603677084,0.332838864425212,0.0368918529682303,0,0,0,0,-0.107445136977428,0.387058776481068,0,0,0,0.0404672437618109,0,0,0
X600919.CH.EQUITY,0,0,0,0,0.0203274506860748,0,0,0,0,0,0.272230039976423,0,0,0.0390240564876175,0,0,0.175326927545271,0,0,0,0,0,0,0,0,0,0,0,0.175432788955453,0,0,0,0,0,0,0,0,0,0.0837045276057037,0,0,0,0,0.159666289552684,0,0,0,0
X601009.CH.EQUITY,0,0.218476223864385,0,0,0,-0.0173930546926802,0,0,0,0,0.142141915452424,0,-0.0300655063385247,0,0,0,0.0208656041528296,0.198492000997681,0,-0.127440681090918,0,0.231819895329699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0691148235612284,0,0,-0.202735644119038,-0.140795044226343,0,0.426150593688483,0,0,-0.172524873193977,0,0.140076258220904
X600958.CH.EQUITY,0,0,0.0799979738148745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163354482300277,0,0.0456984245273959,0,0,0.0728742210016633,0,0.231865701924826,0,0,0,0,0,0.166197687271023,0.283633455658423,0,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0.0427077465603171,0,0,0,0,0.0556399874867774,0,0,0,0,0.0593700083102278,0,0,0,0,0,0,0,0,0.00491482916164199,0,0,0.00506433492426298,0.333205280646673,0,0,0,0,0,0,0,0.264808767563154,0,0,0.191423586019755,0,0,-0.541385675184726,0,0,0,0,0,0.404566343652967,0
X2892.TT.EQUITY,0,0,0,0,0,0.183909709829481,0,0,0,0,0,0,0.161550847730898,-0.0197576162887291,-0.180144722852914,0,0,0,0,0,0,0.0672823067725502,0,0,0,0,0,0,0.0226985121432491,0,0,0,0,0,0,0,0,0.238152598399747,0,0,0,0,-0.0417157851776143,0,0,0.502533837218022,0,0
X000069.CH.EQUITY,0,0,0,0,0,0.199008770767566,-0.00628898971461986,0,0,0,0,0,0,-0.00618741000623381,0,0,0,0,0,0,0.146018330421559,0,0,0,0,-0.0221952127750719,-0.392049394292982,0.718586264481031,0,0,0,0,0,0,0,0.115960628714888,0,0,0,0,0,0,0,0,0.0473447818874035,-0.130660353139888,0,0
