,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X002736.CH.EQUITY,X601916.CH.Equity,X601881.CH.EQUITY,X600919.CH.EQUITY,X2884.TT.EQUITY,X601009.CH.EQUITY,X601077.CH.Equity,X2892.TT.EQUITY,X600958.CH.EQUITY
X600016.CH.EQUITY,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.103653504749001,0.291567302340654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157353308401872,0,0.11572374283983,0,0,0.0670610268318504,0,0.342523675232862,2.16840434497101e-19,0,0,0,0,0,0.0113193321738101,0,0,0,0,0,0
X601998.CH.EQUITY,3.46944695195361e-18,0,0.0297376220879555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453347540591547,0,0,0,0,0,0,0,-0.243198777611764,0,0,0.0283255391204078,0,0.0387535969194732,0,0.268099987733348,0,0.0143958766595055,0,0,0,0,0,0,0.0638434264749376,0,0,0,0,0,0.0113913127108308,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.311991130546435,0.18941844442002,0,0,0,0,0.168915527085122,0,0,0.393838880773084,0,0,0,0,0,0,0.0663178788825789,0,0.0726923204830643,-0.0754938402369695,0,0,0,0,0,0,0,0,0.196605524724702,0,0,0,0,0,0,0.0709224897779906,0,0,0,0,0.0489727016331169,0,0
X2388.HK.EQUITY,0.0165583198984316,0,0.133875153235117,0,0.286173140925749,0,0,0.400158642509416,0,0,0,0,0,0,0,0,0.268554326154402,0,0,0,-0.228940083190298,0,0.0591783540586849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107893851530419,0.117837339038431,0,0,0.118871333696285,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341537003373422,0,0,0.0510438873487945,0,0,0.242373292986334,0,0,0.0683560799572741,0.0517845618754164,0,0.00888135080285493,0.0482916915144403,0,0,0,0.0242507670539076,0.284965501226514,0,0,0,0.165962716053533,0,0,0,0,0,0.0545281184064729
X601818.CH.EQUITY,0,0,-0.170771628771948,0,0,0,0,0,0,0,0,0,0,0.109800348823761,0,0,0,0,0,0.19219299072773,0,0,0,0,0,0,0,0,0,0,-0.0871263901009024,0.231493926969082,0,0.215653166887995,0,0,0,-0.00105985226941803,0,0,0,-0.0549209244403971,0,0,0,0,0.066043208511861,0.11300478190307,0.0788113557255841,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,-0.199871620384765,0,0,0,0,0,0,0,0,0,0,-0.557610209257354,0,0,0.0589964538488452,0,0,0,-3.46944695195361e-18,0.141945838831579,0,-0.0970009850677722,0,0,0,0,0,0,0,0,0,0,0,0.453523278643865,0,0.39619443164302,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.157987702364291,0,0,0,0,0.187977805904137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124624173707452,0,0.213764840513648,0,0,-0.0613304515080083,0,0,0,0,0,0,0,0,-0.0362141469274698,0,-0.024158726606755,0.338881789772343,0,-0.255063073589861,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0775178104740046,0,0,0,0,0,0,0,-0.449643655062812,0,0,0,0,0,0,0.448052157708944,0.0166365147308045,-0.0103506486303355,0,0,0.126864629085544,0,0,0,0,0.0671710844085268,0,0,0,0,0.211753684176667,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0.0728700623465734,0,0,0,-0.000213708700370201,0,0,0,0,0,0,0,0,0,0,0,0.24959271007347,0,0.0866352148605621,0,0,0,0,0,0.0328825766115031,0,0,0,0,0,0.338984474587345,-0.0993266674783672,0.234208020079782,0,0,0,0,0.111615420633633,0,0,0,-8.67361737988404e-19,0,3.46944695195361e-18
X600837.CH.EQUITY,0,0,0,0,0,0.023853269114741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146586065252476,0,0,-0.0535039685778858,0.0467379118298849,0.234041228202908,0,0,0,0,0,0,0.264386693392232,0,0,-0.153404704653092,0,0,0,0,0,0.182540252240234,0,0,0,0,0,0
X601229.CH.EQUITY,0.268023025988246,0,0.218921672504505,0,0,0,-0.0833898657477725,0,-0.166625930389287,0,0,0,0,0,0.187294558301134,0,0,0,0.0577203844656956,0,0,0,0,0,0,0,0.289569266423985,0,0,0,-0.114192698610382,0,0,0,0,0,0.0438835374142144,-0.0696027633681534,0,0,0,0,0,0,0,0,0.000115381918111739,-0.185843555733762,0.127953619850136,0
X2882.TT.EQUITY,-0.0437560110735884,0,0,0,0,-0.0314517576571219,0.134347068530751,0.0638690124599273,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0520317472500104,0,0,0,0,0.0887640970662489,0,0.119730230222767,-0.0047510973544174,0,0,0,0,-0.0851500908074844,0.453261394036215,0,0,0,0,0.0130695925057272,0,-0.150152579343717,0,-0.110836862549522,0.145974988257531,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,-0.0403046437798762,0,0,-0.268887316364743,-0.0374212127389964,0,0,0,0,0,0.0464303902967945,0,0,0,0,0,0,0,0.0237212813289216,0.0245392973163459,0,0,0,0,0,0,0.165639172214688,0,0,0.480812916181449,0,0.110065174089915,0,0,0.273854951156268,0,0,-0.0451494198203932,0,0,0,0,0,0,-0.101910455176117,0.141542677964378
X601169.CH.EQUITY,-0.0450936387267387,0,0,0,0,0.0412104162470963,0,0,0,0,-4.33680868994202e-19,0.255883804553855,0.296458372369485,0,0.0531445354233229,0,0,0,0.140285909297395,0,0,0,0,0,0,0.0210921367013297,0,0,0,0,0,0,0,0.380179668705496,0,0,0,0.0211084329390699,0,0,0,-0.0232971598462912,0,0,0,0,0,0,-0.1152286278042,0
X600015.CH.EQUITY,0,0,0.114359236240766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015167246841219,0,0,0,0.122373736336324,0,0,0.0788382320115069,0.0408053872013948,0,0,0,0.299906000416023,0.125936111422295,0,0,0,0,0,0,0.0230275467145566,0,0,0,0,0.0379634975772941,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0575524852875223,0,0,0,0,0,0,0.12395238442148,0,0,0,0,0,0,0,0,0,0.0561587014477758,0,0.0288337822512704,0,0,0,0,0,0.084479574985054,0.0169811659691606,0,0.198521286793022,0,0.352713438518686,0,0,0,0,0,0,0.0882995864157201,0.0189116982688666
X2881.TT.EQUITY,0.0926296436396921,0,0,0,0,0,0,0,0,0,0,0,0,-0.279622859700297,-0.0401083066386223,0,0,0,0,0,0,0,0,0.0417630394403363,0,0,0,0,0,-0.0473856114067164,0.46272598109999,0.3713124992263,0,0.0732766889959805,0,0,0,0.13312515937824,0,0,0.0221028016753411,-0.220398005583746,0,0,0,0,0,0,0.290256837656711,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0610591652338953,0,0,0,0,-0.050852032291579,0,0,0.288637519160204,-0.121811966435395,0,0,0,-0.0954418950070604,-0.201427252942843,0,0,0.603248453722602,0,0,0,0,0,0,0.128770582387038,0,0,0,0,0,0,0,0,0,0,-0.0998545373575634,0,0,-0.121537385906485,0.154591321938185
X2891.TT.EQUITY,0,0.106455991145384,0.35787363617831,0,0,0,0,0,0,0,0,0,0.00689845485808973,-0.0196520612678622,0,0,0,0,0,0,0,0,0,0,0,0.0881188835799384,0,0,0,0.0844750100327761,0,0,3.46944695195361e-18,0,0.056015767742601,0,0,0,0,0,0.365255226496302,0,0,-0.107768071773697,0,0.179872351531545,0,0.141768815455829,0.307399708490142,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595831075500117,0,0.010872858358005,0,0,0.0685796304295733,0,0,0.0754788499202362,-0.0971954187814483,0,0,0,0.403270635593632,0,0,0,0,0,0,0,-0.0889403670462747,0,0.270427992739687
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171446944767251,0,0,0,0,0,0,0.350336323976506,0,0,0,0,0,0.113833969173296,-0.0110884647399085,-0.0503294961351395,0,0,0,0.131144852214906,0,0,0,0.168355554956899,0,0,0,0,0,0,0.101235987633981,0,0,0,1.73472347597681e-18
X2886.TT.EQUITY,0.0233141504729904,-0.235801490449583,0,0,0,0,0,0,0.387348946426929,0,-4.33680868994202e-19,0,0,-0.0768624269127482,0.0424398263346438,0.0458155265498563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182833467437012,0,0,0,-0.135623999042171,0,0,0.434256416343926,0,0,0,0,0.165236609862215,0,0,0,0,0,8.67361737988404e-19,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0347598792988386,0,0,0,0,-0.0121526001967574,0,0,0,0,0,0,0,0,0,0.1076089819993,1.0842021724855e-19,-0.136963221951267,0,0.0402636656199287,0,0,0,0.0813920646183121,0,0.474591314702386,0,0,0,0,0.0247838405910562,0,0,0,0,0,-0.0973161059338364,0,0.0553643517732156,0,0.382242559775131
X601916.CH.Equity,-0.763357262526412,0,0,-0.237566052468478,0,0.95354213240672,-0.37894372831603,0,0,-0.120179583117033,0,0,0,0,0,0,0,0,0,0.549304364369964,0.166958763063833,0,0,0,0.068973401017888,0,0.0899312045362824,0,0,0,0,0,0,0,0,0.368604811738304,0,0,0,0,-0.0968557490632076,0,0,-0.254511715439799,0,0,0,0.09930244273701,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0.0927055873335073,0,0,0.185286592637307,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.414441580326212,0,0.00253265935072724,0,0,0,0.101142608411189,0,0,0,0,0,0.128422670840003,0,0,0,0.144066369049206,0,0,0,-0.0548513542408379,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0.0392735950745598,0,0,0,0,0,0.108097940844153,0,0.151481940492662,0,0,0,0,0,0,0.0394632798724612,0,0.100261745970112,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.106317515440352,0,0.00862009829233145,0.18832717534658,0,0,0,0.00527148495870962,0.0499466353750595,0,0,0,0.105284046589302,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0.106708191395425,0,0,0,0,0,0,0,0,0.0811895170379983,0,-0.115855894814321,0,-0.193367007889677,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199941489634733,0,0,0,0,-1.73472347597681e-18,0,0.0751915793496028,0,0.158512675322487,0.119164134144613,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0.0123288395764452,0.19924229245913,0,0,0,0,-0.0457797749989144,0,0,0,0,0.329910981813052,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0979363539217852,0.105377136395501,0,0,0,0.100030394830985,0,0.13857846304461,0,0,0.0687903255500136,0,0,0,0,0,0.0295566656206123,0,0,0,0.126956997540098,0
X601077.CH.Equity,0,0,0,0,0,0,0,0,-0.37927541195444,0,-0.0870613004776308,0,0.0594152335062068,0.00399427332144447,0,0,0,0,0,0,0.10925157491316,0,0,0,0,0,0,0,0,0,0.0892746611652671,0,0,0,0,0,0.114955921682693,0,0,0,0,0.315600757409376,0,0,-0.0732073372854576,-0.0539010298727219,0,0,0,0
X2892.TT.EQUITY,-0.0332287874278455,0,0,-0.0679957271448565,0,-0.226248821369589,0,0.0468829563004855,0.109565513508056,0,0,0,0,0,0.0410896375237633,0.0667265853976102,0,0,0,0,0,0.410525292153148,0,0,0,0,0,0,0,0,0.0191543240051035,0,0,0,0,0.15234939063823,0,0.0918453222024836,0,0,0.0397691643579829,0,0,-0.108522373765566,0,0.389205142351369,0,0,0,0
X600958.CH.EQUITY,-0.0438331554778289,0,0,0,0,0,0,0,0.0900556975425579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127681218082162,0.416949728969769,0,0,0,0.0965360556457077,0,0,0.048798531334794,0,0,0.0444653143790387,0,0.172671773904407,0,0.168525491072277,0,0,0.0961373119807515,0.04410531666071,0,0,0,0,0,0,0
