,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,X600919.CH.EQUITY,X601881.CH.EQUITY,X601009.CH.EQUITY,X600958.CH.EQUITY,X2884.TT.EQUITY,X2892.TT.EQUITY,X601901.CH.EQUITY
X600016.CH.EQUITY,0,0,0,0.0301630391722886,0,0,0,0,0,0.109555905558168,0.138725301936847,0,0,0.175036436914867,0.108640327808467,0,0,0,0,0,0,0.0258087866618667,0.0261581437876562,0,0,0,0,0.0569010644360068,0.117121207196167,0,0.0181407319952984,0.208936938295991,0,0,0,0,0,0,0,0.0244681647032702,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0.0106082774726177,0.0952523752067166,0,0,0,0,0,0.437852685850325,0,0,0.0120216615235344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208171973321499,0,0,0,0,0,0.0447864364377519,0,0,0,0.0332110214079044,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.00654344619798609,0,0,0,0,0.0522878160245192,0,0,0,0,0,0.0597058017171143,0,0.444365462493344,0.105882370375524,0,0,0.00455320233458682,0,0,0.142515401130344,0,0,0.036247318124598,0,0,0,0,0.135882509371525,0,0,0,0,0.0324889776053561,0,0
X000001.CH.EQUITY,0,0.123692111725063,0,0,0,0.0537365598099581,0.0143628953403632,0,0.112347522790081,0,0,0,0,0,0,0,0.0217965359983914,0,0.0733998672508739,0,0,0,0,0,0.0523962158659439,0,0,0,0,0,0.186142749822695,0.113497186192454,0,0,0,0,0.0917759684026388,0,0,0,0,0,0,0.0591841584824863,0,0,0,0
X601818.CH.EQUITY,0,0,0.00144061536354972,0,0,0,0.201908179270069,0,0,0.378903150272509,0,0,-0.00963624947686986,0,0,0,0,0,0.24437970092648,0,0,0,0,-0.048353328524645,0,0,0,0,0,0,0.106669440605188,0,0,0,0,0,0,0,0,0.00799644323994166,0,-1.73472347597681e-18,0.100338547501615,0,0,0,0,0
X601066.CH.EQUITY,0,0,-0.206355880666294,0,0,0,0,0.058767931718051,0,0,0,0.554941285115673,0,0,0,0,0,0.110480502666561,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239296246486262,-2.71050543121376e-20,0,0,0.108913541527793,0,-0.138222777282912,0,-0.0212238149622027,0,-0.033259177751027,0,0,0,-0.152137196285923,0.0672370168370331,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0.0838888567951042,0.0315405592541677,0,0,0,0,0,0,0,0.195573532878729,0,0,0,0,0.424929408712838,0,0,0,0.0861676334322774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141433458122361,0,0.0686319080198066,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0.0297848712112812,0,0,0,0,0,0,0,0,0,0,0.0318416261432895,0,0,0,0,0,0.273847502962927,0,0,0,0.0881266213361968,0,0,0,0,0,0,0,0.141901130523347,0,0,0,0.112795035176627,0,0.0819707827639391,0,0,0,0.0545714000995068,0,0.176582187802115,0,0,0.0406390454896489
X601211.CH.EQUITY,0,0,0,0.0106675544951011,0,0,0,0,0,0,0,0,-0.103329196688295,0,0.0958470935492398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581627868992203,0,0,0.240969317853227,0,0.0901060133667962,0,0.209073523952066,0,0.0965494785302853,-0.00232981641971948,0,0.0127314906757017,0,0,0.139273114550572,0,0.0199759937346245,0.0765094707487254
X601229.CH.EQUITY,0.157109273923179,0.00603699171899598,0,0,3.46944695195361e-18,0.0701368403216116,0,0,0,0.0924741305937482,0,0,0,0.333613709512439,0.0205816712472164,0,0,0,0,0,0,0,0,0,0,0,0.0355593888527805,0,0,0,0,0.164303282075783,0,0,0,0,0.117135168021937,0,-6.93889390390723e-18,0.0137400380425866,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0.153010616313022,0,0.044582604221277,0.0836642086019121,0,0.0550889872942763,0.184766882036928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231231494589935,0,0,0,0.137186824505586,0,0.0168989831474679,0,0,0,0.0310918065382746,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.23037819644956,0,0,0,0,0,0,0,0,0,0.0778036710332796,0,0.114136704384019,0,0.115068946086748,0,0.239816886079058,0,0.0315417556169581,-0.00045700084347455,0,0,0,0,0,0,-6.93889390390723e-18,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0.128301755488937,0,0,0,-0.0165011098262089,0,0,0,0,0,0,0,0,0,0,0,0.0548325908622055,0.0951147980426864,0,0.181780094460032,0,0,0,0,0,0,0,0,0.123977004727592,0,0,0,0,0,0,0.235126048844363,0.134820551877501,0,0,0
X600015.CH.EQUITY,0.0339542801275831,0,0,0,0,0.0404760168484492,0.220555997258761,0,0,0.0291296600557242,0,0,0,0,0,0,0,0,0,0.352696441427431,0.0742615249400776,0,0,0.342643095345108,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.052305519241745,0,0,0,0,0,0,0,0,-0.061532479313107,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0851843942008496,0,-0.0184938818530596,0,0.0329519585198539,0,0,0,-0.00210869002027654,0,0,0,0,0,0,0.059896358794251,0,0,0.125864337765019,0,0,0,0,0,0,0,0.0659302967881188,0,0,0,0.487893267839715,-0.0336687394696633,0,0,0,-0.0609628204784893,0.21309941836488,0,0,0.210992640024788
X2882.TT.EQUITY,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.106288396029718,-0.22296105348482,0,0,0,0,0,0,0.113186992610555,0,0,0,0.0796081536491985,0.039159382201459,0,0,0,0,0,0.701293119208849,0,0.0510762619098975,0,0,0,0,0.0394110456770395,0,0,0,0.292290878065048,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.104374883246395,0,0,0,0,0,0,0,0,0.0908315184337552,0,0,-0.124497589515736,0,0,0.0195061559857069,0,0,0.220635721229198,0,0,0,0,0,0,0,0,0,0,0.0867960975146277,0,0.11130241139005,0.0469784862338707,0.34971086447855,0,0,0
X2881.TT.EQUITY,-0.0174602941454947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.701458549109772,0,0,0,0,0,0,0,0,0,0,0,0.15193478233992,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00534584031048326,0,0,0,0.363816619630124,0,0,0,0,0,0.224893376658735,0,0,0.0942587516184434,0,0,0.101943990415621,0,0.0129663659439926,0,0,0,0.183738204938615,0,0,0,0,0,0,0,0.000931508571786107,0
X2886.TT.EQUITY,0,-3.46944695195361e-18,0,-0.245698110281469,0,0,3.46944695195361e-18,-0.012010393542437,0,0,0,0,0.329268110263339,0,0,0.0402349524901966,0,0,0,0,0,0,0,0,-0.0974777460473211,0,0,0,0,0.0673740723185942,0,0,0,0.38671417943619,0,0,0,0,0,0,-0.164070546542365,0.164875297879927,0,0,0,0,0.31645438700832,0
X000776.CH.EQUITY,0,0,0,0,0,0,-0.090532571132097,-0.0106799204151306,0.0756894892882529,0,0,0,0,0,0,0,0,0,0,0,0.0450773308271076,0,0,0.0568552784588593,0,0.203651353856023,0.0317074747696663,0,0,0.0876761664556352,0,0,0.0468142331222442,0.0386115652993679,0,0,0.463454663044178,0,0,0.0423229198883481,0,0,0,0.123560225334813,0,0,0,0
X2891.TT.EQUITY,0,-0.143169533112993,0,0,4.33680868994202e-19,0,0,-0.00315889204265732,0,0,0,0,0,0.286770625314027,-0.107946755392802,-0.151007960500034,0,0.409390639943153,0,0,0,0,0.0926262404766724,0,0,0,0,0,0,0,0,0,0,0,0,0.283769032009696,-0.163493240135833,0.0299612316488966,0,0,0,0,0.082092047847131,-0.0549271253131445,0,0.0798900678686531,0,0
X300059.CH.EQUITY,0,-0.0977805740360976,0,0,0,0,0,0,0,0,0,0.0395952229946611,0.0627896870436513,0,0,0,0.140658055536411,0,0,0,0.513459361207788,0,0,0,0.129405407579435,0.0777102020457725,0,0,0,-0.153733278233245,0,0,5.55111512312578e-17,0,0,0,0,0,0,-0.158562434947509,0,0,0.2457793897476,-0.0955391532277942,0,-0.0747133699835904,-0.00281663864711262,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.117079269583491,0,0,-0.184246025102348,0,0,0,0.171822453152386,0,0,0,0,0,0.00719080716312274,0,0,0,0.360882580928816,0,0,0,0,0,0,-0.036533314694723,0,0,0.0922725521934972,0,0,0,0,0,0,0.331631481059834,0,0.199478841498931,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,-0.00959039129737136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143888519256111,0,0,0,0,0.0398533046888705,0,0,0,0,0,0.194864343375811,0,0,0,0.175987464467698,0,0,0.299252965922065
X601009.CH.EQUITY,0,0.127822261431781,0,0,0,0,0.0653080996241787,-0.0734567414935679,0,0,0.259143223852762,0,0,0,0,0.150468594770138,0,0.179185465014814,0,0,0,0.0035442254948173,0,-0.0372092454719149,0,0,0,0,0,0,0.169653960017089,0,0,0,0,0,0,0,0,-0.0252106721946661,-0.0864722677448753,0.41370558361674,-0.023465694278613,0,0,-0.0501571815283994,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0250019718874735,0,0,0,0,0,0,0,0.163761748112268,0,0,0,0,0.24612681783912,0.0549200061656071,0,0,0.032139358526105,0,0,0.415220191483934,0,0.060274808953151,0.0163576654874554,0,0.0445964376372365,0,0,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,-0.0533053162345584,0,0,-0.0337232042295022,0,-0.0346870212031548,0,0,0,0,0,0,0,0,0.115259193339127,0,0.142077928851298,0,0,0,0,0.0212519448649382,0,0,0.0721783630687559,0,0,0,0,0,0,0,0,0,0,0,0,0.310410568345999,0
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0453267015407205,0,0,0.0834906917068531,0,0,-0.203380889524308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192758898780406,0,0,0,0,0,0,0.186297260940165,0,0,0,0,0,0,0,0.43026954563922,0,0
X601901.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0579564402302237,0,0,0,0,0,0,0,0,0,0,0,0.0508334427996745,0,0,0,0,0.297297555795212,0,0.149981801983063,0,0,0,0,-0.024787928317098,0.035046543856372,0,0.145030357632525,0.192194461293177,0.2320814933086,0,-0.132169616226158,0
