,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X2881.TT.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X601838.CH.EQUITY,X2892.TT.EQUITY,X601577.CH.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0,0.0196234279528194,0,-0.029795128549992,0.209821720334244,0.751629690632153,0,0,-0.0590537649248406,0,0.128616593727672,0,0,0,0,0,0,0,0,0,0,-0.131442732199368,-0.0760247857764691,0.00750112629907057,0,0,-0.0176335845691855,0,0,0,0,0.148216874807559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.071638382593342,0,0,0,0,0,0,0,0,0,0,0.00539534639389196,0,0,0,0,0,0,0,0,0,0.856657756040816,0,0,0,0,0,0,0,0,0,0,0.0739360881114847,0,0,0,0.0170361285051229,0.0148657349703356,0,0,0.0729195392126196,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0336636590699039,0,0,0.582983691208759,0,0,0,0,0.027415518141533,0,0,0,-0.0279103890820822,0.015361302021146,0,0,0.0291931956262141,0,0.126046090911139,0,0,0,0,0,0,0,-0.115232436052484,0,0.016311023387143,0,0,-0.0047291147051244,0,0,0,0,0,0.161721900413094,0,0,0,0,0,0,0,0,0,0.183377028740893,0,-0.0273214473828715
X601988.CH.EQUITY,0,0,0.142487886857781,0,-0.00218889662881706,0,0,0,0.0208344543366009,-0.0160896514161355,0,0,0.0266605918015751,0,0,0.0267614794248122,0,0,0.787281575554014,0,0,0,0,0,0,0,0,0.0347019787418667,0,0.00259221631108889,0,0,-0.0450131687207849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501370733751299,0.101528156342122,0,0.115751275562693,0,-0.0836825098060911,0,0,0,0.0873869652859763,0,0.0743311189473844,0,0,0,0,0,0.0748568676880878,0,-0.0771529700464785,0,0,0,0,0.0557539191912419,0,0,-0.0888698422083871,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0.319625075034468,0.0506441513262535,0.632164955714628,0.0417706603939405,0,0,0,0,0,0,0.119298999506108,0,0,0,0,0,-0.0453156941900318,0.109558412501617,0,0,0,0,0,0.0190631402330958,0,0,-0.0118108108311113,0,0,0,0,0,0.0665253396461803,0,-8.67361737988404e-19,0,0,0,0,-0.1154003960032,0,0,0,0
X601328.CH.EQUITY,0.968349580715506,0,0,0,-0.0922475758304917,0,0,0,0,0,0,0,0,0,-0.0377800445384623,0,0,0,0,0,0,0,0,0,0,-0.0235537329798527,0.0362759194674904,0,0,0,0,0,0,0,0,0,0,0.11472979232415,-0.0112592624988173,0.0584127565073967,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.0502498022968895,0.00307692108332484,0,0,0,0,0,0,0,0.0142198803009043,0.0244819548253042,0,0,0,0.381170814044548,0.0205116377323356,0,0,0,0,0,0,0,0,0,0,0,0.257134853834201,0,0,0,0,0,0.168836692606728,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.191109467022651,0,0,0.0211583698445235,0,0,0,0,0,0,0,0,0,0,0.150930448688732,0.228905888704104,0,0,0,0,0,0.0483729522218565,0,0,0,0,0,0,0.103969142403846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169689047945775
X267.HK.EQUITY,0,0,0,0,0.123000401357746,0,0,-0.123054598756618,0,0,0,0,0,0,0.082418791005315,-0.0813721329233702,0.221261498247972,0,0,-0.0243162831987721,0,0,0,0,0.36191740784452,0,0,0,0,0,0,0,-0.180760720644202,0,0,0.00311650129872584,0.132234754015988,0,0,0,0,0,0.337115970536247,-0.105336814321842,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.085069712783077,0,0,0.0472436664151416,0,0,0,0,0,0,-0.120331661123195,0,0,0,0.587601876629898,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193211202983827,0,0,0,0.0123849619806417,0,0,-0.0398806924853473,0,0,0,0,0,0,0,0,0.155584080690957,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0.0477393584546008,0,0,0.111075444455863,0,0,0,0,0,0,0.27855118171851,0,0,0,0,0.0540945598994585,0,0,0,0,0.105832736372346,0,0,0.0832730479794269,0,0,0,0,0,0,0,0.116234936513975,0,0,0,0,0,0,0,0,0.101617305067162,0,0
X601998.CH.EQUITY,0,0,0,-1.73472347597681e-18,0,0.0446788379546209,0,0.0365082157460379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196954253681701,0,0,0,-0.191718268292249,0,0,0,0,0,0,0.022176260229361,0,0,0,0,0,0,0,0.540631090020517,0,0.0357594403066913,0
X600016.CH.EQUITY,0,0,0,0,0.0818356031982834,0,0,0,0,0,0.0551113624450799,0,0,0,0,0,0,0,0,0,0.0702903719248176,0,0,0,0,0.56023883064801,0,0,0,0,0,0,0,0,0,0,0,-0.472191143327276,0,0,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0.0976967760243889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245323059594312,-0.0847550941252324,0,0.149455402945155,0,0,0.907142278010147,0,0,0,0,0,0.0162453885575279,0,0,0,0.136709915849811,0,0,-0.0552860071575164,0,0.0402164159955203,0
