,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X600918.CH.Equity,X2891.TT.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X601916.CH.Equity,X2884.TT.EQUITY,X601009.CH.EQUITY,X601881.CH.EQUITY,X601236.CH.EQUITY,X600919.CH.EQUITY,X2892.TT.EQUITY
X601328.CH.EQUITY,0.399523137786436,0,0,0.20919357201005,0,0,0,0,0,0,0,0,0,0,0.105458490692553,0,0,0.0420947016783185,0,0,-0.0373365604456759,0.00879070351743779,0.0462792280936935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130312297247336,0,0,0,0,0,0.0558822464412945,0.0442730935857444,0,0,0,0
X388.HK.EQUITY,0,0,0.266215338064141,0,0,0,0.204933700011587,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.0494775306056605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381299096330937,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.40513409520443,0,0,0,0.0437564922177323,0.0405401273925834,0,0,0.0105992651321251,0,0,0,0,0,0,0,0,0,0,0.298591680396312,0,0,0,0,0,0,0,0,0,0,0,0,0.0271781053126294,0.0100709335744347,0,0,0,0,0,0,0,0,0,0,0.126079776075724
X600000.CH.EQUITY,0,-3.46944695195361e-18,0,0.127515896821938,0.0629427222930422,0,0,0,0.028412585788949,0,0,0.0744371337088096,0.312105860433984,0,0,0.025732042476742,0,0.0756076341778588,0,0,0,0,0,0.00917098634280534,0,0,0,0,0,0,0,0,0,0,0,0,0.0691386884001289,0.10605009437695,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795087359715615,0,0,0.319139347318597,0,0,0,0.170441605826901,0,0,0.0909805996467108,0,0.0162230341601634,0.0215262775550595,0,0,0,0,0,0,0,0,0,0,0.137690690561,0,0,0.169378982058173,0,0,0,0
X000001.CH.EQUITY,0,0,0.447398497367099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0568893309611595,0,0.022017917448578,0,0.123567388987474,0,0,0,0.199063320611639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214692876878591,0.113595140287818,0,0,0,0
X601319.CH.EQUITY,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0961311100554091,0,0,0,0,0,0,0,0,0,0,0,0.174990220571577,0,0,0.115207792909867,0,0,0,0.238143272951414,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.180438405660849,0.0155818414994028,0,0,0,0,0
X600016.CH.EQUITY,0.189483518232105,0,0,0.304086663800319,0.0853117260312044,0.00459447142444279,0,0,0,0,0.112943471948595,0,0.0233933978951035,0,0,0,0,0,0,0.0238300032945901,0,0,0,0,0,0,0,0,0,0,0,0.0677544629156752,0,0,0,0,0.154724872161973,0,0,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0.280241567360817,0,0.0991435732806719,0,-0.0454521446383234,0.155175809826417,0,0,0,0,0,-0.0198751871016122,0,0.359473842337205,0,0,0,0,0,0,0,0,0,0,0,0,0.210446656153973,0,0,0,0,0,0.0927578403706693,0.0847998190274148,0,3.46944695195361e-18,-1.73472347597681e-18,-0.0136702032444998,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0.0403870608092438,0.364373408241419,0.115854703961496,0,0,-0.100226970236812,0,-0.0290273796095129,0,0,0,0,0.300079314878219,0,0,0.0881049809261944,0,0,0,0,0,0,0,0,0.0988475720854188,0,8.67361737988404e-19,0,0,0,0,0.0056724971268563,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0.690257234718755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115180910679313,0.325010631272176,0,0,0,0,0,0,0,0,0,0.363301302420855,6.93889390390723e-18,-0.146409388820731,-0.175359432897154,0,-0.0442675723904988,0,0,0,0,-0.152049373783404,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491209203925049,0,0,0,0,0,-0.0726728455856599,0,0,0,0,0,0,0.298755351295405,0,0,0,0,0,0,0,0,0,0,0,0,0.0698433102394479,0,0.0532079650450147,0,0.0651384170342655,0,1.38777878078145e-17,0,0,0
X601998.CH.EQUITY,0,0.21294771441458,0,0,0.0998486636302468,0,0,0,0.107932780272402,0,0.156472583796512,0,0,0.13868160030306,0,0,0,0,0,0,0,0,0,0,0.110424583653004,0,0.0154975795916053,0,0,0,0,0,0,0,0,0,0.266315841592233,0.0535177559378478,0,0,0,0,0,0,0,0,0,0.0591237384027592,0,0
X267.HK.EQUITY,0,0,0,0,0.126113885455369,0,0,0.270586950400877,0,-0.197133760441988,0,0,0,0,0,0,0.0970563424529726,0.0221778734551329,0,0,0,0,0,0,0,0,0,0.262391940196874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0.0851065320546407,0,0,0.156672968456069,0,0,0,0,0,0,0.0546552843470824,0,0.298269828100495,0,0,0,0,0,-0.0643918038712288,0,0,0,0.126685458280182,0,0,0,0,0,0,0,0,0,0,0,0,0.0245340258259337,0,0,0.12515336004168,0.016092380371848,0,0,-0.0318651766553877,0,0,0,0,0.0811751434424305,0.107510541835727,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337916650471967,-0.0863033953893643,0,0,0,0,0,0,0,0,0,0,0,0.0868867279325354,0,0,0,0.0581933079964589,0.177083841576566,0,0.0168463718326061,0,0,0,0,0,-0.0239599251708846,0.261995694347179,0,0,0,0,0.00724336127765215,0.15761727163004,0,0
X002142.CH.EQUITY,0,0,0.0427640801217576,0,0,0.717472316889658,0,0,0,0,-0.208287175270738,0.247906090491323,0,0,0,0.113893828794855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183889400412369,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0496070826098852,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0126977783133301,0,0,0.0172292619846876,0,0,0,0,0,0,0.0260730316199259,0.0869373915594648,0.182021110038494,0,0.585563562234288,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.104495738810775,0,0,0,0,1.61635084839906e-05,0,0,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397636235928155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195560804321695,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250286758446633,0,0,-0.0219741674199025,0.014222594015975,0,-0.160225112314608,0,0,0,0,-0.0451517742644436,0,0.605749136898066,0,-0.0324810516330919,0,0.0485022817848934,0,0,0.185560910708526,0,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0.337453747491038,0,0,0,0,0,0,0,0,0,0.155778235828479,0,0,0,0.0438527330813659,0.0237178494104142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667183729009926,0,0,0,0,0,0,0,0.00855889780361658,0.226737434554412,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.121397134675934,0,0.250481785826354,0,0,-0.0228143639743245,0,0.162710229709038,0,0,0,0,0,-0.222083907469502,0,0.229990816639451,0.353595282576614,0,0,0,-0.120105627407934,0,0,0,0,-0.0876331791021468,0,0,0,0,0,0,0,0,0,0,0,0,0.0356630125338484,0.133925300456456
X600837.CH.EQUITY,0,-0.025917136450263,0,0,0,0,0,0,0,0,0,-0.0765782783495884,0,0,0,0,0,0.0906711217879449,0,0.258036480644948,0,0.292633752517675,0,0,0,0.207524702183999,0,0.017756674302925,0,0,0,-0.0409293439384393,0,0,0,0,0,0,0,0.0443821736874315,-0.138034007991433,0,0,0,0,0,0.279683940430758,0.0270346091466941,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0319887736227374,0,0,0,0,0,-0.0450507208847359,0,0,0,0,0,0,0.0681441258281407,0,0,0,0,0,0.555654124720162,0,0,0,0,0,0,0,0.304610423860758,0,-0.0242900946675262,0,0,0,0,0,0,0,-0.0693602875556635,0,0.117006380626868
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.171157132810089,0,0,0,0,0,0,0.0977115544081266,0,0,0,0,0,-0.192421705953311,0.0739729854290318,0,0,0,0,0,0,0.621237705880965,0,0,0,0,0,0,0,0,0,0.0792101707928649,0.0105684548796563,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0898062875959244,0,0.0126430820550446,0,0,0,0,0,0,0.00539493107139501,0,0,0,0.0882048987526946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228328784054102,0,0,0.262775226684784,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217324643400939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00590809471259342,0,0,0,0,0,0.0997964630324933,0.278407277883956,0,0,0,0.00632373456229148,0,0,0,0,0.0632473090811167,0.414772218155368,0
X2886.TT.EQUITY,0,0,0,-0.144675557687531,0,0,0,0.0106569834879116,0,0,0,0,0,0.249348640170576,0,0,0,0,0.0370551949151798,0,0,0,0,0,0,0,0,0,-0.00892688826753143,0,0,0,0,0.214531792823191,0,0,0.0211776986734333,0,0,0.0529365978357647,0,0,0.0219193998593197,0,0.320671867389356,0,0,0,0,0.233908234874433
X600015.CH.EQUITY,0,0.311407628662613,0,0,0,0,0,-0.15255833367871,0,0,0.0857573052606237,0.0459804514934243,0.100674455483251,0,0,0,0,0,0.0548275554719134,0,0,0,0,0,0.290245922175279,0,0.184192631116273,0,0,-0.01816546352483,0,0,0,0,-0.138935585824982,0,0.226775349640852,0,0,0,0,0,-0.0712926721823599,0,0,0,0,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0.0895527383326348,0,0,0,0,0,0,0,0.11342736258188,0,0,0,0,-0.0434245968969899,0,0,0,-0.00578306542365743,0.129371518628402,0,0,0,0,0,0,0,0,0,-0.0381233229074215,0.174859946161053,0,0,0,0.0430075558194769,0,0,0,0.0138852465304676,0.105313152785203,0,0,0,0,0,0,0,0,-0.0809196062069897,0,0.437974551836915
X000776.CH.EQUITY,0,0,0,0,0,0,0.0818381133160012,0,0,0.0342736726150386,0,0,0,0,0.155237651517473,0,0.102139601002003,0,0,0,0,0,0,0,0,0.16817583967849,0,0,0.0325042238445814,0,0,0,0.0903660695363525,0,0.0291706205380093,0.057311567376144,0,0,0,0,0,0,0.249073221509069,0,0,6.93889390390723e-18,0,0.0381504015589516,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0.0508334706784108,0,-0.0503606621081293,0,0,0,-0.0919125431989735,0,0,0,0,0,0,0,0.0701295899291056,0,0,0,0.164701540382137,0,0.272323109777595,0,0,0,0.0131296595008701,0,0,0.194574740084421,0,0,0,0,0,0.0547769379212962,0,0,0,0,0,0,0.33120135158559,-0.0549548504930071,0
X601916.CH.Equity,0.374166422382435,0,0,0.286927060879277,0,0,0,-0.134609303860116,0,0,0,0.0260195183353022,0,0,0,0,0,0.0747969428639833,0,0,0,0,0,-0.250655562070432,0,0.014410325045661,0,0,0,0,0,0,0,0,0.450777159407225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,-0.169630713321416,0,0,0,-0.208027105323218,0.0945010431972414,0,0,0,0,0,0,0.182789972778302,0,0,0,0,0,0.0627372305631706,0.202454801691753,0,0,0,0.0432645343710199,0,0,0,0,0.0565454138375797,0,0,0,0.202823207741276,0,0.00932543989451783,0,0,0,0,0,0,0,0,0,0,-0.0313726029302214,0.607489173832613
X601009.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0862273192327561,0,0,0,0.0360001037119456,0,0.292098795927766,0,0,0,0,0,0,0,0,0,0.00694327580957459,0,0,0,0,0,0.14993802017125,0,0,0,0,0.145487979188889,0,0.137310283588723,0,0,0,0,0,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101707060667025,0,0,0,0,0,0.238867709524832,0,0,0,0,0.42949785752407,0,0.00404418530315723,0,0.0689937655891199,0,0,0,0,0,0.124187885281362,0,0,0,0,0.0233727371152844,0,0
X601236.CH.EQUITY,0,0,0,0,0.0276453384887802,0,-0.25388382031104,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.126018089439058,0,0,0,0,0,0,-0.071888844040552,0,0,0.170665117000852,0,0.297662129461136,0,0,0,0,0.150865362789892,0,0.346097501524462,0.24861228027087,-0.215322416309592,0,0,0,0,0.037567873412311,0
X600919.CH.EQUITY,0,0.0464326765860709,0,4.33680868994202e-19,0.0418217388625798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206118625656111,0,0,0,0,0,0,0.176072326618874,0,0,0,0.131440920332847,0,-0.0337233838047821,0,0,0.154053113775889,0,0.187700002193232,0,0.0771493544864277,0,0
X2892.TT.EQUITY,0,0.0234557295105145,0,0,-0.0509118033051074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309627772911633,0,0,0,0,0.0556571646014071,0,0.0405202685244001,0.0195762057860927,0,0,0.108104566159951,0,-0.0516820072619594,0.444227940706118,0,0,-0.0145253716049136,0.437687077700037,0,0,0,0,0
